bsp1_bi_amp,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
17.797713337514047,17.797713337514047,1.3800750683673002,57,False,False,,2.1959270030301594,2.836120350995671,1.280386695931023,0.0632141133659754,72.08849747723683,2000/03/24,1p,6531885.0
10.47938508564085,10.47938508564085,0.8237635960393345,98,True,False,,0.5509210873964486,-0.20789721043242082,-1.517636595657739,-0.004320147069829391,33.113156892516145,2000/05/23,1p,9118703.0
17.566252839184706,17.566252839184706,18.062006079762682,170,False,False,,1.2176062963409415,1.3537540474435446,0.27229550220520604,0.0242753735759157,62.736053834156344,2000/09/05,1p,1406324.0
9.49184225086675,9.49184225086675,0.30188129304811995,641,True,False,,-1.0925499699200416,-1.3817661967202604,-0.5784324536004375,-0.10562101142898651,30.55445685681393,2002/07/25,1p,68950962.0
7.258980389605341,7.258980389605341,0.9200418569397635,801,True,False,,-0.525801489395813,-0.759543473915695,-0.4674839690397641,-0.05185224504020229,24.113088038065825,2003/03/14,1p,22673998.0
4.783067093193791,4.783067093193791,0.42223578812151336,867,False,False,,0.8282010551462061,0.9284357427808843,0.20046937526935626,0.05079934761079708,75.13264239201187,2003/06/18,1p,7225754.0
2.342249182356298,2.342249182356298,1.1903322182251952,901,True,False,,0.02094464609806155,-0.1600827676265979,-0.3620548274493189,-0.008384454691708497,37.40458413878265,2003/08/06,1p,4684850.0
2.765224738221775,2.765224738221775,0.46351968081890527,1189,True,False,,-0.18423206203683823,-0.30668571211493045,-0.24490730015618445,-0.00978174206503726,39.08963751514677,2004/09/28,1p,3859864.0
3.4413058319526044,3.4413058319526044,0.3250940841897042,1267,False,False,,0.42791330818610174,0.333701598896333,-0.18842341857953748,0.00921745551020965,56.474922191623634,2005/01/19,1p,2200669.0
3.6197431182936306,3.6197431182936306,0.48643431582726,2236,True,False,,-0.8372904864096968,-0.940452737915316,-0.2063245030112384,-0.12934578695533144,33.669724624061914,2008/11/21,1p,22390149.0
0.5155328373861465,0.5155328373861465,0.4667061185121474,2391,True,False,,-0.0008635109533023974,-0.051393054960138684,-0.10105908801367257,-0.006030490237245828,43.95090421077282,2009/07/08,1p,7067499.0
1.9198428946725556,1.9198428946725556,0.5823883048111081,2792,False,False,,0.3383781724183493,0.3662131472247836,0.05566994961286864,0.024444441466654407,81.65172412531506,2011/02/08,1p,4216908.0
1.720344566667812,1.720344566667812,0.6705785847295432,3099,False,False,,0.2065911588720407,0.26188649950768905,0.11059068127129673,0.01389175220693993,71.87470590950949,2012/04/27,1p,6414311.0
1.6101463282738422,1.6101463282738422,0.5071852131729659,3208,False,False,,0.013586613527587655,0.10019047773527845,0.1732077284153816,0.005149641016519989,65.37439703159963,2012/10/02,1p,11991267.0
1.8846128152402635,1.8846128152402635,0.6937167215645483,3239,True,False,,-0.05806933106555225,-0.12470146801255666,-0.1332642738940088,-0.006482244654497384,42.044798830797475,2012/11/16,1p,5290796.0
3.503845437246838,3.503845437246838,0.4992660136725654,3565,False,False,,0.48305271758504864,0.565390618417478,0.16467580166485862,0.018639510705482944,71.91672879495279,2014/03/07,1p,2314729.0
2.642346716330774,2.642346716330774,0.2385485367429257,4036,True,False,,-0.6347168044104163,-0.6163650672296583,0.036703474361516,-0.026372388143596676,33.76226133465269,2016/01/20,1p,4572158.0
2.475233586513589,2.475233586513589,0.4783039785838891,4195,False,False,,0.14022506719848263,0.24956563025664025,0.21868112611631524,0.007373758282815751,65.8672206814817,2016/09/06,1p,6146400.0
2.8818814464130895,2.8818814464130895,0.47107306443459085,4222,True,False,,-0.1630650251193509,-0.2798052356034617,-0.23348042096822164,-0.008521908494253072,37.051255515709165,2016/10/13,1p,5997100.0
3.243321250324989,3.243321250324989,0.5155901551453049,4484,False,False,,0.3786465415506205,0.41360346626640876,0.06991384943157652,0.01208021401939158,63.009087590107164,2017/10/27,1p,3886400.0
3.3707642001385594,3.3707642001385594,0.7036916595374751,4688,False,False,,0.5836059810991604,0.7134757154697056,0.25973946874109033,0.022602197016314135,77.57792718922009,2018/08/21,1p,9581200.0
9.109148819135328,9.109148819135328,0.41307484938325606,5668,True,False,,-1.325446346714151,-1.2432532861519334,0.1643861211244353,-0.02708107054095241,31.56723838857542,2022/07/14,1p,4786900.0
8.34162203278359,8.34162203278359,1.216611862823913,5838,True,False,,-0.8767107131016318,-1.3920933465830245,-1.0307652669627854,-0.02329722958584447,31.402603345105717,2023/03/17,1p,7202600.0
10.959547208043055,10.959547208043055,0.5929158180160228,5928,False,False,,1.2081084562196558,1.0416346914938401,-0.3329475294516313,0.016002526401768878,66.86605489488878,2023/07/27,1p,4285900.0
11.165758043188276,11.165758043188276,0.20542968913010368,5991,True,False,,-1.6191532139310976,-1.8364740736914058,-0.4346417195206165,-0.03636716525841832,25.616526732561027,2023/10/25,1p,5018800.0
12.436551107096733,12.436551107096733,1.7791938802318696,6254,False,False,,1.0038055468591847,1.9147653560637394,1.8219196184091095,0.0247902886792015,78.57418167862023,2024/11/11,1p,5489100.0
