feature,coef,abs_coef
k_range_over_atr,1.339111292681043,1.339111292681043
ctx_days_since_last_bsp,-1.0405832688389,1.0405832688389
k_vol_z_20,0.9019902630078048,0.9019902630078048
k_close_pos,-0.7044669491195551,0.7044669491195551
ctx_days_since_last_buy,0.5050379933225556,0.5050379933225556
k_above_ma_20,0.4414235901514096,0.4414235901514096
ctx_days_since_last_sell,0.431811337761959,0.431811337761959
k_vol_z_60,0.4159616116248479,0.4159616116248479
k_vol_5,0.4115761711333157,0.4115761711333157
k_ret_20,0.3732685221354906,0.3732685221354906
rg_down,-0.3681398988697832,0.3681398988697832
k_slope40,-0.3340547907168959,0.3340547907168959
dp_minK,0.3310563926804968,0.3310563926804968
k_ret_40,-0.3099422556897293,0.3099422556897293
rg_unknown,0.29430398804275737,0.29430398804275737
k_ret_5,-0.2930798583565195,0.2930798583565195
k_ret_10,0.2886022222730009,0.2886022222730009
ctx_density_buy,-0.2780941003279747,0.2780941003279747
k_vol_ratio_20,0.2535538975247937,0.2535538975247937
k_vol_20,0.2494825835242206,0.2494825835242206
ctx_density_total,-0.240309956030466,0.240309956030466
k_vol_ratio_60,0.2332469111397987,0.2332469111397987
bd_sell,-0.23286629763284772,0.23286629763284772
ctx_last_dir_sell,-0.23286629763284772,0.23286629763284772
p,0.2128694776080601,0.2128694776080601
bd_buy,0.2059529269457137,0.2059529269457137
ctx_last_dir_buy,0.2059529269457137,0.2059529269457137
k_vol_10,0.1871480604126871,0.1871480604126871
k_vol_ratio_5,0.15789247432751163,0.15789247432751163
k_above_ma_100,-0.13364970181061633,0.13364970181061633
k_atr_14,0.09814437074938513,0.09814437074938513
ctx_density_sell,-0.08146382770136347,0.08146382770136347
dp_maxK,-0.07927921179581401,0.07927921179581401
k_vol_40,-0.07831484142653802,0.07831484142653802
k_ret1,-0.06765002683564605,0.06765002683564605
k_above_ma_50,0.051740294114309526,0.051740294114309526
rg_up,0.04692254013989907,0.04692254013989907
ctx_density_imb,0.044824827066095994,0.044824827066095994
k_gap,0.04025843718470207,0.04025843718470207
ctx_has_bsp,-0.026913370687129633,0.026913370687129633
k_vol_jump,0.021469302379079003,0.021469302379079003
bd_none,0.0,0.0
