feature,importance
klu_high,0.13234441
klu_low,0.11383889
feat_bsp2s_lv,0.07684633
feat_bsp3_bi_klu_cnt,0.0581363
feat_bsp2s_break_bi_amp_rate,0.03856677
klu_open,0.03802234
feat_zs_cnt,0.036870744
feat_bsp2s_break_bi_klu_cnt,0.031852197
klu_close,0.026622282
feat_break_bi_amp,0.025440026
feat_bsp2s_break_bi_amp,0.024928734
feat_break_bi_amp_rate,0.02151547
feat_break_bi_klu_cnt,0.021106107
feat_macd_dea,0.020258976
feat_divergence_rate,0.017509455
feat_bsp1_bi_amp,0.016282234
feat_bi_amp_rate,0.016203865
feat_bi_amp,0.015166666
feat_macd_diff,0.014837147
feat_bsp2s_bi_amp_rate,0.014814393
feat_bi_klu_cnt,0.013363218
feat_bsp2_break_bi_amp,0.01256457
feat_bsp1_bi_klu_cnt,0.0118106585
feat_volume,0.011464009
high_low_spread_pct,0.011294886
feat_bsp2s_retrace_rate,0.010806868
feat_bsp2_break_bi_bi_klu_cnt,0.009874867
feat_bsp1_bi_amp_rate,0.009520387
upper_shadow,0.009303041
dmi_minus,0.008736677
dmi_plus,0.00865015
feat_bsp2_break_bi_amp_rate,0.008534767
feat_rsi,0.008166597
feat_bsp2_bi_amp_rate,0.00815239
feat_bsp2_retrace_rate,0.008143158
feat_bsp2_bi_amp,0.007908394
feat_macd_value,0.0077813906
lower_shadow,0.00773042
feat_bsp2s_bi_amp,0.007489137
feat_kdj_d,0.006896061
dmi_adx,0.006631796
feat_bsp3_zs_height,0.005841216
feat_kdj_k,0.005756619
feat_ppo,0.0056950483
feat_bsp2_bi_klu_cnt,0.005590214
price_change_pct,0.0052934685
feat_bsp3_bi_amp,0.004011851
feat_kdj_j,0.0039815577
feat_bsp2s_bi_klu_cnt,0.0024178005
feat_level,0.0018881605
body_size,0.0015498238
feat_bsp3_bi_amp_rate,0.0015043808
is_bullish_candle,0.00048307268
feat_bsp_bi_amp,0.0
is_buy,0.0
kdj_k,0.0
is_segbsp,0.0
kdj_d,0.0
kdj_j,0.0
klu_volume,0.0
macd_dif,0.0
macd_dea,0.0
macd_value,0.0
rsi,0.0
