bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,,,,,5.633504004221223,0.0050887001182328764,5.633504004221223,,1719,True,False,,0.3734357722917255,-0.10536510817347278,-0.9576017609303965,-0.000985951910049743,36.44755482240232,2006/11/02,3b,4885030.0
,,,,,,,10.629660297001791,0.049016545103095256,10.629660297001791,,2031,False,False,,-1.8407396942081147,-1.1303494225939659,1.4207805432282976,-0.010149403017949591,55.8631781858322,2008/02/01,3b,11735803.0
,,,,,,,3.925449136566769,0.11605949932556969,3.925449136566769,,3062,True,False,,0.617364201873403,0.2794843931637274,-0.6757596174193512,0.003964511833917647,39.432611703698015,2012/03/06,3b,11737034.0
5.595798183239353,11.426908589610392,0.48970359212702386,,,,,5.595798183239353,0.03903796383847209,5.595798183239353,,3151,True,False,,1.0066759960654523,0.6122789089664025,-0.7887941741980997,0.008216169728529524,45.82630843231361,2012/07/12,"2,3b",10472375.0
8.417168897340474,17.046890129546696,0.49376565657282734,,,,,8.417168897340474,0.0020152305754880507,8.417168897340474,,4047,False,False,,-1.6905505746013965,-1.2117088289880797,0.9576834912266334,-0.009850331783072055,52.20905257818404,2016/02/04,"2,3b",11267398.0
23.763426509046194,33.135580957828694,0.7171573825516945,,,,,23.763426509046194,0.06132456992987324,23.763426509046194,,4815,False,False,,1.8890963470874975,1.8080351336474862,-0.16212242688002254,0.03972450256511388,68.38737583894599,2019/02/25,"2,3b",60560499.0
,,,,,,,5.250684155109305,0.19795205501672158,5.250684155109305,,5013,True,False,,1.9366766394934043,1.162240968741763,-1.5488713415032827,0.02195767793588126,47.81724987453486,2019/12/05,3b,9484775.0
11.69035019933396,35.786344698388206,0.3266706979397224,,,,,11.69035019933396,0.042226943256282345,11.69035019933396,,5089,False,False,,-5.9353447182873476,-5.425932217943895,1.0188250006869044,-0.12839470233094463,45.197589215329906,2020/03/26,"2,3b",24714600.0
,,,4.1065605270699095,17.10963114521725,3.0,0.2041062564343203,4.1065605270699095,0.12088147909549245,4.1065605270699095,,5611,False,False,,-0.4949126510138548,-0.37892019839767244,0.2319849052323647,-0.00672418794321939,49.41559374954183,2022/04/21,"2s,3b",7225326.0
17.463329290424156,86.20458977335454,0.20258004053308531,,,,,17.463329290424156,0.04001069866339693,17.463329290424156,,6151,True,False,,0.6974509929764141,-0.43903304445024105,-2.2729680748533103,-0.002749160221544332,40.66293310946081,2024/06/14,"2,3b",6247400.0
24.464496815661334,52.75143991749886,0.4637692706383528,,,,,24.464496815661334,0.055958266416741426,24.464496815661334,,6332,True,False,,2.7357091931678417,0.7533228140189863,-3.964772758297711,0.003779378900802642,42.4345790253886,2025/03/07,"2,3b",7681300.0
