date,equity
2015-09-17,1204401.694673665
2015-09-18,1207476.3336247625
2015-09-21,1215384.8164933063
2015-09-22,1203153.6581767495
2015-09-23,1203153.6581767495
2015-09-24,1204659.192641693
2015-09-25,1208240.0187009403
2015-09-28,1208240.0187009403
2015-09-29,1212817.5980340047
2015-09-30,1212817.5980340047
2015-10-01,1212817.5980340047
2015-10-02,1253919.8442007303
2015-10-05,1253919.8442007303
2015-10-06,1253919.8442007303
2015-10-07,1254038.5641253847
2015-10-08,1267176.1109876505
2015-10-09,1273810.8804941652
2015-10-12,1276559.5107832507
2015-10-13,1276559.5107832507
2015-10-14,1283488.159177944
2015-10-15,1302056.2358818802
2015-10-16,1311740.5515076285
2015-10-19,1316827.6339788495
2015-10-20,1308950.4210017996
2015-10-21,1308950.4210017996
2015-10-22,1356530.9630115088
2015-10-23,1370888.3631043741
2015-10-26,1376608.4691739026
2015-10-27,1384462.338464745
2015-10-28,1392039.7276759753
2015-10-29,1397555.42616549
2015-10-30,1397737.4241343879
2015-11-02,1411771.426807571
2015-11-03,1418556.4170622388
2015-11-04,1418556.4170622388
2015-11-05,1421904.7012881918
2015-11-06,1427250.4677780275
2015-11-09,1413799.939809439
2015-11-10,1414299.0748279067
2015-11-11,1414299.0748279067
2015-11-12,1414299.0748279067
2015-11-13,1376136.2513291552
2015-11-16,1393151.8463996856
2015-11-17,1400918.0228496748
2015-11-18,1400918.0228496748
2015-11-19,1400918.0228496748
2015-11-20,1400918.0228496748
2015-11-23,1400918.0228496748
2015-11-24,1407093.8208696432
2015-11-25,1411352.2568943633
2015-11-27,1411352.2568943633
2015-11-30,1413322.5593208803
2015-12-01,1422711.7651345504
2015-12-02,1422711.7651345504
2015-12-03,1422711.7651345504
2015-12-04,1435553.6993917457
2015-12-07,1426716.0758196644
2015-12-08,1435976.402949798
2015-12-09,1435976.402949798
2015-12-10,1440284.4588661743
2015-12-11,1440284.4588661743
2015-12-14,1445326.7473666933
2015-12-15,1454115.2852206624
2015-12-16,1454115.2852206624
2015-12-17,1454115.2852206624
2015-12-18,1454839.805256233
2015-12-21,1466116.1091495075
2015-12-22,1488935.062181014
2015-12-23,1494912.0539560493
2015-12-24,1499184.212708131
2015-12-28,1511403.2689872568
2015-12-29,1530824.8813590356
2015-12-30,1530959.7914569788
2015-12-31,1517602.5759988828
2016-01-04,1517602.5759988828
2016-01-05,1517734.3710882298
2016-01-06,1521236.9427929476
2016-01-07,1536279.3328407602
2016-01-08,1536279.3328407602
2016-01-11,1556382.1899411269
2016-01-12,1592642.605072035
2016-01-13,1592642.605072035
2016-01-14,1618848.6734023094
2016-01-15,1618848.6734023094
2016-01-19,1636358.2773803978
2016-01-20,1678172.098628478
2016-01-21,1693245.500711967
2016-01-22,1706988.5220432747
2016-01-25,1706988.5220432747
2016-01-26,1732638.724459503
2016-01-27,1732638.724459503
2016-01-28,1749720.6503153916
2016-01-29,1787266.0963686025
2016-02-01,1793112.454582623
2016-02-02,1792421.8663081836
2016-02-03,1814316.3733454088
2016-02-04,1822152.5698995378
2016-02-05,1822152.5698995378
2016-02-08,1790516.0715165518
2016-02-09,1796054.321041812
2016-02-10,1801234.5353999878
2016-02-11,1839155.26246104
2016-02-12,1850484.7609977608
2016-02-16,1872696.5510480667
2016-02-17,1904978.0251794676
2016-02-18,1910182.3753311925
2016-02-19,1927760.7442493073
2016-02-22,1929823.4684507044
2016-02-23,1947307.732851076
2016-02-24,1989770.5836021155
2016-02-25,2013846.6523342251
2016-02-26,2013846.6523342251
2016-02-29,2033918.2136531707
2016-03-01,2084933.5939878763
2016-03-02,2094247.493685596
2016-03-03,2102599.1014828803
2016-03-04,2108979.6772294375
2016-03-07,2099563.6950094528
2016-03-08,2113876.6112212306
2016-03-09,2113876.6112212306
2016-03-10,2113876.6112212306
2016-03-11,2125869.1033423794
2016-03-14,2125869.1033423794
2016-03-15,2125869.1033423794
2016-03-16,2125869.1033423794
2016-03-17,2125869.1033423794
2016-03-18,2133163.943305127
2016-03-21,2149925.9424854475
2016-03-22,2166152.554611922
2016-03-23,2166152.554611922
2016-03-24,2171820.9912034296
2016-03-28,2182178.321926439
2016-03-29,2222162.144596121
2016-03-30,2224399.1523375465
2016-03-31,2231745.117797977
2016-04-01,2265382.3018177245
2016-04-04,2265382.3018177245
2016-04-05,2262692.4535085
2016-04-06,2290450.4676776966
2016-04-07,2271587.9344144682
2016-04-08,2279950.120810251
2016-04-11,2279950.120810251
2016-04-12,2299465.570532787
2016-04-13,2299672.8416316276
2016-04-14,2300917.477843948
2016-04-15,2301332.8059085407
2016-04-18,2321583.6846197164
2016-04-19,2321583.6846197164
2016-04-20,2321583.6846197164
2016-04-21,2321583.6846197164
2016-04-22,2310558.8123274585
2016-04-25,2322905.634799818
2016-04-26,2322905.634799818
2016-04-27,2338030.1250273306
2016-04-28,2341561.3492602175
2016-04-29,2341561.3492602175
2016-05-02,2341561.3492602175
2016-05-03,2339796.131507289
2016-05-04,2339796.131507289
2016-05-05,2339796.131507289
2016-05-06,2365862.2323268536
2016-05-09,2375719.991628216
2016-05-10,2375719.991628216
2016-05-11,2375719.991628216
2016-05-12,2375719.991628216
2016-05-13,2379104.529559113
2016-05-16,2379104.529559113
2016-05-17,2379555.5446358067
2016-05-18,2396066.1001684
2016-05-19,2406812.796027847
2016-05-20,2417945.9808673984
2016-05-23,2417945.9808673984
2016-05-24,2458889.775659895
2016-05-25,2467468.8063568943
2016-05-26,2467468.8063568943
2016-05-27,2475560.3418851183
2016-05-31,2480640.6445795083
2016-06-01,2497378.7622956997
2016-06-02,2510532.4099721573
2016-06-03,2507578.842431014
2016-06-06,2507578.842431014
2016-06-07,2507578.842431014
2016-06-08,2512475.122978854
2016-06-09,2513159.7211050065
2016-06-10,2497571.3911738624
2016-06-13,2498031.77299712
2016-06-14,2510565.638286201
2016-06-15,2518574.4917023373
2016-06-16,2543008.4233382554
2016-06-17,2510911.0548395086
2016-06-20,2505301.125094941
2016-06-21,2506232.8101544776
2016-06-22,2517687.187964707
2016-06-23,2527220.3588833027
2016-06-24,2527220.3588833027
2016-06-27,2513846.2494116793
2016-06-28,2547497.5038901744
2016-06-29,2586088.596031803
2016-06-30,2612875.0284027774
2016-07-01,2635784.295511243
2016-07-05,2629917.2186152805
2016-07-06,2659903.1906406134
2016-07-07,2664562.3738822625
2016-07-08,2664562.3738822625
2016-07-11,2664562.3738822625
2016-07-12,2664562.3738822625
2016-07-13,2664562.3738822625
2016-07-14,2664562.3738822625
2016-07-15,2665752.7609327817
2016-07-18,2684129.0333223804
2016-07-19,2689156.388807554
2016-07-20,2715225.229645336
2016-07-21,2715225.229645336
2016-07-22,2727425.7886327226
2016-07-25,2730311.5942326505
2016-07-26,2736809.702157971
2016-07-27,2736809.702157971
2016-07-28,2736809.702157971
2016-07-29,2741207.2337070145
2016-08-01,2753567.8629259504
2016-08-02,2753567.8629259504
2016-08-03,2773747.935740289
2016-08-04,2783603.5268110353
2016-08-05,2800399.686355624
2016-08-08,2794410.9309336673
2016-08-09,2794410.9309336673
2016-08-10,2794410.9309336673
2016-08-11,2803445.546588035
2016-08-12,2803445.546588035
2016-08-15,2803445.546588035
2016-08-16,2803445.546588035
2016-08-17,2806317.684089875
2016-08-18,2809430.493807722
2016-08-19,2818555.4333781637
2016-08-22,2827715.196182266
2016-08-23,2831083.0599525156
2016-08-24,2833732.3082434107
2016-08-25,2835676.716723207
2016-08-26,2844730.368707259
2016-08-29,2844730.368707259
2016-08-30,2844730.368707259
2016-08-31,2843753.5534033854
2016-09-01,2846926.831804287
2016-09-02,2856120.6935105594
2016-09-06,2872204.6496344237
2016-09-07,2872204.6496344237
2016-09-08,2872204.6496344237
2016-09-09,2872204.6496344237
2016-09-12,2939205.9024648042
2016-09-13,2942031.1535692546
2016-09-14,2962161.508229776
2016-09-15,3000777.2716539917
2016-09-16,3010008.065619602
2016-09-19,3012529.8838961795
2016-09-20,3021805.3694991763
2016-09-21,3037234.551881097
2016-09-22,3056748.4436676353
2016-09-23,3056748.4436676353
2016-09-26,3042738.562836024
2016-09-27,3063421.635741698
2016-09-28,3073267.478093924
2016-09-29,3076598.7947043353
2016-09-30,3105628.2460994544
2016-10-03,3107985.161034516
2016-10-04,3109815.2330506025
2016-10-05,3128738.855454765
2016-10-06,3128738.855454765
2016-10-07,3128210.7091253493
2016-10-10,3146138.928950087
2016-10-11,3146138.928950087
2016-10-12,3146138.928950087
2016-10-13,3156124.95797738
2016-10-14,3190739.9715813696
2016-10-17,3203851.658461945
2016-10-18,3203851.658461945
2016-10-19,3217490.8736959244
2016-10-20,3227321.109752366
2016-10-21,3236179.016553399
2016-10-24,3236179.016553399
2016-10-25,3236179.016553399
2016-10-26,3236466.6810901673
2016-10-27,3248829.6301436415
2016-10-28,3252717.1185899675
2016-10-31,3251611.692211517
2016-11-01,3249115.572693444
2016-11-02,3249115.572693444
2016-11-03,3255921.784943129
2016-11-04,3265627.3906656182
2016-11-07,3295070.4117864873
2016-11-08,3295070.4117864873
2016-11-09,3377719.800272336
2016-11-10,3375444.666955659
2016-11-11,3399779.0634949896
2016-11-14,3408070.2628242644
2016-11-15,3464222.7586549493
2016-11-16,3488371.244625951
2016-11-17,3511021.0707337316
2016-11-18,3514910.901475127
2016-11-21,3556865.6739371023
2016-11-22,3556865.6739371023
2016-11-23,3556865.6739371023
2016-11-25,3566472.3334210645
2016-11-28,3566472.3334210645
2016-11-29,3578200.674520361
2016-11-30,3581507.143557636
2016-12-01,3581507.143557636
2016-12-02,3601124.162340816
2016-12-05,3610712.3139368445
2016-12-06,3615968.081497159
2016-12-07,3658334.2516130493
2016-12-08,3670703.9363184185
2016-12-09,3676242.299340525
2016-12-12,3689705.788555022
2016-12-13,3729626.282283412
2016-12-14,3740147.855888007
2016-12-15,3748794.8519816804
2016-12-16,3752221.538318044
2016-12-19,3766944.7318646256
2016-12-20,3772260.8584163184
2016-12-21,3772260.8584163184
2016-12-22,3774456.038897564
2016-12-23,3786079.443590531
2016-12-27,3799922.512854116
2016-12-28,3799922.512854116
2016-12-29,3799922.512854116
2016-12-30,3799922.512854116
2017-01-03,3817918.5848395643
2017-01-04,3831001.2979175765
2017-01-05,3831001.2979175765
2017-01-06,3831001.2979175765
2017-01-09,3831001.2979175765
2017-01-10,3841026.816525146
2017-01-11,3856419.9075587965
2017-01-12,3860508.0963215996
2017-01-13,3871156.586736741
2017-01-17,3871156.586736741
2017-01-18,3878081.1696221954
2017-01-19,3885328.1526333513
2017-01-20,3885328.1526333513
2017-01-23,3903039.050195212
2017-01-24,3931812.2641913043
2017-01-25,3959903.401023047
2017-01-26,3961315.0590571747
2017-01-27,3973723.079606407
2017-01-30,3954718.6514782934
2017-01-31,3964871.1582450243
2017-02-01,3966138.4975955896
2017-02-02,3966138.4975955896
2017-02-03,3973621.6405849
2017-02-06,3975520.0186280175
2017-02-07,3987525.880561409
2017-02-08,3994758.137710117
2017-02-09,3994758.137710117
2017-02-10,3996012.9698564047
2017-02-13,4017009.9794227425
2017-02-14,4029551.3780472283
2017-02-15,4052409.1953288694
2017-02-16,4046458.0610955064
2017-02-17,4071866.0535721523
2017-02-21,4071866.0535721523
2017-02-22,4071866.0535721523
2017-02-23,4071866.0535721523
2017-02-24,4101472.752909697
2017-02-27,4101472.752909697
2017-02-28,4101472.752909697
2017-03-01,4101472.752909697
2017-03-02,4101472.752909697
2017-03-03,4101472.752909697
2017-03-06,4101472.752909697
2017-03-07,4103850.2770692864
2017-03-08,4113913.3582084603
2017-03-09,4123984.908010516
2017-03-10,4123984.908010516
2017-03-13,4123984.908010516
2017-03-14,4123984.908010516
2017-03-15,4153077.7274743337
2017-03-16,4153077.7274743337
2017-03-17,4168533.6790957316
2017-03-20,4174870.281176898
2017-03-21,4183086.6635333123
2017-03-22,4225718.4917904455
2017-03-23,4225718.4917904455
2017-03-24,4232838.489249233
2017-03-27,4281503.067559275
2017-03-28,4303394.147040843
2017-03-29,4321684.22538285
2017-03-30,4333454.5864143055
2017-03-31,4340016.449809844
2017-04-03,4349188.4975564405
2017-04-04,4373924.156714454
2017-04-05,4381190.90882499
2017-04-06,4386865.350352854
2017-04-07,4398520.219422284
2017-04-10,4400185.06431987
2017-04-11,4389841.885398721
2017-04-12,4389841.885398721
2017-04-13,4389841.885398721
2017-04-17,4422820.383272933
2017-04-18,4431750.622927038
2017-04-19,4439155.94828815
2017-04-20,4439155.94828815
2017-04-21,4439155.94828815
2017-04-24,4444458.015709217
2017-04-25,4444458.015709217
2017-04-26,4447094.307258534
2017-04-27,4480993.856818009
2017-04-28,4473097.832400709
2017-05-01,4510233.976332917
2017-05-02,4511879.806859968
2017-05-03,4540967.195277591
2017-05-04,4540967.195277591
2017-05-05,4562840.194466638
2017-05-08,4562840.194466638
2017-05-09,4566767.335738344
2017-05-10,4584305.684022862
2017-05-11,4586959.406560646
2017-05-12,4611669.6238470925
2017-05-15,4618153.106920099
2017-05-16,4617156.741632737
2017-05-17,4617156.741632737
2017-05-18,4662552.515598456
2017-05-19,4677158.019945417
2017-05-22,4677158.019945417
2017-05-23,4698557.280830074
2017-05-24,4698557.280830074
2017-05-25,4726373.276144546
2017-05-26,4744164.311914125
2017-05-30,4752904.7872004295
2017-05-31,4781145.44777972
2017-06-01,4781145.44777972
2017-06-02,4781145.44777972
2017-06-05,4784814.016412921
2017-06-06,4776472.872112641
2017-06-07,4796374.14558981
2017-06-08,4807105.081966442
2017-06-09,4815479.829496
2017-06-12,4827161.669757389
2017-06-13,4854472.832968077
2017-06-14,4854472.832968077
2017-06-15,4876911.534492701
2017-06-16,4889277.824698254
2017-06-19,4889277.824698254
2017-06-20,4889277.824698254
2017-06-21,4962562.380981112
2017-06-22,4963619.820227006
2017-06-23,4994006.4449806735
2017-06-26,5004242.234570357
2017-06-27,5004242.234570357
2017-06-28,5102400.2733160155
2017-06-29,5102400.2733160155
2017-06-30,5147179.767783587
2017-07-03,5147179.767783587
2017-07-05,5147179.767783587
2017-07-06,5149446.914943086
2017-07-07,5201205.845782938
2017-07-10,5235185.849130824
2017-07-11,5249897.785153024
2017-07-12,5315908.13954315
2017-07-13,5338580.134580297
2017-07-14,5382494.139374745
2017-07-17,5404486.718457785
2017-07-18,5442060.04606504
2017-07-19,5442060.04606504
2017-07-20,5441304.519194838
2017-07-21,5462542.676882211
2017-07-24,5477348.373205682
2017-07-25,5505210.136975023
2017-07-26,5525367.383072409
2017-07-27,5525367.383072409
2017-07-28,5567516.241967705
2017-07-31,5574855.64449302
2017-08-01,5621941.888593513
2017-08-02,5619608.164272802
2017-08-03,5630167.661832504
2017-08-04,5630167.661832504
2017-08-07,5641488.112653634
2017-08-08,5641488.112653634
2017-08-09,5659540.874614126
2017-08-10,5659540.874614126
2017-08-11,5659540.874614126
2017-08-14,5709408.1578449905
2017-08-15,5709408.1578449905
2017-08-16,5709408.1578449905
2017-08-17,5709408.1578449905
2017-08-18,5719100.864627779
2017-08-21,5731266.5758905485
2017-08-22,5787004.052104283
2017-08-23,5789848.101543603
2017-08-24,5810206.803439938
2017-08-25,5820807.138636727
2017-08-28,5833216.636206251
2017-08-29,5922513.219722944
2017-08-30,5975739.094416009
2017-08-31,6029737.978417423
2017-09-01,6029737.978417423
2017-09-05,6029737.978417423
2017-09-06,6049740.817964576
2017-09-07,6066843.443182569
2017-09-08,6066843.443182569
2017-09-11,6104625.98732386
2017-09-12,6104625.98732386
2017-09-13,6117591.416592633
2017-09-14,6117591.416592633
2017-09-15,6148299.26046331
2017-09-18,6148299.26046331
2017-09-19,6160551.918417779
2017-09-20,6160551.918417779
2017-09-21,6160551.918417779
2017-09-22,6178741.162556643
2017-09-25,6165016.345313702
2017-09-26,6225858.181514456
2017-09-27,6260109.072624459
2017-09-28,6275312.996132181
2017-09-29,6320912.15631169
2017-10-02,6320912.15631169
2017-10-03,6336975.685089616
2017-10-04,6350017.413192289
2017-10-05,6411296.754459836
2017-10-06,6411296.754459836
2017-10-09,6421293.169512612
2017-10-10,6419780.061019264
2017-10-11,6442858.697879741
2017-10-12,6442858.697879741
2017-10-13,6442858.697879741
2017-10-16,6461508.507641356
2017-10-17,6474969.079090647
2017-10-18,6487149.542726832
2017-10-19,6519711.387285203
2017-10-20,6525635.007013192
2017-10-23,6535720.318474106
2017-10-24,6569837.900966961
2017-10-25,6569837.900966961
2017-10-26,6627499.425611454
2017-10-27,6737118.524562602
2017-10-30,6788642.621453533
2017-10-31,6810114.342976318
2017-11-01,6810114.342976318
2017-11-02,6834795.173818681
2017-11-03,6876536.436700553
2017-11-06,6876536.436700553
2017-11-07,6885485.803322245
2017-11-08,6914566.802491574
2017-11-09,6914566.802491574
2017-11-10,6924887.535277289
2017-11-13,6951975.025591186
2017-11-14,6951975.025591186
2017-11-15,6960173.109347779
2017-11-16,7037508.36611831
2017-11-17,7039797.731234159
2017-11-20,7057228.650227246
2017-11-21,7098779.362388911
2017-11-22,7098779.362388911
2017-11-24,7098779.362388911
2017-11-27,7098779.362388911
2017-11-28,7124233.937470367
2017-11-29,7000829.182145698
2017-11-30,7000829.182145698
2017-12-01,7000829.182145698
2017-12-04,7027677.011159814
2017-12-05,7039178.937528325
2017-12-06,7108412.223255768
2017-12-07,7130132.114979407
2017-12-08,7152716.243850382
2017-12-11,7222115.172477649
2017-12-12,7231140.942282052
2017-12-13,7237162.646993451
2017-12-14,7248745.072329525
2017-12-15,7248745.072329525
2017-12-18,7251031.454196899
2017-12-19,7251031.454196899
2017-12-20,7245073.33467825
2017-12-21,7245073.33467825
2017-12-22,7245073.33467825
2017-12-26,7230082.127078271
2017-12-27,7232389.256482533
2017-12-28,7232389.256482533
2017-12-29,7232389.256482533
