date,p_day,buy_level,sell_level,gate,reward,equity
2013-03-22,0.280410109321318,0.2,0.3,FREE,0.0126620390686734,124163.10172609158
2013-03-25,0.3403858322542225,0.2,0.3,FORCE_SELL,0.0,124163.10172609158
2013-03-26,0.2414784816806995,0.2,0.3,FREE,0.0,124163.10172609158
2013-03-27,0.2393643325496938,0.2,0.3,FREE,0.0079228515811229,125146.82755291928
2013-03-28,0.2069619378866843,0.2,0.3,FREE,0.0011640590496638,125292.50585006896
2013-04-01,0.2435090716645936,0.2,0.3,FREE,-0.0011668611435238,125146.30689341779
2013-04-02,0.2481184050507655,0.2,0.3,FREE,0.0058314100181695,125876.08632117299
2013-04-03,0.2869214189300085,0.2,0.3,FREE,0.0013314020687938,126043.67800291267
2013-04-04,0.2095647244531641,0.2,0.3,FREE,-0.0049493094132967,125419.8488408863
2013-04-05,0.189465037931451,0.2,0.3,FORCE_BUY,-0.0029385836027035,125051.29212962893
2013-04-08,0.199480336359069,0.2,0.3,FORCE_BUY,0.0,125051.29212962893
2013-04-09,0.2356557665505234,0.2,0.3,FREE,0.0,125051.29212962893
2013-04-10,0.2545131401185441,0.2,0.3,FREE,0.0,125051.29212962893
2013-04-11,0.2453093674388402,0.2,0.3,FREE,0.0,125051.29212962893
2013-04-12,0.2163705495136201,0.2,0.3,FREE,0.0,125051.29212962893
2013-04-15,0.3364331496525275,0.2,0.3,FORCE_SELL,0.0,125051.29212962893
2013-04-16,0.2346649949159295,0.2,0.3,FREE,0.0027247850274539,125392.0300180875
2013-04-17,0.2490520291998871,0.2,0.3,FREE,-0.0084314580607648,124334.79237583584
2013-04-18,0.2658327698091804,0.2,0.3,FREE,-0.010702243072863,123004.13120541569
2013-04-19,0.2489359749954798,0.2,0.3,FREE,0.0078367588348366,123968.08491736114
2013-04-22,0.2626538146644588,0.2,0.3,FREE,0.0133813824722467,125626.94927599229
2013-04-23,0.2667959454959095,0.2,0.3,FREE,0.0013028372900984,125790.62075015037
2013-04-24,0.2761327046303548,0.2,0.3,FREE,0.0,125790.62075015037
2013-04-25,0.2980585671797094,0.2,0.3,FREE,0.0,125790.62075015037
2013-04-26,0.2886462232029842,0.2,0.3,FREE,0.0,125790.62075015037
2013-04-29,0.1969674576662863,0.2,0.3,FORCE_BUY,-0.0009967250462766,125665.24208786202
2013-04-30,0.2191428780761366,0.2,0.3,FREE,0.0,125665.24208786202
2013-05-01,0.228280959049977,0.2,0.3,FREE,-0.0045248868778279,125096.62108293959
2013-05-02,0.1952930664003534,0.2,0.3,FORCE_BUY,0.0107786129627001,126444.98914453415
2013-05-03,0.2166312382747716,0.2,0.3,FREE,0.0086281823464683,127535.97956767038
2013-05-06,0.1827903964196822,0.2,0.3,FORCE_BUY,-0.0006910850034553,127447.84136479019
2013-05-07,0.1887711101144655,0.2,0.3,FORCE_BUY,0.000969126401772,127571.35443270564
2013-05-08,0.2124417304611625,0.2,0.3,FREE,0.0062268591586102,128365.72328943123
2013-05-09,0.2360724253881821,0.2,0.3,FREE,-0.0026029774546541,128031.59020575848
2013-05-10,0.2162838702442486,0.2,0.3,FREE,0.0,128031.59020575848
2013-05-13,0.1985866599512216,0.2,0.3,FORCE_BUY,0.0034232507188826,128469.87443897
2013-05-14,0.2002263545844905,0.2,0.3,FREE,0.0035575280499739,128926.90962086327
2013-05-15,0.2270121390246514,0.2,0.3,FREE,0.0036704730831973,129400.13237232646
2013-05-16,0.2494950392122956,0.2,0.3,FREE,0.0038365013790056,129896.5761586164
2013-05-17,0.2514249249842581,0.2,0.3,FREE,0.0,129896.5761586164
2013-05-20,0.2085555573179627,0.2,0.3,FREE,0.0,129896.5761586164
2013-05-21,0.2590690460348782,0.2,0.3,FREE,0.0,129896.5761586164
2013-05-22,0.3531250305772268,0.2,0.3,FORCE_SELL,0.0,129896.5761586164
2013-05-23,0.2236640921751319,0.2,0.3,FREE,0.002602026841961,130234.57053645997
2013-05-24,0.2165257533844219,0.2,0.3,FREE,0.006986301369863,131144.42849500236
2013-05-28,0.2497719132248739,0.2,0.3,FREE,0.0,131144.42849500236
2013-05-29,0.2069904140483682,0.2,0.3,FREE,0.0053948279630989,131851.93012505182
2013-05-30,0.1931159058976768,0.2,0.3,FORCE_BUY,0.0070902645214071,132786.79518729652
2013-05-31,0.2645000114506389,0.2,0.3,FREE,-0.0124413009535127,131134.75470571892
2013-06-03,0.254010444105677,0.2,0.3,FREE,0.0020500205002048,131403.58364115495
2013-06-04,0.2943765677160917,0.2,0.3,FREE,0.0032435157300865,131829.79323168477
2013-06-05,0.2875201464504173,0.2,0.3,FREE,-0.0035923747502568,131356.2112111477
2013-06-06,0.1993572748915468,0.2,0.3,FORCE_BUY,0.0012448132780083,131519.7251670122
2013-06-07,0.2705156769659072,0.2,0.3,FREE,0.0134014921248963,133282.28572810645
2013-06-10,0.2465080695835287,0.2,0.3,FREE,0.0017718413520513,133518.44079345543
2013-06-11,0.2489084618066303,0.2,0.3,FREE,-0.0026052168634075,133170.59629992445
2013-06-12,0.326029764875913,0.2,0.3,FORCE_SELL,-0.0089701451657079,131976.03671931024
2013-06-13,0.273640414860309,0.2,0.3,FREE,-0.0009797060881735,131846.7389926433
2013-06-14,0.2941836956651216,0.2,0.3,FREE,0.0,131846.7389926433
2013-06-17,0.3002537244982686,0.2,0.3,FORCE_SELL,0.0,131846.7389926433
2013-06-18,0.2692090161728918,0.2,0.3,FREE,0.0024630541871921,132171.48465518677
2013-06-19,0.305942845250661,0.2,0.3,FORCE_SELL,0.0014955812372535,132369.157847737
2013-06-20,0.3117818312548947,0.2,0.3,FORCE_SELL,-0.0059293987865415,131584.28832381908
2013-06-21,0.2287423709762004,0.2,0.3,FREE,-0.0114102543548142,130082.87812494709
2013-06-24,0.2075713800345627,0.2,0.3,FREE,0.0109488576419524,131507.13703919257
2013-06-25,0.2263376190981759,0.2,0.3,FREE,-0.0008560422314167,131394.56137615434
2013-06-26,0.2273607728789687,0.2,0.3,FREE,0.0015567506368525,131599.10994325564
2013-06-27,0.2258273469160631,0.2,0.3,FREE,0.0018426384981756,131841.59952956272
2013-06-28,0.2926942061457964,0.2,0.3,FREE,-0.0001381846600847,131823.3810429467
2013-07-01,0.2613325637457875,0.2,0.3,FREE,-0.0004155167081674,131768.60622559625
2013-07-02,0.2451819047607571,0.2,0.3,FREE,0.0050251256281407,132430.76002572486
2013-07-03,0.2458762447195882,0.2,0.3,FREE,0.0089924141943099,133621.63227194344
2013-07-05,0.2262906911923935,0.2,0.3,FREE,0.0052636297631254,134324.96707256744
2013-07-08,0.2072168028749764,0.2,0.3,FREE,0.0,134324.96707256744
2013-07-09,0.2097713624081265,0.2,0.3,FREE,0.0,134324.96707256744
2013-07-10,0.1715009226090234,0.2,0.3,FORCE_BUY,0.0157771985183153,136444.2387440375
2013-07-11,0.2132437164918517,0.2,0.3,FREE,0.0033741811502742,136904.62632247113
2013-07-12,0.2117569120460603,0.2,0.3,FREE,0.0,136904.62632247113
2013-07-15,0.1890531903059749,0.2,0.3,FORCE_BUY,0.003458366586858,137378.09270773103
2013-07-16,0.2360310672976698,0.2,0.3,FREE,0.001858067611083,137633.35049226365
2013-07-17,0.2515018604968574,0.2,0.3,FREE,0.0011956954962137,137797.91806957606
2013-07-18,0.2345454488313743,0.2,0.3,FREE,-0.0091439173071825,136537.90530164595
2013-07-19,0.2384721773422651,0.2,0.3,FREE,-0.0073078076796672,135540.11254871692
2013-07-22,0.2297347306833142,0.2,0.3,FREE,0.0025435073627844,135884.8598229372
2013-07-23,0.2646033639744784,0.2,0.3,FREE,-0.005140873280812,135186.2929778066
2013-07-24,0.2762790052424259,0.2,0.3,FREE,-0.0001444537121183,135166.76481595842
2013-07-25,0.1932523009910776,0.2,0.3,FORCE_BUY,0.0026748696001071,135528.31828610945
2013-07-26,0.1858028106740056,0.2,0.3,FORCE_BUY,0.009764579989299,136851.69539082932
2013-07-29,0.1903306070432597,0.2,0.3,FORCE_BUY,0.0003987240829347,136906.26145757208
2013-07-30,0.1740366720065996,0.2,0.3,FORCE_BUY,0.0025162230168189,137250.74814379826
2013-07-31,0.1996391083009129,0.2,0.3,FORCE_BUY,0.0018489170628631,137504.51339393205
2013-08-01,0.17752235177054,0.2,0.3,FORCE_BUY,0.006180144641683,138354.3111755908
2013-08-02,0.1785925155238494,0.2,0.3,FORCE_BUY,0.0062736897137628,139222.30319446782
2013-08-05,0.1754228027322799,0.2,0.3,FORCE_BUY,-0.0010386912490262,139077.69420647045
2013-08-06,0.2399532719806598,0.2,0.3,FREE,-0.0068813295247987,138120.65476308655
2013-08-07,0.1928599130203701,0.2,0.3,FORCE_BUY,0.0041961709939678,138700.23264827125
2013-08-08,0.201813678165103,0.2,0.3,FREE,0.0020894023496493,138990.03324026347
2013-08-09,0.2267225406901315,0.2,0.3,FREE,-0.004041194107678,138428.34753690695
2013-08-12,0.2085698576139777,0.2,0.3,FREE,0.0037938252223966,138953.52049328716
2013-08-13,0.2452843920935183,0.2,0.3,FREE,0.0037065338189202,139468.55641625353
2013-08-14,0.2642054134355278,0.2,0.3,FREE,-0.0053523485520162,138722.0720902672
2013-08-15,0.2753265833619718,0.2,0.3,FREE,-0.011134398742468,137177.48522523278
2013-08-16,0.2360952743588692,0.2,0.3,FREE,0.0025155567324242,137522.56297172813
2013-08-19,0.249688814710833,0.2,0.3,FREE,-0.0015184936967127,137313.73582669976
2013-08-20,0.2102753261633767,0.2,0.3,FREE,0.0053113796308589,138043.06120620682
2013-08-21,0.2607845312525533,0.2,0.3,FREE,-0.0049013114319776,137366.46917221165
2013-08-22,0.2068061589497188,0.2,0.3,FREE,0.0087101063829787,138562.9457321558
2013-08-23,0.1770123725218453,0.2,0.3,FORCE_BUY,0.0064270724029382,139453.49981674075
2013-08-26,0.2336317840324668,0.2,0.3,FREE,0.0,139453.49981674075
2013-08-27,0.2651922908263939,0.2,0.3,FREE,-0.0150799895095726,137350.5425024311
2013-08-28,0.2421572333553822,0.2,0.3,FREE,0.0057883573608592,138145.57652614306
2013-08-29,0.2170481790932525,0.2,0.3,FREE,0.0078350138112433,139227.94902618756
2013-08-30,0.2185622510253455,0.2,0.3,FREE,-0.003023532091582,138806.98885426173
2013-09-03,0.2417348069919675,0.2,0.3,FREE,0.0019696382836248,139080.38841354375
2013-09-04,0.1940172947995869,0.2,0.3,FORCE_BUY,0.0146418678274634,141116.78507808712
2013-09-05,0.1964759017238753,0.2,0.3,FORCE_BUY,0.0,141116.78507808712
2013-09-06,0.1935217244358922,0.2,0.3,FORCE_BUY,0.0,141116.78507808712
2013-09-09,0.1905015858269256,0.2,0.3,FORCE_BUY,0.0,141116.78507808712
2013-09-10,0.1830043907237375,0.2,0.3,FORCE_BUY,0.0025664057487486,141478.94800655646
2013-09-11,0.1881929590968098,0.2,0.3,FORCE_BUY,0.0035980467746081,141987.9958791064
2013-09-12,0.2117375086092745,0.2,0.3,FREE,0.0005125576627368,142060.77291441086
2013-09-13,0.1600386994260869,0.2,0.3,FORCE_BUY,0.0012810658467844,142242.7621187593
2013-09-16,0.2282933967197007,0.2,0.3,FREE,-0.0094205008441051,140902.7640581517
2013-09-17,0.1970370962498452,0.2,0.3,FORCE_BUY,0.0079701761151817,142025.78390281106
2013-09-18,0.2551061613751795,0.2,0.3,FREE,0.0053336730771639,142783.30300267658
2013-09-19,0.2473574932097746,0.2,0.3,FREE,0.0003775484520513,142837.21061770403
2013-09-20,0.240165977831556,0.2,0.3,FREE,-0.0064288415479643,141918.9328234896
2013-09-23,0.2425739899542478,0.2,0.3,FREE,-0.004744488423762,141245.6000895959
2013-09-24,0.2156448736651494,0.2,0.3,FREE,0.0,141245.6000895959
2013-09-25,0.2216045250263318,0.2,0.3,FREE,0.0082086774183227,142405.0396574888
2013-09-26,0.2117917738191934,0.2,0.3,FREE,-0.0003792667509481,142351.03016077925
2013-09-27,0.2516920749542755,0.2,0.3,FREE,0.0004426021469458,142414.03503234833
2013-09-30,0.21349586035106,0.2,0.3,FREE,0.0074025142076292,143468.2569500411
2013-10-01,0.2144736587782505,0.2,0.3,FREE,0.002892639852276,143883.25894763137
2013-10-02,0.2071338973519333,0.2,0.3,FREE,0.0,143883.25894763137
2013-10-03,0.2596500416934372,0.2,0.3,FREE,-0.0011261848966869,143721.21979451846
2013-10-04,0.197338641184406,0.2,0.3,FORCE_BUY,0.0,143721.21979451846
2013-10-07,0.2101536632920529,0.2,0.3,FREE,-0.0030398986700444,143284.32184960795
2013-10-08,0.2806889900072174,0.2,0.3,FREE,0.0071090417800563,144302.93608006384
2013-10-09,0.2071898302584069,0.2,0.3,FREE,0.0004077827009759,144361.78032109732
2013-10-10,0.2374036270197725,0.2,0.3,FREE,0.0033604756365515,144846.90456671556
2013-10-11,0.2012562412301731,0.2,0.3,FREE,0.0,144846.90456671556
2013-10-14,0.2085974260361205,0.2,0.3,FREE,0.0,144846.90456671556
2013-10-15,0.2300205036186011,0.2,0.3,FREE,0.0,144846.90456671556
2013-10-16,0.2533397925398082,0.2,0.3,FREE,0.0,144846.90456671556
2013-10-17,0.2563856157856605,0.2,0.3,FREE,0.006255380431105,145752.9770590483
2013-10-18,0.2698947956098682,0.2,0.3,FREE,0.0,145752.9770590483
2013-10-21,0.2783567641648952,0.2,0.3,FREE,0.0001811658080543,145779.38251491354
2013-10-22,0.3000995667239511,0.2,0.3,FORCE_SELL,0.0,145779.38251491354
2013-10-23,0.2818701173686361,0.2,0.3,FREE,0.0042784577686892,146403.09344654917
2013-10-24,0.2438346947466675,0.2,0.3,FREE,0.0014035746644406,146608.58111930647
2013-10-25,0.2586939344151696,0.2,0.3,FREE,0.0021220172460226,146919.68705685655
2013-10-28,0.2525621850357917,0.2,0.3,FREE,-0.0009611302335548,146778.4781037218
2013-10-29,0.2678326659619184,0.2,0.3,FREE,0.0006023370678232,146866.88822184235
2013-10-30,0.3134117304233414,0.2,0.3,FORCE_SELL,0.0,146866.88822184235
2013-10-31,0.3119142081200973,0.2,0.3,FORCE_SELL,0.0012077294685992,147044.26369070934
2013-11-01,0.2639044280435512,0.2,0.3,FREE,0.0012070006035003,147221.7462057253
2013-11-04,0.2096263099693918,0.2,0.3,FREE,0.0004826254826256,147292.7991720408
2013-11-05,0.2624895734687323,0.2,0.3,FREE,0.0,147292.7991720408
2013-11-06,0.2632420005135905,0.2,0.3,FREE,-0.0004885498696301,147220.83929420786
2013-11-07,0.3556535366321929,0.2,0.3,FORCE_SELL,0.0,147220.83929420786
2013-11-08,0.2948143663672367,0.2,0.3,FREE,0.0,147220.83929420786
2013-11-11,0.2442138253319757,0.2,0.3,FREE,0.0009698884343587,147363.62708353592
2013-11-12,0.2697238943744645,0.2,0.3,FREE,0.0003650079085047,147417.41597284735
2013-11-13,0.2722135864134794,0.2,0.3,FREE,-0.0012152144853567,147238.2721935633
2013-11-14,0.2571824730112832,0.2,0.3,FREE,0.0035958288385472,147767.71581885475
2013-11-15,0.2942001561277021,0.2,0.3,FREE,0.0009539709038875,147908.68192027984
2013-11-18,0.3140244132414458,0.2,0.3,FORCE_SELL,-0.0001191469081376,147891.05905814233
2013-11-19,0.3003051797088475,0.2,0.3,FORCE_SELL,0.0031363088057899,148354.89108896398
2013-11-20,0.2945138304913876,0.2,0.3,FREE,-0.0020495081043882,148050.8365373515
2013-11-21,0.2685233114131635,0.2,0.3,FREE,0.000598587333892,148139.4578928749
2013-11-22,0.2434134520732575,0.2,0.3,FREE,0.0009579691054962,148281.37091684123
2013-11-25,0.2128852870419791,0.2,0.3,FREE,0.003094145789504,148740.17509632546
2013-11-26,0.2576962831371285,0.2,0.3,FREE,0.0,148740.17509632546
2013-11-27,0.2258677560538067,0.2,0.3,FREE,0.0029422148993762,149177.80065562972
2013-11-29,0.2379162963213896,0.2,0.3,FREE,0.0010526315789473,149334.82991947772
2013-12-02,0.2593975835972305,0.2,0.3,FREE,0.0024579749371118,149701.89118865767
2013-12-03,0.215946775672425,0.2,0.3,FREE,0.0016331240545722,149946.37294817282
2013-12-04,0.224730777977441,0.2,0.3,FREE,0.0017056417959377,150202.1277490225
2013-12-05,0.2255306669799574,0.2,0.3,FREE,-0.0015186915887848,149974.01704099248
2013-12-06,0.2129381764687086,0.2,0.3,FREE,0.0027992751236299,150393.83557608616
2013-12-09,0.1918761097862565,0.2,0.3,FORCE_BUY,0.0019701008228066,150690.12659529963
2013-12-10,0.2442957010259853,0.2,0.3,FREE,0.0024355619340765,151057.14173147632
2013-12-11,0.2834928108796722,0.2,0.3,FREE,-0.003056728297747,150595.40109176896
2013-12-12,0.1975516612625621,0.2,0.3,FORCE_BUY,-0.0042194092827003,149959.97745847038
2013-12-13,0.2300586645530149,0.2,0.3,FREE,0.0034155545844985,150472.17394696997
2013-12-16,0.2047872509987997,0.2,0.3,FREE,-0.0011719207781554,150295.8324797873
2013-12-17,0.2022482988644697,0.2,0.3,FREE,0.0049419298702884,151038.58394369902
2013-12-18,0.2518406659961126,0.2,0.3,FREE,0.0117343346632244,152810.92123475389
2013-12-19,0.2286940029545975,0.2,0.3,FREE,-0.0026703819807266,152402.85770423038
2013-12-20,0.2300484551707697,0.2,0.3,FREE,0.0051208233185272,153183.28581177237
2013-12-23,0.1857011918252833,0.2,0.3,FORCE_BUY,0.0020651675080312,153499.6349564043
2013-12-24,0.1864296313962157,0.2,0.3,FORCE_BUY,0.0022885913720105,153850.9328965723
2013-12-26,0.2228625207862865,0.2,0.3,FREE,-0.0009115770282587,153710.68592036763
2013-12-27,0.2010664130982875,0.2,0.3,FREE,0.0011425330324106,153886.30545646616
2013-12-30,0.234940897767774,0.2,0.3,FREE,-0.0004675300131892,153814.35899004646
2013-12-31,0.2283098467950793,0.2,0.3,FREE,0.0012534184138559,154007.15273992004
2014-01-02,0.236005715789151,0.2,0.3,FREE,-0.005578959353296,153147.95309466717
2014-01-03,0.2167606925972159,0.2,0.3,FREE,-0.0034506556245686,152619.4922489299
2014-01-06,0.2349561143843573,0.2,0.3,FREE,-0.0033460251528788,152108.82358904538
2014-01-07,0.2207895206995509,0.2,0.3,FREE,0.0021903664700721,152441.99765603695
2014-01-08,0.2489745771675197,0.2,0.3,FREE,0.0018946083940784,152730.81554440616
2014-01-09,0.2426725705448379,0.2,0.3,FREE,-0.0046857142857142,152015.16258014095
2014-01-10,0.2096520138654105,0.2,0.3,FREE,0.0006873639592161,152119.65232415294
2014-01-13,0.3039423617266748,0.2,0.3,FORCE_SELL,-0.0119334480780266,150304.3403514952
2014-01-14,0.2677168676937589,0.2,0.3,FREE,0.0175296029719062,152939.11576281118
2014-01-15,0.2543312357450211,0.2,0.3,FREE,0.0,152939.11576281118
2014-01-16,0.2631030160266169,0.2,0.3,FREE,0.0,152939.11576281118
2014-01-17,0.297969996833218,0.2,0.3,FREE,0.0,152939.11576281118
2014-01-21,0.2439835269466491,0.2,0.3,FREE,0.0052812806063218,153746.83014883733
2014-01-22,0.2259896056458817,0.2,0.3,FREE,0.002254567530391,154093.46275999144
2014-01-23,0.2168064155114141,0.2,0.3,FREE,0.0009029345372461,154232.59906948125
2014-01-24,0.2901110274526187,0.2,0.3,FREE,-0.0172270475590739,151575.6267501517
2014-01-27,0.2660308466694228,0.2,0.3,FREE,-0.0120412180155146,149750.47158261487
2014-01-28,0.2133365429387197,0.2,0.3,FREE,0.0,149750.47158261487
2014-01-29,0.2312359350033513,0.2,0.3,FREE,0.0013037756562342,149945.71260197388
2014-01-30,0.2412427473098818,0.2,0.3,FREE,0.0,149945.71260197388
2014-01-31,0.2067617729421479,0.2,0.3,FREE,0.004760592857379,150659.54309038146
2014-02-03,0.2653452781229429,0.2,0.3,FREE,-0.014198994336031,148520.3290913721
2014-02-04,0.1900884392581228,0.2,0.3,FORCE_BUY,0.0020111203123151,148819.0213419995
2014-02-05,0.2274580988466575,0.2,0.3,FREE,0.0009448446911537,148959.63220425718
2014-02-06,0.2148341397793098,0.2,0.3,FREE,0.0073238979114664,150050.59734345076
2014-02-07,0.2152927750026157,0.2,0.3,FREE,0.0080316610406238,151255.75288025648
2014-02-10,0.2394982879017733,0.2,0.3,FREE,0.0030910131654265,151723.28640375583
2014-02-11,0.2408157416003662,0.2,0.3,FREE,-0.000225606316977,151689.05667191063
2014-02-12,0.2548524899158677,0.2,0.3,FREE,4.557677406518633e-07,151689.12580688926
2014-02-13,0.2282625992322645,0.2,0.3,FREE,0.001799215120434,151962.04717564644
2014-02-14,0.2362647862045467,0.2,0.3,FREE,0.0030191857231167,152420.84881893476
2014-02-18,0.2260774081582846,0.2,0.3,FREE,0.0,152420.84881893476
2014-02-19,0.2751453631791306,0.2,0.3,FREE,0.0013316055075106,152623.8132606815
2014-02-20,0.2459961338469018,0.2,0.3,FREE,0.0050242064070867,153390.62680113982
2014-02-21,0.2625464029583884,0.2,0.3,FREE,0.0010998546880723,153559.3342011334
2014-02-24,0.2369824433174546,0.2,0.3,FREE,0.0007706912882661,153677.68104223415
2014-02-25,0.2569419727397481,0.2,0.3,FREE,0.0019918114418501,153983.77800569104
2014-02-26,0.2435666461676715,0.2,0.3,FREE,-0.0008432960640463,153853.92409177186
2014-02-27,0.2271977421772405,0.2,0.3,FREE,0.0014390131359343,154075.32190955494
2014-02-28,0.2698571007595917,0.2,0.3,FREE,-0.0001141897515795,154057.72808682156
2014-03-03,0.2213379899240778,0.2,0.3,FREE,0.0020095055382472,154367.3079446218
2014-03-04,0.2120334140355263,0.2,0.3,FREE,0.0005518763796912,154452.49961567298
2014-03-05,0.2023524303087811,0.2,0.3,FREE,0.0019821605550047,154758.64926803304
2014-03-06,0.193688985521208,0.2,0.3,FORCE_BUY,-0.0004394155772822,154690.64590682552
2014-03-07,0.2379965603519297,0.2,0.3,FREE,-0.0072261768409216,153572.82394386642
2014-03-10,0.198102980208732,0.2,0.3,FORCE_BUY,0.0057739284921163,154459.54244765066
2014-03-11,0.2486826770513874,0.2,0.3,FREE,0.0020982882385423,154783.6430888992
2014-03-12,0.2216325720269396,0.2,0.3,FREE,0.0115895417978216,156577.5145900971
2014-03-13,0.2870482515471846,0.2,0.3,FREE,-0.0167364016736401,153956.970412857
2014-03-14,0.2479138043193469,0.2,0.3,FREE,-0.0029220003355931,153507.10809364374
2014-03-17,0.2634365357027865,0.2,0.3,FREE,0.0032587931228228,154007.3560018037
2014-03-18,0.2371609315179555,0.2,0.3,FREE,0.0,154007.3560018037
2014-03-19,0.2428758825045923,0.2,0.3,FREE,0.0,154007.3560018037
2014-03-20,0.19362218705093,0.2,0.3,FORCE_BUY,0.0081427774679307,155261.4036301508
2014-03-21,0.2656525793857642,0.2,0.3,FREE,-0.0148148148148149,152961.2346874819
2014-03-24,0.2436615169385776,0.2,0.3,FREE,0.0011208249271462,153132.67745220667
2014-03-25,0.2472502102926449,0.2,0.3,FREE,0.0076110416903327,154298.1766444477
2014-03-26,0.2762139595465547,0.2,0.3,FREE,-0.0106170001986265,152659.99287236587
2014-03-27,0.2285178558076508,0.2,0.3,FREE,-0.0013731857174601,152450.36235052597
2014-03-28,0.2527635813357077,0.2,0.3,FREE,-0.0005738283374017,152362.88201256207
2014-03-31,0.2403457733487044,0.2,0.3,FREE,0.0012484928940624,152553.10598807363
2014-04-01,0.2106764282593634,0.2,0.3,FREE,0.009908879402028,154064.73631771424
2014-04-02,0.1993333709445946,0.2,0.3,FORCE_BUY,-0.0007827351000784,153944.14444091404
2014-04-03,0.2115284958334781,0.2,0.3,FREE,-0.0019092542677448,153650.2259261459
2014-04-04,0.2379443700417657,0.2,0.3,FREE,-0.025294203661499,149763.76581893463
2014-04-07,0.2265947279545237,0.2,0.3,FREE,-0.0026726741909829,149363.49606728595
2014-04-08,0.2015094830392271,0.2,0.3,FREE,0.0068812689526474,150391.30645543264
2014-04-09,0.1954677418497807,0.2,0.3,FORCE_BUY,0.0180639184807781,153107.96275546128
2014-04-10,0.2928977170170344,0.2,0.3,FREE,-0.0212297982724059,149857.5115922638
2014-04-11,0.2805021125269321,0.2,0.3,FREE,-0.0108095405945248,148237.62073731274
2014-04-14,0.2443845248914272,0.2,0.3,FREE,0.0093946961588773,149630.26814345468
2014-04-15,0.2406016290748938,0.2,0.3,FREE,0.0044601911729346,150297.64774463195
2014-04-16,0.240221158998538,0.2,0.3,FREE,0.0102215644763941,151833.92484170408
2014-04-17,0.2101177054949836,0.2,0.3,FREE,0.0019855948305877,152135.40549797763
2014-04-21,0.1956812304139017,0.2,0.3,FORCE_BUY,0.0061363899502143,153068.9676713472
2014-04-22,0.2122532513132156,0.2,0.3,FREE,0.0035771982460188,153616.52571402106
2014-04-23,0.2310247190563494,0.2,0.3,FREE,0.0128901785334041,155596.67015615606
2014-04-24,0.252821358314727,0.2,0.3,FREE,0.0017966226613625,155876.21865979116
2014-04-25,0.2373386068710579,0.2,0.3,FREE,-0.0131409643478323,153827.85482770792
2014-04-28,0.2420896148455935,0.2,0.3,FREE,-0.00911957286408,152425.0104970815
2014-04-29,0.2249754787833994,0.2,0.3,FREE,0.0022439187246771,152767.03983224498
2014-04-30,0.1995660185953197,0.2,0.3,FORCE_BUY,0.0087608069164266,154105.40237140935
2014-05-01,0.2055308620158348,0.2,0.3,FREE,0.0037708543361757,154686.51139616966
2014-05-02,0.2050672626420727,0.2,0.3,FREE,0.0014785592237134,154915.22456437853
2014-05-05,0.1978324345236059,0.2,0.3,FORCE_BUY,0.0054919908466817,155766.01755969774
2014-05-06,0.2171276247057985,0.2,0.3,FREE,-0.0083360619959121,154467.54238046377
2014-05-07,0.1990995269738893,0.2,0.3,FORCE_BUY,-0.002652519893899,154057.8141513379
2014-05-08,0.2047911639513353,0.2,0.3,FREE,-0.0075714199892576,152891.37773777114
2014-05-09,0.1907871537146034,0.2,0.3,FORCE_BUY,0.0082471831803925,154152.30093667711
2014-05-12,0.1940760544337484,0.2,0.3,FORCE_BUY,0.0159917165209387,156617.4608343069
2014-05-13,0.19945711632203,0.2,0.3,FORCE_BUY,-0.0018099547511312,156333.99031695974
2014-05-14,0.2194668967420321,0.2,0.3,FREE,0.0,156333.99031695974
2014-05-15,0.2229204192548797,0.2,0.3,FREE,-0.0062512343211225,155356.70991113232
2014-05-16,0.2143331643542007,0.2,0.3,FREE,0.0,155356.70991113232
2014-05-19,0.2120551733183084,0.2,0.3,FREE,0.0,155356.70991113232
2014-05-20,0.2222587070424471,0.2,0.3,FREE,0.0,155356.70991113232
2014-05-21,0.2046637182602348,0.2,0.3,FREE,0.0,155356.70991113232
2014-05-22,0.2129410103576123,0.2,0.3,FREE,0.0,155356.70991113232
2014-05-23,0.2041854477108978,0.2,0.3,FREE,0.0,155356.70991113232
2014-05-27,0.2116539984436948,0.2,0.3,FREE,0.0,155356.70991113232
2014-05-28,0.2179218020355558,0.2,0.3,FREE,0.0015435501653802,155596.51078640856
2014-05-29,0.2058585187205085,0.2,0.3,FREE,0.0012089240575885,155784.6151515751
2014-05-30,0.2056814347426625,0.2,0.3,FREE,0.00054716441945,155869.85495008374
2014-06-02,0.2159257391078866,0.2,0.3,FREE,-0.0029553415061295,155409.20629819538
2014-06-03,0.2063441694502835,0.2,0.3,FREE,0.0051590951109746,156210.97717460882
2014-06-04,0.2036827367992725,0.2,0.3,FREE,0.0013773033331292,156426.1270741428
2014-06-05,0.2199549982949272,0.2,0.3,FREE,0.0002097455829646,156458.93676335688
2014-06-06,0.2091953194165443,0.2,0.3,FREE,0.0,156458.93676335688
2014-06-09,0.2040367385500428,0.2,0.3,FREE,0.0,156458.93676335688
2014-06-10,0.1961175932426899,0.2,0.3,FORCE_BUY,0.0,156458.93676335688
2014-06-11,0.1980555913987879,0.2,0.3,FORCE_BUY,0.004975662520281,157237.42363097332
2014-06-12,0.218019565061211,0.2,0.3,FREE,-0.0049692124878469,156456.07746190942
