timestamp,Open,High,Low,Close,Volume
2000-11-27,10479.3301,10626.8398,10479.3301,10546.0693,0
2000-11-28,10537.8594,10613.9395,10489.5693,10507.5801,0
2000-11-29,10502.7402,10646.1699,10480.8301,10629.1094,0
2000-11-30,10610.5293,10610.5293,10292.3896,10414.4902,0
2000-12-01,10416.7598,10524.4502,10348.7002,10373.54,0
2000-12-04,10377.3301,10604.46,10319.3096,10560.9502,0
2000-12-05,10576.7793,10917.2998,10576.7793,10898.7197,0
2000-12-06,10896.1396,10896.1396,10620.8594,10664.3799,0
2000-12-07,10644.6602,10689.0195,10583.2295,10618.4902,0
2000-12-08,10632.1396,10803.54,10631.8594,10712.9102,0
2000-12-11,10719.3594,10792.1602,10670.0596,10725.7998,0
2000-12-12,10722.7695,10856.25,10703.8096,10768.2695,0
2000-12-13,10777.9502,10915.3994,10772.54,10794.4395,0
2000-12-14,10794.8193,10798.9902,10615.8398,10674.9902,0
2000-12-15,10647.9795,10653.3799,10434.5898,10434.96,0
2000-12-18,10433.3398,10679.9199,10433.3398,10645.4199,0
2000-12-19,10643.1396,10784.5801,10582.8496,10584.3701,0
2000-12-20,10580.9697,10580.9697,10318.9297,10318.9297,0
2000-12-21,10314.3799,10520.4697,10299.21,10487.29,0
2000-12-22,10495.2598,10640.8701,10475.3496,10635.5596,0
2000-12-26,10638.21,10701.1602,10597.6396,10692.4395,0
2000-12-27,10690.0996,10828.9395,10645.04,10803.1602,0
2000-12-28,10795.2002,10901.3701,10774.7197,10868.7598,0
2000-12-29,10868.7598,10917.6797,10758.3193,10787.9902,0
2001-01-02,10790.9199,10797.0195,10585.3594,10646.1494,0
2001-01-03,10637.4199,11019.0498,10581.0898,10945.75,0
2001-01-04,10944.9395,11028.0,10888.4199,10912.4102,0
2001-01-05,10912.8096,10919.4199,10627.75,10662.0098,0
2001-01-08,10658.7295,10700.8496,10516.0195,10621.3496,0
2001-01-09,10625.21,10680.7197,10531.0693,10572.5498,0
2001-01-10,10568.4795,10611.5898,10472.5098,10604.2695,0
2001-01-11,10600.2002,10638.0195,10552.6201,10609.5498,0
2001-01-12,10608.7402,10623.8896,10468.04,10525.3799,0
2001-01-16,10525.7793,10664.0498,10486.6396,10652.6602,0
2001-01-17,10660.9502,10705.9297,10545.2998,10584.3398,0
2001-01-18,10584.5693,10737.2402,10567.4697,10678.2793,0
2001-01-19,10686.0,10717.7197,10564.0098,10587.5898,0
2001-01-22,10581.8994,10634.3594,10509.9199,10578.2402,0
2001-01-23,10575.7998,10679.0898,10553.8398,10649.8096,0
2001-01-24,10651.8496,10680.3096,10619.7197,10646.9697,0
2001-01-25,10644.5293,10778.7197,10633.4395,10729.5195,0
2001-01-26,10727.0801,10742.9395,10625.0098,10659.9795,0
2001-01-29,10657.1299,10725.1396,10612.5293,10702.1895,0
2001-01-30,10702.1895,10900.7695,10682.96,10881.2002,0
2001-01-31,10882.25,10957.5,10832.5801,10887.3594,0
2001-02-01,10884.8193,10983.7998,10864.1699,10983.6299,0
2001-02-02,10982.71,11022.7793,10848.5801,10864.0996,0
