timestamp,Open,High,Low,Close,Volume
2000-11-27,2979.9299,2998.75,2874.71,2880.49,0
2000-11-28,2873.73,2891.3999,2734.46,2734.98,0
2000-11-29,2748.1799,2770.1799,2642.8896,2706.9299,0
2000-11-30,2599.04,2641.75,2523.04,2597.9299,0
2000-12-01,2644.0898,2749.0598,2604.27,2645.29,0
2000-12-04,2662.5598,2671.1799,2567.1799,2615.75,0
2000-12-05,2702.72,2889.8,2694.4099,2889.8,0
2000-12-06,2878.8701,2964.2,2781.24,2796.5,0
2000-12-07,2748.29,2794.53,2707.96,2752.6599,0
2000-12-08,2857.9299,2929.95,2844.9299,2917.4299,0
2000-12-11,2936.5999,3028.75,2901.48,3015.0999,0
2000-12-12,2994.0598,3002.53,2930.99,2931.77,0
2000-12-13,2996.5698,3001.72,2814.1296,2822.77,0
2000-12-14,2812.6499,2812.6499,2727.26,2728.51,0
2000-12-15,2688.6599,2697.9299,2596.03,2653.27,0
2000-12-18,2698.72,2726.2,2597.47,2624.52,0
2000-12-19,2617.0598,2696.6101,2509.76,2511.71,0
2000-12-20,2410.96,2432.8298,2312.51,2332.78,0
2000-12-21,2310.21,2423.71,2288.1599,2340.1201,0
2000-12-22,2397.6699,2517.9299,2397.6699,2517.02,0
2000-12-26,2518.29,2548.75,2436.1899,2493.52,0
2000-12-27,2471.3298,2539.52,2450.22,2539.3499,0
2000-12-28,2517.8999,2571.52,2514.5598,2557.76,0
2000-12-29,2552.6799,2577.02,2456.54,2470.52,0
2001-01-02,2474.1599,2474.1599,2273.0698,2291.8601,0
2001-01-03,2254.5601,2618.03,2251.71,2616.6899,0
2001-01-04,2593.96,2644.8,2549.8298,2566.8298,0
2001-01-05,2573.1101,2574.6201,2395.3896,2407.6499,0
2001-01-08,2388.72,2397.0601,2299.6499,2395.9199,0
2001-01-09,2424.6899,2474.1599,2406.0798,2441.3,0
2001-01-10,2392.71,2525.28,2376.49,2524.1799,0
2001-01-11,2495.5898,2661.9299,2495.01,2640.5698,0
2001-01-12,2639.5598,2699.8701,2589.6296,2626.5,0
2001-01-16,2631.49,2638.22,2576.95,2618.55,0
2001-01-17,2710.53,2756.6296,2668.48,2682.78,0
2001-01-18,2696.74,2769.98,2661.26,2768.49,0
2001-01-19,2838.3601,2841.25,2752.0598,2770.3796,0
2001-01-22,2759.0999,2789.6296,2722.96,2757.9099,0
2001-01-23,2759.26,2845.3896,2736.28,2840.3896,0
2001-01-24,2850.74,2892.3601,2828.3198,2859.1499,0
2001-01-25,2836.3499,2849.5598,2753.3701,2754.28,0
2001-01-26,2705.3896,2785.6201,2686.6499,2781.3,0
2001-01-29,2757.29,2840.02,2742.5,2838.3398,0
2001-01-30,2845.01,2861.71,2817.1296,2838.3499,0
2001-01-31,2848.1101,2872.47,2772.3499,2772.73,0
2001-02-01,2771.5698,2796.8896,2742.4399,2782.79,0
2001-02-02,2782.9299,2791.5798,2660.1101,2660.5,0
2001-02-05,2639.6499,2656.02,2596.73,2643.21,0
2001-02-06,2641.9099,2705.5898,2640.23,2664.49,0
2001-02-07,2615.9399,2636.0698,2554.76,2607.8198,0
2001-02-08,2625.78,2651.8398,2562.02,2562.0598,0
2001-02-09,2542.24,2542.6201,2455.8701,2470.97,0
2001-02-12,2458.6499,2508.27,2435.3601,2489.6599,0
2001-02-13,2510.8398,2554.6499,2427.47,2427.72,0
2001-02-14,2437.6799,2493.1101,2388.3999,2491.3999,0
2001-02-15,2536.6296,2593.0898,2536.6296,2552.9099,0
2001-02-16,2444.5999,2457.6499,2397.4299,2425.3796,0
2001-02-20,2439.5698,2442.99,2317.77,2318.3499,0
2001-02-21,2281.79,2353.51,2257.1499,2268.9399,0
2001-02-22,2272.1296,2291.6899,2185.9099,2244.96,0
2001-02-23,2221.27,2264.6799,2156.29,2262.51,0
2001-02-26,2287.8796,2309.73,2238.6396,2308.5,0
2001-02-27,2286.6399,2300.1799,2206.72,2207.8198,0
2001-02-28,2223.8796,2238.0601,2127.5,2151.8298,0
2001-03-01,2126.3,2184.4099,2071.03,2183.3701,0
2001-03-02,2111.23,2197.8499,2091.55,2117.6296,0
2001-03-05,2142.75,2163.0898,2127.96,2142.9199,0
2001-03-06,2204.3,2256.72,2202.7,2204.4299,0
2001-03-07,2241.23,2243.75,2201.4099,2223.9199,0
2001-03-08,2168.8398,2168.8398,2161.4099,2168.73,0
2001-03-09,2124.1101,2124.1101,2041.7799,2052.78,0
2001-03-12,2001.6799,2004.09,1922.7799,1923.38,0
2001-03-13,1948.7,2015.35,1932.63,2014.7799,0
2001-03-14,1948.5599,2028.5299,1933.3999,1972.09,0
2001-03-15,2023.7899,2030.73,1939.38,1940.71,0
2001-03-16,1914.58,1940.71,1877.6899,1890.9099,0
2001-03-19,1901.45,1953.08,1867.58,1951.1799,0
2001-03-20,1964.45,1974.1399,1857.4099,1857.4399,0
2001-03-21,1862.74,1896.21,1820.75,1830.7799,0
2001-03-22,1845.34,1898.0599,1794.21,1897.7,0
2001-03-23,1938.9099,1952.9199,1891.99,1928.6799,0
2001-03-26,1957.71,1960.6799,1909.4199,1918.49,0
2001-03-27,1922.7,1979.75,1907.1599,1972.24,0
2001-03-28,1925.2999,1925.2999,1852.96,1854.11,0
2001-03-29,1838.4399,1876.74,1802.76,1820.5699,0
2001-03-30,1830.4199,1855.58,1794.2999,1840.23,0
2001-04-02,1835.22,1852.49,1769.6599,1782.97,0
2001-04-03,1758.1799,1759.01,1660.9199,1673.0,0
2001-04-04,1668.37,1698.21,1619.58,1638.7999,0
2001-04-05,1708.33,1785.73,1706.1,1785.0,0
2001-04-06,1756.11,1756.11,1700.2,1720.36,0
2001-04-09,1739.6599,1757.38,1710.76,1745.71,0
2001-04-10,1771.6799,1868.1,1771.6799,1852.0299,0
2001-04-11,1929.9299,1948.08,1884.95,1898.95,0
2001-04-12,1881.1899,1961.5699,1868.76,1961.4299,0
2001-04-16,1934.7,1946.9199,1891.88,1909.5699,0
2001-04-17,1872.35,1941.5699,1869.34,1923.22,0
2001-04-18,2005.0599,2129.3101,1995.9099,2079.4399,0
2001-04-19,2100.8796,2182.1396,2082.24,2182.1396,0
2001-04-20,2171.8999,2202.8601,2135.3198,2163.4099,0
2001-04-23,2118.3601,2118.77,2046.84,2059.3201,0
2001-04-24,2055.3201,2095.8896,2012.37,2016.61,0
2001-04-25,2013.4199,2066.97,2000.83,2059.8,0
2001-04-26,2086.04,2095.8298,2032.38,2034.88,0
2001-04-27,2070.24,2075.97,2046.71,2075.6799,0
2001-04-30,2113.1101,2159.0798,2097.5798,2116.24,0
2001-05-01,2116.24,2168.4199,2088.6101,2168.24,0
2001-05-02,2205.25,2232.6599,2175.1296,2220.5999,0
2001-05-03,2183.0698,2183.0698,2129.0698,2146.2,0
2001-05-04,2102.6101,2191.9299,2089.23,2191.53,0
2001-05-07,2194.04,2215.3701,2166.51,2173.5698,0
2001-05-08,2209.01,2210.45,2165.3701,2198.77,0
2001-05-09,2162.3,2189.03,2141.4299,2156.6296,0
2001-05-10,2195.52,2197.03,2128.6899,2128.8601,0
2001-05-11,2130.74,2140.3701,2097.3601,2107.4299,0
2001-05-14,2105.3601,2105.3796,2052.4099,2081.9199,0
2001-05-15,2086.98,2125.3201,2077.5,2085.5798,0
2001-05-16,2067.5999,2171.22,2057.99,2166.4399,0
2001-05-17,2170.01,2216.3601,2167.72,2193.6799,0
2001-05-18,2182.5601,2205.6499,2172.48,2198.8796,0
2001-05-21,2201.45,2305.73,2198.1396,2305.5898,0
2001-05-22,2319.1799,2328.05,2291.9099,2313.8499,0
2001-05-23,2299.75,2299.75,2243.46,2243.48,0
2001-05-24,2250.04,2282.1899,2226.26,2282.02,0
2001-05-25,2281.1799,2282.4299,2242.8601,2251.03,0
2001-05-29,2239.9199,2239.9199,2170.5798,2175.54,0
2001-05-30,2136.95,2137.6699,2077.98,2084.5,0
2001-05-31,2092.53,2140.0698,2092.48,2110.49,0
2001-06-01,2131.1201,2157.8,2101.26,2149.4399,0
2001-06-04,2164.7,2174.1599,2136.6296,2155.9299,0
2001-06-05,2167.3101,2244.23,2167.24,2233.6599,0
2001-06-06,2239.8601,2249.72,2204.8796,2217.73,0
2001-06-07,2208.03,2264.5798,2205.8499,2264.0,0
2001-06-08,2263.75,2263.75,2202.27,2215.1001,0
2001-06-11,2205.4099,2205.4099,2150.75,2170.78,0
2001-06-12,2133.5601,2184.2,2105.26,2169.95,0
2001-06-13,2175.6201,2187.1599,2121.3799,2121.6599,0
2001-06-14,2100.74,2101.05,2043.36,2044.0699,0
2001-06-15,2017.8,2048.3201,1992.39,2028.4301,0
2001-06-18,2035.34,2046.63,1987.17,1988.63,0
2001-06-19,2046.04,2057.1899,1978.25,1992.66,0
2001-06-20,1974.11,2032.67,1973.7,2031.24,0
2001-06-21,2026.3,2077.4299,2014.33,2058.76,0
2001-06-22,2062.0,2074.8301,2028.0699,2034.84,0
2001-06-25,2054.3401,2060.0601,2026.4,2050.8701,0
2001-06-26,2022.86,2068.1499,2017.34,2064.6201,0
2001-06-27,2068.29,2082.3401,2048.8799,2074.74,0
2001-06-28,2096.8799,2157.3201,2096.8799,2125.46,0
2001-06-29,2129.8899,2180.1101,2118.1101,2161.24,0
2001-07-02,2156.76,2181.05,2140.6499,2148.72,0
2001-07-03,2137.1001,2148.1799,2123.75,2140.8,0
2001-07-05,2122.8899,2130.96,2079.8301,2080.1101,0
2001-07-06,2060.73,2060.73,2001.8199,2004.16,0
2001-07-09,2010.97,2038.17,2000.08,2026.71,0
2001-07-10,2043.61,2045.12,1960.15,1962.79,0
2001-07-11,1954.72,1975.79,1934.67,1972.04,0
2001-07-12,2033.22,2080.1299,2031.84,2075.74,0
2001-07-13,2068.22,2105.1499,2055.5601,2084.79,0
2001-07-16,2078.53,2091.6799,2025.41,2029.12,0
2001-07-17,2017.47,2067.4399,2006.8,2067.3201,0
2001-07-18,2035.09,2056.0601,2003.95,2016.17,0
2001-07-19,2042.3199,2079.3301,2027.11,2046.59,0
2001-07-20,2015.23,2035.52,2009.5601,2029.37,0
2001-07-23,2043.84,2047.85,1987.51,1988.5601,0
2001-07-24,1980.37,1994.03,1939.28,1959.24,0
2001-07-25,1962.6801,1984.98,1942.58,1984.3199,0
2001-07-26,1980.03,2025.88,1963.21,2022.96,0
2001-07-27,2020.58,2039.15,2009.9399,2029.0699,0
2001-07-30,2034.11,2039.01,2009.9399,2017.84,0
2001-07-31,2023.97,2057.1001,2014.0601,2027.13,0
2001-08-01,2051.5601,2078.3601,2045.13,2068.3799,0
2001-08-02,2092.52,2103.1599,2061.75,2087.3799,0
2001-08-03,2079.1499,2079.1499,2047.62,2066.3301,0
2001-08-06,2047.86,2053.6001,2032.51,2034.26,0
2001-08-07,2026.84,2043.48,2013.75,2027.79,0
2001-08-08,2015.75,2038.64,1958.67,1966.36,0
2001-08-09,1962.48,1971.61,1941.24,1963.3199,0
2001-08-10,1957.34,1967.03,1915.99,1956.47,0
2001-08-13,1963.04,1986.33,1951.46,1982.25,0
2001-08-14,1990.83,1998.59,1961.53,1964.53,0
2001-08-15,1964.2,1975.1801,1918.74,1918.89,0
2001-08-16,1899.9,1930.46,1879.0699,1930.3199,0
2001-08-17,1895.42,1903.73,1862.76,1867.01,0
2001-08-20,1866.29,1881.62,1854.96,1881.35,0
2001-08-21,1883.4399,1893.39,1831.28,1831.3,0
2001-08-22,1851.75,1860.02,1817.7,1860.01,0
2001-08-23,1857.52,1883.48,1842.51,1842.97,0
2001-08-24,1863.3199,1916.83,1857.73,1916.8,0
2001-08-27,1912.7,1933.9399,1897.63,1912.41,0
2001-08-28,1912.67,1916.28,1864.72,1864.98,0
