timestamp,Open,High,Low,Close,Volume
2001-02-22,226.2,227.03,223.75,225.15,0.0
2001-02-23,225.7,228.36,224.27,226.08,0.0
2001-02-26,225.55,226.18,223.0,223.76,0.0
2001-02-27,222.64,224.89,221.9,224.0,0.0
2001-02-28,224.86,225.21,221.87,221.99,0.0
2001-03-01,222.49,223.48,221.15,222.8,0.0
2001-03-02,223.69,225.59,223.28,224.25,0.0
2001-03-05,227.13,229.84,226.74,227.98,0.0
2001-03-06,227.58,228.41,226.25,227.13,0.0
2001-03-07,228.04,229.53,221.6,229.39,0.0
2001-03-08,228.87,229.55,226.4,226.66,0.0
2001-03-09,226.21,226.37,223.44,223.82,0.0
2001-03-12,222.35,224.35,222.16,224.23,0.0
2001-03-13,223.14,223.42,221.61,221.8,0.0
2001-03-14,221.74,222.4,216.02,216.25,0.0
2001-03-15,217.05,217.3,214.5,215.7,0.0
2001-03-16,217.32,219.52,216.05,216.09,0.0
2001-03-19,216.54,216.54,213.71,214.15,0.0
2001-03-20,214.43,217.46,213.73,214.64,0.0
2001-03-21,215.79,215.79,215.79,215.79,0.0
2001-03-22,215.03,215.03,215.03,215.03,0.0
2001-03-23,218.94,218.94,218.94,218.94,0.0
2001-03-26,220.06,220.06,220.06,220.06,0.0
2001-03-27,223.51,223.51,223.51,223.51,0.0
2001-03-28,216.91,216.91,216.91,216.91,0.0
2001-03-29,215.22,215.22,215.22,215.22,0.0
2001-03-30,212.74,212.74,212.74,212.74,0.0
2001-04-02,210.81,210.81,210.81,210.81,0.0
2001-04-03,213.86,213.86,213.86,213.86,0.0
2001-04-04,219.05,219.05,219.05,219.05,0.0
2001-04-05,221.15,221.15,221.15,221.15,0.0
2001-04-06,219.72,219.72,219.72,219.72,0.0
2001-04-09,221.74,221.74,221.74,221.74,0.0
2001-04-10,227.58,227.58,227.58,227.58,0.0
2001-04-11,226.32,227.34,225.38,226.33,0.0
2001-04-12,227.4,229.08,226.93,227.28,0.0
2001-04-16,227.97,237.45,227.7,230.47,0.0
2001-04-17,230.5,230.66,227.95,228.2,0.0
2001-04-18,226.23,226.82,223.78,226.69,0.0
2001-04-19,226.28,226.79,224.26,225.05,0.0
2001-04-20,225.23,225.41,223.06,223.06,0.0
2001-04-23,223.77,224.28,222.13,222.67,0.0
2001-04-24,223.88,224.2,219.84,219.96,0.0
2001-04-25,219.83,221.27,219.29,221.02,0.0
2001-04-26,222.4,225.97,222.24,225.09,0.0
2001-04-27,225.66,225.95,223.68,224.1,0.0
2001-04-30,225.14,226.34,223.02,224.23,0.0
2001-05-01,224.04,226.32,223.1,225.94,0.0
2001-05-02,223.25,223.67,220.87,221.13,0.0
2001-05-03,220.41,224.92,219.55,224.35,0.0
2001-05-04,225.32,225.48,223.45,224.15,0.0
2001-05-07,223.7,224.37,220.57,220.71,0.0
2001-05-08,221.1,221.49,218.92,219.76,0.0
2001-05-09,219.06,221.61,217.95,221.58,0.0
2001-05-10,221.52,224.61,221.3,223.18,0.0
2001-05-11,222.97,223.0,221.04,221.95,0.0
2001-05-14,222.42,222.67,220.11,222.3,0.0
2001-05-15,222.74,224.82,222.35,224.58,0.0
2001-05-16,224.41,225.4,221.57,222.43,0.0
2001-05-17,221.34,223.45,221.31,223.03,0.0
2001-05-18,224.16,227.71,223.71,227.6,0.0
2001-05-21,227.95,228.26,225.83,226.65,0.0
2001-05-22,226.08,226.65,225.15,225.23,0.0
2001-05-23,224.17,225.51,224.04,224.26,0.0
2001-05-24,224.87,225.21,219.48,220.08,0.0
2001-05-25,219.7,220.17,218.29,218.39,0.0
2001-05-29,219.45,224.6,217.62,218.24,0.0
2001-05-30,218.23,218.61,216.57,218.38,0.0
2001-05-31,216.24,218.0,213.22,217.62,0.0
2001-06-01,216.78,218.11,215.65,216.84,0.0
2001-06-04,219.64,220.61,217.11,217.31,0.0
2001-06-05,218.09,218.12,216.07,217.15,0.0
2001-06-06,215.21,215.53,213.2,214.68,0.0
2001-06-07,213.7,215.9,213.68,214.6,0.0
2001-06-08,215.61,217.92,215.44,217.85,0.0
2001-06-11,220.29,222.23,219.63,221.3,0.0
2001-06-12,220.08,223.96,219.81,223.15,0.0
2001-06-13,223.62,223.9,220.27,221.44,0.0
2001-06-14,220.82,222.52,220.66,221.39,0.0
2001-06-15,221.14,221.23,218.67,218.76,0.0
2001-06-18,217.74,217.83,214.55,214.86,0.0
2001-06-19,215.04,216.22,213.94,215.04,0.0
2001-06-20,213.93,214.42,207.95,208.2,0.0
2001-06-21,209.21,209.34,205.82,208.19,0.0
2001-06-22,210.51,210.51,207.26,208.6,0.0
2001-06-25,208.92,209.13,207.28,208.49,0.0
2001-06-26,208.73,209.14,207.26,207.74,0.0
2001-06-27,205.36,205.53,200.81,201.26,0.0
2001-06-28,200.33,203.23,199.19,200.49,0.0
2001-06-29,202.03,203.39,200.73,202.66,0.0
2001-07-02,203.21,204.08,198.94,201.17,0.0
2001-07-03,200.19,202.29,200.15,201.93,0.0
2001-07-05,203.8,204.23,201.47,204.07,0.0
2001-07-06,206.07,209.05,204.1,208.95,0.0
2001-07-09,207.33,209.76,206.44,206.57,0.0
2001-07-10,206.53,207.3,205.51,206.36,0.0
2001-07-11,204.5,207.02,204.0,205.78,0.0
2001-07-12,204.69,206.97,202.76,206.67,0.0
2001-07-13,205.37,205.95,202.79,203.7,0.0
2001-07-16,201.94,202.76,199.66,201.32,0.0
2001-07-17,202.9,203.23,201.71,201.9,0.0
2001-07-18,200.63,200.88,197.96,198.31,0.0
2001-07-19,198.85,200.08,196.39,196.49,0.0
2001-07-20,197.66,199.64,196.83,199.34,0.0
2001-07-23,200.77,201.16,198.86,199.89,0.0
2001-07-24,199.81,200.93,199.56,200.41,0.0
2001-07-25,201.72,204.66,200.73,204.28,0.0
2001-07-26,204.34,205.74,203.26,203.61,0.0
2001-07-27,202.37,204.95,201.32,204.29,0.0
2001-07-30,204.14,205.68,203.04,203.16,0.0
2001-07-31,203.05,203.19,201.55,201.7,0.0
2001-08-01,202.45,203.25,201.18,201.49,0.0
2001-08-02,204.81,206.43,204.39,205.69,0.0
2001-08-03,204.74,210.32,203.1,203.69,0.0
2001-08-06,203.46,204.51,202.9,204.39,0.0
2001-08-07,206.25,208.21,205.09,205.27,0.0
2001-08-08,205.62,206.48,203.95,204.21,0.0
2001-08-09,203.46,205.24,203.45,204.32,0.0
2001-08-10,205.41,207.61,204.72,206.38,0.0
2001-08-13,206.59,207.19,205.69,206.19,0.0
2001-08-14,206.14,207.1,205.99,206.88,0.0
2001-08-15,207.24,207.97,204.76,206.93,0.0
2001-08-16,207.27,207.72,204.34,205.35,0.0
2001-08-17,204.96,205.0,200.98,201.26,0.0
2001-08-20,200.98,201.85,199.41,201.7,0.0
2001-08-21,201.64,203.96,201.5,203.62,0.0
2001-08-22,205.01,205.98,201.21,201.35,0.0
2001-08-23,201.95,202.67,197.7,202.51,0.0
2001-08-24,202.7,204.93,202.37,203.5,0.0
2001-08-27,203.75,203.89,201.45,202.21,0.0
2001-08-28,201.95,204.23,201.27,203.18,0.0
2001-08-29,203.73,204.72,201.83,203.1,0.0
2001-08-30,202.78,202.89,200.13,200.28,0.0
2001-08-31,200.37,203.24,199.9,202.97,0.0
2001-09-04,202.07,202.19,200.59,201.4,0.0
2001-09-05,201.19,203.11,200.93,202.15,0.0
2001-09-06,202.67,204.53,202.58,203.94,0.0
2001-09-07,203.95,206.92,203.94,206.51,0.0
2001-09-10,205.5,206.29,204.5,204.99,0.0
2001-09-11,204.54,209.64,204.53,209.18,0.0
2001-09-12,207.16,207.71,206.65,206.71,0.0
2001-09-13,206.43,207.33,206.43,206.99,0.0
2001-09-14,208.57,215.98,207.51,215.29,0.0
2001-09-17,213.77,213.79,208.92,210.75,0.0
2001-09-18,209.19,209.46,203.99,204.25,0.0
2001-09-19,202.7,203.11,195.38,197.97,0.0
2001-09-20,199.35,199.49,195.07,197.03,0.0
2001-09-21,197.04,197.04,193.49,193.97,0.0
2001-09-24,184.58,185.09,176.72,177.0,0.0
2001-09-25,180.53,181.78,174.28,176.54,0.0
2001-09-26,177.01,179.3,170.2,179.08,0.0
2001-09-27,180.56,180.81,177.35,179.98,0.0
2001-09-28,182.25,182.68,181.14,181.77,0.0
2001-10-01,179.23,186.92,177.41,180.56,0.0
2001-10-02,179.4,181.17,178.49,178.49,0.0
2001-10-03,175.85,177.68,174.7,176.53,0.0
2001-10-04,179.38,185.93,177.48,179.47,0.0
2001-10-05,181.6,181.83,177.22,177.97,0.0
2001-10-08,178.5,179.16,176.64,178.51,0.0
2001-10-09,178.66,179.51,178.25,179.51,0.0
2001-10-10,180.4,180.77,179.6,180.69,0.0
2001-10-11,181.73,184.49,180.81,184.19,0.0
2001-10-12,185.12,185.29,177.75,179.29,0.0
2001-10-15,179.49,179.92,176.66,177.1,0.0
2001-10-16,177.22,179.61,176.85,177.68,0.0
2001-10-17,178.63,178.94,175.77,176.16,0.0
2001-10-18,174.72,176.06,173.56,174.17,0.0
2001-10-19,175.29,179.26,174.09,177.97,0.0
2001-10-22,177.82,179.0,176.49,177.74,0.0
2001-10-23,178.8,179.17,175.87,175.99,0.0
2001-10-24,174.39,179.49,174.3,178.93,0.0
2001-10-25,178.79,179.71,177.61,177.61,0.0
2001-10-26,177.64,178.75,177.1,177.95,0.0
2001-10-29,180.11,180.56,178.64,179.2,0.0
2001-10-30,178.8,179.0,177.21,177.52,0.0
2001-10-31,177.86,178.09,173.51,175.57,0.0
2001-11-01,175.69,176.33,172.23,172.27,0.0
2001-11-02,171.9,172.01,169.36,170.88,0.0
2001-11-05,170.73,173.39,167.48,168.44,0.0
2001-11-06,167.17,167.81,165.84,167.4,0.0
2001-11-07,167.82,169.91,167.8,169.04,0.0
2001-11-08,171.89,174.75,171.18,174.75,0.0
2001-11-09,179.21,179.92,175.9,179.92,0.0
2001-11-12,177.52,177.54,172.42,175.57,0.0
2001-11-13,176.18,179.02,175.87,179.02,0.0
2001-11-14,174.08,175.23,170.52,171.21,0.0
2001-11-15,169.95,170.0,161.83,162.2,0.0
2001-11-16,165.0,165.62,161.88,165.24,0.0
2001-11-19,161.97,166.52,160.25,166.21,0.0
2001-11-20,168.93,170.27,166.83,168.57,0.0
2001-11-21,169.5,169.56,167.43,167.72,0.0
2001-11-23,168.33,169.3,168.24,168.53,0.0
2001-11-26,167.19,167.27,163.11,165.9,0.0
2001-11-27,167.11,169.71,165.09,169.29,0.0
2001-11-28,167.94,169.16,166.31,166.73,0.0
2001-11-29,166.93,167.11,164.07,164.43,0.0
2001-11-30,164.6,169.29,163.92,168.98,0.0
2001-12-03,167.75,172.49,167.48,170.59,0.0
2001-12-04,170.55,171.03,167.97,167.97,0.0
2001-12-05,170.12,170.36,166.34,166.91,0.0
2001-12-06,167.27,167.27,161.85,162.95,0.0
2001-12-07,163.2,165.0,160.12,164.9,0.0
2001-12-10,163.27,164.31,161.98,163.05,0.0
2001-12-11,163.32,163.43,161.37,162.83,0.0
2001-12-12,163.24,165.02,162.87,163.42,0.0
2001-12-13,163.21,164.11,161.45,163.12,0.0
2001-12-14,164.95,168.4,164.57,168.21,0.0
2001-12-17,166.85,169.27,166.71,167.56,0.0
2001-12-18,168.22,168.5,166.76,168.39,0.0
2001-12-19,169.49,171.09,169.05,169.12,0.0
2001-12-20,169.58,170.79,166.67,167.0,0.0
2001-12-21,168.06,170.09,167.47,169.39,0.0
2001-12-24,169.43,169.74,169.43,169.66,0.0
2001-12-26,170.63,175.43,170.62,174.76,0.0
2001-12-27,173.04,174.07,172.93,173.3,0.0
2001-12-28,174.97,175.69,172.38,172.45,0.0
2001-12-31,171.38,171.72,168.83,169.15,0.0
2002-01-02,169.26,173.49,168.84,173.21,0.0
2002-01-03,172.53,173.52,170.23,170.32,0.0
2002-01-04,172.46,175.73,171.01,175.51,0.0
2002-01-07,174.49,176.43,173.94,175.44,0.0
2002-01-08,173.9,175.31,173.34,174.92,0.0
2002-01-09,172.71,173.54,170.38,171.18,0.0
2002-01-10,171.15,172.24,170.16,172.24,0.0
2002-01-11,172.08,173.1,170.14,170.94,0.0
2002-01-14,169.39,169.73,166.54,167.73,0.0
2002-01-15,167.96,170.05,167.91,168.22,0.0
2002-01-16,166.11,169.74,166.09,169.42,0.0
2002-01-17,170.06,170.39,164.39,165.08,0.0
2002-01-18,166.35,166.8,164.27,164.54,0.0
2002-01-21,166.35,166.8,164.27,164.54,0.0
2002-01-22,165.8,165.89,163.14,164.41,0.0
2002-01-23,165.51,167.18,165.35,166.47,0.0
2002-01-24,166.24,168.15,165.28,167.38,0.0
2002-01-25,167.95,170.54,165.58,168.39,0.0
2002-01-28,168.65,169.55,166.91,167.52,0.0
2002-01-29,166.17,166.52,165.11,165.85,0.0
2002-01-30,164.7,164.95,161.72,163.62,0.0
2002-01-31,164.34,166.12,163.49,166.03,0.0
2002-02-01,165.0,170.51,164.72,170.24,0.0
2002-02-04,169.17,169.83,168.2,168.7,0.0
2002-02-05,167.47,168.51,167.06,168.4,0.0
2002-02-06,168.15,169.4,166.86,166.99,0.0
2002-02-07,167.0,167.26,164.76,167.26,0.0
2002-02-08,168.37,170.84,167.85,170.84,0.0
2002-02-11,169.54,176.32,169.42,176.12,0.0
2002-02-12,175.07,176.51,173.71,174.79,0.0
2002-02-13,173.93,178.54,173.59,176.71,0.0
2002-02-14,177.92,177.92,175.89,175.94,0.0
2002-02-15,175.76,176.42,174.84,176.1,0.0
2002-02-19,174.0,175.43,173.94,174.25,0.0
2002-02-20,173.32,173.51,170.93,171.68,0.0
2002-02-21,173.0,175.14,172.14,173.98,0.0
2002-02-22,173.49,175.02,173.23,174.13,0.0
2002-02-25,173.14,173.3,170.32,170.53,0.0
2002-02-26,171.29,174.85,170.96,174.16,0.0
2002-02-27,173.69,176.32,173.56,174.97,0.0
2002-02-28,175.8,177.21,174.55,176.53,0.0
2002-03-01,177.8,181.46,177.8,180.3,0.0
2002-03-04,180.15,181.62,179.81,180.93,0.0
2002-03-05,182.15,185.13,182.07,184.28,0.0
2002-03-06,183.64,185.24,182.59,184.98,0.0
2002-03-07,187.54,193.69,187.05,189.47,0.0
2002-03-08,187.86,190.31,187.67,190.31,0.0
2002-03-11,192.43,194.27,191.46,194.27,0.0
2002-03-12,192.08,193.81,190.91,193.81,0.0
2002-03-13,195.24,195.45,192.79,193.5,0.0
2002-03-14,192.13,195.2,191.49,195.13,0.0
2002-03-15,195.1,196.2,194.03,195.69,0.0
2002-03-18,195.65,199.1,194.88,199.05,0.0
2002-03-19,198.95,199.66,197.67,198.4,0.0
2002-03-20,198.36,201.32,196.42,196.59,0.0
2002-03-21,195.63,200.55,194.83,200.12,0.0
2002-03-22,200.55,201.35,197.68,198.06,0.0
2002-03-25,196.77,197.35,195.25,196.87,0.0
2002-03-26,196.6,198.57,196.02,198.31,0.0
2002-03-27,199.38,200.58,198.74,200.27,0.0
2002-03-28,199.75,201.56,198.45,201.23,0.0
2002-04-01,203.15,204.86,202.99,204.59,0.0
2002-04-02,206.33,211.08,206.28,210.09,0.0
2002-04-03,208.76,208.81,207.18,207.42,0.0
2002-04-04,208.06,211.07,202.34,202.69,0.0
2002-04-05,202.51,203.7,194.83,199.68,0.0
2002-04-08,202.97,204.83,201.24,201.66,0.0
2002-04-09,199.99,200.52,197.57,198.45,0.0
2002-04-10,198.62,199.64,196.99,198.77,0.0
2002-04-11,196.62,197.24,192.8,193.27,0.0
2002-04-12,190.46,190.78,186.38,186.57,0.0
2002-04-15,189.33,193.28,187.91,192.88,0.0
2002-04-16,194.42,195.7,192.69,194.01,0.0
2002-04-17,196.72,199.2,195.65,199.1,0.0
2002-04-18,200.68,202.41,199.27,199.73,0.0
2002-04-19,198.18,200.41,196.78,200.2,0.0
2002-04-22,201.2,201.28,197.49,200.3,0.0
2002-04-23,200.44,202.57,199.86,200.99,0.0
2002-04-24,198.78,199.39,197.56,198.66,0.0
2002-04-25,199.95,210.07,198.39,199.25,0.0
2002-04-26,199.61,201.26,198.29,201.04,0.0
2002-04-29,200.69,203.91,200.27,203.6,0.0
2002-04-30,203.2,205.43,202.29,204.23,0.0
2002-05-01,202.29,203.16,201.11,201.4,0.0
2002-05-02,199.19,199.6,195.81,198.47,0.0
2002-05-03,199.52,200.4,197.18,200.08,0.0
2002-05-06,197.58,198.13,196.5,198.08,0.0
2002-05-07,196.83,200.1,196.27,199.79,0.0
2002-05-08,200.91,204.52,200.85,203.55,0.0
2002-05-09,203.18,204.09,200.91,202.73,0.0
2002-05-10,203.73,205.99,203.6,204.74,0.0
2002-05-13,202.49,207.06,202.2,206.68,0.0
2002-05-14,208.12,210.8,207.65,210.37,0.0
2002-05-15,208.55,209.67,204.72,204.82,0.0
2002-05-16,205.66,205.88,201.46,203.92,0.0
2002-05-17,202.89,203.94,200.69,203.7,0.0
2002-05-20,203.38,205.88,202.02,203.44,0.0
2002-05-21,202.01,202.57,198.51,199.21,0.0
2002-05-22,199.44,200.98,197.77,199.43,0.0
2002-05-23,200.6,201.34,198.21,198.86,0.0
2002-05-24,198.59,198.59,196.23,197.37,0.0
2002-05-27,198.59,198.59,196.23,197.37,0.0
2002-05-28,197.21,197.32,194.37,194.79,0.0
2002-05-29,193.43,199.12,193.0,197.58,0.0
2002-05-30,194.75,195.0,190.51,191.35,0.0
2002-05-31,192.31,195.23,192.14,193.96,0.0
2002-06-03,194.42,195.62,193.3,194.33,0.0
2002-06-04,195.54,195.96,194.38,195.32,0.0
2002-06-05,193.56,193.65,192.06,193.46,0.0
2002-06-06,194.6,194.78,190.34,192.86,0.0
2002-06-07,192.39,193.17,191.09,192.41,0.0
2002-06-10,191.59,191.95,189.74,190.52,0.0
2002-06-11,189.87,190.43,188.51,190.0,0.0
2002-06-12,191.36,193.25,190.89,192.37,0.0
2002-06-13,193.33,198.46,193.33,198.32,0.0
2002-06-14,198.07,200.05,196.59,199.75,0.0
2002-06-17,200.99,202.56,200.52,200.64,0.0
2002-06-18,199.41,203.67,197.66,197.91,0.0
2002-06-19,197.48,200.39,197.04,197.48,0.0
2002-06-20,198.76,198.91,196.09,198.44,0.0
2002-06-21,198.61,200.13,195.0,197.29,0.0
2002-06-24,198.33,202.18,198.33,201.66,0.0
2002-06-25,203.55,204.2,201.14,201.42,0.0
2002-06-26,200.46,202.14,199.01,201.76,0.0
2002-06-27,202.31,203.02,200.86,202.59,0.0
2002-06-28,201.91,203.29,200.7,202.78,0.0
2002-07-01,201.7,204.03,201.66,203.2,0.0
2002-07-02,203.76,204.72,202.88,203.1,0.0
2002-07-03,203.07,203.13,200.85,202.69,0.0
2002-07-05,202.19,203.04,202.14,203.04,0.0
2002-07-08,200.96,201.3,198.12,198.53,0.0
2002-07-09,197.81,199.78,197.53,199.59,0.0
2002-07-10,201.23,203.63,201.15,202.34,0.0
2002-07-11,201.68,203.39,201.68,202.66,0.0
2002-07-12,204.8,204.98,203.19,204.52,0.0
2002-07-15,204.82,206.23,203.06,203.31,0.0
2002-07-16,203.41,207.2,202.74,207.04,0.0
2002-07-17,206.45,207.48,205.31,207.33,0.0
2002-07-18,206.66,207.77,205.94,206.95,0.0
2002-07-19,205.94,207.86,204.63,207.32,0.0
2002-07-22,205.83,206.48,202.23,203.52,0.0
2002-07-23,203.96,204.16,200.35,200.35,0.0
2002-07-24,201.79,203.48,192.35,203.25,0.0
2002-07-25,203.24,203.53,200.91,202.08,0.0
2002-07-26,201.67,201.7,199.76,200.85,0.0
2002-07-29,200.47,201.46,198.77,199.83,0.0
2002-07-30,201.03,204.15,200.89,203.59,0.0
2002-07-31,204.52,206.26,202.78,203.48,0.0
2002-08-01,203.5,203.69,199.53,199.72,0.0
2002-08-02,199.21,201.3,197.78,201.06,0.0
2002-08-05,199.31,199.77,197.85,198.55,0.0
2002-08-06,199.21,201.48,199.07,201.37,0.0
2002-08-07,200.44,201.23,196.84,198.86,0.0
2002-08-08,198.95,200.52,198.07,199.67,0.0
2002-08-09,199.47,201.47,198.98,201.17,0.0
2002-08-12,201.34,206.23,199.95,205.9,0.0
2002-08-13,205.72,207.4,204.98,206.89,0.0
2002-08-14,208.11,209.02,207.16,207.73,0.0
2002-08-15,207.51,212.83,207.51,212.62,0.0
2002-08-16,212.11,213.56,211.47,212.78,0.0
2002-08-19,212.58,214.44,210.52,213.84,0.0
2002-08-20,213.62,214.83,212.14,212.42,0.0
2002-08-21,210.98,216.05,210.88,214.83,0.0
2002-08-22,214.86,215.54,213.49,215.13,0.0
2002-08-23,214.17,215.84,213.36,214.29,0.0
2002-08-26,214.7,217.57,214.32,217.13,0.0
2002-08-27,218.75,218.97,215.47,215.83,0.0
2002-08-28,214.72,214.85,212.88,213.42,0.0
2002-08-29,213.25,214.72,211.79,214.33,0.0
2002-08-30,214.58,215.32,214.09,215.23,0.0
2002-09-03,212.79,214.38,208.88,209.19,0.0
2002-09-04,210.08,213.84,209.97,212.76,0.0
2002-09-05,213.67,217.3,213.62,217.18,0.0
2002-09-06,220.4,222.97,219.18,220.47,0.0
2002-09-09,220.73,224.36,219.55,223.84,0.0
2002-09-10,224.6,225.89,223.83,224.85,0.0
2002-09-11,224.38,225.67,224.12,225.16,0.0
2002-09-12,225.38,225.66,220.66,221.69,0.0
2002-09-13,221.81,225.83,221.72,225.83,0.0
2002-09-16,225.22,226.11,223.74,225.61,0.0
2002-09-17,222.24,223.97,220.38,223.89,0.0
2002-09-18,225.57,227.6,225.48,226.42,0.0
2002-09-19,226.44,228.0,225.34,225.87,0.0
2002-09-20,226.51,227.47,225.07,225.51,0.0
2002-09-23,227.57,229.56,227.01,228.58,0.0
2002-09-24,230.72,230.79,227.14,228.17,0.0
2002-09-25,226.36,227.46,225.8,226.66,0.0
2002-09-26,227.28,227.4,223.86,226.88,0.0
2002-09-27,226.89,228.89,226.47,227.94,0.0
2002-09-30,228.9,230.48,227.41,227.52,0.0
2002-10-01,228.8,231.26,227.87,229.08,0.0
2002-10-02,229.8,229.8,227.0,228.39,0.0
2002-10-03,226.93,227.04,222.4,222.72,0.0
2002-10-04,223.49,224.41,221.08,221.91,0.0
2002-10-07,222.44,223.18,220.89,222.6,0.0
2002-10-08,221.0,223.53,220.67,223.33,0.0
2002-10-09,223.84,225.05,222.57,223.29,0.0
2002-10-10,222.29,222.34,218.9,220.96,0.0
2002-10-11,221.78,223.93,221.69,223.91,0.0
2002-10-14,224.13,227.7,223.66,227.27,0.0
2002-10-15,227.3,228.45,226.56,228.02,0.0
2002-10-16,228.38,228.89,226.2,227.38,0.0
2002-10-17,226.24,228.83,224.98,228.33,0.0
2002-10-18,227.8,228.33,226.45,227.73,0.0
2002-10-21,225.66,227.4,221.32,221.82,0.0
2002-10-22,220.5,222.13,218.99,220.05,0.0
2002-10-23,221.26,221.96,219.46,220.99,0.0
2002-10-24,221.69,221.89,220.31,221.16,0.0
2002-10-25,221.33,221.93,215.74,216.58,0.0
2002-10-28,216.9,218.24,214.9,217.66,0.0
2002-10-29,217.37,217.49,215.22,215.42,0.0
2002-10-30,216.67,218.33,214.69,215.95,0.0
2002-10-31,217.28,217.71,216.12,217.42,0.0
2002-11-01,217.48,218.35,216.22,217.11,0.0
2002-11-04,215.34,217.77,214.84,215.09,0.0
2002-11-05,214.59,214.93,211.21,211.3,0.0
2002-11-06,211.09,212.17,208.0,209.26,0.0
2002-11-07,211.74,212.62,207.2,207.6,0.0
2002-11-08,207.54,208.91,206.65,207.83,0.0
2002-11-11,209.26,209.95,206.64,208.08,0.0
2002-11-12,208.34,209.47,207.1,207.68,0.0
2002-11-13,207.41,207.42,202.51,204.58,0.0
2002-11-14,205.49,205.81,203.41,205.34,0.0
2002-11-15,206.31,207.49,205.06,207.24,0.0
2002-11-18,209.39,213.06,209.27,212.96,0.0
2002-11-19,213.77,215.23,212.5,212.62,0.0
2002-11-20,214.26,215.21,212.8,215.14,0.0
2002-11-21,216.27,217.26,215.01,216.52,0.0
2002-11-22,216.6,218.82,216.03,218.41,0.0
2002-11-25,218.39,218.79,215.61,215.66,0.0
2002-11-26,215.69,216.77,214.9,215.75,0.0
2002-11-27,217.43,218.16,216.68,217.79,0.0
2002-11-29,217.7,217.83,217.39,217.72,0.0
2002-12-02,217.6,221.29,216.98,220.1,0.0
2002-12-03,221.39,221.88,218.71,219.08,0.0
2002-12-04,217.72,220.18,216.24,216.6,0.0
2002-12-05,217.32,219.51,217.32,219.05,0.0
2002-12-06,219.09,219.9,216.99,217.16,0.0
2002-12-09,218.73,218.73,216.93,217.95,0.0
2002-12-10,217.64,222.03,216.55,221.83,0.0
2002-12-11,221.5,223.25,220.88,221.22,0.0
2002-12-12,222.09,225.92,221.84,225.54,0.0
