timestamp,Open,High,Low,Close
2017-11-20,62.62,62.9,60.49,61.2
2017-11-21,61.61,61.61,57.38,58.44
2017-11-22,58.44,60.63,57.56,59.2
2017-11-24,58.79,60.3,56.83,58.99
2017-11-27,58.16,59.22,56.28,58.48
2017-11-28,57.94,58.34,56.44,57.41
2017-11-29,57.41,62.23,56.7,62.05
2017-11-30,62.05,64.07,61.06,62.32
2017-12-01,62.32,62.5,56.27,58.34
2017-12-04,55.93,60.89,55.66,56.02
2017-12-05,55.62,57.36,52.4,52.85
2017-12-06,52.85,53.56,50.26,52.85
2017-12-07,52.85,56.76,50.26,55.75
2017-12-08,55.34,58.47,55.34,57.75
2017-12-11,57.34,58.47,55.22,56.55
2017-12-12,56.96,58.2,54.88,56.99
2017-12-13,56.99,57.78,54.38,56.55
2017-12-14,56.55,57.58,53.01,53.24
2017-12-15,52.83,54.23,50.54,53.24
2017-12-18,50.54,56.41,50.54,56.06
2017-12-19,55.64,61.32,54.86,56.06
2017-12-20,55.64,64.22,54.86,63.85
2017-12-21,63.85,64.08,59.74,63.85
2017-12-22,63.85,64.08,58.57,58.8
2017-12-26,57.97,59.12,55.14,56.87
2017-12-27,54.89,55.43,50.39,56.87
2017-12-28,54.89,55.43,50.39,52.12
2017-12-29,52.12,54.07,51.58,52.12
2018-01-02,51.66,55.29,49.69,53.66
2018-01-03,53.66,54.56,50.45,51.21
2018-01-04,50.01,51.78,49.11,51.21
2018-01-05,50.01,51.78,48.73,51.06
2018-01-08,51.06,52.33,50.18,51.82
2018-01-09,51.42,58.12,51.42,57.71
2018-01-10,58.12,62.34,56.93,57.71
2018-01-11,58.12,62.34,55.02,55.43
2018-01-12,54.61,57.03,54.04,54.63
2018-01-16,53.81,54.36,51.28,51.88
2018-01-17,51.88,54.32,50.41,53.77
2018-01-18,53.77,58.22,53.35,57.85
2018-01-19,57.44,59.44,56.25,59.03
2018-01-22,58.2,59.32,56.43,58.47
2018-01-23,58.47,58.88,55.66,58.47
2018-01-24,58.47,58.88,55.3,56.64
2018-01-25,56.64,57.25,52.48,53.03
2018-01-26,53.43,54.34,51.61,53.78
2018-01-29,53.38,58.17,53.22,57.7
2018-01-30,57.3,60.49,56.83,59.34
2018-01-31,59.74,60.31,55.83,56.2
2018-02-01,55.39,63.44,55.39,61.74
2018-02-02,60.94,69.91,60.94,69.39
2018-02-05,68.98,73.16,66.34,66.72
2018-02-06,66.72,71.3,66.43,69.43
2018-02-07,69.43,71.49,67.33,70.65
2018-02-08,71.46,74.32,68.26,71.63
2018-02-09,71.63,78.57,70.5,78.16
2018-02-12,78.16,83.16,74.35,77.93
2018-02-13,77.52,77.52,71.57,72.11
2018-02-14,72.11,74.63,69.56,73.95
2018-02-15,73.54,74.11,69.91,71.55
2018-02-16,70.32,71.28,65.81,67.77
2018-02-20,65.28,68.86,65.28,66.67
2018-02-21,61.55,68.18,60.56,67.99
2018-02-22,68.4,68.4,64.33,66.3
2018-02-23,66.7,67.77,62.0,66.3
2018-02-26,61.41,63.83,60.66,63.24
2018-02-27,63.64,65.4,62.52,63.24
2018-02-28,63.64,65.4,60.26,63.24
2018-03-01,63.64,65.4,58.01,59.18
2018-03-02,59.18,62.47,57.73,62.02
2018-03-05,64.05,64.58,59.72,63.9
2018-03-06,63.9,64.7,61.67,63.06
2018-03-07,65.9,65.9,60.76,63.06
2018-03-08,65.9,65.9,59.77,60.54
2018-03-09,58.91,63.36,58.91,63.18
2018-03-12,61.95,64.05,59.65,60.25
2018-03-13,59.84,61.35,57.51,58.47
2018-03-14,58.47,58.47,54.59,55.5
2018-03-15,54.67,55.87,52.85,55.5
2018-03-16,54.67,56.77,52.07,54.77
2018-03-19,53.94,56.31,52.66,54.21
2018-03-20,54.62,55.8,53.92,54.88
2018-03-21,54.88,59.98,53.81,57.18
2018-03-22,56.76,57.73,52.84,53.8
2018-03-23,55.04,56.82,52.67,55.38
2018-03-26,54.96,57.97,54.34,57.55
2018-03-27,53.97,54.78,50.15,50.33
2018-03-28,50.33,51.43,47.49,49.45
2018-03-29,48.64,49.6,46.48,46.88
2018-03-30,46.88,46.88,46.88,46.88
2018-04-02,46.48,49.26,46.48,48.17
2018-04-03,48.17,50.4,47.32,49.67
2018-04-04,50.07,50.83,47.84,50.38
2018-04-05,50.38,52.91,49.42,52.54
2018-04-06,54.16,54.16,49.42,50.33
2018-04-09,49.11,51.48,49.11,49.66
2018-04-10,49.66,51.17,47.77,49.22
2018-04-11,48.81,49.8,45.69,47.01
2018-04-12,46.6,49.19,46.24,47.01
2018-04-13,46.6,50.56,45.27,46.23
2018-04-16,44.58,48.07,44.53,44.53
2018-04-17,44.53,45.84,41.8,43.45
2018-04-18,43.04,44.37,41.13,44.14
2018-04-19,44.14,49.22,43.27,48.01
2018-04-20,48.01,50.29,47.21,49.68
2018-04-23,49.27,51.96,48.92,49.67
2018-04-24,49.26,52.49,47.36,52.31
2018-04-25,50.58,54.15,49.99,53.58
2018-04-26,53.99,54.6,49.13,53.58
2018-04-27,53.99,54.6,46.53,47.31
2018-04-30,47.31,48.2,44.28,46.11
2018-05-01,45.71,46.82,44.86,45.79
2018-05-02,45.79,48.15,45.19,48.15
2018-05-03,48.15,48.78,45.47,46.56
2018-05-04,46.56,46.56,43.96,46.56
2018-05-07,44.06,45.65,43.78,44.86
2018-05-08,44.86,47.22,44.07,45.69
2018-05-09,45.69,48.8,45.44,47.01
2018-05-10,46.6,46.6,42.43,42.79
2018-05-11,42.79,43.74,41.04,42.87
2018-05-14,42.46,45.27,41.77,44.9
2018-05-15,44.9,50.6,44.35,49.39
2018-05-16,49.81,51.09,47.66,50.85
2018-05-17,51.27,54.43,49.82,54.02
2018-05-18,54.02,55.32,50.12,50.9
2018-05-21,49.24,51.45,48.06,48.61
2018-05-22,49.03,50.43,48.06,48.96
2018-05-23,46.29,47.44,44.15,45.94
2018-05-24,46.34,48.61,45.76,46.31
2018-05-25,46.31,47.33,44.06,44.97
2018-05-28,44.97,44.97,44.97,44.97
2018-05-29,47.38,47.38,40.8,45.3
2018-05-30,47.3,48.55,41.59,45.3
2018-05-31,47.3,48.55,40.04,42.31
2018-06-01,42.71,44.81,41.1,42.88
2018-06-04,42.48,43.5,41.04,42.22
2018-06-05,42.63,43.38,40.69,42.83
2018-06-06,42.83,45.7,42.57,45.15
2018-06-07,45.15,46.99,42.46,45.15
2018-06-08,45.15,46.99,41.88,44.63
2018-06-11,44.22,45.29,42.28,42.55
2018-06-12,42.55,43.52,41.09,41.78
2018-06-13,41.78,42.51,39.05,39.81
2018-06-14,39.81,39.94,35.91,36.37
2018-06-15,36.78,37.31,34.49,36.72
2018-06-18,37.13,37.63,35.48,36.16
2018-06-19,38.23,38.23,33.7,34.56
2018-06-20,34.56,37.66,33.9,36.93
2018-06-21,36.93,37.43,34.6,35.56
2018-06-22,34.73,37.24,34.58,34.77
2018-06-25,35.19,35.19,33.36,34.32
2018-06-26,33.91,35.36,33.72,34.32
2018-06-27,33.91,35.36,31.53,34.32
2018-06-28,33.91,35.36,31.53,32.22
2018-06-29,32.22,33.63,30.27,32.6
2018-07-02,33.0,33.18,30.33,31.67
2018-07-03,31.67,32.98,29.59,29.85
2018-07-04,29.85,29.85,29.85,29.85
2018-07-05,29.04,31.15,27.19,27.41
2018-07-06,28.23,29.32,26.43,28.11
2018-07-09,27.7,29.72,27.7,29.53
2018-07-10,29.53,30.26,26.52,27.99
2018-07-11,30.45,30.45,25.69,26.46
2018-07-12,26.05,27.23,25.13,25.73
2018-07-13,25.32,26.05,24.15,25.73
2018-07-16,24.51,26.6,23.35,25.58
2018-07-17,25.17,26.82,23.69,24.29
2018-07-18,23.87,26.53,23.41,24.29
2018-07-19,23.87,26.79,23.41,24.29
2018-07-20,23.87,29.98,23.3,29.79
2018-07-23,29.37,33.14,28.63,32.49
2018-07-24,32.49,33.26,30.34,31.14
2018-07-25,29.94,30.12,27.28,31.14
2018-07-26,29.94,30.17,27.28,29.05
2018-07-27,29.45,30.06,27.11,27.86
2018-07-30,27.86,30.9,27.86,30.74
2018-07-31,30.34,30.93,27.43,28.63
2018-08-01,29.44,33.23,28.33,32.11
2018-08-02,32.11,33.13,30.34,32.11
2018-08-03,32.11,33.13,29.88,30.36
2018-08-06,29.55,30.47,27.76,29.39
2018-08-07,28.98,30.4,28.01,30.1
2018-08-08,30.1,31.04,28.24,28.8
2018-08-09,29.21,29.21,27.28,27.83
2018-08-10,27.42,27.47,25.2,27.83
2018-08-13,26.31,27.63,25.08,26.26
2018-08-14,25.44,26.75,24.98,25.74
2018-08-15,26.15,26.43,23.23,25.0
2018-08-16,25.42,25.84,24.32,24.73
2018-08-17,24.32,25.67,23.44,24.73
2018-08-20,25.02,25.44,22.53,23.0
2018-08-21,23.0,24.35,22.37,23.27
2018-08-22,24.52,24.52,21.45,22.35
2018-08-23,22.35,22.53,20.04,20.58
2018-08-24,20.58,21.31,18.54,18.72
2018-08-27,18.3,20.66,18.3,19.87
2018-08-28,18.68,22.09,18.68,19.87
2018-08-29,18.68,22.09,18.68,20.25
2018-08-30,20.65,21.24,19.28,20.25
2018-08-31,20.65,23.28,19.06,20.25
2018-09-03,22.95,22.95,22.95,22.95
2018-09-04,22.14,25.38,22.14,24.34
2018-09-05,23.93,25.11,23.29,24.89
2018-09-06,25.29,25.61,23.01,23.56
2018-09-07,23.56,24.54,22.65,23.03
2018-09-10,23.44,24.17,21.46,21.83
2018-09-11,21.42,23.62,21.23,23.12
2018-09-12,22.71,22.99,20.31,21.04
2018-09-13,21.04,21.86,19.51,21.12
2018-09-14,21.53,21.96,20.02,21.17
2018-09-17,21.17,22.77,19.17,21.02
2018-09-18,21.85,25.58,20.01,24.8
2018-09-19,25.21,27.57,23.85,26.96
2018-09-20,26.55,27.55,24.76,26.96
2018-09-21,26.55,27.55,24.34,26.05
2018-09-24,26.05,29.02,22.25,26.59
2018-09-25,25.19,27.22,25.0,25.32
2018-09-26,25.32,25.95,22.51,22.73
2018-09-27,22.32,23.88,21.29,22.26
2018-09-28,22.26,24.05,21.11,24.01
2018-10-01,23.61,26.26,23.58,26.07
2018-10-02,25.66,25.85,23.15,24.45
2018-10-03,24.45,30.96,24.12,30.34
2018-10-04,29.52,33.68,29.52,31.3
2018-10-05,30.89,35.09,30.2,33.99
2018-10-08,33.99,33.99,33.99,33.99
2018-10-09,34.81,37.46,30.54,31.52
2018-10-10,31.52,34.92,31.05,31.52
2018-10-11,31.52,34.92,28.33,29.57
2018-10-12,29.16,30.89,29.11,30.4
2018-10-15,30.81,30.81,28.54,29.67
2018-10-16,29.26,30.74,28.42,29.17
2018-10-17,29.17,31.63,27.66,31.03
2018-10-18,31.44,31.56,28.67,30.07
2018-10-19,29.65,31.06,27.61,30.07
2018-10-22,29.01,29.49,26.92,28.54
2018-10-23,28.54,29.27,24.97,28.63
2018-10-24,27.02,27.77,25.65,26.65
2018-10-25,27.86,28.28,25.83,26.65
2018-10-26,27.86,28.33,25.83,26.52
2018-10-29,26.12,28.05,25.63,26.52
2018-10-30,26.12,28.05,25.2,26.52
2018-10-31,26.12,28.18,25.2,27.64
2018-11-01,27.64,29.92,27.61,28.57
2018-11-02,28.16,30.83,27.54,30.64
2018-11-05,31.04,31.04,27.81,28.73
2018-11-06,28.33,29.74,27.67,29.34
2018-11-07,28.9,29.46,24.39,27.06
2018-11-08,27.06,27.32,25.51,27.06
2018-11-09,27.06,27.32,24.36,25.56
2018-11-12,25.56,25.56,25.56,25.56
2018-11-13,28.44,28.44,24.07,24.44
2018-11-14,24.44,26.32,23.43,25.87
2018-11-15,25.45,26.1,24.18,25.05
2018-11-16,24.69,27.8,23.68,25.05
2018-11-19,26.71,28.76,24.74,26.97
2018-11-20,26.97,27.34,24.45,25.12
2018-11-21,25.54,26.74,23.9,25.12
2018-11-22,24.67,24.67,24.67,24.67
2018-11-23,24.67,25.02,22.34,24.67
2018-11-26,23.29,23.88,21.52,22.07
2018-11-27,22.63,23.68,21.67,22.22
2018-11-28,22.22,25.47,21.47,24.63
2018-11-29,25.44,25.44,20.98,22.11
2018-11-30,22.11,22.11,18.93,19.49
2018-12-03,15.63,20.68,14.12,14.33
2018-12-04,14.33,15.2,9.06,11.49
2018-12-05,11.49,11.49,11.49,11.49
2018-12-06,10.87,14.43,9.65,11.49
2018-12-07,10.87,14.67,9.65,11.49
2018-12-10,15.72,15.72,11.88,12.78
2018-12-11,13.39,13.68,9.92,11.11
2018-12-12,11.31,14.11,10.17,11.11
2018-12-13,11.31,15.7,10.17,14.93
2018-12-14,14.73,16.01,13.62,14.93
2018-12-17,15.8,16.51,14.65,15.95
2018-12-18,15.95,17.35,15.04,17.09
2018-12-19,17.91,17.91,10.36,17.09
2018-12-20,17.91,17.91,9.05,17.09
2018-12-21,17.91,17.91,9.05,15.18
2018-12-24,15.18,18.37,8.89,17.15
2018-12-25,17.15,17.15,17.15,17.15
2018-12-26,15.23,19.25,13.54,18.68
2018-12-27,18.55,21.42,16.96,20.55
2018-12-28,20.55,20.6,18.38,20.55
2018-12-31,19.64,21.26,14.18,18.65
2019-01-01,18.65,18.65,18.65,18.65
2019-01-02,18.65,22.46,13.92,18.65
2019-01-03,18.65,22.46,12.92,18.65
2019-01-04,18.65,22.46,12.92,16.81
2019-01-07,16.2,17.21,14.79,15.54
2019-01-08,15.75,15.77,12.45,14.04
2019-01-09,14.04,16.98,13.09,14.04
2019-01-10,14.04,17.16,13.09,16.84
2019-01-11,17.46,17.46,14.6,15.43
2019-01-14,15.43,17.31,11.09,16.54
2019-01-15,16.75,18.42,15.54,16.54
2019-01-16,16.75,19.17,15.54,18.04
2019-01-17,18.45,18.72,16.68,17.87
2019-01-18,18.49,18.9,16.25,17.01
2019-01-22,18.46,18.46,14.66,15.02
2019-01-23,15.02,17.31,14.82,15.02
2019-01-24,15.02,17.31,14.14,14.76
2019-01-25,14.97,16.11,13.78,14.62
2019-01-28,15.04,15.58,13.03,15.4
2019-01-29,11.67,16.03,10.92,13.54
2019-01-30,12.74,18.17,12.74,16.56
2019-01-31,16.77,17.73,15.4,16.56
2019-02-01,16.77,17.98,15.4,16.56
2019-02-04,16.83,20.26,16.83,18.51
2019-02-05,18.91,19.21,16.26,17.36
2019-02-06,17.36,17.81,16.03,16.99
2019-02-07,16.78,17.88,15.64,17.19
2019-02-08,16.98,17.68,16.1,17.19
2019-02-11,16.5,17.89,15.19,16.43
2019-02-12,16.64,18.41,16.39,18.03
2019-02-13,17.41,18.29,15.92,17.08
2019-02-14,17.9,17.9,15.14,15.8
2019-02-15,15.19,16.81,14.05,14.44
2019-02-18,14.44,14.44,14.44,14.44
2019-02-19,14.65,16.09,13.82,14.26
2019-02-20,14.26,16.26,13.92,14.49
2019-02-21,14.51,16.48,13.77,16.25
2019-02-22,16.46,16.51,14.63,15.45
2019-02-25,15.45,16.89,14.61,15.63
2019-02-26,15.63,17.51,14.46,15.18
2019-02-27,15.18,18.91,14.46,15.18
2019-02-28,15.18,20.34,14.46,19.68
2019-03-01,19.68,20.75,18.78,20.0
2019-03-04,20.0,20.47,17.05,17.98
2019-03-05,17.98,18.73,16.43,17.03
2019-03-06,17.03,17.91,16.21,17.54
2019-03-07,17.54,17.66,16.03,17.54
2019-03-08,17.54,17.89,15.67,16.14
2019-03-11,16.35,17.67,15.62,16.0
2019-03-12,16.0,16.86,13.95,14.53
2019-03-13,14.53,15.97,14.07,15.62
2019-03-14,15.62,17.53,15.03,16.58
2019-03-15,16.58,16.78,14.25,16.58
2019-03-18,14.7,16.0,13.98,14.91
2019-03-19,14.91,16.56,13.57,14.11
2019-03-20,14.11,15.89,12.24,12.45
2019-03-21,12.45,13.64,11.15,12.65
2019-03-22,12.65,13.24,9.51,11.68
2019-03-25,11.68,16.5,11.45,15.37
2019-03-26,15.37,16.42,13.9,15.27
2019-03-27,17.7,19.2,15.8,16.2
2019-03-28,16.1,17.0,14.4,15.5
2019-03-29,14.9,16.6,13.0,14.1
2019-04-01,13.9,17.13,11.88,16.42
2019-04-02,16.42,18.19,16.04,16.82
2019-04-03,16.82,18.84,16.62,18.5
2019-04-04,18.5,18.9,16.56,17.07
2019-04-05,17.07,18.39,12.69,15.37
2019-04-08,15.37,16.61,15.17,15.89
2019-04-09,15.89,16.45,14.68,15.09
2019-04-10,15.09,16.3,13.99,15.09
2019-04-11,15.09,16.3,13.41,15.09
2019-04-12,15.09,17.35,13.36,15.09
2019-04-15,16.63,16.92,15.12,16.07
2019-04-16,16.07,18.37,15.54,17.6
2019-04-17,17.6,19.17,16.94,17.6
2019-04-18,17.6,19.2,16.75,17.76
2019-04-19,17.76,17.76,17.76,17.76
2019-04-22,17.76,20.19,17.19,17.76
2019-04-23,17.76,20.71,17.19,20.29
2019-04-24,20.12,21.56,15.9,20.29
2019-04-25,20.12,21.56,15.9,20.29
2019-04-26,20.12,22.15,15.9,21.21
2019-04-29,21.2,24.83,20.2,22.92
2019-04-30,22.92,24.28,20.27,23.58
2019-05-01,23.58,24.98,17.53,23.58
2019-05-02,23.58,24.98,16.72,23.58
2019-05-03,23.58,24.98,16.72,23.58
2019-05-06,19.18,20.44,14.35,18.93
2019-05-07,18.93,19.41,15.87,16.35
2019-05-08,16.35,19.12,15.54,16.35
2019-05-09,16.35,20.16,14.95,16.35
2019-05-10,16.35,20.72,14.95,16.35
2019-05-13,19.84,21.99,17.91,21.1
2019-05-14,21.1,22.12,20.68,21.36
2019-05-15,21.36,22.12,19.57,21.14
2019-05-16,21.14,21.24,18.93,21.14
2019-05-17,21.14,21.24,18.59,19.07
2019-05-20,19.07,19.52,17.72,19.47
2019-05-21,19.47,19.61,16.46,16.85
2019-05-22,16.85,18.15,15.1,16.85
2019-05-23,16.85,18.15,15.1,16.85
2019-05-24,16.85,18.15,14.95,16.85
2019-05-27,15.37,15.37,15.37,15.37
2019-05-28,15.37,15.58,12.69,13.72
2019-05-29,13.72,16.06,14.14,15.16
2019-05-30,15.16,16.26,14.22,14.81
2019-05-31,14.81,21.17,14.72,14.81
2019-06-03,20.74,24.97,20.3,23.31
2019-06-04,23.31,25.25,20.38,23.99
2019-06-05,23.99,30.77,23.19,23.99
2019-06-06,23.99,30.77,22.34,24.04
2019-06-07,24.04,28.66,19.67,24.04
2019-06-10,23.13,25.22,20.53,23.9
2019-06-11,23.9,25.43,20.94,21.34
2019-06-12,21.34,25.08,21.05,23.78
2019-06-13,23.78,26.43,23.14,25.74
2019-06-14,25.74,27.48,22.71,25.74
2019-06-17,23.75,24.11,21.36,21.83
2019-06-18,21.83,22.76,18.37,19.18
2019-06-19,19.18,28.78,17.16,28.55
2019-06-20,28.55,29.95,23.55,28.55
2019-06-21,28.55,29.95,22.89,28.55
2019-06-24,28.55,29.35,26.87,28.16
2019-06-25,28.16,28.54,24.56,25.08
2019-06-26,25.08,28.32,24.52,27.35
2019-06-27,27.35,28.11,25.74,27.35
2019-06-28,27.35,28.11,24.65,27.35
2019-07-01,24.82,28.5,22.68,23.97
2019-07-02,23.97,25.98,20.67,21.07
2019-07-03,21.07,22.08,17.96,21.07
2019-07-04,21.07,21.07,21.07,21.07
2019-07-05,21.07,22.08,4.94,21.07
2019-07-08,16.99,17.95,14.86,15.78
2019-07-09,15.78,17.44,14.25,15.12
2019-07-10,15.12,23.97,15.06,15.12
2019-07-11,15.12,28.23,15.06,27.27
2019-07-12,27.27,28.03,25.79,27.27
2019-07-15,27.68,29.27,24.78,25.36
2019-07-16,25.36,26.66,24.27,25.04
2019-07-17,25.04,25.34,21.61,25.04
2019-07-18,25.04,27.38,21.61,25.04
2019-07-19,25.04,27.38,21.61,25.04
2019-07-22,23.08,23.41,21.26,23.17
2019-07-23,23.17,24.55,20.97,23.85
2019-07-24,23.85,25.38,12.3,23.85
2019-07-25,23.85,25.38,12.3,23.85
2019-07-26,23.85,25.38,12.3,21.22
2019-07-29,21.22,22.08,19.94,20.56
2019-07-30,20.56,21.6,19.55,20.56
2019-07-31,20.56,22.56,10.17,20.56
2019-08-01,20.56,22.56,10.17,15.03
2019-08-02,15.03,18.03,10.51,13.19
2019-08-05,13.19,16.61,11.91,13.66
2019-08-06,13.66,16.44,10.01,11.7
2019-08-07,11.7,13.13,7.22,11.7
2019-08-08,11.7,14.54,7.22,11.7
2019-08-09,11.7,14.54,5.34,11.7
2019-08-12,11.7,14.54,5.05,6.1
2019-08-13,6.1,6.74,0.54,2.95
2019-08-14,2.95,4.93,-2.08,-0.03
2019-08-15,-0.03,5.52,-1.48,-0.03
2019-08-16,-0.03,8.08,-1.48,7.41
2019-08-19,7.41,10.45,4.98,5.29
2019-08-20,5.29,7.19,3.39,4.01
2019-08-21,4.01,6.54,-0.26,4.01
2019-08-22,4.01,6.54,-0.99,-0.07
2019-08-23,-0.07,2.2,-1.36,0.06
2019-08-26,0.06,6.72,-3.27,-0.65
2019-08-27,-0.65,-0.12,-5.54,-5.17
2019-08-28,-5.17,-1.69,-10.55,-3.4
2019-08-29,-3.4,-0.25,-4.81,-3.32
2019-08-30,-3.32,0.21,-3.65,-1.23
2019-09-02,-0.94,0.07,-0.94,-1.23
2019-09-03,-1.23,1.01,-2.78,0.67
2019-09-04,0.67,3.55,0.13,3.31
2019-09-05,3.31,4.69,0.58,2.95
2019-09-06,2.95,4.62,0.89,1.83
2019-09-09,1.83,5.24,1.38,5.07
2019-09-10,5.07,5.95,2.15,5.38
2019-09-11,5.38,7.27,3.82,6.75
2019-09-12,6.75,7.49,2.83,5.14
2019-09-13,5.14,10.85,4.76,9.53
2019-09-16,9.53,10.55,5.85,8.41
2019-09-17,8.41,8.65,6.19,7.73
2019-09-18,7.73,8.44,2.14,3.38
2019-09-19,3.38,4.88,1.06,4.18
2019-09-20,4.18,5.47,1.96,3.26
2019-09-23,3.26,5.17,1.53,3.82
2019-09-24,4.03,4.28,0.76,2.13
2019-09-25,2.13,5.64,1.95,5.39
2019-09-26,5.39,5.39,2.16,3.61
2019-09-27,3.61,6.19,2.95,3.61
2019-09-30,4.78,6.28,3.69,4.06
2019-10-01,4.06,9.68,3.86,9.16
2019-10-02,9.16,11.92,8.19,11.52
2019-10-03,11.52,16.09,10.29,14.03
2019-10-04,13.83,14.7,9.19,12.17
2019-10-07,12.17,13.45,8.16,9.53
2019-10-08,9.53,11.79,7.0,10.31
2019-10-09,10.31,14.11,9.99,10.31
2019-10-10,10.31,14.46,8.03,12.17
2019-10-11,12.37,16.84,11.02,12.17
2019-10-14,11.79,12.48,11.76,13.5
2019-10-15,13.5,15.26,10.8,14.51
2019-10-16,14.51,16.3,13.27,14.51
2019-10-17,14.51,16.68,13.27,14.51
2019-10-18,14.51,17.97,13.27,14.51
2019-10-21,17.24,19.44,16.76,17.24
2019-10-22,17.24,19.44,15.69,16.53
2019-10-23,16.53,19.1,14.53,17.83
2019-10-24,17.83,19.03,16.55,18.78
