timestamp,Open,High,Low,Close,Volume
1/3/2000,148.25,148.25,143.875,145.5625,8112700
1/4/2000,143.5312,144.0625,139.6406,139.75,8089800
1/5/2000,139.9375,141.5312,137.25,140,12177900
1/6/2000,139.625,141.5,137.75,137.75,6227200
1/7/2000,140.3125,145.75,140.0625,145.75,8066500
1/10/2000,146.25,146.9062,145.0312,146.25,5741700
1/11/2000,145.8125,146.0938,143.5,144.5,7503700
1/12/2000,144.5938,144.5938,142.875,143.0625,6907700
1/13/2000,144.4688,145.75,143.2812,145,5158300
1/14/2000,146.5312,147.4688,145.9688,146.9688,7437300
1/18/2000,145.3438,146.625,145.1875,145.8125,6488500
1/19/2000,145.3125,147,145,147,6157900
1/20/2000,146.9688,146.9688,143.8125,144.75,5800100
1/21/2000,145.5,145.5,144.0625,144.4375,6244800
1/24/2000,145.6562,145.8438,139.4062,140.3438,7896900
1/25/2000,140.5156,141.9375,139,141.9375,9942500
1/26/2000,141,141.5469,140.0938,140.8125,5158100
1/27/2000,141.8438,142.2188,138.125,140.25,10922700
1/28/2000,139.4375,140.0625,135.5312,135.875,11916200
1/31/2000,135.8125,139.6719,135,139.5625,10768700
2/1/2000,139.75,141.6875,138.5312,140.9375,8419900
2/2/2000,141.2812,142.25,140.375,141.0625,6205900
2/3/2000,140.875,143.25,140,143.1875,7997500
2/4/2000,143.1875,144,142.125,142.5938,4925400
2/7/2000,142.5625,142.7812,141.4375,142.375,5845800
2/8/2000,143.9688,144.5625,143.625,144.3125,4936400
2/9/2000,144.4688,144.4688,141.2656,141.2812,8511500
2/10/2000,141.625,142.5625,140.875,141.5625,6690600
2/11/2000,141.8438,141.9375,138.0312,138.6875,9849800
2/14/2000,139.7812,139.7812,138.3125,139.5,8528800
2/15/2000,139.25,141.2188,137.7969,141.0781,11078300
2/16/2000,140.375,140.9375,138.7969,139,8845400
2/17/2000,140.4375,140.4375,138.2188,138.2812,7584200
2/18/2000,138.875,138.875,134.625,135.3125,9409200
2/22/2000,135.1875,136.3438,133.5312,134.9688,16415400
