timestamp,Open,High,Low,Close,Volume
2000-11-27,471.85,478.72,471.65,471.7,0
2000-11-28,471.7,471.7,458.63,459.02,0
2000-11-29,459.02,459.86,451.55,454.6,0
2000-11-30,454.6,454.6,440.76,445.94,0
2000-12-01,445.94,461.66,445.94,456.84,0
2000-12-04,456.83,456.89,450.39,450.39,0
2000-12-05,450.39,471.35,450.39,471.17,0
2000-12-06,471.17,474.11,463.13,463.54,0
2000-12-07,463.54,463.54,459.88,461.1,0
2000-12-08,461.1,479.08,461.1,479.07,0
2000-12-11,479.07,487.23,477.92,487.23,0
2000-12-12,487.23,487.23,477.73,477.76,0
2000-12-13,477.76,480.91,469.29,469.91,0
2000-12-14,469.91,469.91,461.33,461.82,0
2000-12-15,461.82,461.82,452.82,458.03,0
2000-12-18,458.03,464.78,458.03,463.25,0
2000-12-19,463.66,466.91,458.42,463.25,0
2000-12-20,458.78,458.78,442.32,443.8,0
2000-12-21,443.8,450.31,440.78,447.03,0
2000-12-22,447.03,463.41,447.03,462.99,0
2000-12-26,462.99,467.0,462.45,466.63,0
2000-12-27,466.63,479.3,463.42,479.3,0
2000-12-28,479.3,494.03,476.85,494.03,0
2000-12-29,494.03,495.84,482.9,483.53,0
2001-01-02,483.55,483.55,461.38,462.49,0
2001-01-03,462.49,484.39,459.28,484.39,0
2001-01-04,484.39,484.39,475.9,477.2,0
2001-01-05,477.2,477.31,461.76,463.14,0
2001-01-08,463.14,463.14,457.56,461.64,0
2001-01-09,461.64,466.4,461.39,463.95,0
2001-01-10,463.95,475.45,461.54,475.45,0
2001-01-11,475.45,484.53,474.45,483.86,0
2001-01-12,483.84,487.68,480.17,485.75,0
2001-01-16,485.75,493.46,483.86,493.28,0
2001-01-17,493.28,501.05,493.22,493.46,0
2001-01-18,490.95,494.75,490.02,494.63,0
2001-01-19,494.62,496.19,487.77,488.09,0
2001-01-22,488.09,490.69,485.99,490.15,0
2001-01-23,490.15,502.07,490.08,502.06,0
2001-01-24,502.06,505.15,501.34,502.25,0
2001-01-25,502.25,502.25,499.0,499.0,0
