timestamp,Open,High,Low,Close,Volume
2011-02-23,124.53,124.53,124.53,124.53,0
2011-02-25,128.76,128.76,128.76,128.76,0
2011-02-28,129.37,129.37,129.37,129.37,0
2011-03-01,122.43,122.43,122.43,122.43,0
2011-03-02,123.06,123.06,123.06,123.06,0
2011-03-04,125.9,125.9,125.9,125.9,0
2011-03-07,122.95,122.95,122.95,122.95,0
2011-03-08,123.37,123.37,123.37,123.37,0
2011-03-09,122.6,122.6,122.6,122.6,0
2011-03-10,119.26,119.26,119.26,119.26,0
2011-03-11,118.54,118.54,118.54,118.54,0
2011-03-14,121.52,121.52,121.52,121.52,0
2011-03-16,122.46,122.46,122.46,122.46,0
2011-03-17,125.85,125.85,125.85,125.85,0
2011-03-18,126.81,126.81,126.81,126.81,0
2011-03-21,124.59,124.59,124.59,124.59,0
2011-03-22,120.83,120.83,120.83,120.83,0
2011-03-23,120.75,120.75,120.75,120.75,0
2011-03-24,119.97,119.97,119.97,119.97,0
2011-03-25,121.43,121.43,121.43,121.43,0
2011-03-28,122.68,122.68,122.68,122.68,0
2011-03-29,124.11,124.11,124.11,124.11,0
2011-03-30,123.5,123.5,123.5,123.5,0
2011-03-31,124.64,124.64,124.64,124.64,0
2011-04-01,128.64,128.64,128.64,128.64,0
2011-04-04,128.05,128.05,128.05,128.05,0
2011-04-05,128.06,128.06,128.06,128.06,0
2011-04-06,125.18,125.18,125.18,125.18,0
2011-04-07,126.46,126.46,126.46,126.46,0
2011-04-08,125.92,125.92,125.92,125.92,0
2011-04-11,122.94,122.94,122.94,122.94,0
2011-04-12,121.94,121.94,121.94,121.94,0
2011-04-13,124.55,124.55,124.55,124.55,0
2011-04-14,125.09,125.09,125.09,125.09,0
2011-04-15,130.45,130.45,130.45,130.45,0
2011-04-18,129.37,129.37,129.37,129.37,0
2011-04-19,129.4,129.4,129.4,129.4,0
2011-04-20,131.13,131.13,131.13,131.13,0
2011-04-21,131.78,131.78,131.78,131.78,0
2011-04-25,130.88,130.88,130.88,130.88,0
2011-04-26,127.45,127.45,127.45,127.45,0
2011-04-27,126.93,126.93,126.93,126.93,0
2011-04-28,124.99,124.99,124.99,124.99,0
2011-04-29,127.45,127.45,127.45,127.45,0
2011-05-02,124.15,124.15,124.15,124.15,0
2011-05-03,127.49,127.49,127.49,127.49,0
2011-05-04,125.29,125.29,125.29,125.29,0
2011-05-05,124.89,124.89,124.89,124.89,0
2011-05-06,124.61,124.61,124.61,124.61,0
2011-05-09,124.67,124.67,124.67,124.67,0
2011-05-10,126.23,126.23,126.23,126.23,0
2011-05-12,122.59,122.59,122.59,122.59,0
2011-05-13,121.9,121.9,121.9,121.9,0
2011-05-16,123.58,123.58,123.58,123.58,0
2011-05-17,121.14,121.14,121.14,121.14,0
2011-05-18,121.14,121.14,121.14,121.14,0
2011-05-19,127.16,127.16,127.16,127.16,0
2011-05-20,129.15,129.15,129.15,129.15,0
2011-05-23,124.78,124.78,124.78,124.78,0
2011-05-24,123.13,123.13,123.13,123.13,0
2011-05-25,123.14,123.14,123.14,123.14,0
2011-05-26,125.43,125.43,125.43,125.43,0
2011-05-27,125.43,125.43,125.43,125.43,0
2011-05-31,123.91,123.91,123.91,123.91,0
2011-06-01,119.33,119.33,119.33,119.33,0
2011-06-02,119.2,119.2,119.2,119.2,0
2011-06-03,116.8,116.8,116.8,116.8,0
2011-06-06,116.02,116.02,116.02,116.02,0
2011-06-07,116.07,116.07,116.07,116.07,0
2011-06-08,118.76,118.76,118.76,118.76,0
2011-06-09,117.27,117.27,117.27,117.27,0
2011-06-10,122.65,122.65,122.65,122.65,0
2011-06-13,120.99,120.99,120.99,120.99,0
2011-06-14,125.3,125.3,125.3,125.3,0
2011-06-15,124.32,124.32,124.32,124.32,0
2011-06-16,122.35,122.35,122.35,122.35,0
2011-06-17,122.35,122.35,122.35,122.35,0
2011-06-20,117.44,117.44,117.44,117.44,0
2011-06-21,116.52,116.52,116.52,116.52,0
2011-06-22,114.74,114.74,114.74,114.74,0
2011-06-23,116.79,116.79,116.79,116.79,0
2011-06-24,115.92,115.92,115.92,115.92,0
2011-06-27,119.46,119.46,119.46,119.46,0
2011-06-28,122.15,122.15,122.15,122.15,0
2011-06-29,128.73,128.73,128.73,128.73,0
2011-06-30,122.09,122.09,122.09,122.09,0
2011-07-01,119.63,119.63,119.63,119.63,0
2011-07-05,121.78,121.78,121.78,121.78,0
2011-07-06,121.51,121.51,121.51,121.51,0
2011-07-07,121.86,121.86,121.86,121.86,0
2011-07-08,119.68,119.68,119.68,119.68,0
2011-07-11,123.08,123.08,123.08,123.08,0
2011-07-12,119.21,119.21,119.21,119.21,0
2011-07-13,124.79,124.79,124.79,124.79,0
2011-07-14,126.63,126.63,126.63,126.63,0
2011-07-15,129.24,129.24,129.24,129.24,0
2011-07-18,123.92,123.92,123.92,123.92,0
2011-07-19,126.12,126.12,126.12,126.12,0
2011-07-20,122.97,122.97,122.97,122.97,0
2011-07-21,122.42,122.42,122.42,122.42,0
2011-07-22,121.59,121.59,121.59,121.59,0
2011-07-25,119.45,119.45,119.45,119.45,0
2011-07-26,120.12,120.12,120.12,120.12,0
2011-07-27,119.44,119.44,119.44,119.44,0
2011-07-28,120.36,120.36,120.36,120.36,0
2011-07-29,120.65,120.65,120.65,120.65,0
2011-08-01,118.64,118.64,118.64,118.64,0
2011-08-02,116.08,116.08,116.08,116.08,0
2011-08-03,117.27,117.27,117.27,117.27,0
2011-08-04,113.17,113.17,113.17,113.17,0
2011-08-05,119.36,119.36,119.36,119.36,0
2011-08-08,121.06,121.06,121.06,121.06,0
2011-08-09,124.51,124.51,124.51,124.51,0
2011-08-10,118.65,118.65,118.65,118.65,0
2011-08-11,119.99,119.99,119.99,119.99,0
2011-08-12,119.79,119.79,119.79,119.79,0
2011-08-15,121.76,121.76,121.76,121.76,0
2011-08-16,122.41,122.41,122.41,122.41,0
2011-08-17,126.16,126.16,126.16,126.16,0
2011-08-18,124.44,124.44,124.44,124.44,0
2011-08-19,124.05,124.05,124.05,124.05,0
2011-08-22,119.4,119.4,119.4,119.4,0
2011-08-23,124.05,124.05,124.05,124.05,0
2011-08-24,123.37,123.37,123.37,123.37,0
2011-08-25,120.81,120.81,120.81,120.81,0
2011-08-26,122.97,122.97,122.97,122.97,0
2011-08-30,119.9,119.9,119.9,119.9,0
2011-08-31,120.01,120.01,120.01,120.01,0
2011-09-01,120.23,120.23,120.23,120.23,0
2011-09-02,119.33,119.33,119.33,119.33,0
2011-09-06,121.04,121.04,121.04,121.04,0
2011-09-07,118.75,118.75,118.75,118.75,0
2011-09-08,118.59,118.59,118.59,118.59,0
2011-09-09,116.9,116.9,116.9,116.9,0
2011-09-12,117.23,117.23,117.23,117.23,0
2011-09-13,118.05,118.05,118.05,118.05,0
2011-09-14,115.73,115.73,115.73,115.73,0
2011-09-15,120.0,120.0,120.0,120.0,0
2011-09-16,123.27,123.27,123.27,123.27,0
2011-09-19,120.76,120.76,120.76,120.76,0
2011-09-20,120.61,120.61,120.61,120.61,0
2011-09-21,120.18,120.18,120.18,120.18,0
2011-09-22,119.37,119.37,119.37,119.37,0
2011-09-23,118.24,118.24,118.24,118.24,0
2011-09-26,120.34,120.34,120.34,120.34,0
2011-09-27,119.55,119.55,119.55,119.55,0
2011-09-28,118.21,118.21,118.21,118.21,0
2011-09-29,118.97,118.97,118.97,118.97,0
2011-09-30,114.83,114.83,114.83,114.83,0
2011-10-03,113.09,113.09,113.09,113.09,0
2011-10-04,115.28,115.28,115.28,115.28,0
2011-10-05,113.87,113.87,113.87,113.87,0
2011-10-06,115.42,115.42,115.42,115.42,0
2011-10-07,116.1,116.1,116.1,116.1,0
2011-10-10,116.81,116.81,116.81,116.81,0
2011-10-11,118.91,118.91,118.91,118.91,0
2011-10-12,121.6,121.6,121.6,121.6,0
2011-10-13,121.98,121.98,121.98,121.98,0
2011-10-14,121.9,121.9,121.9,121.9,0
2011-10-17,124.46,124.46,124.46,124.46,0
2011-10-18,127.99,127.99,127.99,127.99,0
2011-10-19,122.57,122.57,122.57,122.57,0
2011-10-20,122.57,122.57,122.57,122.57,0
2011-10-21,127.19,127.19,127.19,127.19,0
2011-10-24,124.85,124.85,124.85,124.85,0
2011-10-25,122.65,122.65,122.65,122.65,0
2011-10-27,122.82,122.82,122.82,122.82,0
2011-10-28,121.18,121.18,121.18,121.18,0
2011-10-31,121.18,121.18,121.18,121.18,0
2011-11-01,126.65,126.65,126.65,126.65,0
2011-11-02,123.95,123.95,123.95,123.95,0
2011-11-03,124.19,124.19,124.19,124.19,0
2011-11-04,123.56,123.56,123.56,123.56,0
2011-11-07,124.93,124.93,124.93,124.93,0
2011-11-08,124.77,124.77,124.77,124.77,0
2011-11-09,122.87,122.87,122.87,122.87,0
2011-11-10,125.24,125.24,125.24,125.24,0
2011-11-11,124.56,124.56,124.56,124.56,0
2011-11-15,124.97,124.97,124.97,124.97,0
2011-11-16,122.92,122.92,122.92,122.92,0
2011-11-17,121.59,121.59,121.59,121.59,0
2011-11-18,120.04,120.04,120.04,120.04,0
2011-11-21,115.15,115.15,115.15,115.15,0
2011-11-22,114.92,114.92,114.92,114.92,0
2011-11-23,116.78,116.78,116.78,116.78,0
2011-11-25,114.77,114.77,114.77,114.77,0
2011-11-28,118.63,118.63,118.63,118.63,0
2011-11-29,116.45,116.45,116.45,116.45,0
2011-11-30,116.56,116.56,116.56,116.56,0
2011-12-01,116.9,116.9,116.9,116.9,0
2011-12-02,116.31,116.31,116.31,116.31,0
2011-12-05,116.14,116.14,116.14,116.14,0
2011-12-06,115.16,115.16,115.16,115.16,0
2011-12-07,115.87,115.87,115.87,115.87,0
2011-12-08,115.37,115.37,115.37,115.37,0
2011-12-09,116.83,116.83,116.83,116.83,0
2011-12-12,120.26,120.26,120.26,120.26,0
2011-12-13,119.44,119.44,119.44,119.44,0
2011-12-14,120.66,120.66,120.66,120.66,0
2011-12-15,122.35,122.35,122.35,122.35,0
2011-12-16,119.22,119.22,119.22,119.22,0
2011-12-19,116.58,116.58,116.58,116.58,0
2011-12-20,120.66,120.66,120.66,120.66,0
2011-12-21,115.16,115.16,115.16,115.16,0
2011-12-22,115.56,115.56,115.56,115.56,0
2011-12-23,117.14,117.14,117.14,117.14,0
2011-12-27,116.53,116.53,116.53,116.53,0
2011-12-28,116.32,116.32,116.32,116.32,0
2011-12-29,116.57,116.57,116.57,116.57,0
2011-12-30,116.21,116.21,116.21,116.21,0
2012-01-03,117.1,117.1,117.1,117.1,0
2012-01-04,117.63,117.63,117.63,117.63,0
2012-01-05,117.76,117.76,117.76,117.76,0
2012-01-06,118.29,118.29,118.29,118.29,0
2012-01-09,119.07,119.07,119.07,119.07,0
2012-01-10,118.99,118.99,118.99,118.99,0
2012-01-11,120.2,120.2,120.2,120.2,0
2012-01-12,120.78,120.78,120.78,120.78,0
