bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
,,,,,,,1.8000030517578125,0.01581308111045591,12,3.1500015258789062,0.028917667465839847,46,1.0,0.01587397699557011,1.8000030517578125,0.01581308111045591,12,0.0012086534504890628,1.8000030517578125,,468,True,False,44.70358643934043,69.62308202817138,53.01008496895075,0.05561333845554637,-0.0008703356586323707,-0.11296734822835748,0.018834246481679782,-7.666415731524995e-06,32.828495924069315,2025/05/19 13:30,"2s,3b",40979.0
,,,,,,,0.46999359130859375,0.004247185755963627,9,1.6299972534179688,0.014583495592500627,23,1.0,0.6073616760357038,0.46999359130859375,0.004247185755963627,9,0.003057589717771399,0.46999359130859375,,964,False,False,64.5972927717727,112.81556378697363,80.67004977683968,-0.07380178701042152,-0.03757328386069503,0.07245700629945298,0.003126932793154154,-0.00033846548531046725,53.112387451562,2025/05/28 15:50,"2s,3b",11636.0
0.5349960327148438,0.004751296980148735,7,2.8499984741210938,0.025968095436183086,21,0.18771800671922476,,,,,,,,,0.5349960327148438,0.004751296980148735,7,0.004247185755963627,0.5349960327148438,,1274,True,False,56.992958711433864,-4.734066900714552,36.41728350738439,0.316723156808571,0.28868348520825293,-0.05607934320063612,0.008276427462306783,0.0025798967171042414,54.40982204112866,2025/06/03 15:40,"2,3b",6338.0
,,,,,,,,,,,,,,,1.5200042724609375,0.012823793875938435,16,0.0025803026483156464,1.5200042724609375,,1809,False,False,75.35862004854626,94.11533051452179,81.6108568705381,-0.14635790764527887,-0.04628065946059223,0.20015449636937327,0.01187007926308376,-0.0003865819603302319,54.441703481602914,2025/06/12 14:45,3b,6493.0
