bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.4199981689453125,0.0036626683147454302,0.43999481201171875,0.003854194095105452,1.0,0.7954604567286852,0.4199981689453125,,257,True,False,19.926460505791106,5.447611134755007,15.100177382112406,-0.006131712194045915,-0.037877019533141265,-0.0634906146781907,0.006038740896813458,-0.00033077452358635064,26.153677430378735,2025/06/18 18:04,2s,3088.0
0.26000213623046875,0.0022693736311689503,0.5399246215820312,0.0046974505698684785,1.0,0.7964080317653209,0.26000213623046875,,350,False,False,80.19689060816208,110.0614555070951,90.15174557447308,0.022838086534072592,0.041618441382127,0.03756070969610882,0.0034834234912528724,0.0003628425037887543,63.40883976049892,2025/06/18 19:37,2s,2140.0
0.3699951171875,0.003208142818982182,0.9899978637695312,0.008523442537785536,1.0,0.5454489407449079,0.3699951171875,,604,False,False,68.85283710405909,49.17846363215031,62.29471261342283,0.04576321515033362,0.04376176974889745,-0.004002890802872333,0.0031978835518294392,0.0003785785443330546,55.344993831221956,2025/06/20 17:32,2s,3701.0
0.2949981689453125,0.0025578614780345814,0.9899978637695312,0.008523442537785536,2.0,0.46969428410693503,0.2949981689453125,,648,False,False,79.82112346548368,96.86871964539472,85.50365552545404,0.01346617941138634,0.026515101322559076,0.026097843822345472,0.0030270138302364866,0.0002295054259588259,61.360320907132355,2025/06/20 18:16,2s,2651.0
0.22499847412109375,0.001951840998853357,0.9899978637695312,0.008523442537785536,3.0,0.3434313853931459,0.22499847412109375,,706,False,False,67.28264627402231,67.7560710235083,67.44045452385097,0.0038009008791068206,0.01438187881441877,0.021161955870623896,0.003593081519717262,0.00012462457839997575,55.91313081678156,2025/06/20 19:14,2s,5695.0
0.299896240234375,0.0025680445570234202,1.9850006103515625,0.01724812639477511,1.0,0.2971773170675461,0.299896240234375,,885,True,False,11.86204851232522,-4.3763044903526165,6.449264178099274,-0.017442548268988955,-0.03807149087963069,-0.041257885221283465,0.001887828087255883,-0.0003264989401108689,31.264446372062025,2025/06/23 15:57,2s,632.0
0.214996337890625,0.0018422994302731506,1.9850006103515625,0.01724812639477511,2.0,0.29470977561515577,0.214996337890625,,895,True,False,45.44375592339331,20.419723620237136,37.10241182234125,-0.018860952688118975,-0.01737645802086263,0.0029689893345126936,0.0043352985429189386,-0.0001490410300418037,46.96197063208855,2025/06/23 16:07,2s,7780.0
0.26999664306640625,0.002303725683419958,1.2300033569335938,0.010603477214944774,1.0,0.2439042544613228,0.26999664306640625,,1218,True,False,38.96398738768407,-1.4921301903787594,25.478614861663125,0.007674735777793339,-0.006480219978342916,-0.02830991151227251,0.002736677447952203,-5.535030941694713e-05,41.031117423406,2025/06/24 15:08,2s,2177.0
0.19000244140625,0.0016204899053837954,1.2300033569335938,0.010603477214944774,2.0,0.1382157189909378,0.19000244140625,,1252,True,False,19.2751450863661,-13.278283850438022,8.424002107431392,0.015159143627459204,0.0011410954344484026,-0.028036096386021604,0.00418593459237681,9.743768157015655e-06,42.58644152858745,2025/06/24 15:46,2s,1589.0
0.1450042724609375,0.0012357616924018407,0.17000579833984375,0.001446242398351869,1.0,0.6176457389040972,0.1450042724609375,,1349,False,False,50.972143248146075,114.62733836527154,72.19054162052123,-0.008879216382369456,-0.00345467882928574,0.010849075106167432,0.001191636284811852,-2.9421055684674033e-05,57.80524918954667,2025/06/24 17:24,2s,2292.0
0.095001220703125,0.000809588987301182,0.17000579833984375,0.001446242398351869,2.0,0.3529596553426379,0.095001220703125,,1370,False,False,73.25793523432506,73.9029673909167,73.47294595318894,-0.002882342504502978,-0.0007668717210691511,0.004230941566867654,0.002001026953901931,-6.53143133938997e-06,51.42120961087019,2025/06/24 17:45,2s,2526.0
