bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume,zs_cnt
0.47500038146972656,0.024222354241997694,6,0.47500038146972656,1,2,1,buy,0.9770101976359038,True,0,False,25.931843274827163,-14.051212090448189,12.604158153068711,19.139999389648438,83,-0.01068496289522051,-0.041605737880157534,-0.06184154996987405,0.533768,,115,0,-0.002143961058857158,25.62484602119619,2025/07/15 13:55,52081.0,1
0.48000144958496094,0.02447738065503077,7,0.48000144958496094,1,2,1,buy,1.0755553083332234,True,0,False,21.246249953523797,-6.867309974296383,11.87506331091707,19.18000030517578,84,-0.019194854540491708,-0.0532344211215765,-0.0680791331621696,0.539388,,115,1,-0.0027455605850100558,30.669053325689802,2025/07/15 14:00,113962.0,1
0.49500083923339844,0.025242265365973602,8,0.49500083923339844,1,2,1,buy,1.2064806903290644,True,0,False,16.8030695936641,-9.856012565494062,7.916708873944714,19.114999771118164,85,-0.028740639743042584,-0.0669237805532461,-0.07636628162040704,0.556243,,115,2,-0.003455208529409374,27.415265821872012,2025/07/15 14:05,82261.0,1
0.5349998474121094,0.027281990349847216,9,0.5349998474121094,1,2,1,buy,1.297673681832674,True,0,False,12.961315034430449,-10.08921232097147,5.2778059159631425,19.075000762939453,86,-0.03900795220736346,-0.08007720206464697,-0.08213849971456702,0.601191,,115,3,-0.004138959645698374,25.61436656933968,2025/07/15 14:10,73417.0,1
0.5699996948242188,0.029066786184765957,10,0.5699996948242188,1,2,1,buy,1.297673681832674,True,0,False,11.736767237714037,4.389480457415569,9.287671644281215,19.1299991607666,87,-0.04822290016640739,-0.08508269200258312,-0.07371958367235146,0.640521,,115,4,-0.004401338783914218,32.20849956059669,2025/07/15 14:15,46904.0,1
0.5799999237060547,0.02957674174675391,13,0.5799999237060547,1,2,1,buy,1.297673681832674,True,0,False,13.278808822567328,25.920856530881622,17.49282472533876,19.1200008392334,90,-0.07037935042203229,-0.09478280076456258,-0.04880690068506058,0.651758,,115,5,-0.004915227537450049,34.93363615327385,2025/07/15 14:30,46629.0,1
0.6500015258789062,0.03314643068066958,17,0.6500015258789062,1,2,1,buy,1.297673681832674,True,0,False,22.637150791219206,18.27597212059353,21.183424567677314,18.959999084472656,94,-0.08494734747274003,-0.09979382008432935,-0.02969294522317864,0.730421,,115,6,-0.005190704366349255,26.52081221118523,2025/07/15 14:50,75865.0,1
0.7000007629394531,0.03569611122653115,18,0.7000007629394531,1,2,1,buy,1.297673681832674,True,0,False,21.098435208987244,11.866141715595482,18.021004044523323,18.940000534057617,95,-0.08940083510383802,-0.10721478562822995,-0.035627901048783855,0.786606,,115,7,-0.005582841465843815,25.63213975483768,2025/07/15 14:55,49489.0,1
0.7049999237060547,0.03595104037548603,19,0.7049999237060547,1,2,1,buy,1.297673681832674,True,0,False,18.07029103810779,-0.09857398716893329,12.014002696348882,18.905000686645508,96,-0.09444049250763273,-0.11459912212281154,-0.040317259230357616,0.792224,,115,8,-0.005974253266476992,24.10950575240308,2025/07/15 15:00,30266.0,1
0.7049999237060547,0.03595104037548603,20,0.7049999237060547,1,2,1,buy,1.297673681832674,True,0,False,16.025325528088338,3.7555324679716193,11.935394508049432,18.935800552368164,97,-0.09887671974536134,-0.11662162869627579,-0.035489817901828896,0.792224,,115,9,-0.006085479627025339,28.154144495892993,2025/07/15 15:05,37511.0,1
