bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.4324951171875,0.0024451674815499586,1.0449981689453125,0.005865997608033157,1.0,0.2009491129444404,0.4324951171875,,79,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148E8F4D0>,-0.09512164941838751,-0.08106394188251898,0.028115415071737065,0.004511889136389187,-0.0004573277499266782,51.602771532334835,2025/06/17 14:50,2s,9786.0
0.29998779296875,0.0017178479332349576,0.5850067138671875,0.0033365083495383897,1.0,0.30767625655337905,0.29998779296875,,365,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149154C50>,-0.030704518220125744,-0.018680598923452862,0.024047838593345763,0.0066883794542529395,-0.00010686115611995757,51.47512169328417,2025/06/17 19:38,2s,9766.0
0.5800018310546875,0.003321508688998921,1.230010986328125,0.007078792732579966,1.0,0.772360749286689,0.5800018310546875,,491,True,False,<Math.KDJ.KDJ_Item object at 0x00000241486DAB10>,-0.04572281423289251,-0.07362246683368312,-0.05579930520158122,0.002126007758275662,-0.000422353945160755,37.02171316958166,2025/06/18 15:21,2s,12219.0
0.410003662109375,0.002350803586379652,1.230010986328125,0.007078792732579966,2.0,0.8048753256419799,0.410003662109375,,519,True,False,<Math.KDJ.KDJ_Item object at 0x00000241486F40B0>,0.028651272883770833,-0.015471695423087795,-0.08824593661371725,0.003390783551095546,-8.872574960411047e-05,34.416970159375154,2025/06/18 16:00,2s,8599.0
1.0200042724609375,0.005881699245938476,1.2050018310546875,0.0070135722494480334,1.0,0.5103772270833598,1.0200042724609375,,727,True,False,<Math.KDJ.KDJ_Item object at 0x00000241495A5CD0>,0.03068423359394303,-0.022513399048193605,-0.10639526528427326,0.005104436855960035,-0.0001302080486862945,44.78257927171837,2025/06/18 19:30,2s,14290.0
0.75,0.004328254878136624,1.2050018310546875,0.0070135722494480334,2.0,0.4024895214699067,0.75,,751,True,False,<Math.KDJ.KDJ_Item object at 0x00000241495A6ED0>,-0.001980685730110743,-0.06011454063437327,-0.11626770980852505,0.01646088424033199,-0.0003476084122993589,36.24757139067768,2025/06/18 19:54,2s,26318.0
0.44000244140625,0.0026035647420488165,3.44000244140625,0.020732898260422617,1.0,0.23255886162417275,0.44000244140625,,914,True,False,<Math.KDJ.KDJ_Item object at 0x000002414833A990>,0.07730875687101987,0.10336121921926633,0.052104924696492916,0.00427148333609131,0.0006131275004771838,54.157889509205475,2025/06/20 16:17,2s,10309.0
0.5099945068359375,0.003012727495945081,3.44000244140625,0.020732898260422617,2.0,0.17151044161743048,0.5099945068359375,,924,True,False,<Math.KDJ.KDJ_Item object at 0x000002414833B110>,0.12419483739001036,0.11681355557792017,-0.01476256362418038,0.0031995809235215262,0.0006921175660373295,55.464811630367976,2025/06/20 16:27,2s,8171.0
0.37249755859375,0.0022000919258464836,3.44000244140625,0.020732898260422617,3.0,0.12281985770302159,0.37249755859375,,940,True,False,<Math.KDJ.KDJ_Item object at 0x000002414833BE30>,0.09770205580995255,0.07644469060235792,-0.042514730415189245,0.002619340778764336,0.00045239390947561726,50.32276016212301,2025/06/20 16:43,2s,3286.0
0.720001220703125,0.0042080724431273475,0.9199981689453125,0.005351004525895656,1.0,0.8804504668867033,0.720001220703125,,1233,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A3799D0>,0.034446361828609696,0.0895848490218043,0.11027697438638921,0.0058491726223482724,0.000522564083000094,67.2759030436111,2025/06/23 15:07,2s,5873.0
0.4550018310546875,0.00266371117613492,0.9199981689453125,0.005351004525895656,2.0,0.2826198729537426,0.4550018310546875,,1264,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A37B110>,-0.07808557576345104,-0.05898423615747106,0.03820267921195997,0.014888789561196011,-0.0003446244013684719,45.87385964689512,2025/06/23 15:52,2s,6910.0
0.3800048828125,0.002210487317302389,3.1699981689453125,0.018788514378912484,1.0,0.11356492690698872,0.3800048828125,,1384,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149C18B90>,0.139648468761288,0.08257688892496162,-0.11414315967265276,0.002740052609152427,0.0004812696216709163,49.48948167134773,2025/06/23 17:54,2s,4913.0
0.55999755859375,0.003255610583555334,0.7700042724609375,0.0044934889689445,1.0,0.8831222876166697,0.55999755859375,,1494,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149BA5E50>,-0.0070973931881714355,-0.044573000680912855,-0.07495121498548284,0.035637216209435496,-0.0002594820002975082,38.89594702617225,2025/06/23 19:44,2s,9684.0
0.579986572265625,0.003228425226665009,0.9799957275390625,0.0054883274022082176,1.0,0.47957960295834956,0.579986572265625,,1827,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A071910>,-0.026096047775387286,-0.06381698385678192,-0.07544187216278926,0.004076594056409202,-0.0003557862627242751,28.418670467052806,2025/06/24 18:55,2s,5861.0
0.4591064453125,0.0025534284622917396,0.9799957275390625,0.0054883274022082176,2.0,0.2031607629427793,0.4591064453125,,1851,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A072B10>,0.020014123054229012,-0.0050867619855239354,-0.050201770079505895,0.006574672527723101,-2.8342973407251383e-05,43.26518249564466,2025/06/24 19:19,2s,13763.0
