bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
,,,1.3950042724609375,0.010008639859309984,21,2.9864044189453125,0.022103503852079077,27,1.0,0.03730386220921024,,,,,1.3950042724609375,,391,True,False,40.63782480823562,5.223093973761365,28.832914530077538,0.14741735791720778,0.035229940360437695,-0.22437483511354017,0.02340831041962361,0.00025414177918749013,40.63283583028743,2025/05/16 13:35,2s,7127.0,
,,,0.9950103759765625,0.007205521054123895,13,5.3400115966796875,0.037129824257632685,20,1.0,0.11329769147024114,0.9950103759765625,0.007205521054123895,13,0.005590000021731524,0.9950103759765625,,652,False,False,55.340047007572764,79.93771580590851,63.539269940351346,-0.6864110932885832,-0.5200741054352136,0.3326739757067392,0.041341623628988244,-0.0037358550859812913,45.66591786913458,2025/05/21 15:50,"2s,3b",9241.0,
,,,1.309906005859375,0.009657225094025931,11,1.894989013671875,0.014212239233905489,7,1.0,0.47488525646187296,,,,,1.309906005859375,,745,True,False,18.591981041445678,7.039174005191228,14.741045362694194,0.04067640048052453,-0.025129428492761008,-0.1316116579465711,0.01432971161215418,-0.00018638807209188772,43.96311438340062,2025/05/22 17:05,2s,4701.0,
,,,2.404998779296875,0.017650718822147624,28,1.894989013671875,0.014212239233905489,7,2.0,0.7282309364683147,,,,,2.404998779296875,,783,True,False,31.683980534243553,10.949395636215627,24.77245223490091,-0.05834745206916971,-0.26302470983526405,-0.40935451553218866,0.01494209868360603,-0.0019419363875526213,27.40892416867979,2025/05/23 13:45,2s,3048.0,
,,,1.040008544921875,0.007655564948075191,9,1.894989013671875,0.014212239233905489,7,3.0,0.22163620259280134,,,,,1.040008544921875,,813,True,False,26.35110842586974,-7.122017492031588,15.193399786569298,0.017231305216563342,-0.052850857843736776,-0.14016432612060023,0.04332020208925775,-0.00039060802468283295,40.23554072643067,2025/05/23 16:15,2s,843.0,
,,,2.4850006103515625,0.01825595577058457,20,4.30999755859375,0.03064342513776306,54,1.0,0.5255221978333215,,,,,2.4850006103515625,,1020,False,False,64.98866375458954,113.75124728395832,81.24285826437914,0.06018544325267962,0.276256234845647,0.43214158318593476,0.020381638723869576,0.0020129915048457243,68.54742123459341,2025/05/29 14:00,2s,4495.0,
,,,1.910003662109375,0.014197604099014605,18,4.1199951171875,0.029811832186439884,5,1.0,0.5728163609967112,,,,,1.910003662109375,,1161,False,False,90.56767937682014,107.70203516410965,96.27913130591664,0.0772954634433319,0.25868114769846784,0.3627713685102719,0.028270361938827957,0.0019101603675133717,73.72211513266917,2025/05/30 19:25,2s,8432.0,
,,,2.3899993896484375,0.01764618537039966,9,2.82720947265625,0.02132410536329723,26,1.0,0.8347455797586408,,,,,2.3899993896484375,,1247,True,False,37.18004543177577,34.17361661100483,36.177902491518786,0.028919517080791567,-0.12801947587018958,-0.3138779859019623,0.05020663301437629,-0.0009504849486510466,39.99818677756056,2025/06/03 13:35,2s,1313.0,
,,,0.8499908447265625,0.005909280216678205,7,7.7299957275390625,0.05593340013194105,22,1.0,0.3803349039564305,,,,,0.8499908447265625,,1393,True,False,40.555684475951104,-1.3345993594115413,26.59225653083022,-0.09729269856480313,-0.11701035799930537,-0.039435318869004476,0.013217702755727168,-0.0008155961472405495,42.50324563883366,2025/06/04 19:15,2s,6295.0,
,,,4.1030120849609375,0.028320071415511724,69,7.7299957275390625,0.05593340013194105,22,2.0,0.6666238972903297,,,,,4.1030120849609375,,1471,True,False,23.982997621713892,-10.856829333325024,12.369721970034252,-0.18138221594782428,-0.3019534008781761,-0.2411423698607037,0.034615039018699514,-0.002121596651048913,25.283642475320235,2025/06/05 19:15,2s,10971.0,
,,,0.4300079345703125,0.002865955437296432,5,2.2350006103515625,0.014668246255653073,17,1.0,0.14989110621070095,,,,,0.4300079345703125,,1738,False,False,23.821566701077895,67.79246043811105,38.47853128008895,-0.18277486598697235,-0.21368498326143026,-0.06182023454891583,0.004984382228454503,-0.0014182666627142841,47.007377624555204,2025/06/11 15:50,2s,1963.0,
,,,1.029998779296875,0.006879500206378892,17,2.2350006103515625,0.014668246255653073,17,2.0,0.2751701678807698,,,,,1.029998779296875,,1758,False,False,78.37012578726785,39.64176912670155,65.46067356707908,-0.038193348731923836,0.024350707878966205,0.1250881132217801,0.009950248756218905,0.0001618895312176707,49.575875084809205,2025/06/11 17:30,2s,2562.0,
,,,3.6699981689453125,0.024810696419517674,17,1.4799957275390625,0.009695988819818032,17,1.0,0.2905364304640541,,,,,3.6699981689453125,,1960,False,False,85.72294303990347,94.68983728700488,88.71190778893728,0.04970166820869034,0.2828514292552029,0.4662995220930251,0.02058180086127255,0.0018817802392181989,63.40696122941534,2025/06/16 14:50,2s,5084.0,
,,,2.970001220703125,0.020004049277861653,42,1.4799957275390625,0.009695988819818032,17,2.0,0.18918891053993586,,,,,2.970001220703125,,2010,False,False,84.0477665281575,99.70275626169166,89.26609643933556,0.2635084443957286,0.3473905722360371,0.16776425568061692,0.02892237725964889,0.002308665837804806,76.06899461246164,2025/06/16 19:00,2s,2848.0,
,,,2.2299957275390625,0.01517107044153945,25,2.8350067138671875,0.01894108338776408,39,1.0,0.8395059070480906,,,,,2.2299957275390625,,2407,False,False,87.11720618234035,101.89432445317229,92.04291227261766,0.15565256386170334,0.34007173090219567,0.36883833408098465,0.0215788848301951,0.002297526353949381,71.70718314106371,2025/06/24 19:40,2s,16568.0,
,,,1.5500030517578125,0.010312042292154195,9,2.92999267578125,0.01906120252145502,46,1.0,0.3668940735340069,,,,,1.5500030517578125,,2586,False,False,69.98383337975444,107.62421721873298,82.53062799274728,0.011251826375718102,0.05209807749281481,0.08169250223419341,0.022718272977584972,0.00034407987645280867,55.270011213200206,2025/06/27 15:10,2s,3194.0,
,,,5.540008544921875,0.03624711252069331,35,5.393707275390625,0.033625827929541406,10,1.0,0.6248040918632349,,,,,5.540008544921875,,2833,False,False,62.496233542753224,30.234950349010788,51.74247247817242,0.5819388922157358,0.5540329979938292,-0.05581178844381318,0.015721716229308434,0.003528992783278571,53.266011005112034,2025/07/02 16:25,2s,11363.0,
,,,1.3699951171875,0.00878821683591893,15,5.393707275390625,0.033625827929541406,10,2.0,0.41715278288569146,,,,,1.3699951171875,,2855,False,False,74.64258993943133,100.3952775097585,83.22681912954039,-0.04900552086941965,0.03652025839119233,0.17105155852122395,0.0061681371905488655,0.00023311536009932096,55.790796839491726,2025/07/02 18:20,2s,2437.0,
