feature,coef,abs_coef
ctx_days_since_last_buy,1.3871755867912006,1.3871755867912006
vix_range_over_atr,1.137466499231302,1.137466499231302
us5y_range_over_atr,1.019569919163556,1.019569919163556
nyxbt_above_ma_100,0.9555308699362127,0.9555308699362127
yc_10y5y_level,-0.9025353297483689,0.9025353297483689
yc_10y5y_chg_10,0.8520789483148307,0.8520789483148307
xau_ret_20,0.8401568570090909,0.8401568570090909
xau_ret_5,-0.7785168000850252,0.7785168000850252
us30y_ret_40,0.7329356545606716,0.7329356545606716
ctx_days_since_last_bsp,-0.6886686341714462,0.6886686341714462
dxy_vol_5,0.6525757187246867,0.6525757187246867
k_slope40,0.6514856232726611,0.6514856232726611
k_range_over_atr,0.6442707038486873,0.6442707038486873
us30y_ret_5,0.631495223374725,0.631495223374725
vix_atr_14,0.5872666020593815,0.5872666020593815
k_vol_10,0.5800231981452805,0.5800231981452805
nyxbt_ret1,0.5721985108160054,0.5721985108160054
us30y_vol_40,-0.5667157353045957,0.5667157353045957
nyxbt_ret_20,-0.5634520656420536,0.5634520656420536
us10y_vol_40,-0.5422490605909606,0.5422490605909606
vix_ret1,0.5307049078564483,0.5307049078564483
us10y_range_over_atr,0.5144132883733938,0.5144132883733938
vix_vol_40,-0.5120245760328114,0.5120245760328114
us5y_vol_5,-0.5079393189395245,0.5079393189395245
nyxbt_vol_5,0.5079069454492559,0.5079069454492559
xau_range_over_atr,0.5068200575432106,0.5068200575432106
dxy_vol_20,-0.5047506541878881,0.5047506541878881
dxy_ret_20,0.5012350077181438,0.5012350077181438
vix_ret_5,-0.4992911849748828,0.4992911849748828
us5y_vol_40,-0.48989273183265075,0.48989273183265075
us5y_vol_10,-0.4825795517086319,0.4825795517086319
dxy_vol_10,0.46922238218227297,0.46922238218227297
nyxbt_atr_14,-0.4601799068607498,0.4601799068607498
dxy_ret_5,0.4521491455492877,0.4521491455492877
nyxbt_vol_10,0.44327591369089786,0.44327591369089786
k_close_pos,-0.43550730965460505,0.43550730965460505
dxy_ret_40,-0.42968008485147924,0.42968008485147924
nyxbt_ret_10,0.42614204082604673,0.42614204082604673
xau_atr_14,0.4173533502955479,0.4173533502955479
k_above_ma_20,0.4167647185781596,0.4167647185781596
ctx_last_dir_sell,-0.4086756667454372,0.4086756667454372
bd_sell,-0.4086756667454372,0.4086756667454372
us10y_vol_10,-0.39634598873986193,0.39634598873986193
nyxbt_close_pos,0.3908898358411726,0.3908898358411726
dxy_close_pos,0.3875076279192367,0.3875076279192367
us10y_above_ma_100,0.3859931355192005,0.3859931355192005
us30y_above_ma_100,0.3799847512874568,0.3799847512874568
us5y_above_ma_20,-0.3798696300073471,0.3798696300073471
us5y_vol_20,-0.3760860671173462,0.3760860671173462
nyxbt_level,0.37115860486371965,0.37115860486371965
vix_ret_20,0.3695729383726142,0.3695729383726142
dxy_slope40,-0.3692684510348594,0.3692684510348594
rg_down,-0.36763618591829883,0.36763618591829883
k_ret_20,0.3522455959758639,0.3522455959758639
us5y_atr_14,0.3432155414112063,0.3432155414112063
us30y_atr_14,0.34119002021309813,0.34119002021309813
dxy_range_over_atr,0.3358108763097125,0.3358108763097125
ctx_days_since_last_sell,0.3258371011776936,0.3258371011776936
vix_above_ma_100,0.3194076672939476,0.3194076672939476
nyxbt_above_ma_20,0.31574210571268047,0.31574210571268047
p,-0.3099668178982941,0.3099668178982941
nyxbt_vol_20,-0.3096784985863422,0.3096784985863422
k_atr_14,0.30176424832326143,0.30176424832326143
nyxbt_gap,0.3016811995111679,0.3016811995111679
bd_buy,0.29413129949188715,0.29413129949188715
ctx_last_dir_buy,0.29413129949188715,0.29413129949188715
us30y_vol_5,0.2934453892548604,0.2934453892548604
dp_minK,-0.29340232269657496,0.29340232269657496
nyxbt_vol_40,-0.29152127231739805,0.29152127231739805
vix_close_pos,0.2883971199155229,0.2883971199155229
vix_vol_10,0.2836928305017818,0.2836928305017818
us10y_atr_14,0.28225830489264825,0.28225830489264825
xau_level,0.2798562778711496,0.2798562778711496
us5y_above_ma_50,-0.2789144394336416,0.2789144394336416
nyxbt_ret_40,-0.27785047309256017,0.27785047309256017
us5y_ret_5,-0.2760527253798837,0.2760527253798837
xau_vol_40,-0.2746117440256395,0.2746117440256395
us10y_ret_40,0.2707653299998787,0.2707653299998787
k_above_ma_50,0.2704000092619887,0.2704000092619887
us30y_ret_10,0.2699382804931152,0.2699382804931152
yc_10y5y_chg_20,-0.2526800704830569,0.2526800704830569
k_above_ma_100,0.2524464401950471,0.2524464401950471
xau_slope40,0.24847924768164328,0.24847924768164328
xau_above_ma_100,0.24631521932124692,0.24631521932124692
us30y_slope40,-0.24456961507945937,0.24456961507945937
vix_gap,0.23574980181679847,0.23574980181679847
k_vol_20,-0.23344549878699006,0.23344549878699006
us30y_above_ma_50,0.23338916427883497,0.23338916427883497
xau_vol_10,-0.22589757652829967,0.22589757652829967
xau_above_ma_20,0.2228033637051455,0.2228033637051455
dxy_ret1,-0.21915853272359703,0.21915853272359703
