side,seen_idx,exec_px,qty,fee,reason,ts,pred,th,gate,pnl,entry_px,entry_idx,exec_idx,exec_ts
sell,391202,346.75,292.75647109236917,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-09-04 04:00:00,6.521902084350586,-0.5,FORCE_SELL,7558.97208360497,320.93,384293.0,391203,2020-09-04 04:05:00
buy,392269,339.0,299.4492812722095,0.0,5m BUY signal,2020-09-14 13:05:00,1.8678135871887207,1.825000000000002,FREE,,,,392270,2020-09-14 13:10:00
sell,392281,339.24,299.4492812722095,0.0,5m SELL signal,2020-09-14 14:05:00,2.186008930206299,-0.5,FREE,71.867827505333,339.0,392269.0,392282,2020-09-14 14:10:00
buy,392291,338.69,299.93555811740634,0.0,5m BUY signal,2020-09-14 14:55:00,2.0138914585113525,1.825000000000002,FREE,,,,392292,2020-09-14 15:00:00
sell,392301,339.74,299.93555811740634,0.0,5m SELL signal,2020-09-14 15:45:00,2.204498767852783,-0.5,FREE,314.9323360232801,338.69,392291.0,392302,2020-09-14 15:50:00
buy,392306,338.3,301.212256916369,0.0,5m BUY signal,2020-09-14 16:10:00,2.372959852218628,1.825000000000002,FREE,,,,392307,2020-09-14 16:15:00
sell,392353,339.56,301.212256916369,0.0,5m SELL signal,2020-09-15 04:05:00,2.5853891372680664,-0.5,FREE,379.52744371462217,338.3,392306.0,392354,2020-09-15 04:10:00
buy,392681,338.8,301.8879396650597,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-09-16 15:55:00,1.7256466150283813,1.595000000000002,FORCE_BUY,,,,392682,2020-09-16 16:00:00
sell,392811,336.87,301.8879396650597,0.0,5m SELL signal,2020-09-17 10:45:00,2.858029365539551,2.4550000000000027,FREE,-582.6437235535673,338.8,392681.0,392812,2020-09-17 10:50:00
buy,392823,335.596,303.03397607530684,0.0,5m BUY signal,2020-09-17 11:45:00,1.6082028150558472,1.4650000000000016,FREE,,,,392824,2020-09-17 11:50:00
sell,393780,324.8,303.03397607530684,0.0,5m SELL signal,2020-09-24 12:00:00,2.693896770477295,-0.5,FREE,-3271.5548057090105,335.596,392823.0,393781,2020-09-24 12:05:00
buy,393820,322.195,305.48405601967653,0.0,5m BUY signal,2020-09-24 15:20:00,2.526726007461548,2.4950000000000028,FREE,,,,393821,2020-09-24 15:25:00
sell,393839,324.17,305.48405601967653,0.0,5m SELL signal,2020-09-24 16:55:00,2.0868711471557617,-0.5,FREE,603.3310106388681,322.195,393820.0,393840,2020-09-24 17:00:00
buy,393895,322.72,306.8566139064779,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-09-25 05:45:00,2.524815797805786,2.4800000000000026,FORCE_BUY,,,,393896,2020-09-25 05:50:00
sell,395023,335.46,306.8566139064779,0.0,5m SELL signal,2020-10-05 04:00:00,3.272615909576416,-0.5,FREE,3909.3532611685137,322.72,393895.0,395024,2020-10-05 04:05:00
buy,396449,348.95,294.99389511697115,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-10-14 11:45:00,1.7761399745941162,1.5500000000000016,FORCE_BUY,,,,396450,2020-10-14 11:50:00
sell,396541,348.5,294.99389511697115,0.0,5m SELL signal,2020-10-14 19:25:00,3.8485376834869385,-0.5,FREE,-132.74725280263365,348.95,396449.0,396542,2020-10-14 19:30:00
buy,396551,345.49,297.56395973331917,0.0,5m BUY signal,2020-10-15 04:15:00,2.0289320945739746,1.5650000000000017,FREE,,,,396552,2020-10-15 04:20:00
sell,396618,345.44,297.56395973331917,0.0,5m SELL signal,2020-10-15 09:50:00,3.3054749965667725,-0.5,FREE,-14.878197986669342,345.49,396551.0,396619,2020-10-15 09:55:00
buy,396625,344.675,298.22439762175316,0.0,5m BUY signal,2020-10-15 10:25:00,1.8360333442687988,1.5650000000000017,FREE,,,,396626,2020-10-15 10:30:00
sell,396633,345.3,298.22439762175316,0.0,5m SELL signal,2020-10-15 11:05:00,3.372053384780884,-0.5,FREE,186.39024851359574,344.675,396625.0,396634,2020-10-15 11:10:00
buy,396646,345.428,298.11388914271964,0.0,5m BUY signal,2020-10-15 12:10:00,1.5781184434890747,1.5650000000000017,FREE,,,,396647,2020-10-15 12:15:00
sell,396658,346.17,298.11388914271964,0.0,5m SELL signal,2020-10-15 13:10:00,3.401093006134033,-0.5,FREE,221.20050574390353,345.428,396646.0,396659,2020-10-15 13:15:00
buy,396757,347.19,297.2380685058189,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-10-16 05:30:00,1.8056269884109497,1.6200000000000019,FORCE_BUY,,,,396758,2020-10-16 05:35:00
sell,397228,345.695,297.2380685058189,0.0,5m SELL signal,2020-10-20 13:10:00,1.6275607347488403,1.3850000000000016,FREE,-444.3709124162006,347.19,396757.0,397229,2020-10-20 13:15:00
buy,397251,343.89,298.798203181596,0.0,5m BUY signal,2020-10-20 15:05:00,2.4175069332122803,2.3650000000000024,FREE,,,,397252,2020-10-20 15:10:00
sell,398567,330.64,298.798203181596,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-10-29 13:40:00,2.683061122894287,-0.5,FORCE_SELL,-3959.0761921561475,343.89,397251.0,398568,2020-10-29 13:45:00
buy,398643,325.07,303.9180419600791,0.0,5m BUY signal,2020-10-30 04:00:00,2.889399290084839,2.4450000000000025,FREE,,,,398644,2020-10-30 04:05:00
sell,399481,350.59,303.9180419600791,0.0,5m SELL signal,2020-11-05 09:50:00,4.337590217590332,2.2700000000000022,FREE,7755.988430821213,325.07,398643.0,399482,2020-11-05 09:55:00
buy,399603,347.63,306.50584337020433,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-11-06 04:00:00,1.1978445053100586,0.8950000000000014,FORCE_BUY,,,,399604,2020-11-06 04:05:00
sell,400085,354.99,306.50584337020433,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-11-10 12:15:00,3.975127935409546,-0.5,FORCE_SELL,2255.883007204708,347.63,399603.0,400086,2020-11-10 12:20:00
buy,400608,355.46,306.1005720418299,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-11-13 08:00:00,1.432152509689331,1.0850000000000013,FORCE_BUY,,,,400609,2020-11-13 08:05:00
sell,403939,367.77,306.1005720418299,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-12-10 04:35:00,2.4718713760375977,2.3400000000000025,FORCE_SELL,3768.0980418349263,355.46,400608.0,403940,2020-12-10 04:40:00
buy,404122,365.15,308.29688451273114,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-12-11 04:00:00,2.1378767490386963,1.5850000000000017,FORCE_BUY,,,,404123,2020-12-11 04:05:00
sell,404502,366.98,308.29688451273114,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-12-15 04:00:00,2.5714049339294434,-0.5,FORCE_SELL,564.1832986583106,365.15,404122.0,404503,2020-12-15 04:05:00
buy,404812,369.39,306.2854724775497,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-12-16 14:05:00,1.838548183441162,1.760000000000002,FORCE_BUY,,,,404813,2020-12-16 14:10:00
sell,405391,368.39,306.2854724775497,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-12-21 14:35:00,2.03780198097229,0.9900000000000013,FORCE_SELL,-306.2854724775497,369.39,404812.0,405392,2020-12-21 14:40:00
buy,405984,371.36,303.8359144926878,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-12-28 05:40:00,1.5725831985473633,1.515000000000002,FORCE_BUY,,,,405985,2020-12-28 05:55:00
sell,406330,372.63,303.8359144926878,0.0,5m SELL signal,2020-12-30 04:00:00,2.9563910961151123,2.0200000000000022,FREE,385.87161140570794,371.36,405984.0,406331,2020-12-30 04:05:00
buy,406380,372.21,304.1787614986439,0.0,5m BUY signal,2020-12-30 08:55:00,1.5677355527877808,1.5050000000000017,FREE,,,,406381,2020-12-30 09:00:00
sell,406389,372.72,304.1787614986439,0.0,5m SELL signal,2020-12-30 09:40:00,3.035574197769165,2.0200000000000022,FREE,155.13116836432292,372.21,406380.0,406390,2020-12-30 09:45:00
buy,406765,373.98,303.1539333273826,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-01-04 09:35:00,1.7205816507339478,1.4500000000000017,FORCE_BUY,,,,406766,2021-01-04 09:40:00
sell,406957,370.09,303.1539333273826,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-01-05 09:35:00,3.459421396255493,2.5000000000000027,FORCE_SELL,-1179.2688006435314,373.98,406765.0,406958,2021-01-05 09:40:00
buy,408060,378.28,296.59045993743,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-01-13 06:25:00,1.9614651203155518,1.8700000000000019,FORCE_BUY,,,,408061,2021-01-13 06:30:00
sell,409888,374.44,296.59045993743,0.0,5m SELL signal,2021-01-27 15:55:00,1.5016288757324219,1.1800000000000015,FREE,-1138.9073661597238,378.28,408060.0,409889,2021-01-27 16:00:00
buy,409890,374.41,296.614224563904,0.0,5m BUY signal,2021-01-27 16:05:00,2.662336587905884,1.695000000000002,FREE,,,,409891,2021-01-27 16:10:00
sell,409903,373.37,296.614224563904,0.0,5m SELL signal,2021-01-27 17:10:00,1.4467158317565918,1.1800000000000015,FREE,-308.4787935464662,374.41,409890.0,409904,2021-01-27 17:15:00
buy,409907,372.8,297.0677388021052,0.0,5m BUY signal,2021-01-27 17:30:00,2.123072385787964,1.695000000000002,FREE,,,,409908,2021-01-27 17:35:00
sell,409952,372.71,297.0677388021052,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-01-28 05:15:00,2.6303224563598633,-0.5,FORCE_SELL,-26.736096492198925,372.8,409907.0,409953,2021-01-28 05:20:00
buy,410745,382.55,289.42652445152953,0.0,5m BUY signal,2021-02-03 07:20:00,0.7468863725662231,-0.5,FREE,,,,410746,2021-02-03 07:25:00
sell,410811,382.9281,289.42652445152953,0.0,5m SELL signal,2021-02-03 12:50:00,2.5389182567596436,2.3900000000000023,FREE,109.43216889511197,382.55,410745.0,410812,2021-02-03 12:55:00
buy,410816,382.7073,289.5935068336239,0.0,5m BUY signal,2021-02-03 13:15:00,0.8441973328590393,-0.5,FREE,,,,410817,2021-02-03 13:20:00
sell,413376,388.04,289.5935068336239,0.0,5m SELL signal,2021-02-24 04:50:00,2.454268455505371,2.4350000000000027,FREE,1544.3152938916794,382.7073,410816.0,413377,2021-02-24 04:55:00
buy,413638,388.06,289.5785816412911,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-02-25 10:45:00,1.6183791160583496,1.5600000000000018,FORCE_BUY,,,,413639,2021-02-25 10:50:00
sell,413803,383.87,289.5785816412911,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-02-26 08:35:00,2.2100906372070312,-0.5,FORCE_SELL,-1213.3342570770092,388.06,413638.0,413804,2021-02-26 08:40:00
buy,414133,386.65,287.49652175001273,0.0,5m BUY signal,2021-03-02 04:00:00,1.9876710176467896,1.7450000000000019,FREE,,,,414134,2021-03-02 04:05:00
sell,414171,389.06,287.49652175001273,0.0,5m SELL signal,2021-03-02 07:15:00,1.5071914196014404,-0.5,FREE,692.8666174175379,386.65,414133.0,414172,2021-03-02 07:20:00
buy,414209,387.54,288.62413364313346,0.0,5m BUY signal,2021-03-02 10:25:00,1.7821418046951294,1.7450000000000019,FREE,,,,414210,2021-03-02 10:30:00
sell,414231,388.43,288.62413364313346,0.0,5m SELL signal,2021-03-02 12:15:00,1.0939234495162964,-0.5,FREE,256.87547894238486,387.54,414209.0,414232,2021-03-02 12:20:00
buy,414255,388.44,288.6167033029614,0.0,5m BUY signal,2021-03-02 14:15:00,1.766342043876648,1.7450000000000019,FREE,,,,414256,2021-03-02 14:20:00
sell,414263,389.03,288.6167033029614,0.0,5m SELL signal,2021-03-02 14:55:00,1.4931772947311401,-0.5,FREE,170.28385494874001,388.44,414255.0,414264,2021-03-02 15:00:00
buy,414267,388.03,289.36050327539385,0.0,5m BUY signal,2021-03-02 15:15:00,1.8016467094421387,1.7450000000000019,FREE,,,,414268,2021-03-02 15:20:00
sell,414738,377.32,289.36050327539385,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-03-05 06:35:00,1.9082685708999634,0.7750000000000012,FORCE_SELL,-3099.0509900794623,388.03,414267.0,414739,2021-03-05 06:40:00
buy,415196,389.05,280.63617811559334,0.0,5m BUY signal,2021-03-09 12:55:00,1.5445225238800049,1.515000000000002,FREE,,,,415197,2021-03-09 13:00:00
sell,415197,389.79,280.63617811559334,0.0,5m SELL signal,2021-03-09 13:00:00,3.436265468597412,2.4400000000000026,FREE,207.67077180554162,389.05,415196.0,415198,2021-03-09 13:05:00
buy,415227,389.02,281.191650474724,0.0,5m BUY signal,2021-03-09 15:30:00,1.5172444581985474,1.515000000000002,FREE,,,,415228,2021-03-09 15:35:00
sell,416684,389.19,281.191650474724,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-03-19 10:40:00,1.5354368686676025,-0.5,FORCE_SELL,47.802580580707556,389.02,415227.0,416685,2021-03-19 10:45:00
buy,417250,390.38,280.33449062005695,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-24 10:15:00,1.3570910692214966,1.3550000000000018,FORCE_BUY,,,,417251,2021-03-24 10:20:00
sell,417497,388.825,280.33449062005695,0.0,5m SELL signal,2021-03-25 14:50:00,1.955999732017517,-0.5,FREE,-435.9201329141905,390.38,417250.0,417498,2021-03-25 14:55:00
buy,417749,393.6,276.93358311825114,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-29 04:10:00,1.8111536502838135,1.805000000000002,FORCE_BUY,,,,417750,2021-03-29 04:15:00
