date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level
2019-12-31,290391.5157187673,290391.5157187673,0,0.8999999999999997,1.5499999999999994,0.177790937789961,FREE,0.17,0.2
2020-01-02,290391.5157187673,290391.5157187673,0,0.8999999999999997,1.5499999999999994,0.17000948100280677,FREE,0.17,0.2
2020-01-03,290391.5157187673,290391.5157187673,0,-0.35000000000000003,-0.5,0.23011215463368573,FORCE_SELL,0.17,0.2
2020-01-06,290391.5157187673,290391.5157187673,0,-0.35000000000000003,-0.5,0.21628585310989676,FORCE_SELL,0.17,0.2
2020-01-07,286538.37416989566,0.0,1,1.2499999999999996,-0.5,0.19538725585192243,FREE,0.17,0.22
2020-01-08,290148.57582390413,290148.57582390413,0,1.2499999999999996,-0.5,0.2296320488347761,FORCE_SELL,0.17,0.22
2020-01-09,290148.57582390413,290148.57582390413,0,1.2499999999999996,-0.5,0.14911436345408285,FORCE_BUY,0.17,0.22
2020-01-10,289672.46445042395,0.0,1,1.3999999999999995,-0.5,0.21663167259403274,FREE,0.17,0.22
2020-01-13,292296.95391642133,0.0,1,-0.5,2.1999999999999993,0.1668083980406653,FORCE_BUY,0.17,0.22
2020-01-14,291122.6060875683,0.0,1,1.2499999999999996,1.2999999999999996,0.21057771646888948,FREE,0.17,0.22
2020-01-15,291496.17475928966,291496.17475928966,0,1.1999999999999997,1.3499999999999996,0.19483242876422216,FREE,0.17,0.22
2020-01-16,292840.4124512108,0.0,1,1.1999999999999997,2.2499999999999996,0.15796268689744888,FORCE_BUY,0.17,0.22
2020-01-17,293256.06489542325,0.0,1,0.7499999999999998,1.5499999999999994,0.16018567728309818,FORCE_BUY,0.17,0.22
2020-01-21,292901.8444714794,292901.8444714794,0,0.7499999999999998,1.5499999999999994,0.19571661243518024,FREE,0.17,0.22
2020-01-22,292901.8444714794,292901.8444714794,0,-0.5,0.6999999999999997,0.22251139229787661,FORCE_SELL,0.17,0.22
2020-01-23,292441.7837540364,292441.7837540364,0,1.0499999999999996,1.3999999999999995,0.19931895147159454,FREE,0.17,0.22
2020-01-24,292441.7837540364,292441.7837540364,0,0.7999999999999998,-0.5,0.3091107174168221,FORCE_SELL,0.17,0.22
2020-01-27,292164.7185494906,0.0,1,1.2499999999999996,1.6999999999999993,0.21343411462343778,FREE,0.17,0.22
2020-01-28,294753.36001107696,0.0,1,1.2499999999999996,1.7999999999999994,0.22091439760934228,FORCE_SELL,0.17,0.22
2020-01-29,294149.0430148181,0.0,1,1.2499999999999996,1.7999999999999994,0.22344341805371934,FORCE_SELL,0.17,0.22
2020-01-30,293466.6698240047,293466.6698240047,0,0.5999999999999996,1.7499999999999996,0.21390101415109855,FREE,0.17,0.22
2020-01-31,293466.6698240047,293466.6698240047,0,1.0499999999999996,2.499999999999999,0.29915454313395307,FORCE_SELL,0.17,0.22
2020-02-03,293466.6698240047,293466.6698240047,0,1.0499999999999996,2.499999999999999,0.22144168345009296,FORCE_SELL,0.17,0.22
2020-02-04,294954.2404243295,294954.2404243295,0,0.9499999999999997,2.1999999999999993,0.1913222513269218,FREE,0.17,0.22
2020-02-05,295806.94036954385,0.0,1,0.3999999999999998,2.499999999999999,0.16526229313561,FORCE_BUY,0.17,0.22
2020-02-06,296339.8778353029,0.0,1,-0.5,-0.5,0.15872407846984316,FORCE_BUY,0.17,0.22
2020-02-07,295204.83190660237,0.0,1,0.6499999999999997,1.5499999999999994,0.20645482230042533,FREE,0.17,0.22
2020-02-10,297299.723835273,297299.723835273,0,1.2999999999999996,1.9999999999999996,0.17290002405411484,FREE,0.17,0.22
2020-02-11,297259.8441954332,0.0,1,1.1999999999999997,2.4499999999999993,0.21421722015918743,FREE,0.175,0.22
