bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.540008544921875,0.005235453261521489,7,0.0021329129379710366,1.540008544921875,3a,,3a,buy,True,0,False,45.647357371113856,-10.125209882232824,27.056501619998297,292.6700134277344,834,0.29775494065565394,0.2524650100012309,-0.0905798613088461,,,,0,0.0008626509688578677,50.31783489310051,2025/07/28 18:00,34683.0
1.230010986328125,0.0041209157767836775,7,0.008622526348759837,1.230010986328125,3a,,3a,buy,True,0,False,40.92191529616019,10.891939521000808,30.911923371107065,297.6000061035156,1213,0.708249658622006,0.5272389937310322,-0.36202132978194745,,,,1,0.0017738115424698944,55.51685419026305,2025/08/04 17:05,105931.0
1.339996337890625,0.004489400591559224,10,0.008622526348759837,1.339996337890625,3a,,3a,buy,True,0,False,33.03411579389302,19.64314901032097,28.570460199369002,297.3900146484375,1216,0.5678665787470867,0.3749696469741366,-0.3857938635459002,,,,2,0.0012612548835331024,52.03863087342602,2025/08/04 17:20,78527.0
1.45001220703125,0.004857987649624107,15,0.008622526348759837,1.45001220703125,3a,,3a,buy,True,0,False,42.190785168617694,40.19184396126096,41.524471432832115,297.3450012207031,1221,0.3668382448499134,0.21164850729854834,-0.3103794751027301,,,,3,0.0007117283714726143,50.0935612608475,2025/08/04 17:45,84573.0
1.779998779296875,0.005963544337240083,21,0.008622526348759837,1.779998779296875,3a,,3a,buy,True,0,False,46.68169809209381,5.237762523924289,32.86705290270397,296.7799987792969,1227,0.19644239742532205,0.05056237043635292,-0.29176005397793825,,,,4,0.00017002638830851426,40.770258011394226,2025/08/04 18:15,124365.0
2.035003662109375,0.006817889262951643,23,0.008622526348759837,2.035003662109375,3a,,3a,buy,True,0,False,33.56914101100414,-1.9652820782848437,21.72433331457448,296.6700134277344,1229,0.11445441639094941,-0.054861871551565855,-0.33863257588503054,,,,5,-0.00018454077716775443,39.50650631958159,2025/08/04 18:25,102433.0
2.220001220703125,0.007437688082920943,24,0.008622526348759837,2.220001220703125,3a,,3a,buy,True,0,False,27.469897002887897,-9.12556704580954,15.271408986655418,296.29998779296875,1230,0.06650629024754326,-0.12528621432608134,-0.3835850091472492,,,,6,-0.0004215334145126523,35.00376511156547,2025/08/04 18:30,106866.0
2.527801513671875,0.008468913899187911,25,0.008622526348759837,2.527801513671875,3a,,3a,buy,True,0,False,22.473235603940317,-7.506732789745165,12.479912806045157,296.0899963378906,1231,0.014047897510668483,-0.19578567343683062,-0.4196671418949982,,,,7,-0.0006589181269881734,32.72429866843173,2025/08/04 18:35,124696.0
2.58001708984375,0.008643852167245891,34,0.008622526348759837,2.58001708984375,3a,,3a,buy,True,0,False,22.63648838438863,20.876245821613473,22.049740863463576,296.1300048828125,1240,-0.24966225073829226,-0.3167103839472247,-0.13409626641786493,,,,8,-0.001067486367929687,37.78230797283696,2025/08/04 19:20,146555.0
