bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.519989013671875,0.005282875737602711,5,2.170013427734375,0.007468897101649456,7,1.0,0.4009169280099006,1.519989013671875,2s,14,2s,sell,False,0,False,42.22089049002375,90.23759840757441,58.226459795873964,289.17498779296875,428,0.44319766694437834,0.262347893897811,-0.3616995460931347,0.260719,,953,0,0.0009088156751485004,56.10836974055467,2025/07/21 16:40,62875.0
1.6199951171875,0.005630457077416876,6,2.170013427734375,0.007468897101649456,7,1.0,0.44700240482652903,1.6199951171875,2s,14,2s,sell,False,0,False,51.991831161184514,110.61747518814913,71.53371250350605,289.30999755859375,429,0.40916497600839524,0.2730342122644629,-0.2722615274878647,0.277873,,953,1,0.0009456795300238615,57.40546592687981,2025/07/21 16:45,41648.0
1.720001220703125,0.00597803841723104,7,2.170013427734375,0.007468897101649456,7,1.0,0.4930878816431575,1.720001220703125,2s,14,2s,sell,False,0,False,61.119672423747176,115.88671999912316,79.3753549488725,289.3550109863281,430,0.3837091803412908,0.28188599767287315,-0.20364636533683533,0.295027,,953,2,0.0009761788468587418,57.85268668292938,2025/07/21 16:50,39977.0
0.949981689453125,0.0032991201569045393,5,2.170013427734375,0.007468897101649456,7,2.0,0.24423755748379203,0.949981689453125,2s,14,2s,sell,False,0,False,50.23481631032752,104.06153937416593,68.17705733160699,288.7300109863281,462,-0.08153771279189645,-0.046899086676432944,0.06927725223092701,0.162947,,953,3,-0.00016254475343275418,54.878209378035976,2025/07/21 19:30,0.0
1.289886474609375,0.0044795499910657,6,2.170013427734375,0.007468897101649456,7,2.0,0.4008747380707947,1.289886474609375,2s,14,2s,sell,False,0,False,59.53693648683566,115.3496575458845,78.14117683985194,289.2149963378906,463,-0.06224302869772831,0.014935707678944254,0.15435747275334513,0.22125,,953,4,5.175568271677823e-05,63.543526382533805,2025/07/21 19:35,89072.0
4.160003662109375,0.014043153994621332,7,7.32000732421875,0.02422319489420593,26,1.0,0.7541002743244032,4.160003662109375,2s,14,2s,sell,False,0,False,64.6678816517065,106.06975387350974,78.46850572564091,300.1000061035156,937,-0.06862727364189518,0.23796512461262864,0.6131847965090477,0.713553,,953,5,0.0007997061053339223,73.30469890605518,2025/07/30 13:35,273099.0
4.80999755859375,0.016237374270683686,8,7.32000732421875,0.02422319489420593,26,1.0,0.8428971658703754,4.80999755859375,2s,14,2s,sell,False,0,False,70.96050478390256,108.71624357707907,83.54575104829473,300.70989990234375,938,0.03553272444036036,0.45217271676938253,0.8332799846580443,0.825044,,953,6,0.0015183841705174686,75.99171544600567,2025/07/30 13:40,308493.0
5.06988525390625,0.01711469150956565,9,7.32000732421875,0.02422319489420593,26,1.0,0.8784009138588021,5.06988525390625,2s,14,2s,sell,False,0,False,75.10521735678088,99.9734927940508,83.39464250253752,300.3699951171875,939,0.145972439710535,0.5877313007912335,0.883517722161397,0.869622,,953,7,0.0019723248558628343,71.66244344639675,2025/07/30 13:45,210459.0
5.720001220703125,0.0193093238651202,13,7.32000732421875,0.02422319489420593,26,1.0,0.967214481660288,5.720001220703125,2s,14,2s,sell,False,0,False,75.64089642022381,79.21981080444903,76.83386788163222,300.8800048828125,943,0.4649643352844306,0.766777105035203,0.6036255395015448,0.981135,,953,8,0.002568640179485216,68.38946945118477,2025/07/30 14:05,296205.0
2.129974365234375,0.007136070379372703,6,7.32000732421875,0.02422319489420593,26,2.0,0.784150886759887,2.129974365234375,2s,14,2s,sell,False,0,False,37.475951474900675,97.54215485292654,57.49801926757596,300.3599853515625,965,0.16364938954673658,0.07180149568534944,-0.18369578772277428,0.365348,,953,9,0.00023962407360751578,57.500924912300974,2025/07/30 15:55,121787.0
2.160003662109375,0.007236677776081675,18,7.32000732421875,0.02422319489420593,26,2.0,0.7882532456162293,2.160003662109375,2s,14,2s,sell,False,0,False,52.551004497131075,80.9383047714285,62.01343792189688,300.6050109863281,977,0.11722916727168702,0.13850309404347172,0.04254785354356941,0.370499,,953,10,0.00046181223657252744,59.90620034035974,2025/07/30 16:55,73020.0
