bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.02500152587890625,0.06499862670898438,0.3846469863254886,,,0.02500152587890625,,161,False,False,,0.005054757851707162,0.003934290588020417,-0.0022409345273734903,6.88500171374767e-05,52.76922428536045,2025/06/16 16:33,2,1263.0
0.0988006591796875,0.13880157470703125,0.7118122354751828,,,0.0988006591796875,,643,True,False,,0.012142640856011981,0.007863360481749737,-0.008558560748524489,0.00013983259869555832,51.561469264363986,2025/06/17 18:48,2,6287.0
0.1100006103515625,0.14999771118164062,0.73334859235523,,,0.1100006103515625,,817,False,False,,0.021369246752493944,0.02140919443836964,7.989537175139005e-05,0.0003793968896576651,62.233182318962754,2025/06/18 15:29,2,2502.0
0.25,0.29000091552734375,0.8620662439820052,,,0.25,,883,True,False,,-0.01903241710206774,-0.025233019132052448,-0.012401204059969417,-0.0004471396027480139,36.785644252415445,2025/06/18 16:42,2,893.0
0.1201019287109375,0.2700004577636719,0.44482120402944375,0.1201019287109375,0.0015524788898879118,0.1201019287109375,,968,False,False,,-0.03350432716319422,-0.02947558310115994,0.008057488124068563,-0.0005230673786797111,49.440269322374405,2025/06/18 18:14,"2,3b",1150.0
0.20000076293945312,0.6500015258789062,0.30769275913471134,0.20000076293945312,0.001957677617257679,0.20000076293945312,,1138,True,False,,0.04000746654799333,0.02044349322740402,-0.03912794664117862,0.00036220650945353427,46.003382562540025,2025/06/20 14:41,"2,3b",3714.0
0.049999237060546875,0.15000152587890625,0.3333248563145313,,,0.049999237060546875,,1184,False,False,,0.014473010813722122,0.009127735681587978,-0.010690550264268288,0.00016126346611872451,54.01534894557514,2025/06/20 15:40,2,330.0
0.2350006103515625,0.9799995422363281,0.23979665318546833,0.2350006103515625,0.0018636766409647434,0.2350006103515625,,1449,True,False,,0.16793661947963254,0.1453399436678069,-0.04519335162365129,0.002562254227994683,59.609518175242904,2025/06/23 13:46,"2,3b",1403.0
0.13500213623046875,0.4249992370605469,0.31765265548285176,0.13500213623046875,0.0033430534787878396,0.13500213623046875,,1605,False,False,,-0.0224212342904543,-0.016798950821190317,0.011244566938527968,-0.0002957421086482435,46.0446558826189,2025/06/23 16:45,"2,3b",2425.0
0.2849998474121094,0.34999847412109375,0.8142888283378746,,,0.2849998474121094,,1724,True,False,,-0.032984759342940394,-0.03585884267610595,-0.005748166666331114,-0.0006313205889426721,24.723114380205857,2025/06/23 18:55,2,1103.0
