bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.34999847412109375,0.005051941112702281,0.8949966430664062,0.012694088049525003,1.0,0.02234270175348865,,,,0.34999847412109375,,326,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241485AA270>,0.02667242682002226,0.04150886769055262,0.029672881741060718,0.0038775908906581603,0.0005971765103686209,69.19323454787147,2025/06/17 19:01,2s,7266.0
0.21500396728515625,0.00314793495868845,0.8899993896484375,0.013134583258411166,1.0,0.6348346391893978,,,,0.21500396728515625,,658,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149179610>,-0.03606748622485817,-0.03360847274352352,0.004918026962669297,0.005654727787435216,-0.0004927366520317769,40.836399667551966,2025/06/18 18:24,2s,3009.0
0.44499969482421875,0.006589171106743962,0.7089996337890625,0.010354894423087638,1.0,0.30888841063165823,,,,0.44499969482421875,,779,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241488CBD70>,-0.02336084756029757,-0.003510370564200116,0.03970095399219491,0.007796504597220625,-5.178525018921506e-05,49.64170345166529,2025/06/20 13:56,2s,3178.0
0.17000579833984375,0.002532486299650307,0.5,0.007406309941911051,1.0,0.5800018310546875,,,,0.17000579833984375,,954,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C6A2D0>,0.011976765660808132,0.0151611758370791,0.006368820352541934,0.0032689630122888793,0.00022559832637729032,51.919120692085144,2025/06/20 17:01,2s,8146.0
0.15000152587890625,0.002236158643177959,0.5,0.007406309941911051,2.0,0.44000244140625,,,,0.15000152587890625,,967,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C69F10>,-0.008296602868340644,-0.008621059480788063,-0.0006489132248948364,0.004908549971396865,-0.0001283353438156089,50.485267902248665,2025/06/20 17:15,2s,9065.0
0.220001220703125,0.003266536387341707,0.43000030517578125,0.006427508151990765,1.0,0.46512659463103917,,,,0.220001220703125,,1086,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148BCA570>,-0.020411859851624158,-0.02622133083914946,-0.011618941975050603,0.00417110710781609,-0.00039013870480346624,33.240894107746044,2025/06/20 19:15,2s,5675.0
0.14000701904296875,0.0020769472101611172,0.43000030517578125,0.006427508151990765,2.0,0.13954684977200546,0.14000701904296875,0.0020769472101611172,0.001787617331921181,0.14000701904296875,,1117,True,False,<Math.KDJ.KDJ_Item object at 0x000002414873FC50>,<Math.KDJ.KDJ_Item object at 0x000002414873FC50>,0.0178281607893399,0.007181216486472408,-0.021293888605734987,0.005797636963063045,0.00010668861918494277,47.07823954255375,2025/06/20 19:46,"2s,3b",15897.0
0.43000030517578125,0.006525042416075215,2.0600051879882812,0.030446424423442874,1.0,0.35436966915917617,,,,0.43000030517578125,,1175,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148F36810>,-0.030185814741392904,0.013108910247680683,0.08658944997814717,0.012543354582456005,0.00019823301731893052,58.428160550743975,2025/06/23 14:15,2s,6972.0
0.15000152587890625,0.0021978245550022895,0.5550003051757812,0.00807097084420724,1.0,0.3423465530276995,,,,0.15000152587890625,,1675,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149A46090>,-0.012112667499202475,-0.004040762699432321,0.01614380959954031,0.0032894513026577397,-5.910761966355792e-05,51.62522138160431,2025/06/24 16:31,2s,6206.0
0.1349945068359375,0.0019801173567011205,0.5550003051757812,0.00807097084420724,2.0,0.18017733177537976,,,,0.1349945068359375,,1695,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149A46F90>,-0.027882436578828614,-0.021708281767928383,0.01234830962180046,0.0049772558928726195,-0.00031793548051684613,47.21486283139892,2025/06/24 16:51,2s,4686.0
