bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.19699859619140625,1.3000030517578125,0.15153702595161803,,,,,0.19699859619140625,0.00042713203284134535,0.19699859619140625,,333,False,False,,-0.09368550681724627,-0.06167285544142942,0.0640253027516337,-0.0006619492035937774,52.49861668609647,2025/06/09 19:28,"2,3b",1982.0
,,,0.7299957275390625,2.4449996948242188,1.0,0.6216755962317964,0.7299957275390625,0.0027099697750656696,0.7299957275390625,,792,True,False,,-0.03128303947083622,-0.0385020641252396,-0.014438049308806752,-0.0003974674132792854,40.10780460087898,2025/06/11 15:29,"2s,3b",2224.0
0.4499969482421875,1.2300033569335938,0.3658501789491313,,,,,0.4499969482421875,0.002283591748659827,0.4499969482421875,,969,False,False,,-0.0026413868578024483,0.008224231354688527,0.02173123642498195,8.584869122839945e-05,48.66859157433803,2025/06/11 18:50,"2,3b",3327.0
