bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,,,,,1.197699209623325,0.04543692629871124,1.197699209623325,,1281,True,False,,-0.020571100938801812,-0.05859440835320484,-0.07604661482880606,-0.003654427325810644,37.35003273752413,2005/02/08,3b,965200.0
2.1470045721208955,4.335724718679444,0.4951893193013464,,,,,2.1470045721208955,0.04861398681332908,2.1470045721208955,,2042,False,False,,-0.37979343896382545,-0.22332543195345522,0.31293601402074045,-0.011719029373572252,51.116383312806306,2008/02/19,"2,3b",3307200.0
,,,,,,,1.4419473544846824,0.09161290242424458,1.4419473544846824,,2181,True,False,,0.19057766263166206,0.07238530333677673,-0.23638471858977067,0.0033010263538447767,48.62575210561534,2008/09/05,3b,1987700.0
0.9664205034671625,3.5205250474651173,0.27451033310017603,,,,,0.9664205034671625,0.05058821234360973,0.9664205034671625,,2393,True,False,,0.2767199068250735,0.22985568688680402,-0.093728439876539,0.012970876531238379,51.07093850460522,2009/07/10,"2,3b",2261900.0
1.6869297794737967,3.4985848038536957,0.4821749004384977,,,,,1.6869297794737967,0.028972677222332047,1.6869297794737967,,2936,False,False,,-0.28878884385652476,-0.1452411757849461,0.2870953361431573,-0.007005064207840917,48.33608811022675,2011/09/02,"2,3b",4223700.0
,,,0.6622282585968335,2.870413831603262,1.0,0.44296772215138636,0.6622282585968335,0.04362235301907182,0.6622282585968335,,3007,True,False,,-0.08845905523330935,-0.0949870333625853,-0.013055956258551882,-0.004388044584513314,44.30110981414003,2011/12/14,"2s,3b",1797400.0
,,,,,,,4.091144086023377,0.05110757276908274,4.091144086023377,,4101,True,False,,0.08169970119573748,-0.3000045487790217,-0.7634084999495184,-0.006374941007448344,38.55636518426311,2016/04/22,3b,1581100.0
1.7208056191105712,10.980525144067272,0.15671432800646284,,,,,1.7208056191105712,0.09078931373156106,1.7208056191105712,,4225,False,False,,-0.6911418988669181,-0.5086310117669157,0.3650217742000048,-0.012150563075323752,45.52155826903215,2016/10/18,"2,3b",2846300.0
2.9381118664796944,6.330141038150494,0.46414635136441384,,,,,2.9381118664796944,0.038725715308347085,2.9381118664796944,,4438,False,False,,0.17600556016520633,0.25274364920996817,0.15347617808952368,0.0060916944458124485,64.16875139205645,2017/08/23,"2,3b",1984000.0
3.479475379992749,7.732337295305594,0.44999011904268393,,,,,3.479475379992749,0.0819369972268181,3.479475379992749,,4790,False,False,,-0.701438481410505,-0.3657578114820055,0.6713613398569991,-0.012688352796813334,53.81970995516823,2019/01/17,"2,3b",3095600.0
1.3581632111836477,5.457191457685926,0.24887585889456126,,,,,1.3581632111836477,0.04312128929981177,1.3581632111836477,,4842,True,False,,0.5734372518001682,0.5505183959955389,-0.04583771160925876,0.018270041144207813,54.449831373259734,2019/04/03,"2,3b",1705200.0
