bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
3.0946965859425433,5.397241869634168,1.0,0.6755098255821275,3.0946965859425433,,297,False,False,,0.00038221460671817865,0.2621203116583146,0.5234761941031929,0.013628625491652498,68.16713121940342,2001/03/08,2s,5371905.0
4.819092303294763,5.397241869634168,2.0,0.5785181795369425,4.819092303294763,,331,False,False,,0.14358354080703015,0.4280548609814332,0.568942640348806,0.02279224603928844,64.44504590415073,2001/04/26,2s,7570332.0
3.0485013510009473,5.397241869634168,3.0,0.5271708210499382,3.0485013510009473,,348,False,False,,0.04898569216719928,0.20494251984594314,0.3119136553574877,0.010891705853575096,62.24252967686595,2001/05/21,2s,4004385.0
1.0796537003456521,4.404260564014972,1.0,0.20000046656493833,1.0796537003456521,,683,True,False,,0.26558876233886913,0.21030540384698426,-0.11056671698376974,0.011039808105328687,49.30625094149261,2002/09/24,2s,2524410.0
1.6273881565195296,2.9955815753194486,1.0,0.468620134198239,1.6273881565195296,,712,False,False,,-0.1368386433486028,-0.18390568532006668,-0.09413408394292777,-0.00967685299983877,47.07633313055177,2002/11/04,2s,4240530.0
0.886134666108159,2.502912461516388,1.0,0.4595340571363306,0.886134666108159,,881,False,False,,0.09918925162889403,0.04233341548115632,-0.11371167229547541,0.0018175293907746384,53.05575730594763,2003/07/09,2s,3466400.0
1.7329606398138537,3.0285711861355082,1.0,0.11526172910579957,1.7329606398138537,,965,True,False,,0.0556951573703125,-0.01862252829411659,-0.14863537132885818,-0.000738982783140529,49.3599887872066,2003/11/05,2s,4175200.0
1.2338169694954395,3.0285711861355082,2.0,0.007421785204111143,1.2338169694954395,,977,True,False,,0.13166499951615665,0.10771539560736443,-0.047899207817584444,0.0042274766694194365,45.216434356219594,2003/11/21,2s,2292600.0
4.018584465045798,12.055833154681636,1.0,0.15968234245067858,4.018584465045798,,1391,True,False,,1.42441002395848,1.0853630598795903,-0.6780939281577796,0.02244551716511355,49.85583849884906,2005/07/18,2s,1969100.0
4.6756706810283575,12.055833154681636,2.0,0.08744396156329692,4.6756706810283575,,1414,True,False,,0.6995760728305326,0.3789179543757868,-0.6413162369094916,0.0075011932158489565,44.24136506813952,2005/08/18,2s,2689300.0
8.118218422553689,13.702119819794113,1.0,0.7874734464092746,8.118218422553689,,1495,False,False,,0.5774059142286204,0.9096917573353167,0.6645716862133926,0.018169984254654537,63.6098206133229,2005/12/13,2s,5149100.0
7.285852326476032,13.702119819794113,2.0,0.9104697520078845,7.285852326476032,,1528,False,False,,0.6190584174844683,0.735952999031575,0.23378916309421327,0.013989941588145925,57.18064822323605,2006/02/01,2s,3757200.0
3.417923087938803,13.702119819794113,3.0,0.655658326078512,3.417923087938803,,1541,False,False,,-0.13602897999307278,-0.31940619837526185,-0.36675443676437813,-0.006143513592043455,49.94639941160205,2006/02/21,2s,3128600.0
8.972973749060827,13.702119819794113,4.0,0.867953031224426,8.972973749060827,,1583,False,False,,0.5770520329544527,1.2651811502691217,1.376258234629338,0.02496586065957023,75.85406763826673,2006/04/21,2s,3261900.0
2.734001353712088,8.095835974021668,1.0,0.5841357640315858,2.734001353712088,,1730,True,False,,0.12408321180984476,0.024914496332080205,-0.1983374309555291,0.0005174405237426791,51.351985944345984,2006/11/17,2s,3686800.0
5.53446820418111,8.095835974021668,2.0,0.637985475819169,5.53446820418111,,1765,True,False,,-0.35327931958592557,-0.6548656189826971,-0.6031725987935431,-0.013431161305762922,35.85197672032125,2007/01/11,2s,4202000.0
5.406378571770247,8.095835974021668,3.0,0.33855828707260366,5.406378571770247,,1800,True,False,,0.1588358520205062,-0.11930118420522007,-0.5562740724514526,-0.002340040348261231,40.223963030078735,2007/03/05,2s,4047400.0
8.23784681821796,13.061030109741495,1.0,0.6764313329303109,8.23784681821796,,2572,True,False,,-0.026473409630966605,-0.6576269227685287,-1.2623070262751244,-0.00842500720443359,35.373396545869426,2010/03/26,2s,5131300.0
7.091386218266649,13.26967178100874,1.0,0.8778685652312452,7.091386218266649,,2806,False,False,,0.1082633155509601,0.41706203340480386,0.6175974357076875,0.004553925281594767,51.13308237973307,2011/03/01,2s,3131900.0
11.80378649644122,24.685733060224372,1.0,0.6106237186081308,11.80378649644122,,3010,True,False,,-0.8307059004426728,-1.6346933175026095,-1.6079748341198734,-0.022852737197229737,37.16088229102591,2011/12/19,2s,2767000.0
6.506912075602116,7.604789502119061,1.0,0.618735778496635,6.506912075602116,,3159,True,False,,0.0315130240397957,-0.0839529270911612,-0.2309319022619138,-0.0012912504791828337,44.236868067668475,2012/07/24,2s,2350400.0
4.739416809772081,7.604789502119061,2.0,0.39854096719728144,4.739416809772081,,3189,True,False,,0.1667716538052834,-0.23658208664556923,-0.8067074809017052,-0.0035593081254947576,39.81029197982526,2012/09/05,2s,2581100.0
3.447888533572957,2.9091163483676965,1.0,0.4735527597147706,3.447888533572957,,3268,True,False,,-0.138174449555848,-0.029065930465122847,0.21821703818145033,-0.0004823894767712791,50.83102594238073,2012/12/31,2s,2460300.0
4.202019734399741,15.20503958457278,1.0,0.37566914951912195,4.202019734399741,,3413,True,False,,-0.03560123059053357,-0.1879759194777435,-0.30474937777441985,-0.002939829060937956,41.5046583686685,2013/07/30,2s,2333500.0
6.543365000444744,15.20503958457278,2.0,0.6265310072940966,6.543365000444744,,3428,True,False,,-0.3991106164080143,-0.9209986753841903,-1.0437761179523521,-0.014660672211289087,30.513654469966653,2013/08/20,2s,4362300.0
3.4267476723513113,15.20503958457278,3.0,0.13296375113599085,3.4267476723513113,,3456,True,False,,1.0740481312391055,0.7627611781905728,-0.6225739060970654,0.011503479610978236,48.2389272646155,2013/09/30,2s,2061300.0
3.4657011661548225,6.728894524958221,1.0,0.47222330517475924,3.4657011661548225,,3591,True,False,,0.541489532498734,0.46161426562159136,-0.15975053375428527,0.007182390650510948,50.368369616184005,2014/04/14,2s,3017600.0
9.073178099027999,8.94244613760575,1.0,0.6957700461029581,9.073178099027999,,3822,True,False,,-0.42528705516638343,-1.0505280176249414,-1.250481924917116,-0.020953598980180645,35.73304748831826,2015/03/16,2s,3817700.0
5.042377983809452,16.13159735325391,1.0,0.1738106041267148,5.042377983809452,,4365,False,False,,-0.5542491923008372,-0.3268410644681481,0.4548162556653783,-0.007906056824409655,55.56474631326494,2017/05/10,2s,3560700.0
3.3451036403523844,16.13159735325391,2.0,0.07063905308179087,3.3451036403523844,,4392,False,False,,-0.4137552992010951,-0.1686253508039286,0.490259896794333,-0.0042015430082321115,55.661200843437506,2017/06/19,2s,2977700.0
5.668259805385034,16.13159735325391,3.0,0.1365078242720037,5.668259805385034,,4420,False,False,,0.24183520291730992,0.45711455198305373,0.4305586981314876,0.011436268896895037,58.78805676008558,2017/07/28,2s,3982700.0
3.7088497564346667,7.288653188769764,1.0,0.8872620119148099,3.7088497564346667,,4483,True,False,,-0.30490645860910226,-0.6805290772806885,-0.7512452373431724,-0.01942473054692847,33.31173166126193,2017/10/26,2s,3114500.0
