bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.15999603271484375,0.0020626019510674217,0.385498046875,0.004994500691775116,0.4150372070930969,,,,0.15999603271484375,,75,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A697E30>,0.03367782234176276,0.023977696023180783,-0.019400252637163953,0.001420914297293472,0.0003097369449039433,51.130117797374524,2025/06/17 14:45,2,7648.0
0.29669952392578125,0.003838782771526338,0.375,0.0048284297377124905,0.79119873046875,,,,0.29669952392578125,,182,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148B54DD0>,0.017958974623094197,0.030966912528569424,0.026015875810950453,0.003437454397703552,0.0003996744055859887,68.67354360943881,2025/06/17 16:34,2,1750.0
0.15999603271484375,0.002067399327777286,0.28499603271484375,0.0036962067350615807,0.5613974032927319,,,,0.15999603271484375,,378,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149918B30>,0.007633773232979688,-0.004027691209216755,-0.023322928884392885,0.013207258820801702,-5.210946775703932e-05,40.64799780657092,2025/06/17 19:52,2,15583.0
0.5499954223632812,0.007152085974643226,1.3499984741210938,0.017252376666084264,0.40740447704679933,,,,0.5499954223632812,,529,False,False,<Math.KDJ.KDJ_Item object at 0x00000241488891F0>,0.005838394531803197,0.059098038105233286,0.10651928714686018,0.0028017462596263854,0.0007656420492053754,65.26591346197932,2025/06/18 16:09,2,9453.0
0.12999725341796875,0.0016804194983495615,0.20999908447265625,0.0027219582672621846,0.6190372388737512,,,,0.12999725341796875,,741,True,False,<Math.KDJ.KDJ_Item object at 0x00000241497E7110>,-0.008946385223199769,-0.0056388467358488015,0.006615076974701935,0.012430390298390022,-7.29648422054412e-05,45.29355063225986,2025/06/18 19:42,2,7470.0
0.31999969482421875,0.004139176108260628,0.8800048828125,0.011254698239355536,0.36363399916770706,,,,0.31999969482421875,,784,False,False,<Math.KDJ.KDJ_Item object at 0x00000241470EA090>,-0.014015454322462807,-0.03353819964033278,-0.03904549063573994,0.002447440663838919,-0.0004321715532365702,50.084679463525035,2025/06/20 13:55,2,14586.0
0.1450042724609375,0.001891401170407722,0.2649993896484375,0.0034685783292644893,0.54718719410376,,,,0.1450042724609375,,1356,True,False,<Math.KDJ.KDJ_Item object at 0x00000241485A81D0>,0.008438220093548401,0.008075267387511076,-0.0007259054120746511,0.008363918545740824,0.00010546942806039556,48.02493401215669,2025/06/23 17:23,2,10280.0
0.19499969482421875,0.0025341091950319204,0.2400054931640625,0.003109282103550223,0.8124801322398119,,,,0.19499969482421875,,1487,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149A22210>,0.003371746247627693,0.012541499458890826,0.018339506422526266,0.01665689401297467,0.00016272809830585212,60.59180970481416,2025/06/23 19:36,2,7957.0
0.25969696044921875,0.00343743215062939,0.2996978759765625,0.003982696026266611,0.8665291991242808,,,,0.25969696044921875,,1722,True,False,<Math.KDJ.KDJ_Item object at 0x000002414869DCD0>,-0.07757811057428084,-0.06677248992895102,0.02161124129065964,0.0022579116333926504,-0.0008850455928813675,34.13739457216256,2025/06/24 17:09,2,13185.0
0.3300018310546875,0.004430149557235977,1.1200027465820312,0.01481289164847189,0.2946437694566113,0.3300018310546875,0.004430149557235977,0.0022579116333926504,0.3300018310546875,,1855,False,False,<Math.KDJ.KDJ_Item object at 0x00000241488187D0>,0.007422922732754048,0.02119624531512443,0.027546645164740764,0.006668021507917918,0.00028376767793537974,62.58853074217706,2025/06/24 19:22,"2,3b",17911.0
