bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.48000335693359375,0.004054767427524456,7,0.8400039672851562,0.007045830889819565,23,0.5714298689385201,,,,,0.48000335693359375,,148,False,False,65.01854476045199,96.31517669237479,75.45075540442626,0.0020742085533696393,0.013921197446990163,0.023693977787241048,0.020612459495720516,0.00011732705149732994,53.48377011628142,2025/05/12 19:25,2,8978.0
0.7636947631835938,0.006500083216182395,13,1.0799942016601562,0.009277503373292022,8,0.7071285771809236,,,,,0.7636947631835938,,192,True,False,28.440817653976772,-2.9365381894467006,17.98169903950228,-0.1749867511544852,-0.17176389437442197,0.006445713560126465,0.0076563689781725605,-0.0014666046407301571,38.53616682477638,2025/05/13 16:35,2,2681.0
1.1100006103515625,0.00947989277536909,9,2.8000030517578125,0.023354767420238814,169,0.3964283573386521,1.1100006103515625,0.00947989277536909,9,0.001856237149294548,1.1100006103515625,,642,False,False,59.04594293600596,115.71127498301755,77.93438695167649,-0.2434890981676247,-0.16232579400994496,0.1623266083153595,0.006091316496597432,-0.001376061798868516,55.474339736041955,2025/05/21 15:10,"2,3b",5798.0
0.7299957275390625,0.006372169545182586,9,0.8600006103515625,0.007563769863099,22,0.8488316388992388,,,,,0.7299957275390625,,740,True,False,21.88099847219045,-16.405626645878684,9.118790099500737,-0.10956800294476798,-0.13543903109329847,-0.05174205629706097,0.009839190891429355,-0.0011850585794267565,33.087376718174355,2025/05/22 17:00,2,2021.0
0.3899993896484375,0.003374134989294029,6,0.49500274658203125,0.004264324076273438,5,0.7878731832123426,,,,,0.3899993896484375,,986,False,False,38.62328120775264,63.44096281729284,46.89584174426604,0.13678962294289454,0.12110930761299699,-0.03136063065979511,0.005906424381170411,0.001047364711266818,63.50071173542476,2025/05/28 18:00,2,2152.0
2.0,0.017034323631875,23,2.1200027465820312,0.018388435508256706,23,0.9433950041925628,,,,,2.0,,1040,True,False,13.084245749432995,41.998018136165484,22.722169878343824,-0.07444782793689153,-0.17427974953460534,-0.19966384319542763,0.014556733580044185,-0.0015001462145219364,42.80024305929381,2025/05/29 16:00,2,7824.0
1.2900009155273438,0.011063472833695229,47,1.7600021362304688,0.014869906447740775,21,0.7329541760047164,,,,,1.2900009155273438,,1375,False,False,64.93794942693657,65.55754588381484,65.14448157922932,0.1008780041415613,0.11349538264651926,0.025234757009915926,0.0025871601217648528,0.0009657396269691864,61.23083990325605,2025/06/04 18:00,2,5108.0
1.2000045776367188,0.010281053504854391,12,2.0100021362304688,0.0175224666748563,43,0.5970165682943956,,,,,1.2000045776367188,,1570,True,False,31.328821084760527,25.837770936933012,29.49847103548469,0.10044945746370523,0.058910559959443276,-0.08307779500852391,0.0246711061836469,0.0005088108382808053,52.0198174384977,2025/06/09 14:50,2,9570.0
1.5,0.012821608918624768,15,2.0100021362304688,0.016890774254037552,85,0.7462678635820159,,,,,1.5,,1729,False,False,81.55359517377303,82.01903631918765,81.70874222224457,0.08237764594909665,0.13976867162037365,0.11478205134255401,0.0057388835972264265,0.0011847014848430368,59.40898612110415,2025/06/11 15:10,2,6270.0
1.0100021362304688,0.008597225973528704,34,2.4000015258789062,0.020855070278868022,28,0.4208339558703385,,,,,1.0100021362304688,,1986,True,False,40.708765170292594,-15.287378309313397,22.043384010423928,0.01838924828807736,-0.025778573280106798,-0.08833564313636832,0.003606063059529321,-0.00022069841889572984,36.81963319937232,2025/06/16 17:05,2,2149.0
1.0750045776367188,0.009351932198143113,24,1.910003662109375,0.016344374911291804,66,0.5628285426686053,,,,,1.0750045776367188,,2241,False,False,80.70262013665578,71.42493645080478,77.61005890803878,0.11089196711284152,0.13076878237180267,0.0397536305179223,0.006334846806165511,0.0011298181332617644,64.9199865739013,2025/06/20 18:50,2,4931.0
0.5802001953125,0.005008625534440327,13,1.1902008056640625,0.01038116694133152,9,0.4874809297316701,,,,,0.5802001953125,,2316,True,False,26.920774233999133,12.119442900540264,21.986997122846176,0.00016469351514764133,-0.009805125589394947,-0.01993963820908518,0.013751510108418023,-8.490245418678101e-05,44.836880939533714,2025/06/23 18:35,2,8452.0
0.9800033569335938,0.00852028678086968,5,1.8250045776367188,0.015619021426424155,10,0.536986793864728,,,,,0.9800033569335938,,2346,False,False,46.619003237994214,107.48107827968802,66.90636158522548,0.027363966890009566,0.008241730199813446,-0.03824447338039224,0.004568954993938577,7.118272817112703e-05,54.356868914518536,2025/06/24 14:35,2,7202.0
0.5300064086914062,0.004660216240634571,21,1.1700057983398438,0.010394508028758534,17,0.4529946855335659,,,,,0.5300064086914062,,2531,True,False,27.246999278829442,0.3326441147106749,18.27554755745652,0.03057858353759495,-0.002376563966109302,-0.0659102950074085,0.01537107367555527,-2.0952394408011132e-05,43.45698196060946,2025/06/26 17:00,2,4544.0
3.3499984741210938,0.030191046338877273,58,4.200004577636719,0.03647103546436087,97,0.7976178149801182,,,,,3.3499984741210938,,2755,False,False,88.82188087475994,89.86159535753424,89.16845236901804,0.39915144326001356,0.4822924322244688,0.16628197792891053,0.009404225100181273,0.004263659445335668,72.97043836162807,2025/07/01 16:10,2,9457.0
