side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
sell,7381,68.74,1488.11299279089,0.0,FORCE_SELL->first acceptable 5m signal,2013-03-20 14:20:00,,1.19603431224823,0.9999999999999996,FORCE_SELL,461.31502776515816,68.43,7144.0
buy,7684,68.41,1495.2914358199937,0.0,5m BUY signal,2013-03-22 16:25:00,,0.6340118646621704,-0.5,FREE,,,
sell,7704,68.64,1495.2914358199937,0.0,5m SELL signal,2013-03-22 17:05:00,,0.6857940554618835,-0.5,FREE,343.9170302386045,68.41,7684.0
buy,7765,68.51,1498.1288009733523,0.0,5m BUY signal,2013-03-25 10:40:00,,0.9543092846870422,-0.5,FREE,,,
sell,8102,68.81,1498.1288009733523,0.0,FORCE_SELL->first acceptable 5m signal,2013-03-27 15:25:00,,1.6910674571990967,1.6499999999999995,FORCE_SELL,449.4386402920014,68.51,7765.0
buy,8381,68.36,1507.9906786860208,0.0,5m BUY signal,2013-04-01 15:35:00,,0.8695929050445557,0.8499999999999996,FREE,,,
sell,8444,69.03,1507.9906786860208,0.0,FORCE_SELL->first acceptable 5m signal,2013-04-02 09:40:00,,1.4191077947616577,-0.5,FORCE_SELL,1010.3537547196365,68.36,8381.0
buy,8608,68.655,1516.2274641278277,0.0,FORCE_BUY->first acceptable 5m signal,2013-04-03 12:40:00,,0.7268093824386597,0.6999999999999997,FORCE_BUY,,,
sell,8749,68.39,1516.2274641278277,0.0,FORCE_SELL->first acceptable 5m signal,2013-04-04 13:40:00,,0.8763538002967834,-0.5,FORCE_SELL,-401.8002779938752,68.655,8608.0
buy,8990,67.91,1526.9444304476829,0.0,FORCE_BUY->first acceptable 5m signal,2013-04-08 09:30:00,,1.4476165771484375,1.2999999999999996,FORCE_BUY,,,
sell,9161,68.46,1526.9444304476829,0.0,5m SELL signal,2013-04-09 12:30:00,,1.8738049268722534,0.8999999999999997,FREE,839.8194367462212,67.91,8990.0
buy,9918,69.352,1507.30499060515,0.0,FORCE_BUY->first acceptable 5m signal,2013-04-16 14:15:00,,2.5256235599517822,2.4499999999999993,FORCE_BUY,,,
sell,10427,68.48,1507.30499060515,0.0,5m SELL signal,2013-04-22 05:15:00,,0.9191309809684753,0.34999999999999987,FREE,-1314.3699518076905,69.352,9918.0
buy,10447,68.23,1512.8278727339978,0.0,5m BUY signal,2013-04-22 08:50:00,,2.949624538421631,-0.5,FREE,,,
sell,10453,68.41,1512.8278727339978,0.0,5m SELL signal,2013-04-22 09:20:00,,0.874629020690918,0.34999999999999987,FREE,272.30901709210843,68.23,10447.0
buy,10463,68.22,1517.0412602423453,0.0,5m BUY signal,2013-04-22 10:10:00,,3.0753421783447266,-0.5,FREE,,,
sell,10512,68.83,1517.0412602423453,0.0,5m SELL signal,2013-04-22 14:15:00,,0.8774847984313965,0.34999999999999987,FREE,925.3951687478298,68.22,10463.0
buy,10535,68.78,1518.1440817458654,0.0,5m BUY signal,2013-04-22 16:10:00,,2.490039348602295,-0.5,FREE,,,
sell,10576,68.95,1518.1440817458654,0.0,FORCE_SELL->first acceptable 5m signal,2013-04-23 07:10:00,,2.5411672592163086,-0.5,FORCE_SELL,258.0844938967997,68.78,10535.0
buy,11596,70.53,1484.134899140471,0.0,FORCE_BUY->first acceptable 5m signal,2013-05-02 09:05:00,,2.5784411430358887,2.2499999999999996,FORCE_BUY,,,
sell,11730,72.15,1484.134899140471,0.0,5m SELL signal,2013-05-03 09:35:00,,1.3766330480575562,1.3499999999999996,FREE,2404.2985366075695,70.53,11596.0
buy,11779,72.2,1483.1071048889885,0.0,5m BUY signal,2013-05-03 13:40:00,,2.4535751342773438,2.4499999999999993,FREE,,,
sell,12097,72.42,1483.1071048889885,0.0,FORCE_SELL->first acceptable 5m signal,2013-05-08 07:05:00,,0.5203793048858643,-0.5,FORCE_SELL,326.2835630755758,72.2,11779.0
buy,12374,72.69,1477.5982464721496,0.0,FORCE_BUY->first acceptable 5m signal,2013-05-10 09:00:00,,2.3861606121063232,-0.5,FORCE_BUY,,,
sell,12493,72.81,1477.5982464721496,0.0,5m SELL signal,2013-05-13 07:35:00,,0.668064534664154,-0.5,FREE,177.31178957666467,72.69,12374.0
buy,12567,73.03,1473.1470399238287,0.0,5m BUY signal,2013-05-13 13:45:00,,2.8201115131378174,2.3999999999999995,FREE,,,
sell,12576,73.14,1473.1470399238287,0.0,5m SELL signal,2013-05-13 14:30:00,,0.8126513361930847,-0.5,FREE,162.04617439162033,73.03,12567.0
buy,12811,73.56,1464.7359230564007,0.0,FORCE_BUY->first acceptable 5m signal,2013-05-15 13:10:00,,1.4216679334640503,-0.5,FORCE_BUY,,,
sell,13022,73.7,1464.7359230564007,0.0,5m SELL signal,2013-05-17 05:20:00,,0.6937751770019531,0.6499999999999997,FREE,205.06302922789692,73.56,12811.0
buy,13294,74.11,1456.6325398631323,0.0,FORCE_BUY->first acceptable 5m signal,2013-05-21 05:45:00,,1.8400601148605347,1.4499999999999995,FORCE_BUY,,,
sell,13463,74.51,1456.6325398631323,0.0,FORCE_SELL->first acceptable 5m signal,2013-05-22 09:55:00,,0.691093385219574,0.5499999999999998,FORCE_SELL,582.6530159452611,74.11,13294.0
buy,13568,73.02,1486.3556634511365,0.0,5m BUY signal,2013-05-23 04:00:00,,1.8994356393814087,1.7499999999999996,FREE,,,
sell,13641,73.52,1486.3556634511365,0.0,5m SELL signal,2013-05-23 11:20:00,,0.7965773344039917,0.6499999999999997,FREE,743.1778317255682,73.02,13568.0
buy,13994,73.69,1482.926698017744,0.0,FORCE_BUY->first acceptable 5m signal,2013-05-28 18:10:00,,1.894370198249817,1.8499999999999996,FORCE_BUY,,,
sell,14150,73.56,1482.926698017744,0.0,5m SELL signal,2013-05-30 06:30:00,,1.5281398296356201,-0.5,FREE,-192.78047074229997,73.69,13994.0
buy,14167,73.7,1480.109740925173,0.0,5m BUY signal,2013-05-30 08:15:00,,1.6359829902648926,1.4999999999999996,FREE,,,
sell,14184,73.98,1480.109740925173,0.0,5m SELL signal,2013-05-30 09:45:00,,1.7412904500961304,-0.5,FREE,414.4307274590501,73.7,14167.0
buy,14280,73.8,1483.7197646835273,0.0,5m BUY signal,2013-05-30 18:05:00,,1.6233009099960327,1.4999999999999996,FREE,,,
sell,14291,73.85,1483.7197646835273,0.0,5m SELL signal,2013-05-30 19:45:00,,1.452401876449585,-0.5,FREE,74.18598823417214,73.8,14280.0
buy,14831,72.61,1509.0580446478239,0.0,5m BUY signal,2013-06-05 10:15:00,,2.0030770301818848,1.9499999999999993,FREE,,,
sell,15223,73.24,1509.0580446478239,0.0,FORCE_SELL->first acceptable 5m signal,2013-06-07 15:05:00,,0.9933908581733704,-0.5,FORCE_SELL,950.7065681281222,72.61,14831.0
buy,15280,73.37,1506.384233201671,0.0,5m BUY signal,2013-06-10 08:15:00,,1.4922758340835571,-0.5,FREE,,,
sell,15292,73.54,1506.384233201671,0.0,5m SELL signal,2013-06-10 09:25:00,,1.2023643255233765,0.9999999999999996,FREE,256.08531964428664,73.37,15280.0
buy,15387,73.2,1513.3810998586187,0.0,FORCE_BUY->first acceptable 5m signal,2013-06-11 04:05:00,,0.8500309586524963,-0.5,FORCE_BUY,,,
sell,15648,72.365,1513.3810998586187,0.0,FORCE_SELL->first acceptable 5m signal,2013-06-12 13:05:00,,2.099637269973755,-0.5,FORCE_SELL,-1263.6732183819586,73.2,15387.0
buy,15712,71.45,1532.7616975684944,0.0,5m BUY signal,2013-06-13 04:00:00,,2.1321704387664795,1.8999999999999995,FREE,,,
sell,15720,71.38,1532.7616975684944,0.0,5m SELL signal,2013-06-13 04:55:00,,2.085608720779419,-0.5,FREE,-107.29331882980593,71.45,15712.0
buy,16428,73.04,1497.9262044419374,0.0,FORCE_BUY->first acceptable 5m signal,2013-06-19 15:00:00,,0.8644596934318542,0.8499999999999996,FORCE_BUY,,,
sell,16499,72.09,1497.9262044419374,0.0,5m SELL signal,2013-06-20 07:00:00,,2.1667144298553467,-0.5,FREE,-1423.029894219845,73.04,16428.0
buy,16508,72.06,1498.5498206802565,0.0,5m BUY signal,2013-06-20 07:45:00,,2.1838462352752686,1.1999999999999997,FREE,,,
sell,16515,72.18,1498.5498206802565,0.0,5m SELL signal,2013-06-20 08:20:00,,2.0760347843170166,-0.5,FREE,179.8259784816376,72.06,16508.0
buy,16525,71.99,1502.5048764647997,0.0,5m BUY signal,2013-06-20 09:10:00,,2.6154847145080566,1.1999999999999997,FREE,,,
sell,16565,71.67,1502.5048764647997,0.0,5m SELL signal,2013-06-20 12:30:00,,2.182002067565918,-0.5,FREE,-480.80156046872565,71.99,16525.0
buy,16569,71.448,1507.1733917846855,0.0,5m BUY signal,2013-06-20 12:50:00,,2.5365633964538574,1.1999999999999997,FREE,,,
sell,16613,70.88,1507.1733917846855,0.0,5m SELL signal,2013-06-20 16:30:00,,2.4712486267089844,-0.5,FREE,-856.0744865336981,71.448,16569.0
buy,16641,70.85,1507.8115738842414,0.0,5m BUY signal,2013-06-20 19:15:00,,2.5748062133789062,1.1999999999999997,FREE,,,
sell,16802,70.11,1507.8115738842414,0.0,FORCE_SELL->first acceptable 5m signal,2013-06-24 05:15:00,,2.401982069015503,2.2499999999999996,FORCE_SELL,-1115.780564674331,70.85,16641.0
buy,17008,70.09,1508.2418240123293,0.0,5m BUY signal,2013-06-25 10:05:00,,2.6834137439727783,-0.5,FREE,,,
sell,17121,70.56,1508.2418240123293,0.0,5m SELL signal,2013-06-26 06:05:00,,2.976339340209961,-0.5,FREE,708.873657285793,70.09,17008.0
buy,17183,70.66,1506.1073181759123,0.0,5m BUY signal,2013-06-26 11:35:00,,2.7314064502716064,-0.5,FREE,,,
sell,17190,70.78,1506.1073181759123,0.0,5m SELL signal,2013-06-26 12:10:00,,2.99511456489563,-0.5,FREE,180.73287818111632,70.66,17183.0
buy,17201,70.72,1507.3851241585276,0.0,5m BUY signal,2013-06-26 13:05:00,,2.7565665245056152,-0.5,FREE,,,
sell,17205,70.8799,1507.3851241585276,0.0,5m SELL signal,2013-06-26 13:25:00,,3.119560956954956,-0.5,FREE,241.03088135295982,70.72,17201.0
buy,17236,70.82,1508.6600799469647,0.0,5m BUY signal,2013-06-26 16:00:00,,2.6858749389648438,-0.5,FREE,,,
sell,17293,71.0,1508.6600799469647,0.0,FORCE_SELL->first acceptable 5m signal,2013-06-27 07:40:00,,2.951263904571533,-0.5,FORCE_SELL,271.55881439046397,70.82,17236.0
buy,17424,71.42,1499.7880940385674,0.0,FORCE_BUY->first acceptable 5m signal,2013-06-28 05:15:00,,2.2103917598724365,-0.5,FORCE_BUY,,,
sell,17582,71.78,1499.7880940385674,0.0,5m SELL signal,2013-07-01 05:35:00,,3.0350468158721924,-0.5,FREE,539.9237138538834,71.42,17424.0
buy,17588,71.63,1502.9287922670442,0.0,5m BUY signal,2013-07-01 06:20:00,,2.3351337909698486,2.2499999999999996,FREE,,,
sell,17603,71.73,1502.9287922670442,0.0,5m SELL signal,2013-07-01 08:05:00,,2.965177536010742,-0.5,FREE,150.29287922671722,71.63,17588.0
buy,17671,71.98,1497.7088395292453,0.0,5m BUY signal,2013-07-01 13:45:00,,2.437314987182617,2.2499999999999996,FREE,,,
sell,17781,72.0,1497.7088395292453,0.0,FORCE_SELL->first acceptable 5m signal,2013-07-02 09:45:00,,2.280353546142578,-0.5,FORCE_SELL,29.95417679057895,71.98,17671.0
buy,17873,71.17,1515.1754453576739,0.0,FORCE_BUY->first acceptable 5m signal,2013-07-03 04:05:00,,2.2297275066375732,2.1999999999999993,FORCE_BUY,,,
sell,18263,72.67,1515.1754453576739,0.0,FORCE_SELL->first acceptable 5m signal,2013-07-08 16:00:00,,3.6600608825683594,-0.5,FORCE_SELL,2272.7631680365107,71.17,17873.0
buy,18595,74.17,1484.5328247828254,0.0,FORCE_BUY->first acceptable 5m signal,2013-07-11 05:25:00,,0.11873207986354828,-0.5,FORCE_BUY,,,
sell,18752,75.06,1484.5328247828254,0.0,5m SELL signal,2013-07-12 06:20:00,,4.895359516143799,-0.5,FREE,1321.2342140567155,74.17,18595.0
buy,18925,75.18,1482.1632592205224,0.0,FORCE_BUY->first acceptable 5m signal,2013-07-15 09:40:00,,-0.09636377543210983,-0.5,FORCE_BUY,,,
sell,19045,75.51,1482.1632592205224,0.0,FORCE_SELL->first acceptable 5m signal,2013-07-16 08:50:00,,4.445029258728027,-0.5,FORCE_SELL,489.11387554276985,75.18,18925.0
buy,19384,75.31,1486.0994250928381,0.0,5m BUY signal,2013-07-18 12:40:00,,2.289473533630371,2.1999999999999993,FREE,,,
sell,19840,74.505,1486.0994250928381,0.0,FORCE_SELL->first acceptable 5m signal,2013-07-23 11:20:00,,1.2067874670028687,-0.5,FORCE_SELL,-1196.3100371997448,75.31,19384.0
buy,19949,74.84,1479.447323176669,0.0,FORCE_BUY->first acceptable 5m signal,2013-07-24 06:10:00,,1.188557744026184,0.8999999999999997,FORCE_BUY,,,
sell,20300,74.72,1479.447323176669,0.0,FORCE_SELL->first acceptable 5m signal,2013-07-26 08:25:00,,1.2188266515731812,1.1999999999999997,FORCE_SELL,-177.53367878120702,74.84,19949.0
buy,20422,75.24,1469.2225410388187,0.0,5m BUY signal,2013-07-29 04:00:00,,1.2418400049209595,-0.5,FREE,,,
sell,20471,75.34,1469.2225410388187,0.0,5m SELL signal,2013-07-29 09:35:00,,1.4651755094528198,1.1499999999999997,FREE,146.9222541038944,75.24,20422.0
buy,20482,75.3,1470.0030045400345,0.0,5m BUY signal,2013-07-29 10:30:00,,1.5962759256362915,-0.5,FREE,,,
sell,20500,75.13,1470.0030045400345,0.0,5m SELL signal,2013-07-29 12:00:00,,1.2179673910140991,1.1499999999999997,FREE,-249.90051077180837,75.3,20482.0
buy,20545,75.27,1467.2688419170026,0.0,5m BUY signal,2013-07-29 15:45:00,,1.3841198682785034,-0.5,FREE,,,
sell,20569,75.48,1467.2688419170026,0.0,5m SELL signal,2013-07-30 04:00:00,,1.7204413414001465,1.0999999999999996,FREE,308.12645680258225,75.27,20545.0
buy,21892,76.27,1452.0709609006867,0.0,5m BUY signal,2013-08-12 04:05:00,,1.3549875020980835,1.2999999999999996,FREE,,,
sell,22007,76.73,1452.0709609006867,0.0,5m SELL signal,2013-08-12 15:20:00,,0.7571619749069214,0.6499999999999997,FREE,667.9526420143275,76.27,21892.0
buy,22019,76.65,1453.5864948455276,0.0,5m BUY signal,2013-08-12 16:20:00,,1.6381412744522095,1.2999999999999996,FREE,,,
sell,22041,76.88,1453.5864948455276,0.0,5m SELL signal,2013-08-13 04:00:00,,1.4639546871185303,1.2999999999999996,FREE,334.32489381445646,76.65,22019.0
buy,22054,76.9,1453.208448943097,0.0,5m BUY signal,2013-08-13 06:45:00,,0.97163987159729,0.8499999999999996,FREE,,,
sell,22118,76.791,1453.208448943097,0.0,5m SELL signal,2013-08-13 12:30:00,,1.3006224632263184,1.2999999999999996,FREE,-158.39972093481046,76.9,22054.0
buy,22368,76.28,1462.94349767684,0.0,FORCE_BUY->first acceptable 5m signal,2013-08-15 06:15:00,,1.1881215572357178,0.9999999999999996,FORCE_BUY,,,
sell,22554,75.72,1462.94349767684,0.0,5m SELL signal,2013-08-16 10:05:00,,0.7881560325622559,-0.5,FREE,-819.2483586990337,76.28,22368.0
buy,22945,75.69,1463.5233405217377,0.0,5m BUY signal,2013-08-20 17:00:00,,1.3859829902648926,1.3499999999999996,FREE,,,
sell,23172,76.06,1463.5233405217377,0.0,FORCE_SELL->first acceptable 5m signal,2013-08-22 10:15:00,,1.3301581144332886,1.2999999999999996,FORCE_SELL,541.5036359930497,75.69,22945.0
buy,23705,75.11,1482.0341536424362,0.0,5m BUY signal,2013-08-28 07:10:00,,3.083078145980835,-0.5,FREE,,,
sell,23767,75.455,1482.0341536424362,0.0,5m SELL signal,2013-08-28 10:35:00,,0.6252292990684509,0.5499999999999998,FREE,511.3017830066388,75.11,23705.0
buy,23803,75.66,1478.018597185964,0.0,5m BUY signal,2013-08-28 13:35:00,,3.403942346572876,-0.5,FREE,,,
sell,23808,75.72,1478.018597185964,0.0,5m SELL signal,2013-08-28 14:00:00,,0.9004254937171936,0.5499999999999998,FREE,88.6811158311612,75.66,23803.0
buy,23809,75.6351,1479.6776652496155,0.0,5m BUY signal,2013-08-28 14:05:00,,3.4837892055511475,-0.5,FREE,,,
sell,23822,75.69,1479.6776652496155,0.0,5m SELL signal,2013-08-28 15:10:00,,0.7653375864028931,0.5499999999999998,FREE,81.23430382220907,75.6351,23809.0
buy,23831,75.43,1484.7779727262812,0.0,5m BUY signal,2013-08-28 15:55:00,,2.959599494934082,-0.5,FREE,,,
sell,23860,75.67,1484.7779727262812,0.0,FORCE_SELL->first acceptable 5m signal,2013-08-29 04:15:00,,1.0404884815216064,0.3999999999999998,FORCE_SELL,356.3467134542999,75.43,23831.0
buy,24033,75.99,1478.5254532990882,0.0,FORCE_BUY->first acceptable 5m signal,2013-08-30 07:30:00,,3.8354315757751465,-0.5,FORCE_BUY,,,
sell,24159,76.32,1478.5254532990882,0.0,5m SELL signal,2013-09-03 04:05:00,,1.164546012878418,0.7499999999999998,FREE,487.91339958869656,75.99,24033.0
buy,24260,75.681,1491.0091383013755,0.0,5m BUY signal,2013-09-03 13:00:00,,3.1815531253814697,-0.5,FREE,,,
sell,24283,75.82,1491.0091383013755,0.0,5m SELL signal,2013-09-03 14:55:00,,0.8209047317504883,0.7499999999999998,FREE,207.2502702238849,75.681,24260.0
buy,24306,75.81,1491.205815407074,0.0,5m BUY signal,2013-09-03 17:00:00,,2.6551759243011475,-0.5,FREE,,,
sell,24324,75.81,1491.205815407074,0.0,5m SELL signal,2013-09-03 19:55:00,,0.8268121480941772,0.7499999999999998,FREE,0.0,75.81,24306.0
buy,24338,75.79,1491.5993253200986,0.0,5m BUY signal,2013-09-04 06:20:00,,1.1531627178192139,-0.5,FREE,,,
sell,24342,75.85,1491.5993253200986,0.0,5m SELL signal,2013-09-04 06:45:00,,1.0905702114105225,0.7499999999999998,FREE,89.4959595191881,75.79,24338.0
buy,24361,75.93,1490.0277732849922,0.0,5m BUY signal,2013-09-04 08:35:00,,1.0650346279144287,-0.5,FREE,,,
sell,24367,76.03,1490.0277732849922,0.0,5m SELL signal,2013-09-04 09:05:00,,1.4724189043045044,0.7499999999999998,FREE,149.00277732849077,75.93,24361.0
buy,24424,76.7262,1476.5075241945772,0.0,5m BUY signal,2013-09-04 13:50:00,,0.8657872080802917,-0.5,FREE,,,
sell,24437,76.78,1476.5075241945772,0.0,5m SELL signal,2013-09-04 14:55:00,,1.9805684089660645,0.7499999999999998,FREE,79.43610480166147,76.7262,24424.0
buy,24442,76.7,1478.0475581181179,0.0,5m BUY signal,2013-09-04 15:20:00,,0.7717800140380859,-0.5,FREE,,,
sell,24451,76.81,1478.0475581181179,0.0,5m SELL signal,2013-09-04 16:05:00,,2.0341455936431885,0.7499999999999998,FREE,162.5852313929921,76.7,24442.0
buy,24453,76.83,1477.6628001959214,0.0,5m BUY signal,2013-09-04 16:15:00,,0.7188136577606201,-0.5,FREE,,,
sell,24464,76.87,1477.6628001959214,0.0,5m SELL signal,2013-09-04 17:10:00,,2.195430278778076,0.7499999999999998,FREE,59.10651200784609,76.83,24453.0
buy,25042,77.93,1457.5637039787048,0.0,FORCE_BUY->first acceptable 5m signal,2013-09-10 14:30:00,,1.242622971534729,-0.5,FORCE_BUY,,,
sell,25143,77.781,1457.5637039787048,0.0,FORCE_SELL->first acceptable 5m signal,2013-09-11 11:05:00,,2.2245988845825195,2.1999999999999993,FORCE_SELL,-217.17699189282834,77.93,25042.0
buy,25226,78.04,1452.7263257197287,0.0,5m BUY signal,2013-09-12 04:05:00,,1.2756140232086182,-0.5,FREE,,,
sell,25235,78.08,1452.7263257197287,0.0,5m SELL signal,2013-09-12 06:30:00,,2.054992437362671,1.9999999999999996,FREE,58.10905302877759,78.04,25226.0
buy,25253,78.15,1451.4250993243302,0.0,5m BUY signal,2013-09-12 08:40:00,,1.2946586608886719,-0.5,FREE,,,
sell,25274,78.18,1451.4250993243302,0.0,5m SELL signal,2013-09-12 10:25:00,,2.2260117530822754,1.9999999999999996,FREE,43.54275297973155,78.15,25253.0
buy,25283,78.13,1452.3539519413305,0.0,5m BUY signal,2013-09-12 11:10:00,,1.4429320096969604,-0.5,FREE,,,
sell,25424,77.89,1452.3539519413305,0.0,FORCE_SELL->first acceptable 5m signal,2013-09-13 11:15:00,,2.2214577198028564,2.0499999999999994,FORCE_SELL,-348.56494846591187,78.13,25283.0
buy,25963,79.52,1422.5836181678853,0.0,FORCE_BUY->first acceptable 5m signal,2013-09-19 07:30:00,,2.156477451324463,1.5999999999999996,FORCE_BUY,,,
sell,26131,79.499,1422.5836181678853,0.0,5m SELL signal,2013-09-20 10:40:00,,1.1889036893844604,1.0999999999999996,FREE,-29.874255981526723,79.52,25963.0
buy,26137,79.32,1425.7939367212396,0.0,5m BUY signal,2013-09-20 11:10:00,,1.8164446353912354,1.6499999999999995,FREE,,,
sell,26429,79.04,1425.7939367212396,0.0,FORCE_SELL->first acceptable 5m signal,2013-09-24 10:45:00,,1.9121501445770264,1.1999999999999997,FORCE_SELL,-399.2223022819284,79.32,26137.0
buy,26515,78.65,1432.8639893000227,0.0,5m BUY signal,2013-09-25 04:25:00,,2.0078108310699463,1.5999999999999996,FREE,,,
sell,26520,78.92,1432.8639893000227,0.0,5m SELL signal,2013-09-25 05:15:00,,1.0720716714859009,0.7999999999999998,FREE,386.87327711100045,78.65,26515.0
buy,26526,78.84,1434.317935509358,0.0,5m BUY signal,2013-09-25 06:05:00,,1.8456745147705078,1.5999999999999996,FREE,,,
sell,26541,78.78,1434.317935509358,0.0,5m SELL signal,2013-09-25 08:00:00,,1.014885663986206,0.7999999999999998,FREE,-86.05907613056475,78.84,26526.0
buy,26558,78.6601,1436.5042373379542,0.0,5m BUY signal,2013-09-25 09:30:00,,1.9664990901947021,1.5999999999999996,FREE,,,
sell,26570,78.77,1436.5042373379542,0.0,5m SELL signal,2013-09-25 10:30:00,,1.296444296836853,0.7999999999999998,FREE,157.87181568343559,78.6601,26558.0
buy,26577,78.6661,1438.40153223702,0.0,5m BUY signal,2013-09-25 11:05:00,,2.2189836502075195,1.5999999999999996,FREE,,,
sell,26581,78.91,1438.40153223702,0.0,5m SELL signal,2013-09-25 11:25:00,,1.3667974472045898,0.7999999999999998,FREE,350.8261337126041,78.6661,26577.0
buy,26606,78.59,1444.2583650441945,0.0,5m BUY signal,2013-09-25 13:30:00,,2.2603180408477783,1.5999999999999996,FREE,,,
sell,26615,78.65,1444.2583650441945,0.0,5m SELL signal,2013-09-25 14:15:00,,1.4388257265090942,0.7999999999999998,FREE,86.65550190265496,78.59,26606.0
buy,26634,78.59,1445.3609926291629,0.0,5m BUY signal,2013-09-25 15:50:00,,2.0689024925231934,1.5999999999999996,FREE,,,
sell,26636,78.61,1445.3609926291629,0.0,5m SELL signal,2013-09-25 16:00:00,,1.4162275791168213,0.7999999999999998,FREE,28.907219852577505,78.59,26634.0
buy,26828,78.9,1440.0485124281176,0.0,FORCE_BUY->first acceptable 5m signal,2013-09-27 05:20:00,,2.1930887699127197,1.9999999999999996,FORCE_BUY,,,
sell,27002,78.51,1440.0485124281176,0.0,5m SELL signal,2013-09-30 07:15:00,,0.8431065678596497,0.7499999999999998,FREE,-561.6189198469667,78.9,26828.0
buy,27009,78.46,1440.9662083957626,0.0,5m BUY signal,2013-09-30 07:50:00,,1.8524847030639648,1.6999999999999993,FREE,,,
sell,27119,78.99,1440.9662083957626,0.0,5m SELL signal,2013-09-30 17:00:00,,1.8822730779647827,0.7499999999999998,FREE,763.7120904497558,78.46,27009.0
buy,27123,79.0,1440.7838076098894,0.0,5m BUY signal,2013-09-30 17:20:00,,1.7115062475204468,1.6999999999999993,FREE,,,
sell,27129,79.01,1440.7838076098894,0.0,5m SELL signal,2013-09-30 18:05:00,,1.8323692083358765,0.7499999999999998,FREE,14.407838076106266,79.0,27123.0
buy,27569,78.81,1444.4401553008167,0.0,FORCE_BUY->first acceptable 5m signal,2013-10-03 11:35:00,,0.8547183871269226,0.5499999999999998,FORCE_BUY,,,
sell,27665,78.85,1444.4401553008167,0.0,5m SELL signal,2013-10-04 04:45:00,,1.351250171661377,-0.5,FREE,57.777606212021176,78.81,27569.0
buy,28174,77.58,1468.0859273713509,0.0,FORCE_BUY->first acceptable 5m signal,2013-10-09 05:55:00,,2.4196207523345947,2.3999999999999995,FORCE_BUY,,,
sell,28862,79.96,1468.0859273713509,0.0,5m SELL signal,2013-10-15 05:30:00,,3.4923853874206543,2.3999999999999995,FREE,3494.0445071438085,77.58,28174.0
buy,29253,79.94,1468.4532243259096,0.0,5m BUY signal,2013-10-17 09:15:00,,1.5296151638031006,0.7999999999999998,FREE,,,
sell,29274,80.42,1468.4532243259096,0.0,5m SELL signal,2013-10-17 11:00:00,,3.6609323024749756,-0.5,FREE,704.8575476764424,79.94,29253.0
buy,29307,80.6,1465.1738002517327,0.0,5m BUY signal,2013-10-17 13:45:00,,0.8896844983100891,0.7999999999999998,FREE,,,
sell,29318,80.6201,1465.1738002517327,0.0,5m SELL signal,2013-10-17 14:40:00,,3.342515230178833,-0.5,FREE,29.44999338505886,80.6,29307.0
