side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
sell,102470,255.15,393.3666952045587,0.0,5m SELL signal,2019-01-08 11:15:00,0.23100734929215427,3.329970598220825,-0.5,FREE,-165.21401198590974,255.57,102457.0
buy,102489,255.165,393.3435709499467,0.0,5m BUY signal,2019-01-08 12:50:00,0.23100734929215427,2.2641594409942627,1.3499999999999996,FREE,,,
sell,102495,255.6315,393.3435709499467,0.0,5m SELL signal,2019-01-08 13:20:00,0.23100734929215427,3.53556227684021,-0.5,FREE,183.4947758481487,255.165,102489.0
buy,102516,256.19,392.48607306019477,0.0,5m BUY signal,2019-01-08 15:05:00,0.23100734929215427,2.2474119663238525,1.3499999999999996,FREE,,,
sell,102520,256.695,392.48607306019477,0.0,5m SELL signal,2019-01-08 15:25:00,0.23100734929215427,3.839789390563965,-0.5,FREE,198.20546689539657,256.19,102516.0
buy,102538,256.27,393.13697476952706,0.0,5m BUY signal,2019-01-09 04:00:00,0.24600082338752727,1.7356266975402832,1.5499999999999994,FREE,,,
sell,102577,257.49,393.13697476952706,0.0,5m SELL signal,2019-01-09 04:10:00,0.24600082338752727,2.8962655067443848,-0.5,FREE,479.6271092188337,256.27,102538.0
buy,102761,256.79,394.20865155732514,0.0,5m BUY signal,2019-01-09 19:30:00,0.24600082338752727,1.962242841720581,1.5499999999999994,FREE,,,
sell,102844,257.12,394.20865155732514,0.0,5m SELL signal,2019-01-10 10:25:00,0.2580050001378779,3.6371121406555176,-0.5,FREE,130.08885501391103,256.79,102761.0
buy,102877,257.225,394.0477344286886,0.0,5m BUY signal,2019-01-10 13:10:00,0.2580050001378779,2.5506832599639893,-0.5,FREE,,,
sell,102887,257.79,394.0477344286886,0.0,5m SELL signal,2019-01-10 14:00:00,0.2580050001378779,3.4286458492279053,-0.5,FREE,222.63696995220818,257.225,102877.0
buy,102896,258.06,393.6354547716486,0.0,5m BUY signal,2019-01-10 14:45:00,0.2580050001378779,2.418703556060791,-0.5,FREE,,,
sell,102904,258.62,393.6354547716486,0.0,5m SELL signal,2019-01-10 15:25:00,0.2580050001378779,3.814751386642456,-0.5,FREE,220.43585467212412,258.06,102896.0
buy,103161,256.13,397.462231339725,0.0,5m BUY signal,2019-01-14 05:15:00,0.2569152062748153,2.418097734451294,1.7999999999999994,FREE,,,
sell,103181,256.72,397.462231339725,0.0,5m SELL signal,2019-01-14 06:55:00,0.2569152062748153,3.141606092453003,-0.5,FREE,234.5027164904504,256.13,103161.0
buy,103234,257.39,396.4276157952299,0.0,5m BUY signal,2019-01-14 11:20:00,0.2569152062748153,2.630927085876465,1.7999999999999994,FREE,,,
sell,103245,258.05,396.4276157952299,0.0,5m SELL signal,2019-01-14 12:15:00,0.2569152062748153,3.643744468688965,-0.5,FREE,261.64222642486163,257.39,103234.0
buy,103290,257.4,397.42869563309665,0.0,5m BUY signal,2019-01-14 16:00:00,0.2569152062748153,2.1657357215881348,1.7999999999999994,FREE,,,
sell,103326,257.78,397.42869563309665,0.0,5m SELL signal,2019-01-14 19:00:00,0.2569152062748153,3.2708592414855957,-0.5,FREE,151.0229043405749,257.4,103290.0
buy,103444,260.09,393.89891637625306,0.0,5m BUY signal,2019-01-15 12:50:00,0.2574161922105829,2.241473913192749,1.7999999999999994,FREE,,,
sell,103479,260.34,393.89891637625306,0.0,5m SELL signal,2019-01-15 15:45:00,0.2574161922105829,1.4951388835906982,-0.5,FREE,98.47472909406326,260.09,103444.0
buy,103488,259.75,394.79362421325783,0.0,5m BUY signal,2019-01-15 16:30:00,0.2574161922105829,2.132620096206665,1.7999999999999994,FREE,,,
sell,103509,260.31,394.79362421325783,0.0,5m SELL signal,2019-01-15 18:15:00,0.2574161922105829,1.4273297786712646,-0.5,FREE,221.08442955942527,259.75,103488.0
buy,103521,259.92,395.38599691810225,0.0,5m BUY signal,2019-01-15 19:15:00,0.2574161922105829,2.2061562538146973,1.7999999999999994,FREE,,,
sell,103530,260.8,395.38599691810225,0.0,5m SELL signal,2019-01-16 04:00:00,0.2591905108689024,1.2765536308288574,1.0499999999999996,FREE,347.9396772879282,259.92,103521.0
buy,103564,260.16,396.35865619711353,0.0,5m BUY signal,2019-01-16 07:05:00,0.2591905108689024,2.7772908210754395,-0.5,FREE,,,
sell,103594,261.16,396.35865619711353,0.0,5m SELL signal,2019-01-16 09:35:00,0.2591905108689024,1.3408457040786743,1.0499999999999996,FREE,396.35865619711353,260.16,103564.0
buy,103605,261.13,396.40419198268364,0.0,5m BUY signal,2019-01-16 10:30:00,0.2591905108689024,1.975375771522522,-0.5,FREE,,,
sell,103615,261.47,396.40419198268364,0.0,5m SELL signal,2019-01-16 11:20:00,0.2591905108689024,1.1091008186340332,1.0499999999999996,FREE,134.77742527412505,261.13,103605.0
buy,103767,259.82,398.92157677512245,0.0,5m BUY signal,2019-01-17 08:00:00,0.24492770028864622,2.570028066635132,1.4999999999999996,FREE,,,
sell,103773,260.29,398.92157677512245,0.0,5m SELL signal,2019-01-17 08:30:00,0.24492770028864622,1.5308302640914917,0.9999999999999996,FREE,187.49314108431844,259.82,103767.0
buy,103826,261.28,397.4100475306056,0.0,5m BUY signal,2019-01-17 13:15:00,0.24492770028864622,2.3494632244110107,1.4999999999999996,FREE,,,
sell,103832,261.86,397.4100475306056,0.0,5m SELL signal,2019-01-17 13:25:00,0.24492770028864622,1.0757039785385132,0.9999999999999996,FREE,230.4978275677675,261.28,103826.0
buy,103843,261.5677,397.85415036475985,0.0,5m BUY signal,2019-01-17 14:20:00,0.24492770028864622,2.246910333633423,1.4999999999999996,FREE,,,
sell,103941,263.96,397.85415036475985,0.0,5m SELL signal,2019-01-18 06:35:00,0.2536784279867584,1.9751237630844116,0.8499999999999996,FREE,951.786483917606,261.5677,103843.0
buy,103953,263.98,397.8240076152814,0.0,5m BUY signal,2019-01-18 07:35:00,0.2536784279867584,1.7694196701049805,-0.5,FREE,,,
sell,103972,264.48,397.8240076152814,0.0,5m SELL signal,2019-01-18 09:10:00,0.2536784279867584,1.6449394226074219,0.8499999999999996,FREE,198.9120038076407,263.98,103953.0
buy,104110,264.9,397.1932560743286,0.0,5m BUY signal,2019-01-22 04:50:00,0.23911065894599512,2.8590214252471924,-0.5,FREE,,,
sell,104161,264.86,397.1932560743286,0.0,5m SELL signal,2019-01-22 09:05:00,0.23911065894599512,1.5649826526641846,0.8499999999999996,FREE,-15.887730242958694,264.9,104110.0
buy,104168,264.67,397.4783912186748,0.0,5m BUY signal,2019-01-22 09:40:00,0.23911065894599512,2.311927556991577,-0.5,FREE,,,
sell,104218,262.48,397.4783912186748,0.0,5m SELL signal,2019-01-22 13:50:00,0.23911065894599512,1.2343794107437134,0.8499999999999996,FREE,-870.4776767688969,264.67,104168.0
buy,104224,261.916,398.33430614043345,0.0,5m BUY signal,2019-01-22 14:20:00,0.23911065894599512,2.268693208694458,-0.5,FREE,,,
sell,104326,263.74,398.33430614043345,0.0,5m SELL signal,2019-01-23 07:10:00,0.2262279598603867,0.9350557923316956,0.8999999999999997,FREE,726.5617744001555,261.916,104224.0
buy,104344,263.57,398.59122776293935,0.0,5m BUY signal,2019-01-23 08:40:00,0.2262279598603867,2.308084726333618,-0.5,FREE,,,
sell,104349,263.98,398.59122776293935,0.0,5m SELL signal,2019-01-23 09:05:00,0.2262279598603867,2.6498241424560547,0.8999999999999997,FREE,163.4224033828151,263.57,104344.0
buy,104364,263.76,398.9236893572215,0.0,5m BUY signal,2019-01-23 10:20:00,0.2262279598603867,3.0818943977355957,-0.5,FREE,,,
sell,104393,261.98,398.9236893572215,0.0,5m SELL signal,2019-01-23 12:45:00,0.2262279598603867,1.3370858430862427,0.8999999999999997,FREE,-710.0841670558434,263.76,104364.0
buy,104856,264.47,395.16780027150486,0.0,5m BUY signal,2019-01-28 04:20:00,0.2197092551872548,2.7412819862365723,-0.5,FREE,,,
sell,105054,263.74,395.16780027150486,0.0,5m SELL signal,2019-01-29 05:05:00,0.22716041649787222,1.8170379400253296,1.4999999999999996,FREE,-288.4724941982057,264.47,104856.0
buy,105554,268.97,387.4839411220831,0.0,5m BUY signal,2019-01-31 15:10:00,0.23991430983321718,1.750420331954956,-0.5,FREE,,,
sell,105562,270.07,387.4839411220831,0.0,5m SELL signal,2019-01-31 15:50:00,0.23991430983321718,2.3020951747894287,2.2499999999999996,FREE,426.2323352342782,268.97,105554.0
buy,105583,270.8,386.4393943088662,0.0,5m BUY signal,2019-01-31 17:35:00,0.23991430983321718,1.4373408555984497,-0.5,FREE,,,
sell,105686,271.145,386.4393943088662,0.0,5m SELL signal,2019-02-01 10:20:00,0.24770756108097183,2.5340614318847656,1.9499999999999993,FREE,133.32159103654743,270.8,105583.0
buy,105692,270.3869,387.52287766114966,0.0,5m BUY signal,2019-02-01 10:50:00,0.24770756108097183,1.378942847251892,0.9999999999999996,FREE,,,
sell,105806,270.3,387.52287766114966,0.0,5m SELL signal,2019-02-04 04:50:00,0.2316030478298173,2.9281907081604004,-0.5,FREE,-33.6757380687594,270.3869,105692.0
buy,105819,270.2,387.6662984152804,0.0,5m BUY signal,2019-02-04 06:15:00,0.2316030478298173,1.2826701402664185,1.2499999999999996,FREE,,,
sell,105857,270.11,387.6662984152804,0.0,5m SELL signal,2019-02-04 09:25:00,0.2316030478298173,2.1582043170928955,-0.5,FREE,-34.889966857365536,270.2,105819.0
buy,105860,269.68,388.2844254855806,0.0,5m BUY signal,2019-02-04 09:40:00,0.2316030478298173,1.5353645086288452,1.2499999999999996,FREE,,,
sell,105876,270.5297,388.2844254855806,0.0,5m SELL signal,2019-02-04 11:00:00,0.2316030478298173,2.2013566493988037,-0.5,FREE,329.9252763350917,269.68,105860.0
buy,106080,272.42,385.5901517556951,0.0,5m BUY signal,2019-02-05 12:20:00,0.23149554423748753,2.4913508892059326,-0.5,FREE,,,
sell,106101,272.99,385.5901517556951,0.0,5m SELL signal,2019-02-05 14:05:00,0.23149554423748753,1.2358063459396362,1.1999999999999997,FREE,219.7863865007436,272.42,106080.0
buy,106107,272.94,385.66078818710054,0.0,5m BUY signal,2019-02-05 14:35:00,0.23149554423748753,2.5380940437316895,-0.5,FREE,,,
sell,106468,269.61,385.66078818710054,0.0,5m SELL signal,2019-02-07 13:30:00,0.23612185602952285,1.0551398992538452,0.8999999999999997,FREE,-1284.2504246630388,272.94,106107.0
buy,106474,269.32,386.07606231666483,0.0,5m BUY signal,2019-02-07 14:00:00,0.23612185602952285,2.951458215713501,2.4499999999999993,FREE,,,
sell,106494,269.82,386.07606231666483,0.0,5m SELL signal,2019-02-07 15:40:00,0.23612185602952285,1.1822656393051147,0.8999999999999997,FREE,193.03803115833242,269.32,106474.0
buy,106518,269.86,386.01883619018196,0.0,5m BUY signal,2019-02-07 17:40:00,0.23612185602952285,2.734001398086548,2.4499999999999993,FREE,,,
sell,106609,269.265,386.01883619018196,0.0,5m SELL signal,2019-02-08 09:35:00,0.209795486359879,0.8790715336799622,0.8499999999999996,FREE,-229.6812075331688,269.86,106518.0
buy,106616,268.41,387.24847035039426,0.0,5m BUY signal,2019-02-08 10:10:00,0.209795486359879,2.7055716514587402,2.1999999999999993,FREE,,,
sell,106622,268.7501,387.24847035039426,0.0,5m SELL signal,2019-02-08 10:40:00,0.209795486359879,1.1315151453018188,0.8499999999999996,FREE,131.70320476614967,268.41,106616.0
buy,106626,268.01,388.3178431085239,0.0,5m BUY signal,2019-02-08 11:00:00,0.209795486359879,2.6875851154327393,2.1999999999999993,FREE,,,
sell,106631,268.29,388.3178431085239,0.0,5m SELL signal,2019-02-08 11:25:00,0.209795486359879,0.9510151147842407,0.8499999999999996,FREE,108.72899607039817,268.01,106626.0
buy,106738,271.53,383.68428581588,0.0,5m BUY signal,2019-02-11 04:30:00,0.23793392913739556,3.06300687789917,2.499999999999999,FREE,,,
sell,106829,270.82,383.68428581588,0.0,5m SELL signal,2019-02-11 12:25:00,0.23793392913739556,1.2863638401031494,1.0999999999999996,FREE,-272.41584292926694,271.53,106738.0
buy,106857,270.11,384.69282249697017,0.0,5m BUY signal,2019-02-11 14:45:00,0.23793392913739556,2.843204975128174,2.499999999999999,FREE,,,
sell,106863,270.46,384.69282249697017,0.0,5m SELL signal,2019-02-11 15:15:00,0.23793392913739556,1.137086272239685,1.0999999999999996,FREE,134.64248787392643,270.11,106857.0
buy,107042,274.2999,379.3075417545925,0.0,5m BUY signal,2019-02-12 14:35:00,0.24717040805247537,1.9503228664398193,-0.5,FREE,,,
sell,107092,274.44,379.3075417545925,0.0,5m SELL signal,2019-02-12 18:45:00,0.24717040805247537,1.4512333869934082,0.8999999999999997,FREE,53.14098659982527,274.2999,107042.0
buy,107174,275.34,378.0677045076283,0.0,5m BUY signal,2019-02-13 10:05:00,0.2611767966304484,0.8154889941215515,-0.5,FREE,,,
sell,107180,275.64,378.0677045076283,0.0,5m SELL signal,2019-02-13 10:35:00,0.2611767966304484,2.8205924034118652,1.5999999999999996,FREE,113.4203113522928,275.34,107174.0
buy,107190,275.0,378.9475711653915,0.0,5m BUY signal,2019-02-13 11:25:00,0.2611767966304484,1.0893465280532837,-0.5,FREE,,,
sell,107214,275.06,378.9475711653915,0.0,5m SELL signal,2019-02-13 13:25:00,0.2611767966304484,2.8891820907592773,1.5999999999999996,FREE,22.73685426992435,275.0,107190.0
buy,107245,274.85,379.2371072394127,0.0,5m BUY signal,2019-02-13 16:00:00,0.2611767966304484,0.9037890434265137,-0.5,FREE,,,
sell,107272,274.75,379.2371072394127,0.0,5m SELL signal,2019-02-13 18:15:00,0.2611767966304484,2.4312314987182617,1.5999999999999996,FREE,-37.923710723949895,274.85,107245.0
buy,107292,275.45,378.27335347260356,0.0,5m BUY signal,2019-02-13 19:55:00,0.2611767966304484,1.1124975681304932,-0.5,FREE,,,
sell,107293,275.5,378.27335347260356,0.0,5m SELL signal,2019-02-14 04:00:00,0.2480043917720137,2.8293893337249756,2.1499999999999995,FREE,18.913667673634478,275.45,107292.0
buy,107482,273.37,381.22072239712577,0.0,5m BUY signal,2019-02-15 04:00:00,0.23183008245443001,1.5083900690078735,0.5499999999999998,FREE,,,
sell,107525,275.01,381.22072239712577,0.0,5m SELL signal,2019-02-15 08:00:00,0.23183008245443001,2.751093626022339,2.499999999999999,FREE,625.2019847312811,273.37,107482.0
buy,107529,274.8,381.51204827668687,0.0,5m BUY signal,2019-02-15 08:20:00,0.23183008245443001,1.1732336282730103,0.5499999999999998,FREE,,,
sell,107534,275.45,381.51204827668687,0.0,5m SELL signal,2019-02-15 08:45:00,0.23183008245443001,2.930816650390625,2.499999999999999,FREE,247.9828313798378,274.8,107529.0
buy,107563,276.415,380.1801410842877,0.0,5m BUY signal,2019-02-15 11:10:00,0.23183008245443001,0.5706940293312073,0.5499999999999998,FREE,,,
sell,107571,276.73,380.1801410842877,0.0,5m SELL signal,2019-02-15 11:50:00,0.23183008245443001,3.4861111640930176,2.499999999999999,FREE,119.75674444154976,276.415,107563.0
buy,107690,276.8,380.0839972624817,0.0,5m BUY signal,2019-02-19 06:15:00,0.2677455068099626,0.9740908741950989,-0.5,FREE,,,
sell,107709,276.97,380.0839972624817,0.0,5m SELL signal,2019-02-19 07:50:00,0.2677455068099626,4.279740810394287,1.7499999999999996,FREE,64.61427953462794,276.8,107690.0
buy,107718,276.72,380.4273804632465,0.0,5m BUY signal,2019-02-19 08:35:00,0.2677455068099626,0.6412292122840881,-0.5,FREE,,,
sell,107731,277.0914,380.4273804632465,0.0,5m SELL signal,2019-02-19 09:40:00,0.2677455068099626,4.256839275360107,1.7499999999999996,FREE,141.29072910404753,276.72,107718.0
buy,107742,277.095,380.42243797576145,0.0,5m BUY signal,2019-02-19 10:35:00,0.2677455068099626,0.6862044334411621,-0.5,FREE,,,
sell,107754,277.58,380.42243797576145,0.0,5m SELL signal,2019-02-19 11:35:00,0.2677455068099626,4.162321090698242,1.7499999999999996,FREE,184.50488241822788,277.095,107742.0
buy,108150,276.675,381.6667943735858,0.0,5m BUY signal,2019-02-21 14:45:00,0.2548674323186109,1.4619134664535522,-0.5,FREE,,,
sell,108164,277.47,381.6667943735858,0.0,5m SELL signal,2019-02-21 15:55:00,0.2548674323186109,2.5151495933532715,2.3999999999999995,FREE,303.4251015270068,276.675,108150.0
buy,108310,278.93,379.66904038589917,0.0,5m BUY signal,2019-02-22 12:30:00,0.25879728320905343,1.7861794233322144,-0.5,FREE,,,
sell,108351,279.15,379.66904038589917,0.0,5m SELL signal,2019-02-22 15:55:00,0.25879728320905343,2.933645725250244,2.3999999999999995,FREE,83.5271888848866,278.93,108310.0
buy,108374,279.29,379.4787232758915,0.0,5m BUY signal,2019-02-22 17:50:00,0.25879728320905343,1.7315775156021118,-0.5,FREE,,,
sell,108394,279.96,379.4787232758915,0.0,5m SELL signal,2019-02-25 04:00:00,0.2946018162803153,2.4485507011413574,-0.5,FREE,254.2507445948318,279.29,108374.0
buy,108403,280.0,379.42451202970926,0.0,5m BUY signal,2019-02-25 04:50:00,0.2946018162803153,1.147114634513855,-0.5,FREE,,,
sell,108409,280.19,379.42451202970926,0.0,5m SELL signal,2019-02-25 05:20:00,0.2946018162803153,2.442690372467041,-0.5,FREE,72.0906572856439,280.0,108403.0
buy,108527,280.055,379.6074129210485,0.0,5m BUY signal,2019-02-25 15:10:00,0.2946018162803153,1.5303934812545776,-0.5,FREE,,,
sell,108649,279.8533,379.6074129210485,0.0,5m SELL signal,2019-02-26 10:00:00,0.2612845758550979,2.4843358993530273,2.0999999999999996,FREE,-76.5668151861818,280.055,108527.0
buy,108659,279.28,380.38666288462497,0.0,5m BUY signal,2019-02-26 10:50:00,0.2612845758550979,1.1886135339736938,-0.5,FREE,,,
sell,108712,280.09,380.38666288462497,0.0,5m SELL signal,2019-02-26 15:15:00,0.2612845758550979,2.3540849685668945,2.0999999999999996,FREE,308.11319693654707,279.28,108659.0
buy,108834,277.93,383.34292954108804,0.0,5m BUY signal,2019-02-27 10:10:00,0.2609491533621788,1.5555739402770996,-0.5,FREE,,,
sell,108852,278.56,383.34292954108804,0.0,5m SELL signal,2019-02-27 11:40:00,0.2609491533621788,2.1073808670043945,2.0999999999999996,FREE,241.50604561088372,277.93,108834.0
buy,108897,279.1,382.6012413219831,0.0,5m BUY signal,2019-02-27 15:25:00,0.2609491533621788,1.5455543994903564,-0.5,FREE,,,
sell,108973,278.81,382.6012413219831,0.0,5m SELL signal,2019-02-28 06:15:00,0.2676468678499593,1.7784663438796997,1.5499999999999994,FREE,-110.95435998338293,279.1,108897.0
buy,109011,278.835,382.56693776958457,0.0,5m BUY signal,2019-02-28 09:30:00,0.2676468678499593,1.4022477865219116,0.9999999999999996,FREE,,,
sell,109036,279.24,382.56693776958457,0.0,5m SELL signal,2019-02-28 11:35:00,0.2676468678499593,1.614558458328247,1.5499999999999994,FREE,154.93960979669305,278.835,109011.0
buy,109050,279.1901,382.635314442664,0.0,5m BUY signal,2019-02-28 12:45:00,0.2676468678499593,1.5216699838638306,0.9999999999999996,FREE,,,
sell,109193,280.5,382.635314442664,0.0,5m SELL signal,2019-03-01 09:20:00,0.2696386700332439,1.7846243381500244,1.6499999999999995,FREE,501.2139983884561,279.1901,109050.0
buy,109214,279.6,383.8669731801404,0.0,5m BUY signal,2019-03-01 11:05:00,0.2696386700332439,1.5698257684707642,1.5499999999999994,FREE,,,
sell,109228,279.34,383.8669731801404,0.0,5m SELL signal,2019-03-01 12:15:00,0.2696386700332439,1.9694255590438843,1.6499999999999995,FREE,-99.80541302685484,279.6,109214.0
buy,109405,278.64,384.8313246057293,0.0,5m BUY signal,2019-03-04 11:40:00,0.2720590824406009,1.8043642044067383,1.7499999999999996,FREE,,,
sell,109431,278.42,384.8313246057293,0.0,5m SELL signal,2019-03-04 13:50:00,0.2720590824406009,1.8898680210113525,1.6999999999999993,FREE,-84.66289141324907,278.64,109405.0
buy,109751,277.9099,385.53767748729774,0.0,5m BUY signal,2019-03-06 11:05:00,0.2729282586596025,1.8056031465530396,1.0499999999999996,FREE,,,
sell,109759,278.32,385.53767748729774,0.0,5m SELL signal,2019-03-06 11:15:00,0.2729282586596025,1.360302209854126,1.1499999999999997,FREE,158.10900153754076,277.9099,109751.0
buy,109765,277.64,386.4819420770232,0.0,5m BUY signal,2019-03-06 11:45:00,0.2729282586596025,1.256162166595459,1.0499999999999996,FREE,,,
sell,109897,276.85,386.4819420770232,0.0,5m SELL signal,2019-03-07 07:05:00,0.2572588289872482,0.843721330165863,-0.5,FREE,-305.32073424083427,277.64,109765.0
buy,109922,277.05,386.2029441040385,0.0,5m BUY signal,2019-03-07 09:10:00,0.2572588289872482,1.709079623222351,1.5999999999999996,FREE,,,
sell,109942,275.36,386.2029441040385,0.0,5m SELL signal,2019-03-07 10:50:00,0.2572588289872482,1.3494505882263184,-0.5,FREE,-652.6829755358242,277.05,109922.0
buy,109948,275.035,386.65930768261507,0.0,5m BUY signal,2019-03-07 11:20:00,0.2572588289872482,1.7755510807037354,1.5999999999999996,FREE,,,
sell,109965,275.87,386.65930768261507,0.0,5m SELL signal,2019-03-07 12:45:00,0.2572588289872482,1.099615454673767,-0.5,FREE,322.86052191497566,275.035,109948.0
buy,109980,275.53,387.1364396269119,0.0,5m BUY signal,2019-03-07 14:00:00,0.2572588289872482,2.028360605239868,1.5999999999999996,FREE,,,
sell,109996,274.72,387.1364396269119,0.0,5m SELL signal,2019-03-07 15:20:00,0.2572588289872482,0.7872008681297302,-0.5,FREE,-313.58051609777755,275.53,109980.0
buy,110060,274.01,388.13956678334824,0.0,5m BUY signal,2019-03-08 04:50:00,0.24979812542166538,2.4687232971191406,1.8999999999999995,FREE,,,
sell,110115,273.13,388.13956678334824,0.0,5m SELL signal,2019-03-08 09:50:00,0.24979812542166538,0.9022696614265442,0.7999999999999998,FREE,-341.5628187693447,274.01,110060.0
buy,110151,272.62,388.86567337515925,0.0,5m BUY signal,2019-03-08 12:50:00,0.24979812542166538,2.243941068649292,1.8999999999999995,FREE,,,
sell,110300,276.29,388.86567337515925,0.0,5m SELL signal,2019-03-11 09:55:00,0.2738980541352672,1.3375376462936401,-0.5,FREE,1427.1370212868405,272.62,110151.0
buy,111007,281.17,382.1165021048574,0.0,5m BUY signal,2019-03-15 08:00:00,0.27078845834331466,1.6050238609313965,1.1999999999999997,FREE,,,
sell,111182,281.8,382.1165021048574,0.0,5m SELL signal,2019-03-18 07:05:00,0.23962888693268014,2.2912161350250244,2.0999999999999996,FREE,240.7333963260584,281.17,111007.0
buy,111206,281.55,382.4557993008304,0.0,5m BUY signal,2019-03-18 09:05:00,0.23962888693268014,1.2600387334823608,1.1999999999999997,FREE,,,
sell,111286,282.52,382.4557993008304,0.0,5m SELL signal,2019-03-18 15:45:00,0.23962888693268014,2.1706783771514893,2.0999999999999996,FREE,370.9821253217942,281.55,111206.0
buy,111582,281.4,383.97801143735114,0.0,5m BUY signal,2019-03-20 09:35:00,0.24552903804783524,1.9142863750457764,1.4499999999999995,FREE,,,
sell,111758,280.43,383.97801143735114,0.0,5m SELL signal,2019-03-21 08:55:00,0.24767462846372135,0.42211097478866577,-0.5,FREE,-372.45867109421926,281.4,111582.0
buy,111800,283.46,379.87354034917234,0.0,5m BUY signal,2019-03-21 12:25:00,0.24767462846372135,2.0086607933044434,1.9999999999999996,FREE,,,
sell,111817,284.225,379.87354034917234,0.0,5m SELL signal,2019-03-21 13:50:00,0.24767462846372135,0.49210622906684875,-0.5,FREE,290.60325836713326,283.46,111800.0
buy,111894,283.84,380.38880004842,0.0,5m BUY signal,2019-03-22 04:35:00,0.2625884620694188,2.026733875274658,1.8499999999999996,FREE,,,
sell,111919,283.78,380.38880004842,0.0,5m SELL signal,2019-03-22 06:45:00,0.2625884620694188,1.2411308288574219,0.7999999999999998,FREE,-22.823328002906067,283.84,111894.0
buy,111937,283.01,381.42374360531653,0.0,5m BUY signal,2019-03-22 08:15:00,0.2625884620694188,2.008441209793091,1.8499999999999996,FREE,,,
