feature,coef,abs_coef
q_range_over_atr,1.8924187156140528,1.8924187156140528
p,-1.417480014156457,1.417480014156457
nyxbt_vol_10,-1.1971841700076344,1.1971841700076344
q_vol_z_20,1.1954840494515528,1.1954840494515528
ctx_days_since_last_bsp,-1.1428098657337333,1.1428098657337333
us10y_ret_40,-0.9961254557380069,0.9961254557380069
nyxbt_ret_40,0.9487447260653339,0.9487447260653339
us30y_slope40,0.9041144921987418,0.9041144921987418
dp_minK,-0.901952920611623,0.901952920611623
nyxbt_ret_20,-0.85901967898269,0.85901967898269
ctx_days_since_last_buy,0.8273430990058888,0.8273430990058888
vix_vol_10,-0.7647392167153663,0.7647392167153663
nyxbt_vol_5,-0.7605198761121088,0.7605198761121088
vix_ret_5,-0.7260696908912952,0.7260696908912952
dp_maxK,0.7148605876857557,0.7148605876857557
us10y_range_over_atr,0.6792892492985538,0.6792892492985538
q_vol_5,0.6773114937485879,0.6773114937485879
xau_ret_5,0.6490704022829485,0.6490704022829485
vix_vol_5,0.6345761317834984,0.6345761317834984
dxy_vol_40,0.6302755263115638,0.6302755263115638
vix_close_pos,0.6281006101949115,0.6281006101949115
q_atr_14,0.5985234527681483,0.5985234527681483
dxy_ret_5,0.5786741717940516,0.5786741717940516
vix_gap,-0.5676511267616016,0.5676511267616016
ctx_days_since_last_sell,0.5559198944849317,0.5559198944849317
us10y_vol_40,-0.5547771134812021,0.5547771134812021
dxy_range_over_atr,0.550659595044328,0.550659595044328
nyxbt_above_ma_20,-0.5413152147135345,0.5413152147135345
dxy_ret1,0.5306011526958748,0.5306011526958748
xau_above_ma_100,-0.5216187665737283,0.5216187665737283
dxy_vol_20,0.5192520998992519,0.5192520998992519
vix_slope40,0.5120006072391685,0.5120006072391685
q_vol_40,0.4672427159211698,0.4672427159211698
nyxbt_vol_20,-0.46197712213419223,0.46197712213419223
us30y_atr_14,0.4436838001998768,0.4436838001998768
q_above_ma_100,-0.4433952384594259,0.4433952384594259
dxy_atr_14,-0.4423897433092723,0.4423897433092723
q_ret_5,-0.4398509155653382,0.4398509155653382
vix_ret1,0.43623303374078787,0.43623303374078787
q_vol_20,0.43458820636681333,0.43458820636681333
us10y_above_ma_100,-0.42861287489723016,0.42861287489723016
us10y_atr_14,0.4272161629622522,0.4272161629622522
xau_vol_5,-0.4267467104965642,0.4267467104965642
xau_ret1,0.42300736577190834,0.42300736577190834
dxy_vol_5,0.4147217543336696,0.4147217543336696
q_vol_jump,-0.41094548112903606,0.41094548112903606
us10y_ret_20,0.4040684373831395,0.4040684373831395
us10y_ret_10,0.398980494237389,0.398980494237389
dxy_ret_20,-0.3984395467723383,0.3984395467723383
us30y_vol_40,-0.38643378933986156,0.38643378933986156
q_close_pos,-0.38380408682628786,0.38380408682628786
dxy_close_pos,-0.3831335207802315,0.3831335207802315
xau_above_ma_20,0.37504711308066074,0.37504711308066074
nyxbt_ret_5,0.3738337481005435,0.3738337481005435
dxy_ret_10,-0.367397272952357,0.367397272952357
vix_range_over_atr,-0.3672364133242484,0.3672364133242484
xau_vol_20,0.3670689306468245,0.3670689306468245
nyxbt_ret1,-0.35870785459539106,0.35870785459539106
us30y_ret_20,0.3471317550038583,0.3471317550038583
nyxbt_above_ma_100,0.34711851633172447,0.34711851633172447
xau_vol_40,0.3339879660114482,0.3339879660114482
us10y_ret1,0.3274649468010491,0.3274649468010491
q_slope40,-0.32106763569776,0.32106763569776
ctx_density_buy,-0.29795249986734723,0.29795249986734723
nyxbt_slope40,0.2963205720761615,0.2963205720761615
nyxbt_vol_40,0.29538809560733775,0.29538809560733775
nyxbt_close_pos,-0.2865177689877679,0.2865177689877679
vix_above_ma_100,0.28297666709942804,0.28297666709942804
dxy_ret_40,0.2818375463497894,0.2818375463497894
vix_ret_10,-0.28060488663817923,0.28060488663817923
q_ret_10,0.26369885240059393,0.26369885240059393
nyxbt_ret_10,0.25940560608065194,0.25940560608065194
us30y_ret_10,0.25278829390161844,0.25278829390161844
us30y_ret_40,0.24748674313033667,0.24748674313033667
