date,equity,cash,pos,qty,bucket_next,prev_reg_score,prev_reg_slope,prev_reg_above_ma,th_buy_today,th_sell_today,th_buy_bull,th_buy_side,th_buy_bear,th_sell_bull,th_sell_side,th_sell_bear,bucket_today,reg_score,reg_slope,reg_above_ma
2020-03-12,117415.88482126028,117415.88482126028,0,0.0,bear,-0.17605734158624536,-0.00206368331174989,-0.11324419443399714,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-13,120379.2042875251,120379.2042875251,0,0.0,bear,-0.2966310655477194,-0.0028815239521957636,-0.19199099579408807,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-16,123990.08383153773,0.0,1,709.4065901792982,bear,-0.1929683845509246,-0.0033597895491772854,-0.12192601060226183,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-17,127842.99542211466,0.0,1,727.9523711542801,bear,-0.34840983543887327,-0.0042428185779722115,-0.2237875864699711,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-18,125471.36068718212,125471.36068718212,0,0.0,bear,-0.2580514581738913,-0.0047883280981079095,-0.16245764925304507,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-19,129654.8088164978,129654.8088164978,0,0.0,bear,-0.29374934449489853,-0.0054102734567188305,-0.1850123494164947,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-20,117814.79160718687,0.0,1,696.881530859972,bear,-0.2837357049992308,-0.005956171571118382,-0.1772447935239171,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-23,129716.94461957086,0.0,1,750.7636567864964,bear,-0.328869584184717,-0.006592553437844318,-0.20606128258078937,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-24,134608.66956212412,134608.66956212412,0,0.0,bear,-0.3270186970381505,-0.007215110025888987,-0.20358224464032237,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-25,133438.78014382249,0.0,1,730.6509343690658,bear,-0.23145361606810286,-0.007594914399898872,-0.13911258191227083,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-26,140496.86816982765,0.0,1,730.6509343690658,bear,-0.23730308133566091,-0.007911038167328889,-0.14237997788911616,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-27,137748.65177132015,0.0,1,747.6181914318597,bear,-0.16621591594115626,-0.00799665612555302,-0.09481729837633146,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-30,138823.02267342532,0.0,1,722.284197052161,bear,-0.2091050000526455,-0.008169466631210978,-0.12306440010600839,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-03-31,137954.75337820826,0.0,1,732.5938791259533,bear,-0.15755362999540481,-0.008238638775290099,-0.08855847577968967,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-04-01,134945.57651675213,0.0,1,735.8794662272447,bear,-0.16502681949745615,-0.008256803568657088,-0.09350427252765658,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-04-02,137253.83218206247,137253.83218206247,0,0.0,bear,-0.2178850736988875,-0.00831764602763972,-0.1286214237439789,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-04-03,136873.50299147257,0.0,1,747.4525065065126,bear,-0.18631344305143036,-0.008250799548489514,-0.10770736293730787,-0.5,-0.5,2.1499999999999995,1.9499999999999993,-0.5,-0.5,-0.5,-0.5,,,,
2020-04-06,145952.201569151,145952.201569151,0,0.0,bear,-0.19981302654442096,-0.00816482274722591,-0.11687903886849549,2.1999999999999993,-0.5,2.1499999999999995,1.9499999999999993,2.1999999999999993,-0.5,-0.5,-0.5,,,,
2020-04-07,145718.39302288872,0.0,1,742.2493532135734,bear,-0.10041729102161659,-0.0078001200885136545,-0.05134462050405042,1.9999999999999996,-0.5,2.1499999999999995,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-08,148190.08336908993,148190.08336908993,0,0.0,bear,-0.09669488039057916,-0.007361803756239588,-0.04973964608124026,1.8999999999999995,-0.5,2.1499999999999995,1.9499999999999993,1.8999999999999995,-0.5,-0.5,-0.5,,,,
2020-04-09,149235.7600568553,149235.7600568553,0,0.0,bear,-0.06184238506413228,-0.006814728948322902,-0.027598798812775716,1.9999999999999996,-0.5,2.1499999999999995,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-13,149913.0781811678,149913.0781811678,0,0.0,bear,-0.0549092132119118,-0.0061977639345397895,-0.024210614272194952,1.9999999999999996,-0.5,2.1499999999999995,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-14,149913.0781811678,149913.0781811678,0,0.0,bull,-0.0342370441197606,-0.005517546232005737,-0.011789603615828925,2.1499999999999995,-0.5,2.1499999999999995,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-15,149799.1798637599,0.0,1,719.358335880522,side,0.03393763853471278,-0.004643967937140314,0.03191302823075581,1.9499999999999993,-0.5,2.1499999999999995,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-16,155523.07210393884,155523.07210393884,0,0.0,bull,0.020672559412511483,-0.0037919592634345525,0.02136562480187676,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-17,154188.11011163038,0.0,1,717.7215012411226,bull,0.053712475670628736,-0.002815731502245314,0.04143978011824312,-0.5,2.0499999999999994,-0.5,1.9499999999999993,1.9999999999999996,2.0499999999999994,-0.5,-0.5,,,,
2020-04-20,152438.4912197738,0.0,1,715.3713980936402,bull,0.0736356781897362,-0.0018207485291871098,0.05273194918486501,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-21,148151.49383254076,148151.49383254076,0,0.0,side,0.06027866221071068,-0.0009276996936147897,0.042041174194370035,1.9499999999999993,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-22,147959.4772074698,147959.4772074698,0,0.0,bull,0.008053385834976622,-0.0003086033348613389,0.005986130559707092,-0.5,1.5999999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.5999999999999996,-0.5,-0.5,,,,
2020-04-23,147064.9302396821,0.0,1,704.3676911714263,bull,0.057945974643249375,0.0003259777296820209,0.03797869430280221,-0.5,2.349999999999999,-0.5,1.9499999999999993,1.9999999999999996,2.349999999999999,-0.5,-0.5,,,,
2020-04-24,150878.4072256761,150878.4072256761,0,0.0,bull,0.05986854425903458,0.0009763913584911978,0.03795958012237399,-0.5,2.499999999999999,-0.5,1.9499999999999993,1.9999999999999996,2.499999999999999,-0.5,-0.5,,,,
2020-04-27,151442.93750629402,0.0,1,703.1756396261968,bull,0.08916064804866473,0.0014917082765771095,0.05645701547928894,0.8999999999999997,-0.5,0.8999999999999997,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-28,149697.49413327486,149697.49413327486,0,0.0,bull,0.1064388649293913,0.002031989887306774,0.06689526351164732,1.9999999999999996,-0.5,1.9999999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-29,149697.49413327486,149697.49413327486,0,0.0,bull,0.08186852905022736,0.0026875374776401365,0.04920394441153797,0.6999999999999997,-0.5,0.6999999999999997,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-04-30,151963.96618755555,151963.96618755555,0,0.0,bull,0.14221047970414172,0.003349531031310279,0.08810792440680726,0.8499999999999996,-0.5,0.8499999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-01,152047.52923808614,0.0,1,713.9051987890231,bull,0.14690264083938348,0.004158895710605957,0.0896173024717104,0.7499999999999998,-0.5,0.7499999999999998,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-04,151957.7803195329,0.0,1,705.5333843417815,bull,0.10608534045247933,0.004744404314893285,0.061234751671866317,-0.5,2.499999999999999,-0.5,1.9499999999999993,1.9999999999999996,2.499999999999999,-0.5,-0.5,,,,
2020-05-05,153213.62974366127,153213.62974366127,0,0.0,bull,0.12874825880167867,0.005305851439315521,0.07522046965582141,-0.5,2.0999999999999996,-0.5,1.9499999999999993,1.9999999999999996,2.0999999999999996,-0.5,-0.5,,,,
2020-05-06,154295.76863116032,154295.76863116032,0,0.0,bull,0.1485996478492175,0.005625254992365127,0.08781592191474807,-0.5,1.9499999999999993,-0.5,1.9499999999999993,1.9999999999999996,1.9499999999999993,-0.5,-0.5,,,,
2020-05-07,155343.95982150245,155343.95982150245,0,0.0,bull,0.15962101800867323,0.006149028848431829,0.0941159543089185,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-08,155343.95982150245,155343.95982150245,0,0.0,bull,0.1810257476160551,0.006535124585924252,0.10761358257218823,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-11,155515.62578072704,0.0,1,686.6638368983002,bull,0.2006948289015635,0.006577164409732581,0.12064222378157718,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-12,151844.55598985066,0.0,1,690.0456986587169,bull,0.21319470543191762,0.006919924483861389,0.12828995465355564,2.499999999999999,-0.5,2.499999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-13,154722.73804639786,154722.73804639786,0,0.0,bull,0.17605200274518384,0.006663554387879212,0.10404089305436415,2.4499999999999993,0.9999999999999996,2.4499999999999993,1.9499999999999993,1.9999999999999996,0.9999999999999996,-0.5,-0.5,,,,
2020-05-14,157413.14604919153,157413.14604919153,0,0.0,bull,0.15350710867397518,0.006591326023223759,0.08915542040286928,2.4499999999999993,1.3999999999999995,2.4499999999999993,1.9499999999999993,1.9999999999999996,1.3999999999999995,-0.5,-0.5,,,,
2020-05-15,156409.85577080605,156409.85577080605,0,0.0,bull,0.17090768187811772,0.006406726796323466,0.10112500099276489,2.4499999999999993,1.4499999999999995,2.4499999999999993,1.9499999999999993,1.9999999999999996,1.4499999999999995,-0.5,-0.5,,,,
2020-05-18,156409.85577080605,156409.85577080605,0,0.0,bull,0.17916205404328014,0.0062260354351172465,0.10698929849195227,2.4499999999999993,1.4499999999999995,2.4499999999999993,1.9499999999999993,1.9999999999999996,1.4499999999999995,-0.5,-0.5,,,,
2020-05-19,156409.85577080605,156409.85577080605,0,0.0,bull,0.20592197404656976,0.005916303133234477,0.12544870976457756,1.4999999999999996,-0.5,1.4999999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-20,156470.79203771817,156470.79203771817,0,0.0,bull,0.19502654946632392,0.005538144720334874,0.1189414102035462,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-21,156908.40624315885,156908.40624315885,0,0.0,bull,0.22372923482895501,0.0054655615367512605,0.13822170014580082,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-22,157349.88118057008,0.0,1,685.0234269942102,bull,0.19900928466917364,0.005280986031845374,0.12211088438242501,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-26,157929.88117072097,0.0,1,688.6577472233068,bull,0.1961433023210767,0.00526372147720715,0.12023475859297017,2.3999999999999995,-0.5,2.3999999999999995,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-05-27,157101.17401002598,157101.17401002598,0,0.0,bull,0.18504203598042276,0.00506825724057513,0.11322484283913159,2.2999999999999994,2.4499999999999993,2.2999999999999994,1.9499999999999993,1.9999999999999996,2.4499999999999993,-0.5,-0.5,,,,
2020-05-28,157851.96033476898,0.0,1,686.6113977153935,bull,0.18402623851732694,0.004990359113283062,0.11270344078498518,2.2499999999999996,2.0999999999999996,2.2499999999999996,1.9499999999999993,1.9999999999999996,2.0999999999999996,-0.5,-0.5,,,,
2020-05-29,158739.19602051642,158739.19602051642,0,0.0,bull,0.17373060156975106,0.004840627117145943,0.10613914681220882,1.6999999999999993,2.499999999999999,1.6999999999999993,1.9499999999999993,1.9999999999999996,2.499999999999999,-0.5,-0.5,,,,
2020-06-01,159113.17019943052,159113.17019943052,0,0.0,bull,0.18800412231495328,0.004541676906554253,0.11625272773019368,0.5999999999999996,-0.5,0.5999999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-02,158730.00721436652,158730.00721436652,0,0.0,bull,0.18324272171367476,0.004284643382214322,0.11359252771135453,1.6499999999999995,2.4499999999999993,1.6499999999999995,1.9499999999999993,1.9999999999999996,2.4499999999999993,-0.5,-0.5,,,,
2020-06-03,158730.00721436652,158730.00721436652,0,0.0,bull,0.18312944301977116,0.003953979361069702,0.11417833662437471,0.24999999999999978,2.2499999999999996,0.24999999999999978,1.9499999999999993,1.9999999999999996,2.2499999999999996,-0.5,-0.5,,,,
2020-06-04,157357.0627125969,0.0,1,670.146342628495,bull,0.179911260695617,0.0038582852443390164,0.11222426997506663,0.7499999999999998,2.349999999999999,0.7499999999999998,1.9499999999999993,1.9999999999999996,2.349999999999999,-0.5,-0.5,,,,
2020-06-05,160972.79964158224,0.0,1,671.8958161849163,bull,0.15977720595917239,0.0037003430550266985,0.09911745119606152,0.6499999999999997,2.4499999999999993,0.6499999999999997,1.9499999999999993,1.9999999999999996,2.4499999999999993,-0.5,-0.5,,,,
2020-06-08,161334.2698541,0.0,1,669.0481457000084,bull,0.18337209542661628,0.0036613487129994347,0.11492536619174532,-0.5,1.4499999999999995,-0.5,1.9499999999999993,1.9999999999999996,1.4499999999999995,-0.5,-0.5,,,,
2020-06-09,161076.74980995563,161076.74980995563,0,0.0,bull,0.18848524326840632,0.003622761942896936,0.11841130495981034,-0.5,1.8499999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.8499999999999996,-0.5,-0.5,,,,
2020-06-10,160554.3947627804,0.0,1,655.1636120247302,bull,0.191595780789506,0.003617305064583386,0.12049591039717056,1.9999999999999996,2.0499999999999994,1.9999999999999996,1.9499999999999993,1.9999999999999996,2.0499999999999994,-0.5,-0.5,,,,
2020-06-11,156318.24725015982,0.0,1,661.8326231007233,bull,0.20382527774672798,0.0037852856782493137,0.12831294714132002,2.349999999999999,-0.5,2.349999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-12,160043.25356957872,160043.25356957872,0,0.0,bull,0.1132879657220389,0.0036947750807468523,0.06813576031986557,2.349999999999999,-0.5,2.349999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-15,160862.77725996278,160862.77725996278,0,0.0,bull,0.11812486781544053,0.0036819206746715517,0.07138607052761725,2.349999999999999,-0.5,2.349999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-16,162132.79872565455,162132.79872565455,0,0.0,bull,0.13006976935311987,0.003731007440786801,0.07925116468717297,2.1999999999999993,-0.5,2.1999999999999993,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-17,160994.0608694212,0.0,1,662.091054735241,bull,0.1492011798737893,0.003777154957595483,0.09191314333400191,2.2999999999999994,-0.5,2.2999999999999994,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-18,162189.26067949622,162189.26067949622,0,0.0,bull,0.14712356530884368,0.003665442859596003,0.09075149115337044,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-19,159794.0620166437,0.0,1,658.5643835173249,bull,0.14448682551728595,0.003643617361434691,0.08903731562198791,2.1999999999999993,-0.5,2.1999999999999993,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-22,161719.38067951894,161719.38067951894,0,0.0,bull,0.137709961136878,0.0035854755816934723,0.08463568959453172,1.5999999999999996,-0.5,1.5999999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-23,160652.0327670341,0.0,1,646.8775227180757,bull,0.14772705222283106,0.0035968995407625296,0.0912909024003623,1.6999999999999993,2.499999999999999,1.6999999999999993,1.9499999999999993,1.9999999999999996,2.499999999999999,-0.5,-0.5,,,,
2020-06-24,159582.177897672,159582.177897672,0,0.0,bull,0.15513551293429803,0.0036432925152285046,0.09613709025907502,2.499999999999999,-0.5,2.499999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-06-25,159582.177897672,159582.177897672,0,0.0,bull,0.11634362641617937,0.0035134057864044405,0.07053560603797737,-0.5,2.499999999999999,-0.5,1.9499999999999993,1.9999999999999996,2.499999999999999,-0.5,-0.5,,,,
2020-06-26,156015.5876829198,0.0,1,650.8785468624106,bull,0.12647091694375623,0.003525612204175171,0.07726272022082048,-0.5,1.9999999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.9999999999999996,-0.5,-0.5,,,,
2020-06-29,157289.7342119148,157289.7342119148,0,0.0,bull,0.08429811458767913,0.003426969620818462,0.04934480381681583,-0.5,1.9999999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.9999999999999996,-0.5,-0.5,,,,
2020-06-30,158472.2454025066,158472.2454025066,0,0.0,bull,0.09708571205635312,0.0032406235993221026,0.05824256083892454,-0.5,2.1999999999999993,-0.5,1.9499999999999993,1.9999999999999996,2.1999999999999993,-0.5,-0.5,,,,
2020-07-01,160160.85055181812,160160.85055181812,0,0.0,bull,0.12301107047876547,0.003145045320077198,0.07571728967902258,-0.5,2.499999999999999,-0.5,1.9499999999999993,1.9999999999999996,2.499999999999999,-0.5,-0.5,,,,
2020-07-02,159872.96053661956,0.0,1,633.1602397489884,bull,0.13529414038028012,0.003108986538281334,0.08397812051029074,-0.5,2.2499999999999996,-0.5,1.9499999999999993,1.9999999999999996,2.2499999999999996,-0.5,-0.5,,,,
2020-07-06,161880.07849662384,161880.07849662384,0,0.0,bull,0.1404675942723337,0.003094921729938903,0.08745521938834466,-0.5,2.2499999999999996,-0.5,1.9499999999999993,1.9999999999999996,2.2499999999999996,-0.5,-0.5,,,,
2020-07-07,160850.42563228143,0.0,1,624.9045284859419,bull,0.17399092377427078,0.0031924476922396807,0.10960905379836783,-0.5,-0.5,-0.5,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-08,161945.88805890927,161945.88805890927,0,0.0,bull,0.15676331477873834,0.003288405225349032,0.09793206606846083,-0.5,0.7499999999999998,-0.5,1.9499999999999993,1.9999999999999996,0.7499999999999998,-0.5,-0.5,,,,
2020-07-09,161945.88805890927,161945.88805890927,0,0.0,bull,0.17259576905133486,0.0034416846724218877,0.10818047668937947,-0.5,1.9999999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.9999999999999996,-0.5,-0.5,,,,
2020-07-10,164086.1145983331,164086.1145983331,0,0.0,bull,0.17961784430407401,0.003518704248101781,0.11270782103984578,-0.5,1.9999999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.9999999999999996,-0.5,-0.5,,,,
2020-07-13,158880.62406624804,0.0,1,611.6910143460693,bull,0.1846901388837857,0.0035410663456571997,0.11604462656454273,2.499999999999999,-0.5,2.499999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-14,163872.7263592184,163872.7263592184,0,0.0,bull,0.14464253767152985,0.0034960530508262155,0.08943625234603414,2.3999999999999995,-0.5,2.3999999999999995,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-15,164061.17968044264,164061.17968044264,0,0.0,bull,0.14956063684864693,0.003472999340593259,0.09276109255124476,2.499999999999999,1.4499999999999995,2.499999999999999,1.9499999999999993,1.9999999999999996,1.4499999999999995,-0.5,-0.5,,,,
2020-07-16,164512.75373930746,164512.75373930746,0,0.0,bull,0.14670309835020134,0.003499547050384279,0.09080297146603233,2.1999999999999993,0.7499999999999998,2.1999999999999993,1.9499999999999993,1.9999999999999996,0.7499999999999998,-0.5,-0.5,,,,
2020-07-17,164512.75373930746,164512.75373930746,0,0.0,bull,0.129824040631196,0.0034656382839520403,0.07961808385289326,2.4499999999999993,1.6999999999999993,2.4499999999999993,1.9499999999999993,1.9999999999999996,1.6999999999999993,-0.5,-0.5,,,,
2020-07-20,164512.75373930746,164512.75373930746,0,0.0,bull,0.12632071824286037,0.0034870618160444057,0.0772396885298181,2.4499999999999993,1.6999999999999993,2.4499999999999993,1.9499999999999993,1.9999999999999996,1.6999999999999993,-0.5,-0.5,,,,
2020-07-21,161947.77529160518,0.0,1,610.5707106454727,bull,0.16616326592402936,0.003547266540915653,0.10368097753418826,1.4999999999999996,-0.5,1.4999999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-22,161754.75215037877,161754.75215037877,0,0.0,bull,0.14364254237993435,0.0035536441306750484,0.08865440665860613,2.499999999999999,-0.5,2.499999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-23,158884.89087394142,0.0,1,615.3320586884374,bull,0.14421538095840122,0.003536345511205139,0.08907089628319054,2.499999999999999,-0.5,2.499999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-24,156342.72400294227,0.0,1,612.9164340714374,bull,0.09650328279120901,0.0034158376185932453,0.057503846623619514,2.499999999999999,-0.5,2.499999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-27,157641.3035060999,157641.3035060999,0,0.0,bull,0.07624411844508153,0.003234085105683026,0.04436124208535497,2.499999999999999,-0.5,2.499999999999999,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-28,157653.53751358943,0.0,1,611.700374475573,bull,0.09897916933734655,0.003153206101300737,0.05967970068896289,1.7999999999999994,-0.5,1.7999999999999994,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-07-29,159586.45983935366,159586.45983935366,0,0.0,bull,0.0740662178144994,0.0030166258666735786,0.04334422680965244,1.9999999999999996,1.0499999999999996,1.9999999999999996,1.9499999999999993,1.9999999999999996,1.0499999999999996,-0.5,-0.5,,,,
2020-07-30,161710.92391549205,161710.92391549205,0,0.0,bull,0.08769662842562916,0.0029302823150560487,0.05260385432030734,0.7499999999999998,0.9999999999999996,0.7499999999999998,1.9499999999999993,1.9999999999999996,0.9999999999999996,-0.5,-0.5,,,,
2020-07-31,162419.04523614436,162419.04523614436,0,0.0,bull,0.09136219035343088,0.0028620070927632708,0.055184112716760714,0.9999999999999996,1.7999999999999994,0.9999999999999996,1.9499999999999993,1.9999999999999996,1.7999999999999994,-0.5,-0.5,,,,
2020-08-03,163137.90134522322,163137.90134522322,0,0.0,bull,0.1149940651486644,0.002812938406192832,0.07103683328672394,0.9999999999999996,1.7999999999999994,0.9999999999999996,1.9499999999999993,1.9999999999999996,1.7999999999999994,-0.5,-0.5,,,,
2020-08-04,163697.33937779316,163697.33937779316,0,0.0,bull,0.1315523665493676,0.002865391318504596,0.08197079506256921,1.2499999999999996,-0.5,1.2499999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-08-05,164465.6532114496,0.0,1,607.8038848865427,bull,0.13248752781072032,0.0029392221364535733,0.08244657426757307,1.0999999999999996,-0.5,1.0999999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-08-06,165729.16820102013,165729.16820102013,0,0.0,bull,0.1313227751961825,0.003028717828747134,0.08149108113996073,1.2999999999999996,-0.5,1.2999999999999996,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-08-07,165926.13796220827,0.0,1,611.438766120825,bull,0.14750188123110564,0.0031919731641060246,0.09195064115919171,1.1999999999999997,-0.5,1.1999999999999997,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-08-10,164190.468018359,164190.468018359,0,0.0,bull,0.12298812496535251,0.0030968030003985,0.075798477309438,2.2999999999999994,-0.5,2.2999999999999994,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-08-11,162648.6737378292,0.0,1,610.1308190330453,bull,0.11107615582510665,0.002988563978521907,0.06807364259302728,2.3999999999999995,1.4999999999999996,2.3999999999999995,1.9499999999999993,1.9999999999999996,1.4999999999999996,-0.5,-0.5,,,,
2020-08-12,163606.4375085967,163606.4375085967,0,0.0,bull,0.07640132222261332,0.002831315517448312,0.045271583780178926,2.0999999999999996,1.8999999999999995,2.0999999999999996,1.9499999999999993,1.9999999999999996,1.8999999999999995,-0.5,-0.5,,,,
2020-08-13,164041.22374491673,164041.22374491673,0,0.0,bull,0.11119759996643137,0.0028107306450380685,0.06851027202087812,-0.5,1.6999999999999993,-0.5,1.9499999999999993,1.9999999999999996,1.6999999999999993,-0.5,-0.5,,,,
2020-08-14,164246.08165802283,0.0,1,603.8458884486133,bull,0.11028234611693075,0.0027894841720401595,0.06794259573387351,-0.5,1.7499999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.7499999999999996,-0.5,-0.5,,,,
2020-08-17,165540.33135964873,165540.33135964873,0,0.0,bull,0.10364924037440103,0.002753339465432174,0.06359281465206967,-0.5,1.7499999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.7499999999999996,-0.5,-0.5,,,,
2020-08-18,165540.33135964873,165540.33135964873,0,0.0,bull,0.117646587223932,0.0027385220598350603,0.07295401402961788,-0.5,1.7499999999999996,-0.5,1.9499999999999993,1.9999999999999996,1.7499999999999996,-0.5,-0.5,,,,
2020-08-19,163898.01894213387,0.0,1,595.0407309836403,bull,0.12864885028239398,0.002775445442487623,0.0802150093032874,1.8999999999999995,-0.5,1.8999999999999995,1.9499999999999993,1.9999999999999996,-0.5,-0.5,-0.5,,,,
2020-08-20,165814.0500959012,165814.0500959012,0,0.0,bull,0.11372335339512103,0.002797909604389809,0.07021974972130107,1.9999999999999996,1.4999999999999996,1.9999999999999996,1.9499999999999993,1.9999999999999996,1.4999999999999996,-0.5,-0.5,,,,
2020-08-21,165814.0500959012,165814.0500959012,0,0.0,bull,0.13166949464544325,0.002771152331938424,0.08223735843308533,1.2499999999999996,0.7999999999999998,1.2499999999999996,1.9499999999999993,1.9999999999999996,0.7999999999999998,-0.5,-0.5,,,,
2020-08-24,166194.92077027922,166194.92077027922,0,0.0,bull,0.13692119015351678,0.002780106350079857,0.08572058073551814,1.2499999999999996,0.7999999999999998,1.2499999999999996,1.9499999999999993,1.9999999999999996,0.7999999999999998,-0.5,-0.5,,,,
2020-08-25,166981.73570581822,166981.73570581822,0,0.0,bull,0.1408268852244149,0.0026944021812858004,0.08849578578703832,2.2499999999999996,1.6999999999999993,2.2499999999999996,1.9499999999999993,1.9999999999999996,1.6999999999999993,-0.5,-0.5,,,,
