klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,feat_zs_cnt,feat_break_bi_amp,feat_break_bi_klu_cnt,feat_break_bi_amp_rate,feat_bi_amp,feat_bi_klu_cnt,feat_bi_amp_rate,feat_level,feat_bsp_type,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,snapshot_first_seen_ts,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,date,direction_encoded
32.0,2023-01-03 06:40:00,268.86,268.89,267.45,267.5,39523.0,1p,1p,1.0,buy,False,1.4793230620709323,2.009999999999991,10.0,0.0074593631707859836,-0.2172470085837292,-0.13073851295815178,-0.23936201725001638,-0.0008898332540974472,20.442665642386814,9.716646980708804,16.475877669977677,-3.8018143978289416,39523.0,2.009999999999991,0.0,2.009999999999991,10.0,0.0074593631707859836,2.009999999999991,0.0,0.0,1.0,1.0,-0.2172470085837292,-0.23936201725001638,-0.13073851295815178,20.442665642386814,9.716646980708804,16.475877669977677,-3.8018143978289416,16.44562334217502,51.193633952252796,20.481831047969695,-0.5058394703563243,0.5384183959618611,0.029999999999972715,0.05000000000001137,1.3600000000000136,0.0,33.0,33.0,2023-01-03 06:40:00,-0.0855700934579477,251.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
33.0,2023-01-03 06:45:00,267.5,267.7,267.12,267.44,61913.0,1p,1p,1.0,buy,False,2.1350221481104468,2.339999999999975,11.0,0.008684034736138853,-0.3135401501060098,-0.169931031721403,-0.3267011067744079,-0.0012150389078058842,19.966943614174255,11.261023248723514,14.737592862892956,4.307884020384627,61913.0,2.339999999999975,0.0,2.339999999999975,11.0,0.008684034736138853,2.339999999999975,0.0,0.0,1.0,1.0,-0.3135401501060098,-0.3267011067744079,-0.169931031721403,19.966943614174255,11.261023248723514,14.737592862892956,4.307884020384627,11.463414634146943,55.12195121951028,23.70225494224065,-0.022429906542056927,0.21713087750823,0.19999999999998863,0.3199999999999932,0.060000000000002274,0.0,34.0,34.0,2023-01-03 06:45:00,-0.06315435237810642,250.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
36.0,2023-01-03 07:00:00,267.69,267.69,267.09,267.31,39856.0,1p,1p,1.0,buy,False,2.273922267603825,2.3700000000000045,14.0,0.00879536851480741,-0.3309569864123454,-0.292755504245655,-0.4582339974518277,-0.0017060109375854474,23.230671301375025,17.427498891152258,17.03155809734893,18.219380478758914,39856.0,2.3700000000000045,0.0,2.3700000000000045,14.0,0.00879536851480741,2.3700000000000045,0.0,0.0,1.0,1.0,-0.3309569864123454,-0.4582339974518277,-0.292755504245655,23.230671301375025,17.427498891152258,17.03155809734893,18.219380478758914,7.644628099173597,57.024793388428016,33.57468913079513,-0.14195524674063112,0.22464337863642322,0.0,0.22000000000002728,0.37999999999999545,0.0,37.0,37.0,2023-01-03 07:00:00,-0.014552392353451937,247.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
72.0,2023-01-03 10:00:00,265.66,266.2,265.39,265.47,700657.0,1,1,1.0,buy,False,5.098467335674836,4.764999999999986,5.0,0.01763802261664595,-0.7487384271956095,-0.07724430552705754,-0.45161351912486225,-0.001685288984437114,26.777861968711917,16.458411791213237,35.39578311002188,-21.41633084640405,700657.0,4.764999999999986,1.0,4.764999999999986,5.0,0.01763802261664595,4.764999999999986,5.0,0.01763802261664595,1.0,1.0,-0.7487384271956095,-0.45161351912486225,-0.07724430552705754,26.777861968711917,16.458411791213237,35.39578311002188,-21.41633084640405,11.917705109977101,42.98737141423445,49.876592737323406,-0.07151998795452749,0.3052111986133623,0.5399999999999636,0.08000000000004093,0.18999999999999773,0.0,73.0,73.0,2023-01-03 10:00:00,0.6784570761291153,211.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
73.0,2023-01-03 10:05:00,265.46,265.84,265.27,265.42,411650.0,1,1,1.0,buy,False,5.541474753627962,4.884999999999991,6.0,0.018082212063445027,-0.8137965428048386,-0.17896887337766235,-0.5858671447800816,-0.002187828607233511,26.533229033182806,11.99581598090459,27.595794066982783,-19.204140191251795,411650.0,4.884999999999991,1.0,4.884999999999991,6.0,0.018082212063445027,4.884999999999991,6.0,0.018082212063445027,1.0,1.0,-0.8137965428048386,-0.5858671447800816,-0.17896887337766235,26.533229033182806,11.99581598090459,27.595794066982783,-19.204140191251795,11.559990265271042,42.67056055812457,50.41163897678275,-0.015068183530461698,0.2148754099596612,0.37999999999999545,0.1500000000000341,0.03999999999996362,0.0,74.0,74.0,2023-01-03 10:05:00,0.697422952302002,210.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
74.0,2023-01-03 10:10:00,265.4,265.505,264.53,264.74,666932.0,1,1,1.0,buy,False,6.0974316621149365,5.625,7.0,0.02082138031870593,-0.8954419224538137,-0.29089911368438903,-0.7386200749112959,-0.002760585431579239,23.401995168612885,9.241655098381052,21.47774774411554,-15.230530193087922,666932.0,5.625,1.0,5.625,7.0,0.02082138031870593,5.625,7.0,0.02082138031870593,1.0,1.0,-0.8954419224538137,-0.7386200749112959,-0.29089911368438903,23.401995168612885,9.241655098381052,21.47774774411554,-15.230530193087922,10.959852330410348,44.1470542993386,51.11247246029744,-0.24868123587037236,0.3685782330926635,0.10500000000001819,0.21000000000003638,0.6599999999999682,0.0,75.0,75.0,2023-01-03 10:10:00,0.9560701065195968,209.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
75.0,2023-01-03 10:15:00,264.76,264.99,264.05,264.08,418854.0,1,1,1.0,buy,False,6.663759236215935,6.104999999999961,8.0,0.022598138105902027,-0.9786102923172173,-0.4132254002240412,-0.9025305463826498,-0.003376451526087422,20.832296214251443,6.324903562720717,16.4267996836506,-13.878888679139049,418854.0,6.104999999999961,1.0,6.104999999999961,8.0,0.022598138105902027,6.104999999999961,8.0,0.022598138105902027,1.0,1.0,-0.9786102923172173,-0.9025305463826498,-0.4132254002240412,20.832296214251443,6.324903562720717,16.4267996836506,-13.878888679139049,9.769945435775924,45.86344197021063,52.095681731215414,-0.25683638011784515,0.3559931831092587,0.2300000000000182,0.029999999999972715,0.6800000000000068,0.0,76.0,76.0,2023-01-03 10:15:00,1.2083838230839163,208.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
76.0,2023-01-03 10:20:00,264.08,264.83,264.02,264.605,334719.0,1,1,1.0,buy,False,6.663759236215935,6.134999999999991,9.0,0.0227091854676019,-0.904895105507731,-0.5263372884125076,-0.9787848411663731,-0.003664464266928278,27.638958775817414,7.395086482726809,13.416228616676003,-4.647197785171581,334719.0,6.134999999999991,1.0,6.134999999999991,9.0,0.0227091854676019,6.134999999999991,9.0,0.0227091854676019,1.0,1.0,-0.904895105507731,-0.9787848411663731,-0.5263372884125076,27.638958775817414,7.395086482726809,13.416228616676003,-4.647197785171581,7.320382802456218,44.63648050278529,53.50465488198048,0.19880339291125193,0.3067949397772905,0.2249999999999659,0.060000000000002274,0.5250000000000341,1.0,77.0,77.0,2023-01-03 10:20:00,1.0075773322499468,207.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
78.0,2023-01-03 10:30:00,264.56,264.56,263.73,263.94,458114.0,1,1,1.0,buy,False,6.663759236215935,6.4249999999999545,11.0,0.023782643297366162,-0.7702066431410439,-0.7232193197837555,-1.1083226413542775,-0.00415577471135946,24.54690619117565,7.327938989141196,10.278955242448827,1.425906482525935,458114.0,6.4249999999999545,1.0,6.4249999999999545,11.0,0.023782643297366162,6.4249999999999545,11.0,0.023782643297366162,1.0,1.0,-0.7702066431410439,-1.1083226413542775,-0.7232193197837555,24.54690619117565,7.327938989141196,10.278955242448827,1.425906482525935,6.223926793163481,44.9468443009014,56.4618858159978,-0.23435137586936972,0.31471580783376335,0.0,0.20999999999997954,0.6200000000000045,0.0,79.0,79.0,2023-01-03 10:30:00,1.262067136470407,205.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
86.0,2023-01-03 11:10:00,263.91,264.02,263.21,263.37,486873.0,1,1,1.0,buy,False,6.663759236215935,6.944999999999993,19.0,0.025707464233495562,-0.07239616591268816,-0.9620280458362794,-0.9982261287926235,-0.003758478872287891,32.070430137520404,27.452941546601284,33.67499754920705,15.008829541389758,486873.0,6.944999999999993,1.0,6.944999999999993,19.0,0.025707464233495562,6.944999999999993,19.0,0.025707464233495562,1.0,1.0,-0.07239616591268816,-0.9982261287926235,-0.9620280458362794,32.070430137520404,27.452941546601284,33.67499754920705,15.008829541389758,10.645339216767422,31.531531531531638,57.574378882386156,-0.20461520973059769,0.3077390676646033,0.1099999999999568,0.160000000000025,0.5400000000000205,0.0,87.0,87.0,2023-01-03 11:10:00,1.4812241333485154,197.0,1.0,best_within_2.0d,283.0,267.2711,0.6601472970648808,2.7093246753246842,35.58441558441559,0.010127304148078935,1.4680831168831203,16.545454545454547,0.005441350761340277,0.6562804641971131,5.634685714285694,22.82857142857143,0.020365469938317268,2.276341428571434,20.12857142857143,0.008261839985369931,1.6142857142857143,0.002242015066052213,0.9494629629629685,23.14814814814815,0.0035058662378133674,2023-01-03,0
