entry_idx,entry_price,exit_idx,exit_price,pnl,return_pct,exit_reason
31755,351.2,31911,355.1,1294.0446836710762,1.1104783599088923,pred=0.99>=th=0.88
31996,354.11,32084,356.96,948.2918254714605,0.8048346558978712,pred=0.80>=th=0.50
32121,354.06,32276,355.26,402.5511584659107,0.33892560582951803,pred=1.92>=th=0.50
32289,353.62,32312,354.8301,407.8219410335587,0.34220349527742083,pred=2.14>=th=0.50
32320,354.97,32382,354.2,-259.3993327654607,-0.21691973969633072,pred=1.62>=th=0.50
32437,355.42,32439,357.0,530.4468939674698,0.4445444825839787,pred=0.52>=th=0.50
32450,354.075,32463,352.94,-384.1967065211793,-0.3205535550377696,pred=0.99>=th=0.50
32468,351.21,32479,350.29,-312.95335496932967,-0.26195153896527723,pred=0.52>=th=0.50
32484,349.6003,32791,353.55,1346.2069770138041,1.12977591838452,pred=1.64>=th=1.62
32834,355.11,33174,361.83,2280.368007221128,1.892371377882893,pred=1.85>=th=1.62
33178,361.27,33216,362.195,314.37649824826804,0.25604118803111053,pred=1.64>=th=1.62
33259,361.6,33265,362.53,316.5959222620586,0.2571902654867094,pred=1.81>=th=1.62
33304,363.55,34179,362.31,-420.9435463170521,-0.34108100673910613,pred=1.58>=th=1.38
34195,362.37,34205,362.8899,176.46154316689353,0.14347214173358697,pred=2.07>=th=1.38
34225,362.54,34730,364.49,662.4968495808425,0.5378716831246199,pred=1.76>=th=1.38
34739,362.51,34851,359.25,-1113.6082315736421,-0.8992855369507061,pred=0.92>=th=0.75
34858,358.75,34864,359.07,109.46358761181182,0.08919860627177596,pred=0.86>=th=0.75
34889,359.15,34954,362.52,1152.5316255457,0.9383266044827979,pred=0.90>=th=0.75
34967,363.7571,34968,363.76,0.9884198095387546,0.0007972352979548276,pred=1.02>=th=0.75
34992,363.91,35037,362.5,-480.3784393272508,-0.38745843752576403,pred=0.89>=th=0.75
35084,362.6,35110,363.46,292.91597419006575,0.23717595146164763,pred=0.71>=th=0.50
35195,365.02,35212,365.63,206.878044233541,0.16711413073256362,pred=0.51>=th=0.50
35231,364.99,35251,365.6,207.24079923589306,0.1671278665168897,pred=0.93>=th=0.75
35257,365.87,35260,365.99,40.738595873554004,0.032798534998769086,pred=1.25>=th=0.75
35288,364.56,35315,363.83,-248.7985666224704,-0.20024138687733034,pred=0.93>=th=0.75
35337,363.56,35345,363.4,-54.57169059952139,-0.04400924194081857,pred=0.83>=th=0.75
35350,362.59,35372,363.46,297.39644909814524,0.23994042858325207,pred=0.77>=th=0.75
35621,370.85,36345,364.99,-1963.2358730433625,-1.5801537009572664,pred=1.04>=th=0.25
36380,366.1,36392,366.3,66.80148202687269,0.0546298825457542,pred=0.88>=th=0.25
36409,365.42,36430,365.01,-137.27282271416334,-0.11219966066444538,pred=1.38>=th=0.25
36445,365.54,36451,366.41,290.8638948220905,0.2380040488045139,pred=1.10>=th=0.25
36455,365.97,36537,367.22,418.4103389769589,0.3415580512063735,pred=0.33>=th=0.25
36692,368.42,36706,369.01,196.84642605869158,0.16014331469517828,pred=0.83>=th=0.25
37111,378.85,37119,379.07,71.49390966676583,0.058070476441854216,pred=0.80>=th=0.25
37203,380.2257,37329,379.1,-364.7094190849166,-0.2960609974549295,pred=1.09>=th=0.25
37401,381.9982,37407,382.53,170.98779605179152,0.13921531567425358,pred=0.96>=th=0.25
37499,382.04,37556,381.8801,-51.478028896221076,-0.041854256098836466,pred=0.53>=th=0.38
37608,385.78,37737,387.37,506.70814899445395,0.4121520037326974,pred=0.30>=th=0.25
37758,385.93,37896,383.5,-777.2925087966723,-0.6296478636022146,pred=0.53>=th=0.25
37900,383.09,38047,378.5,-1469.7905369204818,-1.19815187031767,pred=0.43>=th=0.25
38168,377.25,38295,377.31,19.276609388529323,0.01590457256461314,pred=0.33>=th=0.25
38447,377.3,38511,378.93,523.6951014254155,0.4320169626292069,pred=0.30>=th=0.25
38521,378.795,38531,379.5901,255.54501456477738,0.2099024538338635,pred=0.30>=th=0.25
38550,380.125,38722,376.125,-1283.7903137731046,-1.0522854324235422,pred=0.33>=th=0.25
38732,376.86,38807,381.95,1630.4370759026351,1.3506341877620367,pred=0.34>=th=0.25
38819,382.19,38946,377.1,-1629.4132267746609,-1.3317983202072214,pred=0.41>=th=0.25
39097,383.52,39234,384.54,321.0569994444377,0.26595744680851735,pred=2.17>=th=2.12
39239,383.97,39263,384.0805,34.832807280123234,0.028778289970555874,pred=2.28>=th=2.12
39285,382.822,39292,383.6881,273.9173919886671,0.22624091614380587,pred=2.15>=th=2.12
39301,383.05,39308,383.5797,167.80481005850015,0.13828481921420505,pred=2.29>=th=2.12
39314,383.06,39639,375.52,-2391.8535745081026,-1.9683600480342494,STOP(low) dd=-2.01% <= -2.00%
39641,375.02,40601,367.6,-2356.9251545843726,-1.9785611434056685,STOP(low) dd=-2.03% <= -2.00%
40886,369.25,40973,367.73,-480.66275668948947,-0.41164522681110627,pred=0.89>=th=0.88
40979,366.1,41082,368.13,644.7958828123665,0.554493307839374,pred=1.03>=th=-0.38
41501,366.18,41514,366.45,86.21772765622882,0.07373422906765482,pred=0.49>=th=-0.38
41854,358.07,41872,357.61,-150.32715202416875,-0.12846650096348614,pred=0.82>=th=0.75
41880,357.14,42038,359.87,893.3330580417678,0.7644061152489304,pred=-0.05>=th=-0.38
42658,373.04,42690,365.62,-2342.3128725684073,-1.9890628350847186,STOP(low) dd=-2.05% <= -2.00%
42691,365.58,43250,366.93,426.2086741433304,0.36927621861152393,pred=1.26>=th=1.00
43579,376.39,43590,376.76,113.87683393261977,0.09830229283456189,pred=1.97>=th=1.38
43624,377.01,43638,379.12,648.9750996616785,0.5596668523381377,pred=1.41>=th=1.38
43653,378.73,43661,378.98,76.97196522967715,0.06601008634118827,pred=1.53>=th=1.38
43663,378.15,43756,378.39,74.05527427591733,0.06346687822293384,pred=1.56>=th=1.38
43809,380.38,43819,380.7,98.22379456774797,0.08412639991586897,pred=1.55>=th=1.38
43848,376.335,43892,377.48,355.5334624385141,0.30425020261203356,pred=1.92>=th=1.38
43938,376.25,43948,376.05,-62.30493239189673,-0.053156146179398865,pred=1.54>=th=1.38
43981,376.53,43982,376.57,12.445101227523992,0.010623323506769927,pred=2.29>=th=1.38
44010,375.8901,44110,377.7,564.1282556493534,0.4814971184396632,pred=1.58>=th=1.38
44130,376.81,44384,369.82,-2183.8611055501824,-1.8550463098113077,STOP(low) dd=-2.03% <= -2.00%
44406,370.89,44437,372.12,383.175929517849,0.33163471649276577,pred=1.44>=th=1.38
44441,372.05,44449,372.36,96.5909651023394,0.08332213412176626,pred=1.67>=th=1.38
44512,371.98,44535,371.48,-155.95102999599476,-0.1344158288080035,pred=1.49>=th=1.38
44548,371.05,44703,374.74,1152.2523704004416,0.994475138121552,pred=2.42>=th=1.38
44706,374.74,44715,374.65,-28.10371635123738,-0.02401665154507743,pred=1.62>=th=1.38
44741,375.25,44761,375.8,171.47032443685748,0.14656895403065037,pred=1.88>=th=1.38
44889,375.95,44890,375.98,9.349195070448332,0.007979784545830478,pred=1.96>=th=1.38
44897,375.82,45095,372.77,-950.9061612716323,-0.8115587249215086,pred=2.14>=th=1.38
45099,372.6,45112,372.37,-71.74039460376662,-0.06172839506172598,pred=1.71>=th=1.38
45131,372.75,45189,375.38,819.4995251804503,0.7055667337357495,pred=1.71>=th=1.38
45218,374.01,45274,375.5,465.97985508177953,0.3983850699179131,pred=1.57>=th=1.38
45406,377.2,45485,377.27,21.793007627420593,0.018557794273593786,pred=0.42>=th=0.38
45652,370.89,45732,371.1801,91.87006163560727,0.07821726118256421,pred=2.23>=th=1.62
45751,371.13,45942,368.79,-741.1408635046682,-0.6305068304906685,pred=1.81>=th=1.62
46068,370.6,46076,370.81,66.1877957215329,0.056664867781975624,pred=1.67>=th=1.62
46086,370.24,46218,362.75,-2364.3324410028144,-2.023012100259287,STOP(low) dd=-2.01% <= -2.00%
46219,362.44,46227,362.38,-18.9561123172316,-0.016554464187182795,pred=3.05>=th=1.62
46228,362.59,46520,359.18,-1076.7150912861835,-0.9404561626078891,pred=2.74>=th=1.62
46545,357.765,46985,355.91,-588.0369682170713,-0.5184967786116482,pred=0.83>=th=0.75
47048,354.73,47239,355.97,394.388890322778,0.34956163842921867,pred=0.20>=th=0.00
48730,367.47,48743,367.29,-55.45835734643333,-0.04898359049718314,pred=1.54>=th=0.88
49117,372.7,49165,372.82,36.4355604503653,0.03219747786424203,pred=1.77>=th=1.75
49185,371.65,49216,370.15,-456.8783010595216,-0.4036055428494523,pred=1.76>=th=1.75
49220,369.84,49300,368.11,-527.3746492669306,-0.4677698464200666,pred=2.04>=th=1.75
49351,367.36,49365,365.41,-595.6532380015851,-0.530814459930301,pred=1.86>=th=1.75
49375,366.3157,49512,366.31,-1.7368353389174445,-0.0015560348628158409,pred=1.87>=th=1.75
49546,369.66,49600,369.46,-60.38931488513481,-0.05410377103284747,pred=2.20>=th=1.75
49639,369.1,49663,369.13,9.067232299159514,0.008127878623681386,pred=1.77>=th=1.75
49671,368.6,49726,367.69,-275.4348514482699,-0.24688008681497692,pred=2.03>=th=1.75
49756,369.0566,50025,363.3099,-1732.9453516924114,-1.5571324290095219,pred=1.98>=th=1.75
50030,362.28,50157,360.86,-429.42523228265054,-0.3919620183283473,pred=2.00>=th=1.75
50158,360.28,50224,359.19,-330.1598841754894,-0.302542466970129,pred=1.16>=th=1.12
50348,355.92,50370,354.35,-479.9205011828308,-0.4411103618790705,pred=1.84>=th=1.12
50422,353.55,50564,356.71,968.1403661271324,0.8937915429217841,pred=0.48>=th=-0.38
50606,357.17,50612,357.53,110.15242360605043,0.10079233978216207,pred=0.64>=th=0.38
50948,349.98,51029,347.01,-928.3618123835186,-0.84861992113835,pred=0.74>=th=0.50
51143,343.19,51168,346.36,1001.9070814139122,0.9236865876045417,pred=2.38>=th=0.50
51209,346.6,51247,346.52,-25.26721312351583,-0.023081361800357848,pred=1.99>=th=1.38
51254,345.74,51260,348.09,743.898866386473,0.6797015098050373,pred=1.38>=th=1.38
51275,347.14,51380,348.29,365.0318528186617,0.3312784467361977,pred=1.36>=th=1.25
51399,348.03,51434,349.56,486.0138852294331,0.4396172743729031,pred=1.29>=th=1.25
51557,347.47,51580,349.05,504.9155542442313,0.45471551500848906,pred=1.31>=th=-0.38
51624,347.48,51661,349.42,622.7607343676646,0.5583055139864141,pred=1.27>=th=-0.38
51681,350.09,51686,350.585,158.5961881118128,0.1413922134308371,pred=2.03>=th=-0.38
51701,350.49,51725,350.23,-83.32562751765363,-0.07418185968216769,pred=2.56>=th=-0.38
51758,349.74,51781,349.82,25.674575421289774,0.02287413507175318,pred=2.35>=th=1.62
51786,349.67,51875,355.12,1749.8307639221457,1.5586124059827753,pred=1.76>=th=1.62
51935,358.03,51941,358.88,270.69122942720423,0.23741027288216032,pred=3.18>=th=2.12
52073,363.29,52186,365.01,541.1024725894094,0.47345096204134157,pred=2.38>=th=2.25
52445,367.205,52457,368.51,408.091698103206,0.35538731771081505,pred=2.73>=th=2.50
52514,369.0,52595,372.68,1149.2591714965092,0.9972899728997292,pred=2.70>=th=2.50
52922,372.83,52942,373.28,140.47786861054192,0.12069844164899511,pred=2.51>=th=2.50
52962,373.06,52981,373.88,256.1328509078594,0.21980378491395727,pred=2.52>=th=2.50
52993,373.505,53124,369.81,-1155.318394043119,-0.989277251977885,pred=2.70>=th=2.50
53303,377.34,53594,385.5,2500.4789883122867,2.162505962792174,pred=2.81>=th=2.50
53675,387.45,53677,387.43,-6.097780168944155,-0.005161956381469844,pred=2.69>=th=2.50
53750,385.78,53871,385.18,-183.71582022293296,-0.15552905801233746,pred=2.68>=th=2.50
54049,386.0,54133,385.71,-88.6073458277533,-0.07512953367876164,pred=2.51>=th=2.50
54175,385.76,54289,387.63,571.2905522975052,0.4847573620904243,pred=2.74>=th=2.62
54364,390.93,54561,388.35,-781.5441616059397,-0.6599646995625765,pred=2.73>=th=2.62
54562,388.47,54714,391.2,826.7273172310961,0.7027569696501614,pred=2.77>=th=2.62
54731,389.37,55008,389.71,103.44628936162917,0.08732054344195382,pred=3.11>=th=2.75
55050,390.34,55133,388.77,-476.90749151261116,-0.4022134549367214,pred=3.66>=th=2.75
55155,388.98,55190,389.0,6.071974799851887,0.005141652527118982,pred=4.20>=th=2.75
55221,390.17,55241,389.24,-281.5001567706058,-0.23835763897787562,pred=3.97>=th=2.75
55250,388.96,55417,391.29,705.7715307537874,0.5990333196215719,pred=3.13>=th=2.75
55428,390.93,55606,387.0,-1191.5177454749646,-1.0052950656127773,pred=2.83>=th=2.75
55636,386.7,55644,388.84,649.3196272547211,0.5534005689164706,pred=2.84>=th=2.75
55736,387.5,55764,387.63,39.58105239918223,0.03354838709677152,pred=1.26>=th=1.25
55805,389.585,55971,383.92,-1716.1650499807147,-1.4541114262612718,pred=1.06>=th=1.00
55993,385.3,56152,388.27,896.5144961657497,0.7708279262912014,pred=1.11>=th=1.00
56176,385.97,56250,387.68,519.2509062251775,0.44303961447780293,pred=1.08>=th=1.00
56335,387.58,56455,385.58,-607.4676945031533,-0.5160224985809391,pred=1.32>=th=1.25
56673,389.96,56771,392.54,774.8316181249975,0.6616063185967928,pred=2.05>=th=1.75
56786,391.98,56861,391.54,-132.33061001634633,-0.11225062503188254,pred=1.08>=th=1.00
56916,393.05,56924,394.085,310.08183375006774,0.2633252766823446,pred=1.39>=th=1.00
56978,395.8,56979,395.75,-14.914891316977446,-0.012632642748870769,pred=1.19>=th=1.00
57234,399.62,57235,399.61,-2.954090505314525,-0.0025023772583864586,pred=1.76>=th=1.00
57299,399.63,57306,399.5,-38.401254632597556,-0.03253009033355022,pred=1.46>=th=1.00
57314,398.99,57322,399.24,73.94296187163854,0.06265821198525945,pred=1.05>=th=1.00
57342,402.325,57377,404.26,567.9300264107151,0.48095445224631733,pred=1.91>=th=1.00
57424,405.52,57434,405.57,14.62959686537215,0.012329848096267856,pred=1.85>=th=1.00
57435,405.63,57436,405.6,-8.776459730332135,-0.00739590266992127,pred=1.58>=th=1.00
57445,406.39,57446,404.042,-685.568943824881,-0.5777701222963251,pred=1.24>=th=1.00
57508,401.915,57532,403.11,350.76257193501806,0.2973265491459704,pred=1.82>=th=1.00
57583,403.43,57598,404.7,372.48127323546214,0.31480058498375574,pred=1.57>=th=1.50
57675,405.72,57700,404.8,-269.1505906018865,-0.22675736961451698,pred=2.20>=th=1.50
57708,404.0,57712,404.6901,202.29198498197366,0.17081683168316783,pred=2.14>=th=1.50
57756,405.03,57767,405.43,117.15532365486433,0.098758116682727,pred=1.52>=th=1.50
57777,405.44,57820,404.6,-246.02011154723004,-0.20718232044198634,pred=1.38>=th=1.12
57862,405.46,57870,406.35,260.11128467693925,0.21950377349184758,pred=1.46>=th=1.12
57919,407.485,57968,407.19,-85.97651573001349,-0.07239530289458351,pred=0.77>=th=0.62
57970,407.29,58007,407.92,183.56578298863315,0.15468093987084527,pred=1.23>=th=0.62
58078,408.23,58084,408.63,116.46119845561043,0.09798397961931717,pred=0.80>=th=0.62
58103,408.6701,58108,408.66,-2.940356715596863,-0.0024714311127611997,pred=1.05>=th=0.62
58159,408.02,58170,408.17,43.73716060080915,0.03676290377923313,pred=1.20>=th=1.00
58188,407.96,58196,408.21,72.93279096983315,0.0612805176978232,pred=1.12>=th=1.00
58198,408.25,58213,408.36,32.087283832923276,0.026944274341708437,pred=1.38>=th=1.00
58241,409.6,58266,410.04,127.96057837900298,0.10742187500000241,pred=1.06>=th=1.00
58272,409.81,58348,405.78,-1172.660339829643,-0.983382543129749,pred=1.64>=th=1.38
58412,407.06,58489,407.95,258.1602704203251,0.21864098658674766,pred=1.59>=th=1.38
58497,407.81,58505,407.93,34.820075878466014,0.02942546774233366,pred=1.56>=th=1.38
58515,407.55,58618,408.88,386.28234215892735,0.3263403263403212,pred=1.78>=th=1.25
58656,408.08,58763,409.26,343.3885261940013,0.2891589884336485,pred=1.68>=th=1.25
58813,410.2,59087,412.72,731.6577162442263,0.614334470989769,pred=1.93>=th=1.25
59223,411.06,59270,411.93,253.6161852979858,0.21164793460809803,pred=1.36>=th=1.25
59281,411.72,59293,412.03,90.4150787529652,0.07529388905079408,pred=1.28>=th=1.25
59304,411.15,59391,409.945,-352.2043874012161,-0.2930803842879653,pred=1.45>=th=1.25
59403,408.96,59405,409.42,134.77530027157627,0.11248043818466713,pred=1.60>=th=1.25
59406,409.37,59447,409.06,-90.83792628083029,-0.07572611573882013,forced_liquidation_end
