date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level
2018-10-01,100000.0,100000.0,0,0.3,0.3,0.20080080462710656,FREE,0.2,0.3
2018-10-02,100000.0,100000.0,0,0.3,0.3,0.19879385202811184,FORCE_BUY,0.2,0.3
2018-10-03,100000.0,100000.0,0,0.3,0.3,0.21672555241300484,FREE,0.2,0.3
2018-10-04,100000.0,100000.0,0,0.3,0.3,0.23552165594254315,FREE,0.2,0.3
2018-10-05,100000.0,100000.0,0,0.3,0.3,0.2316128127601963,FREE,0.2,0.3
2018-10-08,100000.0,100000.0,0,0.3,0.3,0.08601645203843138,FORCE_BUY,0.2,0.3
2018-10-09,100000.0,100000.0,0,0.3,0.3,0.10531362841375135,FORCE_BUY,0.2,0.3
2018-10-10,100000.0,100000.0,0,0.3,0.3,0.37731682209081335,FORCE_SELL,0.2,0.3
2018-10-11,100000.0,100000.0,0,0.3,0.3,0.10160535336146359,FORCE_BUY,0.2,0.3
2018-10-12,100000.0,100000.0,0,0.3,0.3,0.06914654099230921,FORCE_BUY,0.2,0.3
2018-10-15,100000.0,100000.0,0,0.3,0.3,0.08884327946125753,FORCE_BUY,0.2,0.3
2018-10-16,100000.0,100000.0,0,0.3,0.3,0.045307787421485335,FORCE_BUY,0.2,0.3
2018-10-17,100000.0,100000.0,0,0.3,0.3,0.056771427180354994,FORCE_BUY,0.2,0.3
2018-10-18,100000.0,100000.0,0,0.3,0.3,0.1280651975056887,FORCE_BUY,0.2,0.3
2018-10-19,100000.0,100000.0,0,0.3,0.3,0.13886328333298156,FORCE_BUY,0.2,0.3
2018-10-22,100000.0,100000.0,0,0.3,0.3,0.07457286232771043,FORCE_BUY,0.2,0.3
2018-10-23,100000.0,100000.0,0,0.3,0.3,0.024266065938537206,FORCE_BUY,0.2,0.3
2018-10-24,100000.0,100000.0,0,0.3,0.3,0.29294178480467975,FREE,0.2,0.3
2018-10-25,100000.0,100000.0,0,0.3,0.3,0.09856762125665552,FORCE_BUY,0.2,0.3
2018-10-26,100000.0,100000.0,0,0.3,0.3,0.05921285009993293,FORCE_BUY,0.2,0.3
2018-10-29,100000.0,100000.0,0,0.3,0.3,0.19198891999700682,FORCE_BUY,0.2,0.3
2018-10-30,100000.0,100000.0,0,0.3,0.3,0.11581106011848537,FORCE_BUY,0.2,0.3
2018-10-31,100000.0,100000.0,0,-0.5,-0.5,0.17218510805827889,FORCE_BUY,0.2,0.3
2018-11-01,100000.0,100000.0,0,-0.5,-0.5,0.1313377832636868,FORCE_BUY,0.2,0.3
2018-11-02,100000.0,100000.0,0,1.5499999999999994,-0.5,0.19868285529606558,FORCE_BUY,0.2,0.3
2018-11-05,100000.0,100000.0,0,1.5499999999999994,-0.5,0.1352579520052549,FORCE_BUY,0.2,0.3
2018-11-06,100000.0,100000.0,0,-0.5,1.2999999999999996,0.13962228439934543,FORCE_BUY,0.2,0.3
2018-11-07,100000.0,100000.0,0,-0.5,2.4499999999999993,0.15757402713675425,FORCE_BUY,0.2,0.3
2018-11-08,100000.0,100000.0,0,-0.5,-0.5,0.2052076372861857,FREE,0.2,0.3
2018-11-09,100000.0,100000.0,0,-0.5,1.7499999999999996,0.21301228071527498,FREE,0.2,0.3
2018-11-12,100000.0,100000.0,0,-0.5,1.7499999999999996,0.31158246184826294,FORCE_SELL,0.2,0.3
2018-11-13,100000.0,100000.0,0,2.2999999999999994,0.24999999999999978,0.25294851050120704,FREE,0.2,0.3
2018-11-14,100000.0,100000.0,0,-0.5,0.24999999999999978,0.24352824515526714,FREE,0.2,0.3
2018-11-15,100000.0,100000.0,0,-0.5,0.5499999999999998,0.13708839320456348,FORCE_BUY,0.2,0.3
