bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,5.922713771789834,7.632471508253481,1.0,0.36023968704432496,5.922713771789834,0.04835418370720195,5.922713771789834,,279,False,False,,-0.15677133070003277,0.2256977309052175,0.7649381232105006,0.007158263499818211,62.657308995722985,2001/02/09,"2s,3b",3143600.0
,,,,,,,1.0363652619144617,0.036934954895311026,1.0363652619144617,,557,True,False,,0.49133004075363845,0.49225495578303935,0.0018498300588017935,0.015376514351951833,57.34634569159435,2002/03/26,3b,1502400.0
,,,,,,,2.0152000950583506,0.09310761742429903,2.0152000950583506,,786,False,False,,-0.8051237143929267,-0.6354151482047996,0.33941713237625426,-0.024840134971936805,46.470892492351865,2003/02/21,3b,1299600.0
4.405936835615247,14.855891672998343,0.2965784170076681,,,,,4.405936835615247,0.028176050807158595,4.405936835615247,,1211,False,False,,-2.685283773878558,-3.03506378938091,-0.6995600310047037,-0.1367418016483522,28.182601393474073,2004/10/28,"2,3b",7247800.0
,,,,,,,2.094487480215637,0.03987030845363647,2.094487480215637,,1954,False,False,,-0.07416849419910168,0.054363306266797196,0.25706360093179775,0.003093782578268312,50.925987338238166,2007/10/11,3b,2889900.0
,,,0.7978446470565146,5.301515926026251,1.0,0.25861665525577743,0.7978446470565146,0.02852222753652532,0.7978446470565146,,3010,True,False,,0.20807664407265172,0.19756666062332684,-0.021019966898649767,0.00845455894775303,51.5360670448062,2011/12/19,"2s,3b",2673000.0
1.3400975179785704,6.474210322898173,0.20699011171121132,,,,,1.3400975179785704,0.040042767993431296,1.3400975179785704,,4257,True,False,,0.8398225294072864,0.8149539110976107,-0.049737236619351366,0.013837362535949662,56.999753031179075,2016/12/02,"2,3b",1560500.0
5.540987379264649,19.103912255801035,0.29004464138397046,,,,,5.540987379264649,0.05959054614830124,5.540987379264649,,4824,True,False,,1.5558953614494935,0.9780801816234259,-1.1556303596521351,0.01194517966921655,47.0252685243374,2019/03/08,"2,3b",1297100.0
13.817163964853478,34.729566128204084,0.3978501750884955,,,,,13.817163964853478,0.03540010832824301,13.817163964853478,,5638,False,False,,-2.6682938583531124,-1.9347975163158821,1.4669926840744605,-0.012714602007929217,51.438451872396,2022/05/31,"2,3b",2862100.0
5.471175008791732,25.97561324579459,0.2106273664078944,,,,,5.471175008791732,0.05678026637832211,5.471175008791732,,6286,False,False,,-3.026656470632603,-3.2684707581370276,-0.4836285750088489,-0.01510373538487642,38.12727742262869,2024/12/27,"2,3b",1622200.0
