side,signal_idx,exec_idx,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx,entry_signal_idx
buy,63515,63516,63516,419.08,239.78318024811279,0.0,5m BUY signal,2024-02-01 10:00:00,0.21884958441655136,2.283052444458008,1.9999999999999996,FREE,,,,
sell,63533,63534,63534,418.92,239.78318024811279,0.0,5m SELL signal,2024-02-01 11:30:00,0.21884958441655136,1.6463284492492676,0.9999999999999996,FREE,-38.365308839690414,419.08,63516.0,63515.0
buy,63687,63688,63688,426.13,235.7261161371868,0.0,5m BUY signal,2024-02-02 08:25:00,0.22059445213633336,1.7938809394836426,1.7499999999999996,FREE,,,,
sell,63701,63702,63702,424.92,235.7261161371868,0.0,5m SELL signal,2024-02-02 09:35:00,0.22059445213633336,1.5324572324752808,0.34999999999999987,FREE,-285.2286005259912,426.13,63688.0,63687.0
buy,64085,64086,64086,428.24,233.89861122037507,0.0,5m BUY signal,2024-02-06 09:50:00,0.22327341927979308,1.2247356176376343,-0.5,FREE,,,,
sell,64146,64147,64147,427.02,233.89861122037507,0.0,5m SELL signal,2024-02-06 14:55:00,0.22327341927979308,1.8792834281921387,1.8499999999999996,FREE,-285.356305688864,428.24,64086.0,64085.0
buy,64154,64155,64155,426.24,234.32663514293486,0.0,5m BUY signal,2024-02-06 15:35:00,0.22327341927979308,1.3317025899887085,-0.5,FREE,,,,
sell,64211,64212,64212,428.0,234.32663514293486,0.0,5m SELL signal,2024-02-07 04:20:00,0.2139263647476302,1.74538254737854,-0.5,FREE,412.41487785156323,426.24,64155.0,64154.0
buy,64229,64230,64230,427.76,234.45810697862382,0.0,5m BUY signal,2024-02-07 05:50:00,0.2139263647476302,1.006640076637268,0.9999999999999996,FREE,,,,
sell,64237,64238,64238,428.35,234.45810697862382,0.0,5m SELL signal,2024-02-07 06:30:00,0.2139263647476302,2.3023619651794434,-0.5,FREE,138.3302831173955,427.76,64230.0,64229.0
buy,64310,64311,64311,430.97,233.03276358979397,0.0,5m BUY signal,2024-02-07 12:35:00,0.2139263647476302,1.0715758800506592,0.9999999999999996,FREE,,,,
sell,64320,64321,64321,432.19,233.03276358979397,0.0,5m SELL signal,2024-02-07 13:25:00,0.2139263647476302,1.6283817291259766,-0.5,FREE,284.29997157954176,430.97,64311.0,64310.0
buy,64375,64376,64376,432.08,233.09208964977103,0.0,5m BUY signal,2024-02-07 18:00:00,0.2139263647476302,1.124922752380371,0.9999999999999996,FREE,,,,
sell,64399,64400,64400,432.38,233.09208964977103,0.0,5m SELL signal,2024-02-08 04:00:00,0.21744957977486845,2.208263874053955,2.0499999999999994,FREE,69.92762689493395,432.08,64376.0,64375.0
buy,64635,64636,64636,434.33,232.0455822134506,0.0,5m BUY signal,2024-02-09 07:50:00,0.22018179830395024,0.893376350402832,0.8499999999999996,FREE,,,,
sell,64713,64714,64714,437.18,232.0455822134506,0.0,5m SELL signal,2024-02-09 14:20:00,0.22018179830395024,2.465801954269409,2.4499999999999993,FREE,661.3299093083394,434.33,64636.0,64635.0
buy,64727,64728,64728,436.99,232.146473905756,0.0,5m BUY signal,2024-02-09 15:30:00,0.22018179830395024,1.0054694414138794,0.8499999999999996,FREE,,,,
sell,64770,64771,64771,437.46,232.146473905756,0.0,5m SELL signal,2024-02-12 04:00:00,0.22156196938987785,2.7375152111053467,2.3999999999999995,FREE,109.10884273569846,436.99,64728.0,64727.0
buy,64885,64886,64886,436.429,232.6948861666205,0.0,5m BUY signal,2024-02-12 13:35:00,0.22156196938987785,1.0004600286483765,0.9999999999999996,FREE,,,,
sell,65153,65154,65154,430.56,232.6948861666205,0.0,5m SELL signal,2024-02-14 04:00:00,0.22948087689961727,0.8106346130371094,-0.5,FREE,-1365.686286911889,436.429,64886.0,64885.0
buy,65703,65704,65704,429.7688,233.1232750909329,0.0,5m BUY signal,2024-02-16 18:10:00,0.22906129394717442,2.6720163822174072,2.499999999999999,FREE,,,,
sell,65708,65709,65709,429.94,233.1232750909329,0.0,5m SELL signal,2024-02-16 18:35:00,0.22906129394717442,0.9663593173027039,-0.5,FREE,39.91070469556746,429.7688,65704.0,65703.0
buy,65913,65914,65914,425.17,235.73869485757626,0.0,5m BUY signal,2024-02-21 04:00:00,0.22411947117539702,2.369300365447998,2.0499999999999994,FREE,,,,
sell,66093,66094,66094,430.3,235.73869485757626,0.0,5m SELL signal,2024-02-21 19:05:00,0.22411947117539702,1.5661001205444336,-0.5,FREE,1209.3395046193652,425.17,65914.0,65913.0
buy,66301,66302,66302,437.24,231.9969819714918,0.0,5m BUY signal,2024-02-23 04:25:00,0.2260590511379087,2.3601603507995605,0.8999999999999997,FREE,,,,
sell,66343,66344,66344,437.6,231.9969819714918,0.0,5m SELL signal,2024-02-23 08:00:00,0.2260590511379087,2.6599040031433105,2.2999999999999994,FREE,83.51891350974022,437.24,66302.0,66301.0
buy,66371,66372,66372,438.65,231.44164894728104,0.0,5m BUY signal,2024-02-23 10:20:00,0.2260590511379087,1.6481183767318726,0.8999999999999997,FREE,,,,
sell,66491,66492,66492,436.64,231.44164894728104,0.0,5m SELL signal,2024-02-26 04:35:00,0.22336623057018398,2.4290761947631836,2.3999999999999995,FREE,-465.1977143840328,438.65,66372.0,66371.0
buy,66532,66533,66533,436.93,231.28803606147616,0.0,5m BUY signal,2024-02-26 08:05:00,0.22336623057018398,1.410431146621704,0.7999999999999998,FREE,,,,
sell,66536,66537,66537,437.3,231.28803606147616,0.0,5m SELL signal,2024-02-26 08:25:00,0.22336623057018398,2.4233250617980957,2.3999999999999995,FREE,85.57657334274724,436.93,66533.0,66532.0
buy,66568,66569,66569,437.39,231.24044484255134,0.0,5m BUY signal,2024-02-26 11:05:00,0.22336623057018398,1.1347602605819702,0.7999999999999998,FREE,,,,
sell,66676,66677,66677,437.13,231.24044484255134,0.0,5m SELL signal,2024-02-27 04:05:00,0.22491273841829,2.3256871700286865,-0.5,FREE,-60.12251565906124,437.39,66569.0,66568.0
buy,66876,66877,66877,434.93,232.41012497189078,0.0,5m BUY signal,2024-02-28 04:45:00,0.22545036067958232,2.5252366065979004,2.499999999999999,FREE,,,,
sell,66884,66885,66885,435.35,232.41012497189078,0.0,5m SELL signal,2024-02-28 05:25:00,0.22545036067958232,3.0635032653808594,2.0499999999999994,FREE,97.61225248819783,434.93,66877.0,66876.0
buy,67011,67012,67012,434.66,232.77906388099353,0.0,5m BUY signal,2024-02-28 16:00:00,0.22545036067958232,2.5249767303466797,2.499999999999999,FREE,,,,
sell,67037,67038,67038,434.25,232.77906388099353,0.0,5m SELL signal,2024-02-28 18:10:00,0.22545036067958232,2.0764498710632324,2.0499999999999994,FREE,-95.43941619121317,434.66,67012.0,67011.0
buy,67148,67149,67149,436.48,231.58978301484936,0.0,5m BUY signal,2024-02-29 11:30:00,0.22438344805624702,2.5763461589813232,2.349999999999999,FREE,,,,
sell,67199,67200,67200,439.13,231.58978301484936,0.0,5m SELL signal,2024-02-29 15:45:00,0.22438344805624702,3.770836114883423,1.9499999999999993,FREE,613.7129249893455,436.48,67149.0,67148.0
buy,67265,67266,67266,439.06,231.62670572429917,0.0,5m BUY signal,2024-03-01 05:15:00,0.22318945207415894,2.3551993370056152,2.349999999999999,FREE,,,,
sell,67277,67278,67278,439.5,231.62670572429917,0.0,5m SELL signal,2024-03-01 06:15:00,0.22318945207415894,2.6070127487182617,2.4499999999999993,FREE,101.91575051869111,439.06,67266.0,67265.0
buy,67504,67505,67505,445.09,228.71764624194992,0.0,5m BUY signal,2024-03-04 09:30:00,0.22088475892345394,2.082853317260742,-0.5,FREE,,,,
sell,67517,67518,67518,445.54,228.71764624194992,0.0,5m SELL signal,2024-03-04 10:35:00,0.22088475892345394,3.155478000640869,-0.5,FREE,102.92294080888786,445.09,67505.0,67504.0
buy,67527,67528,67528,445.02,228.98489979470222,0.0,5m BUY signal,2024-03-04 11:25:00,0.22088475892345394,1.7950166463851929,-0.5,FREE,,,,
sell,67538,67539,67539,445.34,228.98489979470222,0.0,5m SELL signal,2024-03-04 12:20:00,0.22088475892345394,3.103949546813965,-0.5,FREE,73.27516793430314,445.02,67528.0,67527.0
buy,67549,67550,67550,444.82,229.2525859326754,0.0,5m BUY signal,2024-03-04 13:15:00,0.22088475892345394,1.9558404684066772,-0.5,FREE,,,,
sell,67561,67562,67562,445.17,229.2525859326754,0.0,5m SELL signal,2024-03-04 14:15:00,0.22088475892345394,2.6909027099609375,-0.5,FREE,80.23840507644161,444.82,67550.0,67549.0
buy,67577,67578,67578,445.24,229.21654316694168,0.0,5m BUY signal,2024-03-04 15:35:00,0.22088475892345394,2.2141683101654053,-0.5,FREE,,,,
sell,67606,67607,67607,443.67,229.21654316694168,0.0,5m SELL signal,2024-03-04 18:00:00,0.22088475892345394,2.278883457183838,-0.5,FREE,-359.86997277209684,445.24,67578.0,67577.0
buy,67627,67628,67628,442.94,229.5943100800944,0.0,5m BUY signal,2024-03-04 19:45:00,0.22088475892345394,1.7938127517700195,-0.5,FREE,,,,
sell,67825,67826,67826,439.21,229.5943100800944,0.0,5m SELL signal,2024-03-06 04:15:00,0.22391283931626424,1.5350316762924194,-0.5,FREE,-856.3867765987563,442.94,67628.0,67627.0
buy,68220,68221,68221,445.84,226.18005771191068,0.0,5m BUY signal,2024-03-08 05:15:00,0.22541973900161064,2.1625518798828125,1.7499999999999996,FREE,,,,
sell,68325,68326,68326,440.14,226.18005771191068,0.0,5m SELL signal,2024-03-08 14:00:00,0.22541973900161064,1.7877423763275146,1.6999999999999993,FREE,-1289.2263289578882,445.84,68221.0,68220.0
buy,68382,68383,68383,438.3,227.12957016043887,0.0,5m BUY signal,2024-03-08 18:45:00,0.22541973900161064,2.0239341259002686,1.7499999999999996,FREE,,,,
sell,68544,68545,68545,437.69,227.12957016043887,0.0,5m SELL signal,2024-03-11 16:20:00,0.22187945447515323,1.7871989011764526,1.4999999999999996,FREE,-138.54903779787082,438.3,68383.0,68382.0
buy,68634,68635,68635,439.33,226.28170524098627,0.0,5m BUY signal,2024-03-12 08:00:00,0.22644837520851516,2.4457485675811768,2.3999999999999995,FREE,,,,
sell,68659,68660,68660,439.595,226.28170524098627,0.0,5m SELL signal,2024-03-12 10:05:00,0.22644837520851516,1.494301199913025,1.1499999999999997,FREE,59.96465188887114,439.33,68635.0,68634.0
buy,69040,69041,69041,438.08,227.06424903079662,0.0,5m BUY signal,2024-03-14 09:50:00,0.22869365004177725,2.349081039428711,2.2499999999999996,FREE,,,,
sell,69170,69171,69171,438.76,227.06424903079662,0.0,5m SELL signal,2024-03-15 04:40:00,0.2174332150966126,1.266652226448059,-0.5,FREE,154.40368934094326,438.08,69041.0,69040.0
buy,69225,69226,69226,437.93,227.49459937604712,0.0,5m BUY signal,2024-03-15 09:15:00,0.2174332150966126,2.2426869869232178,1.8499999999999996,FREE,,,,
sell,69239,69240,69240,435.14,227.49459937604712,0.0,5m SELL signal,2024-03-15 10:25:00,0.2174332150966126,1.2891217470169067,-0.5,FREE,-634.7099322591761,437.93,69226.0,69225.0
buy,69247,69248,69248,435.21,227.45800871416822,0.0,5m BUY signal,2024-03-15 11:05:00,0.2174332150966126,2.607790946960449,1.8499999999999996,FREE,,,,
sell,69421,69422,69422,439.82,227.45800871416822,0.0,5m SELL signal,2024-03-18 09:45:00,0.2177074020120896,1.8654788732528687,-0.5,FREE,1048.5814201723185,435.21,69248.0,69247.0
buy,69494,69495,69495,437.6,228.61193188451887,0.0,5m BUY signal,2024-03-18 15:50:00,0.2177074020120896,2.585083484649658,2.1499999999999995,FREE,,,,
sell,69766,69767,69767,438.98,228.61193188451887,0.0,5m SELL signal,2024-03-20 06:30:00,0.21944144084767456,0.838969886302948,-0.5,FREE,315.484466000635,437.6,69495.0,69494.0
buy,70322,70323,70323,445.71,225.16000506756885,0.0,5m BUY signal,2024-03-25 05:25:00,0.2187859598896055,0.9555631279945374,0.5499999999999998,FREE,,,,
sell,70357,70358,70358,444.2,225.16000506756885,0.0,5m SELL signal,2024-03-25 08:20:00,0.2187859598896055,2.621422052383423,-0.5,FREE,-339.9916076520269,445.71,70323.0,70322.0
buy,70367,70368,70368,443.9,225.31217447851787,0.0,5m BUY signal,2024-03-25 09:10:00,0.2187859598896055,0.9637569189071655,0.5499999999999998,FREE,,,,
sell,70378,70379,70379,444.4904,225.31217447851787,0.0,5m SELL signal,2024-03-25 10:05:00,0.2187859598896055,2.4286489486694336,-0.5,FREE,133.02430781212712,443.9,70368.0,70367.0
buy,70386,70387,70387,444.7601,225.17554645487806,0.0,5m BUY signal,2024-03-25 10:45:00,0.2187859598896055,1.078826904296875,0.5499999999999998,FREE,,,,
sell,70397,70398,70398,445.4476,225.17554645487806,0.0,5m SELL signal,2024-03-25 11:40:00,0.2187859598896055,2.138735055923462,-0.5,FREE,154.80818818772866,444.7601,70387.0,70386.0
buy,70409,70410,70410,445.1,225.3513968703975,0.0,5m BUY signal,2024-03-25 12:40:00,0.2187859598896055,1.370781660079956,0.5499999999999998,FREE,,,,
sell,70416,70417,70417,445.46,225.3513968703975,0.0,5m SELL signal,2024-03-25 13:15:00,0.2187859598896055,2.4860260486602783,-0.5,FREE,81.12650287333337,445.1,70410.0,70409.0
buy,70441,70442,70442,445.4,225.38175404105812,0.0,5m BUY signal,2024-03-25 15:20:00,0.2187859598896055,1.2742383480072021,0.5499999999999998,FREE,,,,
sell,70446,70447,70447,445.57,225.38175404105812,0.0,5m SELL signal,2024-03-25 15:45:00,0.2187859598896055,2.8369898796081543,-0.5,FREE,38.31489818698347,445.4,70442.0,70441.0
buy,70447,70448,70448,444.98,225.68058822435674,0.0,5m BUY signal,2024-03-25 15:50:00,0.2187859598896055,1.0890164375305176,0.5499999999999998,FREE,,,,
sell,70497,70498,70498,446.41,225.68058822435674,0.0,5m SELL signal,2024-03-26 04:00:00,0.22067058993010305,0.838796079158783,0.6499999999999997,FREE,322.72324116083166,444.98,70448.0,70447.0
buy,70527,70528,70528,447.04,225.36254337248369,0.0,5m BUY signal,2024-03-26 06:30:00,0.22067058993010305,0.9422457814216614,0.6999999999999997,FREE,,,,
sell,70569,70570,70570,447.18,225.36254337248369,0.0,5m SELL signal,2024-03-26 10:00:00,0.22067058993010305,1.5973398685455322,0.6499999999999997,FREE,31.55075607214464,447.04,70528.0,70527.0
buy,70574,70575,70575,445.97,225.97399409221975,0.0,5m BUY signal,2024-03-26 10:25:00,0.22067058993010305,1.0190945863723755,0.6999999999999997,FREE,,,,
sell,70611,70612,70612,445.96,225.97399409221975,0.0,5m SELL signal,2024-03-26 13:30:00,0.22067058993010305,1.2728376388549805,0.6499999999999997,FREE,-2.2597399409329872,445.97,70575.0,70574.0
buy,70635,70636,70636,444.3,226.81828135351412,0.0,5m BUY signal,2024-03-26 15:30:00,0.22067058993010305,0.708640992641449,0.6999999999999997,FREE,,,,
sell,70648,70649,70649,444.08,226.81828135351412,0.0,5m SELL signal,2024-03-26 16:35:00,0.22067058993010305,1.3148630857467651,0.6499999999999997,FREE,-49.9000218977793,444.3,70636.0,70635.0
buy,70706,70707,70707,445.08,226.3086689661826,0.0,5m BUY signal,2024-03-27 05:30:00,0.2180065154861408,1.0762579441070557,0.5499999999999998,FREE,,,,
sell,70716,70717,70717,445.74,226.3086689661826,0.0,5m SELL signal,2024-03-27 06:25:00,0.2180065154861408,1.019630789756775,0.9499999999999997,FREE,149.36372151768617,445.08,70707.0,70706.0
buy,70731,70732,70732,445.48,226.440751784561,0.0,5m BUY signal,2024-03-27 07:40:00,0.2180065154861408,1.5319082736968994,0.5499999999999998,FREE,,,,
sell,70742,70743,70743,445.73,226.440751784561,0.0,5m SELL signal,2024-03-27 08:35:00,0.2180065154861408,1.5169336795806885,0.9499999999999997,FREE,56.61018794614025,445.48,70732.0,70731.0
buy,70758,70759,70759,443.61,227.52290591495318,0.0,5m BUY signal,2024-03-27 09:55:00,0.2180065154861408,1.402308702468872,0.5499999999999998,FREE,,,,
sell,70766,70767,70767,443.32,227.52290591495318,0.0,5m SELL signal,2024-03-27 10:35:00,0.2180065154861408,1.3941890001296997,0.9499999999999997,FREE,-65.98164271534108,443.61,70759.0,70758.0
buy,71137,71138,71138,446.09,226.11010031656627,0.0,5m BUY signal,2024-04-01 10:20:00,0.21647861250426792,1.4961190223693848,0.6499999999999997,FREE,,,,
sell,71252,71253,71253,445.3,226.11010031656627,0.0,5m SELL signal,2024-04-02 04:15:00,0.21753232862948005,1.463215947151184,-0.5,FREE,-178.62697925007913,446.09,71138.0,71137.0
buy,71438,71439,71439,439.85,228.91173734447415,0.0,5m BUY signal,2024-04-03 04:00:00,0.21747291851935258,1.8708339929580688,1.0999999999999996,FREE,,,,
sell,71678,71679,71679,444.79,228.91173734447415,0.0,5m SELL signal,2024-04-04 08:30:00,0.22222213052190973,1.0990142822265625,-0.5,FREE,1130.8239824817017,439.85,71439.0,71438.0
buy,71870,71871,71871,437.271,232.84794018686046,0.0,5m BUY signal,2024-04-05 08:30:00,0.21765319571130604,1.4549247026443481,1.0999999999999996,FREE,,,,
sell,71871,71872,71872,436.86,232.84794018686046,0.0,5m SELL signal,2024-04-05 08:35:00,0.21765319571130604,1.4032044410705566,-0.5,FREE,-95.70050341679996,437.271,71871.0,71870.0
buy,71936,71937,71937,440.09,231.1389741871705,0.0,5m BUY signal,2024-04-05 17:15:00,0.21765319571130604,1.6261457204818726,1.0999999999999996,FREE,,,,
sell,72061,72062,72062,441.92,231.1389741871705,0.0,5m SELL signal,2024-04-08 08:45:00,0.2181098616477447,1.7075893878936768,-0.5,FREE,422.98432276253146,440.09,71937.0,71936.0
buy,72070,72071,72071,440.5,231.8840759881825,0.0,5m BUY signal,2024-04-08 09:30:00,0.2181098616477447,2.5792009830474854,1.0999999999999996,FREE,,,,
sell,72081,72082,72082,441.685,231.8840759881825,0.0,5m SELL signal,2024-04-08 10:25:00,0.2181098616477447,1.5746699571609497,-0.5,FREE,274.78263004599677,440.5,72071.0,72070.0
buy,72120,72121,72121,440.49,232.51315149683396,0.0,5m BUY signal,2024-04-08 13:40:00,0.2181098616477447,1.1561750173568726,1.0999999999999996,FREE,,,,
sell,72126,72127,72127,441.1,232.51315149683396,0.0,5m SELL signal,2024-04-08 14:10:00,0.2181098616477447,1.3980845212936401,-0.5,FREE,141.8330224130719,440.49,72121.0,72120.0
buy,72131,72132,72132,440.635,232.75852150930695,0.0,5m BUY signal,2024-04-08 14:35:00,0.2181098616477447,1.1331958770751953,1.0999999999999996,FREE,,,,
sell,72142,72143,72143,441.41,232.75852150930695,0.0,5m SELL signal,2024-04-08 15:30:00,0.2181098616477447,1.2506935596466064,-0.5,FREE,180.3878541697208,440.635,72132.0,72131.0
buy,72192,72193,72193,440.55,233.2128906580937,0.0,5m BUY signal,2024-04-09 04:00:00,0.21978449257469887,1.8269492387771606,1.4499999999999995,FREE,,,,
sell,72207,72208,72208,441.17,233.2128906580937,0.0,5m SELL signal,2024-04-09 05:15:00,0.21978449257469887,1.7589309215545654,-0.5,FREE,144.59199220801915,440.55,72193.0,72192.0
buy,72223,72224,72224,439.9,233.8861808857268,0.0,5m BUY signal,2024-04-09 06:45:00,0.21978449257469887,1.671027421951294,1.4499999999999995,FREE,,,,
