bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.4099884033203125,0.0017952813946067125,0.001584858551726927,0.4099884033203125,,388,True,False,<Math.KDJ.KDJ_Item object at 0x000002414882AC30>,0.20012069121790582,0.19230272438534257,-0.0156359336651265,0.0036409306361681886,0.0008439052005755774,55.23353066876696,2025/06/18 18:10,3a,2361.0
0.79998779296875,0.003398418919758084,0.001883652760410944,0.79998779296875,,997,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148C6A0F0>,0.18916752361606762,0.08780602213454358,-0.20272300296304807,0.012020426223626719,0.00037394978789385736,44.80550110775083,2025/06/24 14:56,3a,4290.0
