bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.14429855346679688,0.0025512790084308147,6,0.3849983215332031,0.006867611703567137,15,1.0,0.0779192469655685,,,,,0.14429855346679688,,204,True,False,75.92119815917725,63.88409570835154,71.90883067556868,0.02260449316841791,0.03939641547285788,0.03358384460887994,0.005051845126065887,0.0006984861934001389,56.805745180737354,2025/05/14 17:35,2s,64555.0
0.40000152587890625,0.007054700537858852,17,0.3849983215332031,0.006867611703567137,15,2.0,0.3766262075798861,,,,,0.40000152587890625,,232,True,False,27.59987918072399,3.5984723210311813,19.599410227493053,0.013600325758665505,-0.01553512959680603,-0.05827091071094307,0.02095915312906476,-0.000274871987225005,30.14440924862633,2025/05/14 19:55,2s,558339.0
0.154998779296875,0.0025900037786824176,9,0.3699989318847656,0.006157412729991996,13,1.0,0.7567556421597434,,,,,0.154998779296875,,535,False,False,72.56641070661463,100.00000902833082,81.71094348052003,0.015451374043975974,0.016832209415639454,0.00276167074332696,0.00625,0.0002808316440768663,58.4448873425201,2025/05/20 19:10,2s,69662.0
0.31999969482421875,0.00538629347998825,18,0.6700019836425781,0.011202173018872004,89,1.0,0.8805946355266828,,,,,0.31999969482421875,,876,False,False,78.12746975512846,85.9680536854915,80.74099773191614,0.014088949304220144,0.026006920313548676,0.023835942018657064,0.006529372051520958,0.0004362603378854037,57.69815023641647,2025/05/28 15:05,2s,24788.0
0.5150032043457031,0.00865406181937924,13,1.0499992370605469,0.01724703052954551,21,1.0,0.18571413001224338,0.5150032043457031,0.00865406181937924,13,0.001736578738487645,0.5150032043457031,,1262,False,False,59.325786141181524,90.54651561364233,69.73269596533513,-0.12777521304755102,-0.1062138123844818,0.04312280132613844,0.018242418873259524,-0.001770150805589241,46.5418608373263,2025/06/04 14:45,"2s,3b",48102.0
0.4350013732910156,0.007313405794196824,16,0.6749992370605469,0.011454254769472013,23,1.0,0.8296326018525321,,,,,0.4350013732910156,,1382,True,False,15.809040306593994,25.8191878112828,19.145756141490264,-0.049253829243863664,-0.06180523629573287,-0.025102814103738408,0.010415813321004668,-0.0010435734966073866,36.25078490203437,2025/06/05 18:15,2s,77694.0
0.25,0.0042208340694267175,10,0.4099998474121094,0.006872273691933207,13,1.0,0.5609747020348161,,,,,0.25,,1457,False,False,69.79287156182446,77.15077566325343,72.24550626230078,-0.011620546366086941,0.000857690148414747,0.024956473029003376,0.009667127897860004,1.4455888328129865e-05,59.09986707297592,2025/06/06 18:00,2s,78431.0
0.43000030517578125,0.007299894984921244,29,0.4099998474121094,0.006872273691933207,13,2.0,0.20731491733268825,,,,,0.43000030517578125,,1510,False,False,82.18335705853093,81.89912676702954,82.08861362803047,-0.00028095359009411985,0.031073500882030203,0.06270890894424865,0.014072623196368544,0.0005252777524876588,61.96500537010347,2025/06/09 15:55,2s,90468.0
0.20000076293945312,0.0033579710934852516,17,1.1417999267578125,0.019553042517461084,16,1.0,0.15484304213607025,,,,,0.20000076293945312,,1687,True,False,33.59698696634097,24.388263731206948,30.527412554629628,0.035909637220654,0.02110466075040307,-0.029609952940501866,0.013140141025552046,0.0003552478953847561,49.33466541143061,2025/06/11 17:40,2s,185957.0
0.9399986267089844,0.015630173532572084,32,1.1417999267578125,0.019553042517461084,16,2.0,0.2949725373852383,,,,,0.9399986267089844,,1746,True,False,20.04718722823044,12.132100764039748,17.40882507350021,-0.06171413278924613,-0.07438088105319451,-0.025333496527896765,0.012584441254790522,-0.0012518762547433441,37.5947297817812,2025/06/12 16:05,2s,66081.0
