bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.220001220703125,0.00201965684464128,12,0.5800018310546875,0.005353039586735373,42,0.37931125200599825,0.220001220703125,0.00201965684464128,12,0.0008352344301209323,0.220001220703125,,693,True,False,42.88196168685738,-0.6237111450419945,28.380070742890922,0.057906264723630876,0.03344698564141879,-0.04891855816442417,0.0027136249786561526,0.0003074180135076039,42.366524737741514,2025/07/02 19:03,"2,3b",1826.0
