bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
,,,0.36499786376953125,0.006655079873200008,48,2.0600013732910156,0.036219804365556316,107,1.0,0.19174766720306954,0.36499786376953125,,231,False,False,52.4808418249005,70.68626258386548,58.54931541122216,0.01734912000467501,0.017588325427311702,0.00047841084527338457,0.015033472742636791,0.0003191749358300451,55.33274734455741,2025/05/13 19:45,2s,152918.0
,,,0.3000030517578125,0.005473509291025203,23,0.3400001525878906,0.006252301322355872,13,1.0,0.6176553085976506,0.3000030517578125,,311,True,False,48.272322786327535,30.612296677829548,42.385647416828206,-0.009563403981125004,-0.014267529721060157,-0.009408251479870306,0.014309349073782937,-0.0002611936452031466,40.17785916433366,2025/05/14 19:55,2s,360888.0
,,,0.15920257568359375,0.002836066276722844,13,0.19499969482421875,0.003458667810038364,6,1.0,0.5599984349935444,0.15920257568359375,,516,False,False,67.30360087059373,67.74912372246717,67.45210848788487,0.006088160187480155,0.010411616751511588,0.008646913128062865,0.005226131511378151,0.00018519613841039544,56.57569706317553,2025/05/19 17:30,2s,50014.0
,,,0.34999847412109375,0.006249972752162388,8,0.19499969482421875,0.003458667810038364,6,2.0,0.8461403028287492,0.34999847412109375,,553,False,False,67.8450307139486,101.98877398364777,79.226278470515,-0.0059159460838288935,0.009836387550855363,0.031504667269368514,0.004613989859336165,0.00017502478855459063,61.170483527654895,2025/05/20 14:05,2s,36825.0
,,,0.22999954223632812,0.004100544510797552,11,0.19499969482421875,0.003458667810038364,6,3.0,0.692300168238194,0.22999954223632812,,591,False,False,78.33282078910392,104.1761667658867,86.94726944803152,-0.002357586400030019,0.012834704319331536,0.03038458143872311,0.0046164474954195865,0.00022833830010649968,64.18350278931949,2025/05/20 17:15,2s,33113.0
,,,0.18000030517578125,0.0032108508877336525,6,0.19499969482421875,0.003458667810038364,6,4.0,0.2820532884698149,0.18000030517578125,,622,False,False,53.5378369758062,84.70363524460234,63.92643639873825,-0.01905000506399155,-0.014394042401761453,0.009311925324460193,0.01102423058460573,-0.0002562117883631139,51.35712146918932,2025/05/20 19:50,2s,65699.0
,,,0.5,0.009004142103212397,18,0.5800018310546875,0.010614967744025433,21,1.0,0.3275893820209939,0.5,,797,True,False,33.10125457896715,-2.363622262034049,21.279628965300084,-0.009433470604546659,-0.031272726924200356,-0.043678512639307394,0.017808460184902255,-0.0005663404221879516,39.93067892914519,2025/05/23 14:55,2s,20433.0
,,,0.12999725341796875,0.0023292823905964196,8,0.6707992553710938,0.01190821479644074,37,1.0,0.4174106888982405,0.12999725341796875,,996,False,False,57.57829249017479,95.7572677403017,70.30461757355043,0.004407194066161068,0.0037130403642322563,-0.0013883074038576228,0.005899142375020756,6.644868331698359e-05,52.78143232568721,2025/05/28 18:30,2s,19847.0
,,,0.63079833984375,0.01134325360403484,9,0.6707992553710938,0.01190821479644074,37,2.0,0.8658314661692618,0.63079833984375,,1022,False,False,82.57353788938121,97.69683790316577,87.61463789397607,0.0416739981724658,0.07511520404396776,0.06688241174300392,0.012193970530661347,0.0013421776772061798,63.639566382641476,2025/05/29 14:10,2s,67075.0
,,,0.5755996704101562,0.010352512341849576,26,0.6268997192382812,0.011155414725272338,31,1.0,0.9660212488894838,0.5755996704101562,,1486,False,False,75.02565429948602,111.00699796443192,87.01943552113465,0.0384269614884047,0.07663725263447674,0.07642058229214407,0.009623392377721834,0.0013710174200333492,73.11918340631998,2025/06/06 13:50,2s,39722.0
,,,0.19500350952148438,0.003505051054275118,10,0.6268997192382812,0.011155414725272338,31,2.0,0.4147427862089109,0.19500350952148438,,1518,False,False,73.75144217280143,90.71654480195807,79.40647638252031,-0.03486034196806943,-0.02244882086293387,0.024823042210271123,0.004030132212770318,-0.00040233822606445613,49.09221483143176,2025/06/06 16:30,2s,19498.0
,,,0.22590255737304688,0.003950036069200838,12,0.2999992370605469,0.005212845196136092,12,1.0,0.5530053533054435,0.22590255737304688,,1708,False,False,66.66789059830653,71.80169928682378,68.3791601611456,-0.0016331086911177601,0.001869457234398908,0.007005131851033336,0.00532780235826511,3.2599058436588146e-05,51.896368008461096,2025/06/10 19:20,2s,39025.0
,,,0.7900009155273438,0.01379432354134457,33,0.5999984741210938,0.010323442621261529,42,1.0,0.9000038147069669,0.7900009155273438,,1965,False,False,75.94814894985433,101.64394063605391,84.5134128452542,0.10982231082523704,0.12012150538906496,0.020598389127655853,0.012573191956074347,0.0020780805153929006,66.3270761327411,2025/06/16 14:45,2s,84580.0
,,,0.3500022888183594,0.006063795589332383,23,0.5200004577636719,0.009086945768968995,28,1.0,0.7211532113120346,0.3500022888183594,,2094,True,False,8.856930950166705,1.5269747808110665,6.413612227048159,-0.032969637720971015,-0.05515350196763791,-0.044367728493333786,0.004967750613879022,-0.0009587318040804942,30.883713407244258,2025/06/17 19:00,2s,31614.0
