bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.1100006103515625,0.0019510572590920277,0.14999771118164062,0.002653417909440583,0.73334859235523,,,,0.1100006103515625,,105,False,False,74.52805839366656,91.0703576965239,80.04215816128567,0.021274382478802596,0.021344679256003474,0.00014059355440175503,0.003009417217053837,0.00037825316989903435,62.141876778459896,2025/06/18 15:29,2,2502.0
0.25,0.004416180839155222,0.29000091552734375,0.00514916401098622,0.8620662439820052,,,,0.25,,171,True,False,23.26950274009715,-0.682905552237365,15.285366642652312,-0.01903300760046271,-0.025233420671085582,-0.012400826141245748,0.0015524788898879118,-0.0004471467150051837,36.78508206258883,2025/06/18 16:42,2,893.0
0.1201019287109375,0.00213590484952298,0.2700004577636719,0.004778769163958794,0.44482120402944375,0.1201019287109375,0.00213590484952298,0.0015524788898879118,0.1201019287109375,,256,False,False,54.05402170006459,122.87884427628019,76.99562922546978,-0.033504328014721155,-0.029475583680195427,0.008057488669051455,0.0019538526037479013,-0.0005230673889497759,49.44026826094525,2025/06/18 18:14,"2,3b",1150.0
0.20000076293945312,0.003534831326740609,0.6500015258789062,0.011621697163101121,0.30769275913471134,0.20000076293945312,0.003534831326740609,0.001957677617257679,0.20000076293945312,,426,True,False,26.7176066796843,-1.872737094811015,17.187492088185863,0.0400074665479806,0.020443493227396914,-0.039127946641167366,0.006030509864253479,0.00036220650945340834,46.00338256253761,2025/06/20 14:41,"2,3b",3714.0
0.049999237060546875,0.000883847221677137,0.15000152587890625,0.0026445966616826314,0.3333248563145313,,,,0.049999237060546875,,472,False,False,42.5037641353766,89.34476806281396,58.117432111189046,0.01447301081372212,0.009127735681587978,-0.010690550264268284,0.007506168228152588,0.00016126346611872451,54.01534894557499,2025/06/20 15:40,2,330.0
0.2350006103515625,0.0041177608482250464,0.9799995422363281,0.01747191191959932,0.23979665318546833,0.2350006103515625,0.0041177608482250464,0.0018636766409647434,0.2350006103515625,,737,True,False,46.95996429196032,-23.87961905476442,23.346769843052073,0.16793661947963254,0.1453399436678069,-0.04519335162365129,0.0033430534787878396,0.002562254227994683,59.609518175242904,2025/06/23 13:46,"2,3b",1403.0
0.13500213623046875,0.0023812000521589794,0.4249992370605469,0.007440462972825958,0.31765265548285176,0.13500213623046875,0.0023812000521589794,0.0033430534787878396,0.13500213623046875,,893,False,False,68.0947544478561,80.4199902189012,72.2031663715378,-0.0224212342904543,-0.016798950821190317,0.011244566938527968,0.0031673464609571823,-0.0002957421086482435,46.0446558826189,2025/06/23 16:45,"2,3b",2425.0
0.2849998474121094,0.004999997323019463,0.34999847412109375,0.0061782606300761905,0.8142888283378746,,,,0.2849998474121094,,1012,True,False,12.523999910241857,13.789038258281561,12.945679359588425,-0.032984759342940394,-0.03585884267610595,-0.005748166666331114,0.0030855899954107943,-0.0006313205889426721,24.723114380205857,2025/06/23 18:55,2,1103.0
0.04000091552734375,0.0006973660233909573,0.11999893188476562,0.0020876641064791653,0.33334392980894556,,,,0.04000091552734375,,1285,False,False,42.74733269889157,66.30872309633233,50.60112949803849,-0.006801473594980209,-0.009421726782370854,-0.00524050637478129,0.0019146589773714024,-0.0001641423882185059,42.354218892359214,2025/06/24 17:16,2,4233.0
0.12999725341796875,0.002257484683246639,0.29489898681640625,0.005147468520978734,0.4408196000310455,,,,0.12999725341796875,,1379,True,False,11.002637456725688,-3.8214191578725156,6.06128525185962,-0.006282859970150295,-0.017271591291176946,-0.021977462642053303,0.002436678882373078,-0.0003003088482220222,31.68055882660572,2025/06/24 18:56,2,746.0
0.06999969482421875,0.0012173859969429348,0.095001220703125,0.0016494698965120573,0.7368294249919691,,,,0.06999969482421875,,1423,False,False,45.01460664227345,93.05050439723846,61.02657256059512,-0.0037093848202863267,-0.003582158840671923,0.00025445195922880765,0.012919943041275197,-6.224918230515966e-05,51.93533756879115,2025/06/24 19:42,2,5332.0
