bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.2649993896484375,1.5644989013671875,1.0,0.12144132018609007,0.2649993896484375,,364,True,False,,0.009844266122472784,-0.006580152831503483,-0.03284883790795254,-8.665948485684808e-05,41.084339847624165,2025/06/10 16:21,2s,643.0
0.589996337890625,1.1095046997070312,1.0,0.43262850266460373,0.589996337890625,,529,False,False,,0.010445451579696011,0.042011340856831225,0.06313177855427043,0.0005573263315050485,60.86604093078945,2025/06/11 13:30,2s,8679.0
0.8050003051757812,1.1095046997070312,2.0,0.24335568162282964,0.8050003051757812,,571,False,False,,0.04735242745504052,0.06801018580341633,0.041315516696751625,0.0009029978095400535,65.90324673639995,2025/06/11 14:22,2s,4397.0
0.18499755859375,0.4626007080078125,1.0,0.4755582676386186,0.18499755859375,,670,True,False,,0.02107613581185585,0.011990734464603747,-0.018170802694504204,0.00016026036734182201,46.08795036168108,2025/06/11 16:42,2s,4440.0
