bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.15940093994140625,0.001970847158647395,0.3488006591796875,0.004336159231642979,1.0,0.19725272321623868,0.15940093994140625,0.001970847158647395,0.0008684825824989827,0.15940093994140625,,148,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148688230>,<Math.KDJ.KDJ_Item object at 0x0000024148688230>,0.012144647890516587,0.0014628785722266002,-0.021363538636579974,0.002353845868841712,1.8111441883270416e-05,42.44694029497045,2025/06/17 15:59,"2s,3b",1312.0
0.1100006103515625,0.0013666370141758495,0.19499969482421875,0.0024282385166948407,1.0,0.6153996635236121,,,,0.1100006103515625,,359,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149D0B410>,0.005648700067653989,0.00036812350616344247,-0.010561153122981093,0.015053485018888875,4.576473141679185e-06,41.088921736774765,2025/06/17 19:33,2s,3782.0
0.9599990844726562,0.011946230427840416,0.5100021362304688,0.006240084611316764,1.0,0.19607461815788294,,,,0.9599990844726562,,638,False,False,,<Math.KDJ.KDJ_Item object at 0x000002414919E3F0>,0.05097709000586785,0.052307305305333784,0.0026604305989318677,0.008976922770205769,0.0006453627807193417,61.97266054690319,2025/06/18 18:00,2s,16019.0
0.1999053955078125,0.0024857641571251125,0.41500091552734375,0.005132338763230432,1.0,0.4216931703281552,,,,0.1999053955078125,,1251,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C698B0>,-0.007830363560826052,0.003713254138034472,0.023087235397721048,0.002604801256739716,4.6091036589555356e-05,52.390717930388526,2025/06/23 15:41,2s,2318.0
0.1999969482421875,0.0024872147635087052,0.41500091552734375,0.005132338763230432,2.0,0.39759169041272174,,,,0.1999969482421875,,1284,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C6BEF0>,0.0040665024311782065,0.012149832289310325,0.016166659716264235,0.007691387444331732,0.00015086235462479883,60.47184779005789,2025/06/23 16:16,2s,2774.0
0.29000091552734375,0.003602943511294092,0.3899993896484375,0.004883538525767119,1.0,0.12821315387925974,,,,0.29000091552734375,,1499,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241494C2E10>,-0.012307731838139022,-0.02432312905889944,-0.024030794441520835,0.026995024911591295,-0.00030286579850424583,46.92587920942803,2025/06/23 19:53,2s,70931.0
