bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.1999969482421875,0.001911285831505579,0.003806169561641362,0.1999969482421875,,784,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148789310>,0.08926546492833122,0.08671024803869898,-0.005110433779264484,0.002010715047526656,0.000830546986788814,57.658289347750774,2025/06/20 14:09,3a,1946.0
