bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.3950042724609375,0.003373509990734478,0.6200027465820312,0.005267205432030429,0.6371008429213069,0.3950042724609375,,155,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148AE3DD0>,0.032340737495550005,0.0267716203537276,-0.011138234283644813,0.018587902560388034,0.00022821018797912203,55.80963097769151,2025/06/17 16:07,2,9950.0
0.37720489501953125,0.0032597132578441033,0.4160003662109375,0.003607944783609664,0.9067417378865129,0.37720489501953125,,236,True,False,<Math.KDJ.KDJ_Item object at 0x00000241492BBC50>,-0.038591116880443956,-0.03761612590342622,0.0019499819540354651,0.004373176492626859,-0.00032541932930005047,38.30655735657714,2025/06/17 17:30,2,12163.0
0.5198974609375,0.004520847486413043,0.8443984985351562,0.007289074909788008,0.6157015459399875,0.5198974609375,,264,False,False,<Math.KDJ.KDJ_Item object at 0x000002414937D190>,-0.07755772562661556,-0.060085508755904016,0.03494443374142309,0.0036348628768337774,-0.0005204477451850153,50.072923092491095,2025/06/17 17:58,2,5398.0
0.37000274658203125,0.003204319240239965,0.3800048828125,0.0033018063680951954,0.9736789270799872,0.37000274658203125,,310,True,False,<Math.KDJ.KDJ_Item object at 0x000002414937F410>,-3.865036511176631e-05,-0.016908783656631954,-0.03374026658304038,0.007124237234534684,-0.0001466624577818751,43.90874879268594,2025/06/17 18:44,2,6395.0
0.5400009155273438,0.004614997911876289,1.80999755859375,0.015233105228433973,0.298343449671219,0.5400009155273438,,512,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D28C50>,-0.005490789502861741,0.029499793292146137,0.06998116559001576,0.0033168881105673505,0.0002512368561085006,57.97349504021206,2025/06/18 15:53,2,3812.0
0.4026947021484375,0.003441246912497649,0.4398956298828125,0.0037733337512983146,0.9154323771202608,0.4026947021484375,,663,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149D33EF0>,-0.021703849346696107,-0.03504213856861327,-0.026676578443834323,0.005168180619463335,-0.000299892993926818,42.144112440590064,2025/06/18 18:24,2,3610.0
0.36069488525390625,0.0030269794743938935,0.589996337890625,0.004926900525182672,0.6113510577768583,0.36069488525390625,,911,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148EDF890>,0.07060520933632917,0.0657072895325399,-0.009795839607578544,0.00410556308681507,0.0005506448266536114,57.950907481258106,2025/06/20 16:12,2,9350.0
0.6612014770507812,0.00553723688780516,0.9300003051757812,0.007849428416827915,0.7109690968604642,0.6612014770507812,,1057,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148932690>,-0.04591429316722734,-0.05378207520161027,-0.01573556406876586,0.0022837658403087047,-0.00045212807176628605,38.55421599192795,2025/06/20 18:38,2,8735.0
2.8098983764648438,0.02410895154774914,3.0,0.02509410224524364,0.9366327921549479,2.8098983764648438,,1153,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148916ED0>,-0.14050839882612728,0.030429511829808575,0.3418758213118717,0.007706934873514365,0.0002565554098322317,61.24695883316029,2025/06/23 13:46,2,36905.0
0.5400009155273438,0.0046063371156203695,1.2700042724609375,0.010952089362606715,0.4251961408609773,0.5400009155273438,,1332,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148E4B590>,0.020635106191457572,0.007185233690961468,-0.02689974500099221,0.014825569383356113,6.14829957530644e-05,49.268304079877645,2025/06/23 17:00,2,3994.0
0.44000244140625,0.003656023655877851,1.4800033569335938,0.012148102558399028,0.2972982725646564,0.44000244140625,,1658,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A176C30>,-0.1901622408080384,-0.17112666938291454,0.03807114285024771,0.002915832158879882,-0.001415854924197617,45.823523041544924,2025/06/24 16:03,2,1458.0
