bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.2700042724609375,0.008843733228268112,7,0.002510024360284586,1.2700042724609375,3a,,3a,sell,False,0,False,50.443259080360356,105.15919091201407,68.68190302424493,144.7100067138672,186,-0.31657996358953805,-0.22292272497315935,0.1873144772327574,,,,0,-0.0015408874136492471,50.35587625066922,2025/07/16 16:05,29336.0
1.4000091552734375,0.009749028215770898,12,0.002510024360284586,1.4000091552734375,3a,,3a,sell,False,0,False,74.89325771044994,103.00469892293444,84.26373811461144,145.0050048828125,191,-0.1909799758197523,-0.07597049876113715,0.23001895411723028,,,,1,-0.0005250745097166408,56.677513232044774,2025/07/16 16:30,3399.0
1.4650115966796875,0.01020167570952229,13,0.002510024360284586,1.4650115966796875,3a,,3a,sell,False,0,False,76.33592370513475,84.99191967324367,79.22125569450439,144.82000732421875,192,-0.1634893992101309,-0.05352709277164536,0.21992461287697107,,,,2,-0.0003699300714788256,52.45019736000855,2025/07/16 16:35,5807.0
1.5550079345703125,0.0108283693522795,17,0.002510024360284586,1.5550079345703125,3a,,3a,sell,False,0,False,72.31319599748295,92.75009306696268,79.12549502064286,145.13999938964844,196,-0.06755099996632422,0.03458689380732949,0.2042757875473074,,,,3,0.00023892623021048992,58.868663110754746,2025/07/16 16:55,2158.0
1.5550079345703125,0.0108283693522795,21,0.002510024360284586,1.5550079345703125,3a,,3a,sell,False,0,False,82.96798881830102,96.00003392128099,87.31200385262767,145.10499572753906,200,0.019536712547604147,0.09348680116013952,0.14790017722507076,,,,4,0.0006454047676565668,56.94675164563519,2025/07/16 17:15,6559.0
1.605010986328125,0.011176567905571358,23,0.002510024360284586,1.605010986328125,3a,,3a,sell,False,0,False,82.66030714184163,78.21415444159192,81.17825624175839,145.05999755859375,202,0.046667815431167485,0.09540544171917986,0.09747525257602475,,,,5,0.0006585204448366485,55.49240232077693,2025/07/16 17:25,7617.0
1.6826019287109375,0.011716876005506999,27,0.002510024360284586,1.6826019287109375,3a,,3a,sell,False,0,False,74.44072144754797,87.90138456824056,78.9276091544455,145.28759765625,206,0.07793728203713586,0.11139392776883028,0.06691329146338884,,,,6,0.0007685162208332357,60.1882907477133,2025/07/16 17:45,2952.0
1.7649993896484375,0.012290654518712989,30,0.002510024360284586,1.7649993896484375,3a,,3a,sell,False,0,False,78.71736421559615,97.34917748608481,84.92796863909237,145.3699951171875,209,0.09839508535836265,0.12849144022851533,0.060192709740305356,,,,7,0.0008860805218939551,61.171068246029186,2025/07/16 18:00,11491.0
1.8249969482421875,0.012708450280551129,31,0.002510024360284586,1.8249969482421875,3a,,3a,sell,False,0,False,82.24444263512484,103.40691315229702,89.29859947418223,145.4199981689453,210,0.10698578234233236,0.14134857027821113,0.06872557587175754,,,,8,0.0009745400518831692,62.33210855236253,2025/07/16 18:05,5305.0
1.8650054931640625,0.012987051625296704,35,0.002510024360284586,1.8650054931640625,3a,,3a,sell,False,0,False,80.77833581771674,74.58971549346344,78.71546237629897,145.38999938964844,214,0.1266717199648846,0.14076262344610768,0.028181806962446154,,,,9,0.0009699667839332597,60.50045117200986,2025/07/16 18:25,2831.0
1.915008544921875,0.013335250178588562,36,0.002510024360284586,1.915008544921875,3a,,3a,sell,False,0,False,82.45565996209982,92.51960482839826,85.81030825086597,145.52000427246094,215,0.13152340933746312,0.15093016682777716,0.03881351498062807,,,,10,0.0010398175375340092,64.07152247182101,2025/07/16 18:30,3810.0
1.9950103759765625,0.01389234661279949,37,0.002510024360284586,1.9950103759765625,3a,,3a,sell,False,0,False,84.92806923881453,99.76252489910283,89.87288779224397,145.58999633789062,216,0.13777064778406187,0.16275960157045688,0.049977907572790026,,,,11,0.0011210638192770052,65.86101864298675,2025/07/16 18:35,5888.0
2.0050048828125,0.013961943821345772,38,0.002510024360284586,2.0050048828125,3a,,3a,sell,False,0,False,87.57519155136723,103.4579254266834,92.86943617647262,145.60499572753906,217,0.144490398118611,0.17136939945680751,0.053758002676393024,,,,12,0.0011801128380510306,66.2489798700112,2025/07/16 18:40,5689.0
2.1450042724609375,0.01493683601739484,39,0.002510024360284586,2.1450042724609375,3a,,3a,sell,False,0,False,86.4285209253128,79.5484971689863,84.13517967320396,145.55999755859375,218,0.1501068069847959,0.1725724424495354,0.04493127092947902,,,,13,0.0011881879812075341,63.90278808006439,2025/07/16 18:45,36968.0
2.19500732421875,0.015285034570686697,41,0.002510024360284586,2.19500732421875,3a,,3a,sell,False,0,False,84.91189317716521,86.1962495300105,85.34001196144698,145.75999450683594,220,0.16171929566173698,0.18782493002638034,0.05221126872928672,,,,14,0.0012926350723277426,69.39072715964099,2025/07/16 18:55,53136.0
2.2450103759765625,0.015633233123978556,44,0.002510024360284586,2.2450103759765625,3a,,3a,sell,False,0,False,82.30036561415227,84.01828951636034,82.8730069148883,145.7949981689453,223,0.1741804582794486,0.1923933725254301,0.036425828491962964,,,,15,0.001323315423568769,66.1420245087683,2025/07/16 19:10,9785.0
2.2750091552734375,0.015842131004897626,45,0.002510024360284586,2.2750091552734375,3a,,3a,sell,False,0,False,84.11620259816306,95.01122450222783,87.74787656618466,145.8699951171875,224,0.1796029646522447,0.20129299014342905,0.04338005098236869,,,,16,0.0013841882051226324,67.99680799219945,2025/07/16 19:15,7861.0
2.31500244140625,0.016120626094362978,46,0.002510024360284586,2.31500244140625,3a,,3a,sell,False,0,False,86.40336340557978,100.1263282500802,90.97768502041325,145.91000366210938,225,0.18551502225316013,0.2091632526568219,0.047296460807323526,,,,17,0.0014379513413181047,68.97328468788025,2025/07/16 19:20,7195.0
2.4300079345703125,0.016921472141406227,47,0.002510024360284586,2.4300079345703125,3a,,3a,sell,False,0,False,87.69589659497046,95.45109573131464,90.28096297375185,145.97999572753906,226,0.19211785751485047,0.2185291985616118,0.052822682093522644,,,,18,0.0015019418268425303,70.65988117110517,2025/07/16 19:25,10485.0
2.5550079345703125,0.01779191539699576,51,0.002510024360284586,2.5550079345703125,3a,,3a,sell,False,0,False,85.77027182753756,93.79371034865045,88.44475133457519,146.14999389648438,230,0.20828215876868988,0.22717978976530162,0.03779526199322347,,,,19,0.0015599860096920163,71.45831497320147,2025/07/16 19:45,25576.0
1.0699920654296875,0.006547898179123482,5,0.0003628299369393818,1.0699920654296875,3a,,3a,sell,False,0,False,35.85506346001227,90.5454839717277,54.08520363058408,164.39999389648438,1120,-0.28060302404244675,-0.2363292706680511,0.0885475067487913,,,,20,-0.001437382509843166,49.35911957716029,2025/08/01 15:55,7907.0
1.279998779296875,0.007833050306660474,6,0.0003628299369393818,1.279998779296875,3a,,3a,sell,False,0,False,47.03342089124908,114.10356547866999,69.39013575372272,164.69000244140625,1121,-0.2601115803808038,-0.178145805734232,0.16393154929314357,,,,21,-0.0010833702731476045,54.40406960927234,2025/08/01 16:00,9050.0
1.489990234375,0.009118109056872208,7,0.0003628299369393818,1.489990234375,3a,,3a,sell,False,0,False,57.88675520610443,123.00676109523657,79.59342383581514,164.89999389648438,1122,-0.23084503694897385,-0.11377886322165409,0.2341323474546395,,,,22,-0.0006917867989171163,57.690813107917926,2025/08/01 16:05,7961.0
1.5800018310546875,0.009668941898573922,8,0.0003628299369393818,1.5800018310546875,3a,,3a,sell,False,0,False,66.35239130680677,117.14620791102072,83.28366350821142,164.84249877929688,1123,-0.19800379003109167,-0.06663880235956299,0.26272997534305736,,,,23,-0.00040510276220523026,56.49013560909418,2025/08/01 16:10,12498.0
1.589996337890625,0.009730104046618443,9,0.0003628299369393818,1.589996337890625,3a,,3a,sell,False,0,False,73.85351942858482,118.8602881592532,88.85577567214094,165.0,1124,-0.16167944997472758,-0.016382089749271245,0.29059472045091267,,,,24,-9.956558747117715e-05,59.0070395422003,2025/08/01 16:15,6465.0
