bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume,zs_cnt
2.510009765625,0.006986610525514618,17,2.510009765625,1,12,1,buy,0.5114061688431528,True,0,False,71.45601508597395,102.49228234334123,81.80143750509637,359.5299987792969,78,0.16738502864341745,0.25568842106144984,0.1766067848360648,0.366961,,95,0,0.0007126479964955509,62.571707304785974,2025/07/15 13:30,41559.0,1
2.80999755859375,0.007821626349191896,19,2.80999755859375,1,12,1,buy,1.5201365130652822,True,0,False,62.480607613107615,13.993544703882904,46.318253310032716,356.5,80,0.12562195236639448,-0.03924278761729738,-0.3297294799673837,0.410819,,95,1,-0.00010944167949573417,30.63349520002656,2025/07/15 13:40,51759.0,1
3.35992431640625,0.009352347116502631,20,3.35992431640625,1,12,1,buy,2.352908624645231,True,0,False,53.74866421257436,1.357003809374902,36.284777411507875,356.56500244140625,81,0.06182642063725445,-0.19335570627930565,-0.5103642538331202,0.491217,,95,2,-0.000539460990011443,31.469056429434474,2025/07/15 13:45,5316.0,1
4.6500244140625,0.012943339886607739,25,4.6500244140625,1,12,1,buy,3.0846256082678845,True,0,False,33.776458368775884,1.719337249638258,23.090751329063345,355.32000732421875,86,-0.2305998335070089,-0.5651395241750947,-0.6690793813361716,0.679828,,95,3,-0.0015790689631481549,31.142868063057392,2025/07/15 14:10,0.0,1
4.910003662109375,0.013666991951908526,27,4.910003662109375,1,12,1,buy,3.8814496494463038,True,0,False,23.619872649968123,-7.241930971746143,13.332604776063366,354.4599914550781,88,-0.43001703548614956,-0.8509754044982856,-0.841916738024272,0.717837,,95,4,-0.0023806985874605152,27.503481937304286,2025/07/15 14:20,9023.0,1
5.75,0.016005121203863465,28,5.75,1,12,1,buy,4.25061124741968,True,0,False,19.531504113105754,-4.998707108068473,11.354767039381013,353.8599853515625,89,-0.5452658818980617,-1.0062612675457103,-0.9219907712952973,0.840644,,95,5,-0.0028172227067054267,25.244737444132568,2025/07/15 14:25,9997.0,1
6.545013427734375,0.018218040555096095,30,6.545013427734375,1,12,1,buy,4.473116772563486,True,0,False,13.373314451525982,-3.457862373463559,7.762922176529468,352.9549865722656,91,-0.7820619123877036,-1.267188890976172,-0.9702539571769366,0.956874,,95,6,-0.003553175913551806,22.091123685659213,2025/07/15 14:35,5274.0,1
6.839996337890625,0.01903912529076899,34,6.839996337890625,1,12,1,buy,4.473116772563486,True,1,False,15.237388541423623,28.725979767397014,19.733585616748087,353.4200134277344,95,-1.1243081951284932,-1.3714283454546035,-0.49424030065222047,1,0.007122124602499511,,7,-0.003854729295519421,28.965818303228076,2025/07/15 14:55,10507.0,1
3.089996337890625,0.008708262748325419,34,3.089996337890625,1,,1,buy,0.26817484427393595,True,0,False,47.34857374624824,4.312637728983589,33.00326174049336,351.8399963378906,163,-0.040745438682123644,-0.11784359281313073,-0.15419630826201416,,,,8,-0.0003332969941678628,37.47068749813345,2025/07/16 14:05,8055.0,2
3.470001220703125,0.009779196821806186,35,3.470001220703125,1,,1,buy,0.3872184308069579,True,0,False,38.89977399538624,-11.793024509785766,22.00217449366224,351.364990234375,164,-0.08770796552991048,-0.27555807292105783,-0.3757002147822947,,,,9,-0.0007797208931041498,35.06903584934044,2025/07/16 14:10,1813.0,2
3.68499755859375,0.01038510194127872,36,3.68499755859375,1,,1,buy,0.5524741334144926,True,0,False,31.8588656226257,-10.386584613937522,17.777048877104626,351.510009765625,165,-0.1470493276708071,-0.3844147762343937,-0.47473089712717315,,,,10,-0.0010881749702973892,36.40909917224467,2025/07/16 14:15,6182.0,2
3.964996337890625,0.011174197678845862,39,3.964996337890625,1,,1,buy,0.5524741334144926,True,0,False,18.105513341386995,2.5784801798011756,12.929835620858388,351.57000732421875,168,-0.3394107861839617,-0.5753495131502291,-0.4718774539325348,,,,11,-0.0016304094171636582,38.08412477997012,2025/07/16 14:30,4009.0,2
4.084991455078125,0.011512369279948205,42,4.084991455078125,1,,1,buy,0.5524741334144926,True,0,False,12.529183928552593,-1.2169706791026904,7.947132392667498,350.80999755859375,171,-0.49638941085751337,-0.7030896887617928,-0.41340055580855883,,,,12,-0.0019945461225920843,33.259229674879634,2025/07/16 14:45,4070.0,2
4.54998779296875,0.012822827236712294,48,4.54998779296875,1,,1,buy,0.5524741334144926,True,0,False,44.496126789293555,39.16901402927982,42.72042253595564,350.2850036621094,177,-0.568215962843123,-0.5804553151956497,-0.024478704705053422,,,,13,-0.0016486590953532349,36.19469351173739,2025/07/16 15:15,4792.0,2
5.029998779296875,0.014175599646106688,49,5.029998779296875,1,,1,buy,0.5524741334144926,True,0,False,40.18441017720075,14.31411050464395,31.560976953015153,350.05499267578125,178,-0.5850671660658209,-0.652471978956612,-0.1348096257815823,,,,14,-0.0018539958171705107,34.978849712869334,2025/07/16 15:20,4769.0,2
