bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
,,,1.5400009155273438,0.0122865881643703,8,10.500007629394531,0.07875792868702546,104,3.0,0.38666615319667763,1.5400009155273438,2s,10,2s,sell,,False,0,False,48.855827818943226,94.8648365298643,64.19216405591692,126.52999877929688,254,0.001640000325584804,0.008493704237622524,0.01370740782407544,0.793814,,259,0,6.726030865759684e-05,52.97598513642997,2025/07/17 15:10,34153.0
,,,1.660003662109375,0.013244005988594012,9,10.500007629394531,0.07875792868702546,104,3.0,0.3980949779002032,1.660003662109375,2s,10,2s,sell,,False,0,False,55.77124542270367,97.26375104526645,69.60208063022459,126.67500305175781,255,0.009034251468624039,0.03861125604078097,0.05915400914431387,0.855671,,259,1,0.0003056858323220606,54.53187177880864,2025/07/17 15:15,57855.0
,,,1.75,0.01396202370456724,10,10.500007629394531,0.07875792868702546,104,3.0,0.40666605147149115,1.75,2s,10,2s,sell,,False,0,False,62.33830193168361,101.7406409855633,75.47241494964351,126.8949966430664,256,0.023090793282398638,0.07931696053749704,0.1124523345101968,0.902061,,259,2,0.0006277381785247971,56.86379422478357,2025/07/17 15:20,25071.0
,,,0.81500244140625,0.006478041945964407,5,10.500007629394531,0.07875792868702546,104,4.0,0.3623807181362202,0.81500244140625,2s,10,2s,sell,,False,0,False,49.73283496027382,114.00015542754116,71.1552751160296,126.625,284,-0.09648360352887421,-0.05391493670938985,0.08513733363896872,0.420104,,259,3,-0.0004268450013978929,56.82663054223827,2025/07/17 17:40,7582.0
,,,0.8199996948242188,0.00651776258434723,6,10.500007629394531,0.07875792868702546,104,4.0,0.3628566466873556,0.8199996948242188,2s,10,2s,sell,,False,0,False,58.18160637123232,108.87423483698336,75.07914919314933,126.48999786376953,285,-0.08344459239613125,-0.031288547865159444,0.10431208906194361,0.42268,,259,4,-0.00024768559692165,53.654460302656034,2025/07/17 17:45,9488.0
,,,0.970001220703125,0.007710048799987969,7,10.500007629394531,0.07875792868702546,104,4.0,0.3771424959146438,0.970001220703125,2s,10,2s,sell,,False,0,False,64.57857712501081,102.9604016476818,77.3725186325678,126.6050033569336,286,-0.06756177953995242,-0.004030528115237075,0.1270625028494307,0.5,,259,5,-3.190109974669759e-05,55.91225819075526,2025/07/17 17:50,6502.0
,,,1.0100021362304688,0.008027995833638566,10,10.500007629394531,0.07875792868702546,104,4.0,0.38095210414915237,1.0100021362304688,2s,10,2s,sell,,False,0,False,77.30204047942144,102.14397992902991,85.58268696262427,126.81999969482422,289,-0.013998279998288843,0.06150152531562014,0.15099961062781797,0.520619,,259,6,0.00048651303447925083,58.74265234800147,2025/07/17 18:05,6859.0
,,,1.0500030517578125,0.008345942867289163,11,10.500007629394531,0.07875792868702546,104,4.0,0.3847617123836609,1.0500030517578125,2s,10,2s,sell,,False,0,False,79.63163788713061,93.60922233338573,84.29083270254898,126.70999908447266,290,0.0039493117752567915,0.07573967886943933,0.1435807341883651,0.541238,,259,7,0.0005990408699636927,56.100137551563925,2025/07/17 18:10,6409.0
,,,1.100006103515625,0.00874339181990141,13,10.500007629394531,0.07875792868702546,104,4.0,0.3895239043289153,1.100006103515625,2s,10,2s,sell,,False,0,False,82.17681047271874,94.09498659922289,86.14953584822013,126.88999938964844,292,0.03703502964186845,0.10562636483125232,0.13718267037876775,0.567013,,259,8,0.0008350872038427968,59.3632374892107,2025/07/17 18:20,7635.0
,,,1.1800003051757812,0.0093792252450066,14,10.500007629394531,0.07875792868702546,104,4.0,0.39714239418945735,1.1800003051757812,2s,10,2s,sell,,False,0,False,83.65110383697251,92.49686402249523,86.59969056548007,126.91999816894531,293,0.05443652138410293,0.12404248835304088,0.1392119339378759,0.608247,,259,9,0.0009804364584989538,59.91516894624516,2025/07/17 18:25,4503.0
,,,1.94000244140625,0.015477920042189931,13,10.500007629394531,0.07875792868702546,104,3.0,0.4247615089332879,1.94000244140625,2s,10,2s,sell,,False,1,False,77.92450548454198,103.43051088963125,86.4265072862384,127.125,259,0.0852409584849275,0.17843834611291243,0.18639477525596984,1,0.011549349739169172,,10,0.001410648756568398,59.43775664903472,2025/07/17 15:35,10559.0
,,,0.6399993896484375,0.00522533778663721,8,4.889900207519531,0.03829809050620208,24,1.0,0.0674661311939388,0.6399993896484375,2s,11,2s,sell,,False,0,False,34.56882373541472,89.94330872890508,53.0269853999115,123.08000183105469,356,-0.3853418478539429,-0.3485574848436812,0.07356872602052333,0.154206,,390,11,-0.0028255909274470473,44.42198582431488,2025/07/18 17:10,3877.0
,,,0.7599945068359375,0.006205049689794234,9,4.889900207519531,0.03829809050620208,24,1.0,0.0920055107508008,0.7599945068359375,2s,11,2s,sell,,False,0,False,39.65416852688173,70.16623727568387,49.82485810981578,122.80999755859375,357,-0.3759932463663822,-0.3385988404161395,0.07478881190048536,0.183118,,390,12,-0.002745763411078889,40.428906469415466,2025/07/18 17:15,11984.0
,,,1.25,0.010283833555049204,12,4.889900207519531,0.03829809050620208,24,1.0,0.0020251853169383814,1.25,2s,11,2s,sell,,False,0,False,71.63499681730693,100.50567969918501,81.25855777793295,122.7699966430664,382,-0.2183379807574298,-0.10166129045394712,0.23335338060696537,0.301183,,390,13,-0.0008307001743673631,58.79448335527085,2025/07/18 19:20,28525.0
,,,1.2999954223632812,0.010695149236727899,13,4.889900207519531,0.03829809050620208,24,1.0,0.012249406720557191,1.2999954223632812,2s,11,2s,sell,,False,0,False,73.679935415193,85.94956700250944,77.76981261096515,122.55500030517578,383,-0.18908647635088077,-0.0720804587246846,0.23401203525239234,0.313229,,390,14,-0.0005889254057957543,53.39859012735005,2025/07/18 19:25,19850.0
,,,1.3799972534179688,0.011353329648460355,17,4.889900207519531,0.03829809050620208,24,1.0,0.02861003324861256,1.3799972534179688,2s,11,2s,sell,,False,0,False,76.86762463821586,91.3185753515059,81.68460820931254,122.87999725341797,387,-0.07735973617049004,0.03613888355424422,0.2269972394494685,0.332505,,390,15,0.000295073803233983,60.449253687678954,2025/07/18 19:45,31355.0
,,,1.5499954223632812,0.012751915947737738,18,4.889900207519531,0.03829809050620208,24,1.0,0.06337519444431443,1.5499954223632812,2s,11,2s,sell,,False,0,False,80.40542689922708,101.63224046529444,87.48103142124954,123.08999633789062,388,-0.045944904237686546,0.07971442349352742,0.25131865546242793,0.373466,,390,16,0.000650625488750245,64.37520187470639,2025/07/18 19:50,38402.0
,,,1.8299942016601562,0.015055484621262554,19,4.889900207519531,0.03829809050620208,24,1.0,0.12063582705728716,1.8299942016601562,2s,11,2s,sell,,False,0,False,81.7394864915666,89.74384404560374,84.40760567624564,123.12999725341797,389,-0.013528456683409162,0.11613733353370037,0.25933158043421906,0.440931,,390,17,0.0009475579758472162,65.08612901949553,2025/07/18 19:55,141667.0
,,,4.150299072265625,0.03414478789028385,20,4.889900207519531,0.03829809050620208,24,1.0,0.5951454841331879,4.150299072265625,2s,11,2s,sell,,False,1,False,82.63143443889882,87.98312212289227,84.4153303335633,125.16000366210938,390,0.05023486111515265,0.3052881323093999,0.5101065423884945,1,0.023272025195756926,,18,0.0024869282057774747,83.29998116437326,2025/07/21 13:30,49012.0
,,,1.125,0.009163103123748436,24,4.889900207519531,0.03829809050620208,24,2.0,0.226978339254426,1.125,2s,12,2s,sell,,False,1,False,67.36230792733079,88.49359110697995,74.40606898721384,123.7300033569336,450,-0.006837276623621452,0.03263097527337777,0.07893650379399844,1,0.016707019122932452,,19,0.00026441959393038936,61.10643556963472,2025/07/21 18:30,19890.0
