bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.9399948120117188,0.015170432074433492,8,3.3850021362304688,0.027560675334972477,7,2.0,0.07828632862948212,1.9399948120117188,2s,7,2s,buy,True,0,False,53.82532054525055,12.100236594967583,39.91695922848956,125.97000122070312,243,0.2672913711165477,0.23085162512660418,-0.07287949197988708,1,,204,0,0.0018253436800548227,44.61997031594937,2025/07/17 14:15,9261.0
2.0149993896484375,0.015756955215250293,9,3.3850021362304688,0.027560675334972477,7,2.0,0.1004442400924993,2.0149993896484375,2s,7,2s,buy,True,0,False,44.75398241427582,-9.674046371572516,26.61130615232637,125.86499786376953,244,0.24324425643799139,0.1470557977237661,-0.1923769174284506,1,,204,1,0.0011631824452557323,43.60525952296752,2025/07/17 14:20,9563.0
0.785003662109375,0.006220067752625417,5,3.3850021362304688,0.027560675334972477,7,1.0,0.2319064007987757,0.785003662109375,2s,7,2s,buy,True,1,False,70.44458839924276,28.472091128393913,56.45375597562648,125.58499908447266,204,0.1720997489218067,0.17731252934768804,0.01042556085176266,1,0.019614089621967205,,2,0.001411949911003704,50.15342605884089,2025/07/16 17:30,14438.0
2.339996337890625,0.018298376510389562,10,3.3850021362304688,0.027560675334972477,7,2.0,0.1964550947869969,2.339996337890625,2s,,2s,buy,True,0,False,36.92061535906964,-10.079586972167405,21.253881248657294,125.75499725341797,245,0.20878599898772868,0.0709529691866777,-0.27566605960210194,,,,3,0.0005614445663830629,42.51450573016038,2025/07/17 14:25,10993.0
0.9250030517578125,0.0074657226825344935,6,4.150299072265625,0.03414478789028385,20,1.0,0.6566523526254255,0.9250030517578125,2s,,2s,buy,True,0,False,49.42082895450248,5.15847097691244,34.66670962863913,123.12999725341797,455,0.013814559341440328,-0.005458499360813107,-0.03854611740450687,,,,4,-4.4234964486311845e-05,41.05109554640089,2025/07/21 18:55,23001.0
1.0100021362304688,0.008151752411556752,7,4.150299072265625,0.03414478789028385,20,1.0,0.6771325838069957,1.0100021362304688,2s,,2s,buy,True,0,False,41.64107311398634,-5.0374619291105205,26.08156143295405,122.9800033569336,456,0.003461456965768808,-0.03795095253691727,-0.08282481900537216,,,,5,-0.0003076267135386033,37.31711231368929,2025/07/21 19:00,17166.0
1.2700042724609375,0.0102502361325288,8,4.150299072265625,0.03414478789028385,20,1.0,0.7397791863055803,1.2700042724609375,2s,,2s,buy,True,0,False,33.55661794998068,-14.95011303405326,17.387707621969366,122.62999725341797,457,-0.015410080041159197,-0.09089622806887121,-0.15097229605542403,,,,6,-0.0007371220921100481,30.374232615112163,2025/07/21 19:05,9752.0
1.5,0.01210653738116941,9,4.150299072265625,0.03414478789028385,20,1.0,0.7951958499084538,1.5,2s,,2s,buy,True,0,False,27.642382638289337,-7.843029231858701,15.81391201490666,122.58999633789062,458,-0.0392345982471472,-0.13453267107109923,-0.19059614564790406,,,,7,-0.001091464991653785,29.694272716627438,2025/07/21 19:10,21315.0
1.5,0.01210653738116941,11,4.150299072265625,0.03414478789028385,20,1.0,0.7951958499084538,1.5,2s,,2s,buy,True,0,False,18.87905541995099,-8.087126726701193,9.890328037733596,122.4000015258789,460,-0.0935663143284511,-0.20725461293652359,-0.22737659721614498,,,,8,-0.0016829725360286108,26.456314364071517,2025/07/21 19:20,12266.0
1.7399978637695312,0.014043566120587167,12,4.150299072265625,0.03414478789028385,20,1.0,0.8530224931432311,1.7399978637695312,2s,,2s,buy,True,0,False,15.168488710541274,-7.094911545917011,7.747355291721846,122.20500183105469,461,-0.12497105101738182,-0.25058999777310476,-0.2512378935114459,,,,9,-0.0020360242730658997,23.59143085213894,2025/07/21 19:25,18704.0
1.9000015258789062,0.015334959664887932,14,4.150299072265625,0.03414478789028385,20,1.0,0.8915748141503121,1.9000015258789062,2s,,2s,buy,True,0,False,11.937343072218743,4.0177554989581346,9.297480547798541,122.12000274658203,463,-0.18421637914819713,-0.30284531774465506,-0.23725787719291586,,,,10,-0.0024630623678514336,25.323639826540443,2025/07/21 19:35,19766.0
1.9850006103515625,0.016020989393910192,15,4.150299072265625,0.03414478789028385,20,1.0,0.9120550453318823,1.9850006103515625,2s,,2s,buy,True,0,False,10.069662121285935,-1.136423584310915,6.334300219420319,121.91999816894531,464,-0.2151333587281788,-0.3388012770481055,-0.24733583663985337,,,,11,-0.002757213601056604,22.682555771801432,2025/07/21 19:40,35390.0
2.0100021362304688,0.01622277733233636,16,4.150299072265625,0.03414478789028385,20,1.0,0.9180790752737192,2.0100021362304688,2s,,2s,buy,True,0,False,9.295949513340517,4.653673865668022,7.748524297449685,122.0,465,-0.24345248793673685,-0.356729004770969,-0.22655303366846435,,,,12,-0.0029046496511717064,26.00679748227276,2025/07/21 19:45,22920.0
0.7610015869140625,0.005791047604494428,6,1.82550048828125,0.013996607195086283,12,1.0,0.8770186231569093,0.7610015869140625,2s,,2s,buy,True,0,False,48.09533478051752,16.86313860232218,37.68460272111907,130.91990661621094,1390,-0.10298714691552546,-0.10477259971483477,-0.0035709055986186122,,,,13,-0.0007989181598952867,43.73145612079623,2025/08/06 18:50,23622.0
