bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
,,,,,0.279998779296875,0.002974912570399847,1.0499954223632812,0.011016634658056468,1.0,0.13333333333333333,0.279998779296875,0.002974912570399847,0.002953262171785547,0.279998779296875,,275,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D3F470>,<Math.KDJ.KDJ_Item object at 0x0000024149D3F470>,-0.031671792295886,-0.010029895902107455,0.04328379278755709,0.004872871578784368,-0.00010631803699885563,51.01721275331179,2025/06/17 18:37,"2s,3b",2398.0
,,,,,,,,,,,0.30249786376953125,0.003170671009276026,0.003087086523211746,0.30249786376953125,,424,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149315FD0>,,0.1176229786960915,0.07311836685903472,-0.08900922367411357,0.005126000028078,0.0007682537140521934,46.18470543783884,2025/06/18 14:57,3b,6078.0
0.30500030517578125,0.003248485537953983,1.6999969482421875,0.01778425581514884,0.17941226629327445,,,,,,,0.30500030517578125,0.003248485537953983,0.0015833832066828113,0.30500030517578125,,1057,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149734110>,,-0.10511080571220695,-0.06228255730448495,0.08565649681544399,0.010775512425679314,-0.0006614095987411315,51.500715788674185,2025/06/23 15:58,"2,3b",855.0
