bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
1.0372405298086687,2.815332278706677,0.36842561627757914,,,,,1.0372405298086687,0.0729781901263414,1.0372405298086687,,395,True,False,,0.2636121183056259,0.1790290095832141,-0.16916621744482363,0.013566204002517882,48.74917729317636,2001/07/27,"2,3b",845823.0
0.7594630029858678,3.018286815312509,0.2516205547905275,,,,,0.7594630029858678,0.017742356653459794,0.7594630029858678,,1011,True,False,,0.28773292480684753,0.23190191186666098,-0.1116620258803731,0.01283574016547273,53.6226524112169,2004/01/13,"2,3b",1105044.0
,,,0.6446138900917155,1.705398146788223,2.0,0.25586486444436923,0.6446138900917155,0.0252175578954317,0.6446138900917155,,1213,True,False,,0.09680220376212689,0.10087546917608847,0.00814653082792316,0.004783640333740149,50.57702337169859,2004/11/01,"2s,3b",1727004.0
,,,0.55996874707823,1.8660881436549595,1.0,0.016517247306549573,0.55996874707823,0.028660774238956677,0.55996874707823,,1602,True,False,,0.25787412354492595,0.2231389210767425,-0.06947040493636691,0.009519087491141068,53.553175527235545,2006/05/18,"2s,3b",948489.0
1.515844146602145,4.450061579452456,0.34063442034180963,,,,,1.515844146602145,0.01370945184155461,1.515844146602145,,2170,True,False,,0.5015935457074154,0.42763621104416316,-0.14791466932650454,0.01472134495691802,54.618565054289554,2008/08/20,"2,3b",1804430.0
,,,,,,,1.354541899053988,0.0023579069203550334,1.354541899053988,,2818,True,False,,0.3965909117752261,0.3178275668895729,-0.15752668977130635,0.010097727571780452,50.54811685489893,2011/03/17,3b,2598281.0
1.487310383407685,4.29902232023699,0.34596479678795783,,,,,1.487310383407685,0.041441962846674875,1.487310383407685,,3001,False,False,,-0.5455959300719997,-0.36422452215138534,0.3627428158412287,-0.012126376213611076,49.53494278986881,2011/12/06,"2,3b",1926372.0
3.2769176808445906,8.796194391671527,0.37253811534079606,,,,,3.2769176808445906,0.03522119209075936,3.2769176808445906,,3642,True,False,,-0.0159837896665923,-0.2790992143094684,-0.5262308492857521,-0.006407801868934007,30.24791514314947,2014/06/26,"2,3b",1865348.0
,,,,,,,2.2991384898855145,0.01760812927772381,2.2991384898855145,,4745,False,False,,-0.9710959867048994,-1.225017200672859,-0.5078424279359193,-0.024492446652881836,39.37036601044809,2018/11/09,3b,2455464.0
,,,,,,,0.83718301939399,0.06713844419357001,0.83718301939399,,5021,True,False,,0.614788770961056,0.5876504256827815,-0.054276690556549045,0.011632661607984308,63.32084470525888,2019/12/17,3b,1506230.0
,,,6.4989465371576,10.60265416543249,3.0,0.10582391533520302,6.4989465371576,0.01916066135706346,6.4989465371576,,6166,True,False,,-0.6136780384022555,-0.7531909931312342,-0.27902590945795724,-0.013389839407421006,36.667537458143535,2024/07/09,"2s,3b",1801900.0
