bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
6.359171292351686,11.177849336447157,0.5689083025673459,,,,,6.359171292351686,0.02130445551240146,6.359171292351686,,148,True,False,,0.37744493951709657,-0.11406720117465596,-0.9830242813835051,-0.004381189206072964,42.06374944159175,2000/08/03,"2,3b",1266800.0
1.6356704493389502,25.598441850827015,0.06389726604731241,,,,,1.6356704493389502,0.12054912380569877,1.6356704493389502,,661,False,False,,-0.7614925874490481,-0.7373122181106799,0.0483607386767364,-0.13079026150488038,42.70686594085309,2002/08/22,"2,3b",1248900.0
1.090070691867263,3.8482709948775686,0.28326245561143054,,,,,1.090070691867263,0.2738853339369124,1.090070691867263,,736,True,False,,0.4965298534477524,0.3923552620245925,-0.20834918284631987,0.061135708162384436,55.15730581354196,2002/12/09,"2,3b",1097600.0
1.6784074707861585,5.065313022712033,0.33135315887891914,,,,,1.6784074707861585,0.08195955949213539,1.6784074707861585,,1363,False,False,,-0.0964657328452993,-0.015692732900632222,0.16154599988933416,-0.0009431907421720111,55.03005474928362,2005/06/07,"2,3b",1223500.0
,,,,,,,1.9944582130749708,0.10333284801784094,1.9944582130749708,,1502,True,False,,0.29693053482291937,0.2205857826156432,-0.1526895044145523,0.011042031292508532,52.795308925986696,2005/12/22,3b,1773200.0
,,,,,,,1.2793915457565426,0.09700616484796828,1.2793915457565426,,1636,False,False,,-0.01622058630301833,0.09121060252256186,0.21486237765116037,0.004997085414279674,59.3825910462281,2006/07/07,3b,574900.0
2.1801363559094575,6.8486424297763335,0.3183311697557347,,,,,2.1801363559094575,0.06637185586166153,2.1801363559094575,,2135,True,False,,0.17433369189000897,0.012691151032328207,-0.3232850817153615,0.0005028905423848709,42.390579439065974,2008/07/01,"2,3b",1085100.0
2.851219094576125,13.486282782591717,0.2114162323703103,,,,,2.851219094576125,0.04498678885269276,2.851219094576125,,2240,False,False,,-0.9951521115867645,-0.7119658109636742,0.5663726012461807,-0.04366824843546123,49.52664320495512,2008/11/28,"2,3b",390200.0
,,,,,,,2.3537585185771057,0.03592576886048681,2.3537585185771057,,2934,False,False,,-0.7788429930910615,-0.5136521984359419,0.5303815893102393,-0.02402572201086083,50.202450929145805,2011/08/31,3b,994700.0
,,,2.9388308581761144,4.175194998826651,1.0,0.08088534273341019,2.9388308581761144,0.0454723780912564,2.9388308581761144,,3223,True,False,,0.2268646688076122,-0.03684197331840622,-0.5274132842520368,-0.0013248085014256146,34.930273720349675,2012/10/23,"2s,3b",1257700.0
12.33184232865753,42.371289790770355,0.29104241078221194,,,,,12.33184232865753,0.10534257106007587,12.33184232865753,,5153,True,False,,1.3403229766580853,0.28373489015172026,-2.11317617301273,0.0029520512085564046,41.11714191053455,2020/06/26,"2,3b",1196100.0
