bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.05999755859375,0.00873720376904165,1.05999755859375,0.612432149541839,98,False,False,92.56598319799622,107.02411090998987,97.3853591019941,0.08971319780220309,0.1317973228531173,0.0841682501018284,0.006945567030541455,0.0010807542210696667,73.04953710928581,2025/06/18 15:17,1p,5464.0
0.375,0.0030794497663817087,0.375,0.2708270616529099,177,True,False,20.511979418217045,51.1224053834173,30.715454739950466,-0.04425677902530746,-0.05021371209450365,-0.011913866138392376,0.0014003143888682234,-0.0004131182094750046,43.83124523709713,2025/06/18 16:47,1p,8007.0
0.3899993896484375,0.0032125155250949575,0.3899993896484375,1.7526730426611352,245,False,False,69.97903171423081,23.60843739263794,54.52216694036652,0.04998843348653059,0.04990797175916839,-0.00016092345472440428,0.004844436840873157,0.00041042085650448663,59.3101456288012,2025/06/18 18:00,1p,8255.0
0.28900146484375,0.002382338394691335,0.28900146484375,1.3164676593093654e-06,586,False,False,73.34627088345363,83.0330622906306,76.57520135251262,0.06752202783783687,0.06594677502499735,-0.0031505056256790342,0.003445741507962242,0.0005430339695283632,64.88497890174187,2025/06/20 17:35,1p,1735.0
0.6599960327148438,0.005454963586808027,0.6599960327148438,0.9845214652411632,717,True,False,24.132760110880497,44.47178963348797,30.912436618416322,-0.07042702970163332,-0.08831105559710295,-0.035768051790939254,0.013462936030384176,-0.0007314212624580789,41.42833027287814,2025/06/20 19:50,1p,20874.0
0.9199981689453125,0.0075614217374101195,0.9199981689453125,0.8477592987504919,916,True,False,27.48441544554297,14.133518249895943,23.034116380327294,-0.10887064024194959,-0.10733683892937051,0.00306760262515815,0.0018219562791149068,-0.0008871636833902763,29.56840836898678,2025/06/23 16:57,1p,4706.0
0.23999786376953125,0.001973342035434842,0.23999786376953125,0.09074181491219278,992,False,False,74.32869262765126,118.85636042531553,89.17124856020602,0.04577498096778028,0.04936495606462188,0.007179950193683199,0.0013130121558179548,0.0004055873837973856,68.23136423571944,2025/06/23 18:13,1p,3131.0
0.48999786376953125,0.00402165034879559,0.48999786376953125,1.9385967472890944,1031,True,False,11.670216893574725,36.24444460098797,19.86162612937914,-0.06284528622075583,-0.0729906576251409,-0.020290742808770135,0.009394309056308328,-0.0006004708522463803,38.420650150756764,2025/06/23 18:53,1p,5575.0
0.5449981689453125,0.004459156958779297,0.5449981689453125,0.7984330383711716,1101,False,False,70.78627557406713,110.44431614892096,84.00562243235174,0.05160108495719458,0.08873753589352873,0.0742729018726683,0.005747541459993857,0.0007248646575161382,68.0021217609289,2025/06/24 13:34,1p,799.0
1.1699981689453125,0.009559589629708497,1.1699981689453125,1.7975815800043697,1124,True,False,11.906288445214994,-4.032510257639707,6.593355544263426,-0.10430192715138364,-0.1986941330277432,-0.1887844117527191,0.0065995331983765915,-0.0016280334731293407,20.00504878620562,2025/06/24 13:58,1p,2217.0
0.2982025146484375,0.0024491168805095887,0.2982025146484375,0.6709244796201402,1352,True,False,17.938271582387063,18.051496381594312,17.976013182122813,-0.029711877981967373,-0.04514741838481484,-0.030871080805694937,0.0021323938438716854,-0.0003712262851690045,35.180206486501206,2025/06/24 18:10,1p,1977.0
0.7299957275390625,0.0060096790993910305,0.7299957275390625,1.2585548726155529,1441,False,False,74.40603643381283,61.25484823766308,70.02230703509625,0.08439172237990923,0.08059379142555656,-0.0075958619087053425,0.01710308011526255,0.0006604443150478047,67.8688569999522,2025/06/24 19:44,1p,6913.0
