feature,importance
feat_bsp3_bi_klu_cnt,0.12545007
feat_bsp2s_break_bi_amp,0.050678406
klu_open,0.049339965
klu_low,0.041802924
feat_bsp2s_break_bi_amp_rate,0.03782081
klu_high,0.037724074
feat_break_bi_amp_rate,0.036071446
feat_bsp1_bi_amp_rate,0.03450966
feat_bsp3_bi_amp,0.029559977
feat_bsp2_break_bi_amp,0.027384836
feat_bsp2s_break_bi_klu_cnt,0.026634501
feat_bsp2s_lv,0.026336506
feat_bsp2_bi_amp_rate,0.026200289
feat_break_bi_amp,0.025488712
feat_bsp3_zs_height,0.024657257
klu_close,0.023328254
feat_bsp2_break_bi_bi_klu_cnt,0.021400865
feat_zs_cnt,0.021109054
feat_divergence_rate,0.02104321
feat_bsp1_bi_amp,0.020717617
feat_bsp2_break_bi_amp_rate,0.019490903
feat_break_bi_klu_cnt,0.016654314
feat_bsp2s_bi_amp,0.015208003
feat_macd_value,0.013935102
feat_rsi,0.01332409
feat_kdj_j,0.012104296
feat_macd_diff,0.011904268
feat_volume,0.011712104
high_low_spread_pct,0.011591291
feat_ppo,0.0112059275
feat_bsp2s_retrace_rate,0.01103752
dmi_adx,0.0102505125
feat_bi_amp_rate,0.009890173
feat_macd_dea,0.009859835
feat_bsp2s_bi_klu_cnt,0.0086848335
feat_bi_klu_cnt,0.008675086
dmi_plus,0.008304671
feat_bsp1_bi_klu_cnt,0.00828259
lower_shadow,0.008111768
price_change_pct,0.008082829
feat_level,0.0072500585
feat_bi_amp,0.00685325
feat_kdj_d,0.006691971
dmi_minus,0.006207557
feat_kdj_k,0.006204922
upper_shadow,0.006024421
feat_bsp2_retrace_rate,0.005784452
feat_bsp2_bi_klu_cnt,0.0048603476
is_bullish_candle,0.00431079
feat_bsp2_bi_amp,0.0036666451
feat_bsp2s_bi_amp_rate,0.0032507193
feat_bsp3_bi_amp_rate,0.0018767357
body_size,0.0014496458
feat_bsp_bi_amp,0.0
is_buy,0.0
kdj_k,0.0
is_segbsp,0.0
kdj_d,0.0
kdj_j,0.0
klu_volume,0.0
macd_dif,0.0
macd_dea,0.0
macd_value,0.0
rsi,0.0
