bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
6.77001953125,0.02070278991185076,30,0.006308130283877771,6.77001953125,3a,17,3a,buy,True,0,False,17.793709469854406,10.75542850651157,15.447615815406794,320.6700134277344,356,0.21762616138774565,-0.21762446557096382,-0.870501253917419,0.965765,,358,0,-0.0006753812884621424,41.39933048805553,2025/07/18 17:10,12592.0
7.010009765625,0.021436682536565846,32,0.006308130283877771,7.010009765625,3a,17,3a,buy,True,1,False,16.395566536217938,19.946876282593855,17.57933645167658,320.9599914550781,358,0.012213427898271156,-0.3703037984250841,-0.7650344526467105,1,0.013624954223632812,,1,-0.0011499960467098492,43.926603994199816,2025/07/18 17:20,12812.0
13.2650146484375,0.03864759555936933,8,0.0034338377184021784,13.2650146484375,3a,18,3a,buy,True,0,False,40.183577137058336,-13.784024214206113,22.19437668663685,331.2850036621094,557,4.1252842230681654,3.7795099833037398,-0.6915484795288513,0.975368,,562,2,0.011531961117329355,58.82601265022906,2025/07/23 14:25,54338.0
13.600006103515625,0.039623592542020906,13,0.0034338377184021784,13.600006103515625,3a,18,3a,buy,True,1,False,25.993420312900003,17.74563688289353,23.24415916956451,330.5,562,3.2935498126334557,2.4941401505149656,-1.5988193242369801,1,0.020234756579661218,,3,0.007584028939009533,54.9351476772152,2025/07/23 14:50,33753.0
2.010009765625,0.006122851751855685,6,0.005798037786176636,2.010009765625,3a,19,3a,buy,True,0,False,36.247393617061185,-13.418070589772235,19.692238881450045,326.43499755859375,750,0.610500627388516,0.4527911132714735,-0.31541902823408496,0.190703,,895,4,0.0013866763543097236,49.21783373089846,2025/07/25 17:30,9939.0
2.209991455078125,0.006732031994930966,7,0.005798037786176636,2.209991455078125,3a,19,3a,buy,True,0,False,32.31173580720956,8.697788948099841,24.44042018750632,326.82000732421875,751,0.5696572316001476,0.4062836484466743,-0.32674716630694656,0.209677,,895,5,0.00124416495994247,53.86040148134752,2025/07/25 17:35,10573.0
2.639984130859375,0.008041867127684012,11,0.005798037786176636,2.639984130859375,3a,19,3a,buy,True,0,False,25.839629723910114,8.25724811674074,19.978835854853656,325.8599853515625,755,0.3879086655187693,0.16089025058948891,-0.45403682985856075,0.250473,,895,6,0.0004927433285590989,41.91856527166953,2025/07/25 17:55,10825.0
5.79998779296875,0.01709700495204483,8,0.005798037786176636,5.79998779296875,3a,19,3a,buy,True,0,False,27.59026601507953,-12.508963995623255,14.223856011511934,333.5299987792969,878,2.0271458856364024,1.2831352612825526,-1.4880212487076996,0.550285,,895,7,0.0038430195745800975,48.831934809228166,2025/07/29 15:10,20466.0
6.959991455078125,0.020516423934187678,9,0.005798037786176636,6.959991455078125,3a,19,3a,buy,True,0,False,21.993374966155173,-11.587971327390967,10.79959286830646,332.55499267578125,879,1.8176071893638905,0.9794524042738431,-1.676309570180095,0.660342,,895,8,0.0029343497419142745,44.57785226151436,2025/07/29 15:15,11231.0
8.8656005859375,0.026133713126841006,11,0.005798037786176636,8.8656005859375,3a,19,3a,buy,True,0,False,15.125999730190953,-3.1453668747520176,9.035544195209964,330.75,881,1.363602905718492,0.39983214323837046,-1.927541524960243,0.84114,,895,9,0.0011989050903174938,38.022514129168584,2025/07/29 15:25,102718.0
9.459991455078125,0.02788583813052931,13,0.005798037786176636,9.459991455078125,3a,19,3a,buy,True,0,False,13.72188527536633,7.420896235901907,11.621555595544855,330.20001220703125,883,0.8872648211367353,-0.08536563996096902,-1.9452609221954087,0.897534,,895,10,-0.0002562512610637049,37.89132609746324,2025/07/29 15:35,27609.0
9.884979248046875,0.029138602560439632,14,0.005798037786176636,9.884979248046875,3a,19,3a,buy,True,0,False,12.690137704573834,6.499652279818868,10.626642562988845,329.8999938964844,884,0.6437915751281563,-0.3301014089061596,-1.9477859680686318,0.937856,,895,11,-0.0009916138047471568,36.95729015498282,2025/07/29 15:40,16948.0
9.97998046875,0.02941864389824739,20,0.005798037786176636,9.97998046875,3a,19,3a,buy,True,0,False,14.621588120317043,5.481415669211621,11.574863969948568,329.2900085449219,890,-0.3920769231752457,-0.9174270474478021,-1.050700248545113,0.946869,,895,12,-0.002764773965704093,37.41150917757439,2025/07/29 16:10,7671.0
10.53997802734375,0.031069385481534362,25,0.005798037786176636,10.53997802734375,3a,19,3a,buy,True,1,False,21.89451709529183,25.040855702875575,22.943296631153082,329.3774108886719,895,-0.7480172943534618,-0.9391149462604744,-0.38219530381402533,1,0.010952161400195082,,13,-0.0028358744378761424,39.36745442563246,2025/07/29 16:35,15474.0
3.46990966796875,0.009795089808711377,10,0.009846978550711939,3.46990966796875,3a,,3a,buy,True,0,False,39.068860977637165,-13.881277016818615,21.418814979485237,351.1050109863281,1186,2.9136237036281467,2.5019308650067273,-0.8233856772428387,,,,14,0.007174464750560975,64.92414039961938,2025/08/04 14:50,25248.0
