bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
2.718504456402144,5.448950266682374,0.4989042518931489,,,,,2.718504456402144,0.12226737460278946,2.718504456402144,,563,True,False,,0.40280445940425536,0.18869474037534317,-0.42821943805782436,0.007042016313289883,43.64895594032875,2002/04/04,"2,3b",1531885.0
,,,3.511298154624498,3.7416163919648824,2.0,0.19133245335412177,3.511298154624498,0.07070279118220081,3.511298154624498,,702,False,False,,-0.05881188205981804,0.21339923814824502,0.5444222404161261,0.00900693556770438,57.41758901316889,2002/10/21,"2s,3b",1020248.0
,,,,,,,1.3519465908126165,0.05667268843443146,1.3519465908126165,,1552,True,False,,0.486517753323239,0.3806449376581966,-0.21174563133008473,0.010437573893666615,47.98868697892546,2006/03/08,3b,2323501.0
,,,,,,,9.195710898968027,0.05665947528595665,9.195710898968027,,2223,False,False,,-3.078402998240917,-2.1690453455287226,1.818715305424389,-0.05911651442568776,50.72481765593922,2008/11/04,3b,1986338.0
5.085591221723085,14.490000399732658,0.35097246938771065,,,,,5.085591221723085,0.06675226410061863,5.085591221723085,,2934,False,False,,-1.9007360726215488,-1.3317641272841314,1.1379438906748347,-0.024778990409321654,49.15034450828583,2011/08/31,"2,3b",1423677.0
,,,3.902037942083439,11.844144329079278,1.0,0.18096601999383868,3.902037942083439,0.08893241240992643,3.902037942083439,,3034,True,False,,1.1875729528512584,1.0427584027966148,-0.2896291001092872,0.017986955292789392,52.60316464989245,2012/01/25,"2s,3b",1398922.0
3.501184960072699,10.911959280553688,0.3208575902874011,,,,,3.501184960072699,0.03733649586013798,3.501184960072699,,3135,False,False,,-0.8800105206493793,-0.5415899571157041,0.6768411270673504,-0.010066665728594139,55.091837243462294,2012/06/19,"2,3b",1291903.0
3.3352204484196903,14.715803128543385,0.22664209484771902,,,,,3.3352204484196903,0.04896602808108247,3.3352204484196903,,3569,True,False,,1.9095540322641402,1.6395589076024777,-0.5399902493233251,0.019769873322926918,56.84423139500134,2014/03/13,"2,3b",1062515.0
8.676800088793982,28.402008783943828,0.3054995213472061,,,,,8.676800088793982,0.04696734046065879,8.676800088793982,,4120,True,False,,0.03731640400639491,-0.33941708093830414,-0.7534669698893981,-0.0031798327530013475,43.55202705798914,2016/05/19,"2,3b",717892.0
9.998943109200297,53.46352903958717,0.18702362692512425,,,,,9.998943109200297,0.10141794974362335,9.998943109200297,,6346,False,False,,-5.235257345487338,-5.081193568647791,0.3081275536790944,-0.01698329634193244,41.527236564922454,2025/03/27,"2,3b",627800.0
