side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th_live,bucket,strength_score,strength_s,strength_buy_k,base_buy_bucket,pnl,entry_px,entry_idx,strength_sell_k,base_sell_bucket
sell,22132,179.06,575.0993166765542,0.0,CLOSE_LONG pred_ret=0.53% [bull],2019/03/26 05:45,sell,1p,0.5277969837188721,-0.5,bull,0.07220576129525454,0.9838954766869544,,,241.5417130041619,178.64,22124.0,1.1180674572024345,-0.5
buy,22202,179.61,573.3382531267957,0.0,OPEN_LONG pred_ret=1.68% [bull],2019/03/26 11:45,buy,1p,1.6806590557098389,-0.4508052261656523,bull,0.07220576129525454,0.9838954766869544,0.9016104523313045,-0.5,,,,,
sell,22220,179.57,573.3382531267957,0.0,CLOSE_LONG pred_ret=0.88% [bull],2019/03/26 13:15,sell,2s,0.8849311470985413,-0.5,bull,0.07220576129525454,0.9838954766869544,,,-22.93353012508356,179.61,22202.0,1.1180674572024345,-0.5
buy,22224,178.91,575.4533011792449,0.0,OPEN_LONG pred_ret=1.83% [bull],2019/03/26 13:35,buy,1,1.8256953954696655,-0.4508052261656523,bull,0.07220576129525454,0.9838954766869544,0.9016104523313045,-0.5,,,,,
sell,22241,178.8,575.4533011792449,0.0,CLOSE_LONG pred_ret=0.82% [bull],2019/03/26 15:00,sell,3a,0.817323625087738,-0.5,bull,0.07220576129525454,0.9838954766869544,,,-63.299863129708434,178.91,22224.0,1.1180674572024345,-0.5
buy,22246,178.33,576.9699447700835,0.0,OPEN_LONG pred_ret=1.83% [bull],2019/03/26 15:25,buy,2,1.8315106630325317,-0.4508052261656523,bull,0.07220576129525454,0.9838954766869544,0.9016104523313045,-0.5,,,,,
sell,22300,179.49,576.9699447700835,0.0,CLOSE_LONG pred_ret=0.71% [bull],2019/03/27 04:00,sell,1p,0.7053841948509216,-0.5,bull,0.07586333725698269,0.9873582389757773,,,669.2851359332949,178.33,22246.0,1.1184829886770933,-0.5
buy,22320,178.96,578.6786733727218,0.0,OPEN_LONG pred_ret=1.60% [bull],2019/03/27 06:00,buy,2s,1.6037650108337402,-0.45063208805121113,bull,0.07586333725698269,0.9873582389757773,0.9012641761024223,-0.5,,,,,
sell,22341,179.06,578.6786733727218,0.0,CLOSE_LONG pred_ret=0.94% [bull],2019/03/27 07:50,sell,2,0.9440197348594666,-0.5,bull,0.07586333725698269,0.9873582389757773,,,57.8678673372689,178.96,22320.0,1.1184829886770933,-0.5
buy,22366,178.82,579.4553363948081,0.0,OPEN_LONG pred_ret=1.64% [bull],2019/03/27 09:55,buy,2s,1.6368778944015503,-0.45063208805121113,bull,0.07586333725698269,0.9873582389757773,0.9012641761024223,-0.5,,,,,
sell,22392,177.15,579.4553363948081,0.0,CLOSE_LONG pred_ret=0.72% [bull],2019/03/27 12:05,sell,2,0.7248276472091675,-0.5,bull,0.07586333725698269,0.9873582389757773,,,-967.6904117793223,178.82,22366.0,1.1184829886770933,-0.5
buy,22466,177.58,578.0522178305004,0.0,OPEN_LONG pred_ret=1.64% [bull],2019/03/27 18:25,buy,1,1.6412256956100464,-0.45063208805121113,bull,0.07586333725698269,0.9873582389757773,0.9012641761024223,-0.5,,,,,
sell,22473,177.72,578.0522178305004,0.0,CLOSE_LONG pred_ret=0.63% [bull],2019/03/27 19:00,sell,2s,0.6330111622810364,-0.5,bull,0.07586333725698269,0.9873582389757773,,,80.92731049626217,177.58,22466.0,1.1184829886770933,-0.5
buy,22479,177.53,578.670873389492,0.0,OPEN_LONG pred_ret=1.38% [bull],2019/03/27 19:30,buy,1,1.3790178298950195,-0.45063208805121113,bull,0.07586333725698269,0.9873582389757773,0.9012641761024223,-0.5,,,,,
sell,22484,177.54,578.670873389492,0.0,CLOSE_LONG pred_ret=0.54% [bull],2019/03/27 19:55,sell,2s,0.5445524454116821,-0.5,bull,0.07586333725698269,0.9873582389757773,,,5.7867087338896575,177.53,22479.0,1.1184829886770933,-0.5
buy,22504,178.07,576.9485419305353,0.0,OPEN_LONG pred_ret=1.50% [bull],2019/03/28 06:00,buy,2,1.5027170181274414,-0.4515882432265095,bull,0.061897976398829074,0.9682351354698107,0.903176486453019,-0.5,,,,,
sell,22545,178.38,576.9485419305353,0.0,CLOSE_LONG pred_ret=0.43% [bull],2019/03/28 09:25,sell,2s,0.43443381786346436,-0.5,bull,0.061897976398829074,0.9682351354698107,,,178.85404799846725,178.07,22504.0,1.1161882162563772,-0.5
buy,22564,177.93,578.4076935287409,0.0,OPEN_LONG pred_ret=1.86% [bull],2019/03/28 11:00,buy,2s,1.8621703386306763,-0.4515882432265095,bull,0.061897976398829074,0.9682351354698107,0.903176486453019,-0.5,,,,,
sell,22576,177.8,578.4076935287409,0.0,CLOSE_LONG pred_ret=0.67% [bull],2019/03/28 12:00,sell,2s,0.6729550361633301,-0.5,bull,0.061897976398829074,0.9682351354698107,,,-75.19300015873368,177.93,22564.0,1.1161882162563772,-0.5
buy,22607,178.07,577.53067843775,0.0,OPEN_LONG pred_ret=1.66% [bull],2019/03/28 14:35,buy,2,1.6579302549362183,-0.4515882432265095,bull,0.061897976398829074,0.9682351354698107,0.903176486453019,-0.5,,,,,
sell,22619,178.36,577.53067843775,0.0,CLOSE_LONG pred_ret=0.50% [bull],2019/03/28 15:35,sell,2s,0.4978666603565216,-0.5,bull,0.061897976398829074,0.9682351354698107,,,167.48389674695932,178.07,22607.0,1.1161882162563772,-0.5
buy,22644,178.54,576.9484250372864,0.0,OPEN_LONG pred_ret=1.45% [bull],2019/03/28 18:00,buy,3a,1.4525851011276245,-0.4515882432265095,bull,0.061897976398829074,0.9682351354698107,0.903176486453019,-0.5,,,,,
sell,22711,179.41,576.9484250372864,0.0,CLOSE_LONG pred_ret=0.61% [bull],2019/03/29 08:00,sell,1p,0.6114751696586609,-0.5,bull,0.06236095685245808,0.9691857183681069,,,501.94512978244177,178.54,22644.0,1.116302286204173,-0.5
buy,22745,178.63,579.4677094325675,0.0,OPEN_LONG pred_ret=1.96% [bull],2019/03/29 10:50,buy,1p,1.9605311155319214,-0.4515407140815947,bull,0.06236095685245808,0.9691857183681069,0.9030814281631894,-0.5,,,,,
sell,22750,179.2189,579.4677094325675,0.0,CLOSE_LONG pred_ret=0.93% [bull],2019/03/29 11:15,sell,2s,0.9287538528442383,-0.5,bull,0.06236095685245808,0.9691857183681069,,,341.2485340848363,178.63,22745.0,1.116302286204173,-0.5
buy,22759,179.2897,579.238882490318,0.0,OPEN_LONG pred_ret=1.68% [bull],2019/03/29 12:00,buy,2,1.6796071529388428,-0.4515407140815947,bull,0.06236095685245808,0.9691857183681069,0.9030814281631894,-0.5,,,,,
sell,22788,179.512,579.238882490318,0.0,CLOSE_LONG pred_ret=0.72% [bull],2019/03/29 14:25,sell,1,0.7233365774154663,-0.5,bull,0.06236095685245808,0.9691857183681069,,,128.76480357759186,179.2897,22759.0,1.116302286204173,-0.5
buy,22799,179.44,579.4713011235064,0.0,OPEN_LONG pred_ret=1.73% [bull],2019/03/29 15:20,buy,2s,1.726051688194275,-0.4515407140815947,bull,0.06236095685245808,0.9691857183681069,0.9030814281631894,-0.5,,,,,
sell,22843,181.62,579.4713011235064,0.0,CLOSE_LONG pred_ret=1.03% [bull],2019/04/01 04:00,sell,1,1.0255142450332642,-0.5,bull,0.07097711993428786,0.9825328404127623,,,1263.2474364492477,179.44,22799.0,1.1179039408495315,-0.5
buy,22855,181.56,579.6627985792643,0.0,OPEN_LONG pred_ret=1.45% [bull],2019/04/01 05:10,buy,3a,1.4519855976104736,-0.4508733579793619,bull,0.07097711993428786,0.9825328404127623,0.9017467159587238,-0.5,,,,,
sell,22885,181.49,579.6627985792643,0.0,CLOSE_LONG pred_ret=0.94% [bull],2019/04/01 08:00,sell,2,0.941624641418457,-0.5,bull,0.07097711993428786,0.9825328404127623,,,-40.57639590054455,181.56,22855.0,1.1179039408495315,-0.5
buy,22910,180.991,581.2609539377686,0.0,OPEN_LONG pred_ret=1.69% [bull],2019/04/01 10:05,buy,1p,1.6941392421722412,-0.4508733579793619,bull,0.07097711993428786,0.9825328404127623,0.9017467159587238,-0.5,,,,,
sell,22921,181.46,581.2609539377686,0.0,CLOSE_LONG pred_ret=0.85% [bull],2019/04/01 11:00,sell,2s,0.8472546935081482,-0.5,bull,0.07097711993428786,0.9825328404127623,,,272.61138739681,180.991,22910.0,1.1179039408495315,-0.5
buy,22933,181.46,581.2609539377686,0.0,OPEN_LONG pred_ret=1.66% [bull],2019/04/01 12:00,buy,2,1.6617496013641357,-0.4508733579793619,bull,0.07097711993428786,0.9825328404127623,0.9017467159587238,-0.5,,,,,
sell,22939,181.64,581.2609539377686,0.0,CLOSE_LONG pred_ret=0.69% [bull],2019/04/01 12:30,sell,2s,0.6931268572807312,-0.5,bull,0.07097711993428786,0.9825328404127623,,,104.62697170878579,181.46,22933.0,1.1179039408495315,-0.5
buy,23293,184.6293,571.8498617134782,0.0,OPEN_LONG pred_ret=0.47% [bull],2019/04/03 12:30,buy,3a,0.47169867157936096,-0.4502262074800452,bull,0.0913381229459563,0.9954758503990953,0.9004524149600904,-0.5,,,,,
sell,23316,183.91,571.8498617134782,0.0,CLOSE_LONG pred_ret=2.86% [bull],2019/04/03 14:25,sell,2,2.862746238708496,-0.5,bull,0.0913381229459563,0.9954758503990953,,,-411.33160553050715,184.6293,23293.0,1.1194571020478914,-0.5
buy,23325,183.39,573.4713346841473,0.0,OPEN_LONG pred_ret=0.39% [bull],2019/04/03 15:10,buy,1p,0.38702449202537537,-0.4502262074800452,bull,0.0913381229459563,0.9954758503990953,0.9004524149600904,-0.5,,,,,
sell,23333,183.71,573.4713346841473,0.0,CLOSE_LONG pred_ret=2.53% [bull],2019/04/03 15:50,sell,2s,2.531240701675415,-0.5,bull,0.0913381229459563,0.9954758503990953,,,183.51082709893953,183.39,23325.0,1.1194571020478914,-0.5
buy,23363,183.95,572.7231252776555,0.0,OPEN_LONG pred_ret=0.48% [bull],2019/04/03 18:40,buy,2,0.475197434425354,-0.4502262074800452,bull,0.0913381229459563,0.9954758503990953,0.9004524149600904,-0.5,,,,,
sell,23395,183.8,572.7231252776555,0.0,CLOSE_LONG pred_ret=2.70% [bull],2019/04/04 05:35,sell,2s,2.702101230621338,-0.5,bull,0.09673029333742883,0.9968398013547287,,,-85.9084687916353,183.95,23363.0,1.1196207761625674,-0.5
buy,23420,183.85,572.5673670167697,0.0,OPEN_LONG pred_ret=0.55% [bull],2019/04/04 07:40,buy,2s,0.5468221306800842,-0.45015800993226357,bull,0.09673029333742883,0.9968398013547287,0.9003160198645271,-0.5,,,,,
sell,23430,183.92,572.5673670167697,0.0,CLOSE_LONG pred_ret=2.68% [bull],2019/04/04 08:30,sell,2s,2.6785223484039307,-0.5,bull,0.09673029333742883,0.9968398013547287,,,40.07971569116997,183.85,23420.0,1.1196207761625674,-0.5
buy,23451,183.855,572.7697921825584,0.0,OPEN_LONG pred_ret=0.65% [bull],2019/04/04 10:15,buy,2s,0.6535437107086182,-0.45015800993226357,bull,0.09673029333742883,0.9968398013547287,0.9003160198645271,-0.5,,,,,
sell,23486,183.32,572.7697921825584,0.0,CLOSE_LONG pred_ret=2.83% [bull],2019/04/04 13:10,sell,3a,2.8326361179351807,-0.5,bull,0.09673029333742883,0.9968398013547287,,,-306.4318388176668,183.855,23451.0,1.1196207761625674,-0.5
buy,23575,183.99,570.6840496924104,0.0,OPEN_LONG pred_ret=0.31% [bull],2019/04/05 06:00,buy,2,0.31060540676116943,-0.45021082511097343,bull,0.09239679084799439,0.9957834977805309,0.9004216502219469,-0.5,,,,,
sell,23600,184.39,570.6840496924104,0.0,CLOSE_LONG pred_ret=2.56% [bull],2019/04/05 08:30,sell,2s,2.558553695678711,-0.5,bull,0.09239679084799439,0.9957834977805309,,,228.2736198769512,183.99,23575.0,1.1194940197336638,-0.5
buy,23626,184.36,570.7769143132108,0.0,OPEN_LONG pred_ret=0.41% [bull],2019/04/05 10:40,buy,3a,0.409847617149353,-0.45021082511097343,bull,0.09239679084799439,0.9957834977805309,0.9004216502219469,-0.5,,,,,
sell,23684,184.73,570.7769143132108,0.0,CLOSE_LONG pred_ret=2.95% [bull],2019/04/05 15:30,sell,1p,2.9477436542510986,-0.5,bull,0.09239679084799439,0.9957834977805309,,,211.18745829587436,184.36,23626.0,1.1194940197336638,-0.5
buy,23780,184.33,572.0155122936006,0.0,OPEN_LONG pred_ret=0.59% [bull],2019/04/08 08:40,buy,1p,0.5873832702636719,-0.45015780510533615,bull,0.096749781095805,0.9968438978932773,0.9003156102106723,-0.5,,,,,
sell,23803,184.345,572.0155122936006,0.0,CLOSE_LONG pred_ret=2.85% [bull],2019/04/08 10:35,sell,2s,2.852893352508545,-0.5,bull,0.096749781095805,0.9968438978932773,,,8.580232684396206,184.33,23780.0,1.1196212677471933,-0.5
buy,23821,184.38,571.9069292426717,0.0,OPEN_LONG pred_ret=0.49% [bull],2019/04/08 12:05,buy,2,0.4878621995449066,-0.45015780510533615,bull,0.096749781095805,0.9968438978932773,0.9003156102106723,-0.5,,,,,
sell,23827,184.54,571.9069292426717,0.0,CLOSE_LONG pred_ret=2.77% [bull],2019/04/08 12:35,sell,2s,2.7698118686676025,-0.5,bull,0.096749781095805,0.9968438978932773,,,91.50510867882552,184.38,23821.0,1.1196212677471933,-0.5
buy,23940,184.67,571.5043305487769,0.0,OPEN_LONG pred_ret=0.43% [bull],2019/04/09 08:20,buy,1p,0.433694988489151,-0.450152894366292,bull,0.09722472127090662,0.9969421126741601,0.900305788732584,-0.5,,,,,
sell,23961,184.885,571.5043305487769,0.0,CLOSE_LONG pred_ret=0.68% [bull],2019/04/09 10:05,sell,2s,0.6841369867324829,-0.5,bull,0.09722472127090662,0.9969421126741601,,,122.87343106798899,184.67,23940.0,1.1196330535208991,-0.5
buy,23995,184.85,571.6125407276745,0.0,OPEN_LONG pred_ret=0.47% [bull],2019/04/09 12:55,buy,2,0.47455844283103943,-0.450152894366292,bull,0.09722472127090662,0.9969421126741601,0.900305788732584,-0.5,,,,,
sell,24194,185.27,571.6125407276745,0.0,CLOSE_LONG pred_ret=0.74% [bull],2019/04/10 15:00,sell,1,0.7439934015274048,-0.5,bull,0.08773963031471546,0.9942527813437627,,,240.0772671056324,184.85,23995.0,1.1193103337612516,-0.5
buy,24307,185.29,571.5508414950417,0.0,OPEN_LONG pred_ret=0.74% [bull],2019/04/11 09:45,buy,2s,0.740649402141571,-0.4502157875844945,bull,0.09204706108275648,0.9956842483101102,0.900431575168989,-0.5,,,,,
sell,24318,185.4,571.5508414950417,0.0,CLOSE_LONG pred_ret=0.66% [bull],2019/04/11 10:40,sell,2,0.6574347615242004,-0.5,bull,0.09204706108275648,0.9956842483101102,,,62.870592564462385,185.29,24307.0,1.1194821097972132,-0.5
buy,24354,184.92,573.034425768877,0.0,OPEN_LONG pred_ret=0.67% [bull],2019/04/11 13:40,buy,2s,0.6667208075523376,-0.4502157875844945,bull,0.09204706108275648,0.9956842483101102,0.900431575168989,-0.5,,,,,
sell,24381,185.06,573.034425768877,0.0,CLOSE_LONG pred_ret=0.76% [bull],2019/04/11 15:55,sell,2s,0.7582746148109436,-0.5,bull,0.09204706108275648,0.9956842483101102,,,80.22481960765124,184.92,24354.0,1.1194821097972132,-0.5
buy,24406,185.05,573.0653922333876,0.0,OPEN_LONG pred_ret=0.42% [bull],2019/04/11 18:05,buy,2,0.4185214638710022,-0.4502157875844945,bull,0.09204706108275648,0.9956842483101102,0.900431575168989,-0.5,,,,,
sell,24407,185.11,573.0653922333876,0.0,CLOSE_LONG pred_ret=0.81% [bull],2019/04/11 18:10,sell,2s,0.8089694976806641,-0.5,bull,0.09204706108275648,0.9956842483101102,,,34.38392353400456,185.05,24406.0,1.1194821097972132,-0.5
buy,24420,185.03,573.3131641156698,0.0,OPEN_LONG pred_ret=0.42% [bull],2019/04/11 19:45,buy,2,0.41944292187690735,-0.4502157875844945,bull,0.09204706108275648,0.9956842483101102,0.900431575168989,-0.5,,,,,
sell,24424,185.45,573.3131641156698,0.0,CLOSE_LONG pred_ret=0.76% [bull],2019/04/12 04:05,sell,2s,0.7600075602531433,-0.5,bull,0.08489025844743084,0.9930546444163403,,,240.79152892857414,185.03,24420.0,1.1191665573299607,-0.5
buy,24508,185.3,573.7772600391309,0.0,OPEN_LONG pred_ret=0.94% [bull],2019/04/12 11:05,buy,2s,0.938799262046814,-0.450347267779183,bull,0.08489025844743084,0.9930546444163403,0.900694535558366,-0.5,,,,,
sell,24522,185.61,573.7772600391309,0.0,CLOSE_LONG pred_ret=0.65% [bull],2019/04/12 12:15,sell,2,0.6544734835624695,-0.5,bull,0.08489025844743084,0.9930546444163403,,,177.87095061213188,185.3,24508.0,1.1191665573299607,-0.5
buy,24538,185.54,573.9937330810773,0.0,OPEN_LONG pred_ret=0.70% [bull],2019/04/12 13:35,buy,2s,0.696984052658081,-0.450347267779183,bull,0.08489025844743084,0.9930546444163403,0.900694535558366,-0.5,,,,,
sell,24551,185.76,573.9937330810773,0.0,CLOSE_LONG pred_ret=0.84% [bull],2019/04/12 14:40,sell,2s,0.8378580808639526,-0.5,bull,0.08489025844743084,0.9930546444163403,,,126.27862127783635,185.54,24538.0,1.1191665573299607,-0.5
buy,24635,185.84,573.746641504202,0.0,OPEN_LONG pred_ret=0.64% [bull],2019/04/15 08:45,buy,1p,0.6372226476669312,-0.4502706562393564,bull,0.08864048560511983,0.9945868752128714,0.9005413124787128,-0.5,,,,,
sell,24686,185.3843,573.746641504202,0.0,CLOSE_LONG pred_ret=0.84% [bull],2019/04/15 13:00,sell,1p,0.8419106006622314,-0.5,bull,0.08864048560511983,0.9945868752128714,,,-261.45634453346906,185.84,24635.0,1.1193504250255446,-0.5
buy,24846,186.45,570.4672540231023,0.0,OPEN_LONG pred_ret=0.69% [bull],2019/04/16 11:45,buy,1p,0.686837911605835,-0.4503289786769815,bull,0.08570455976843587,0.9934204264603694,0.900657957353963,-0.5,,,,,
sell,24860,186.69,570.4672540231023,0.0,CLOSE_LONG pred_ret=1.24% [bull],2019/04/16 12:55,sell,2s,1.2382807731628418,-0.5,bull,0.08570455976843587,0.9934204264603694,,,136.91214096554975,186.45,24846.0,1.1192104511752443,-0.5
buy,24872,186.57,570.8341729837217,0.0,OPEN_LONG pred_ret=0.46% [bull],2019/04/16 13:55,buy,2,0.45835256576538086,-0.4503289786769815,bull,0.08570455976843587,0.9934204264603694,0.900657957353963,-0.5,,,,,
sell,24884,186.7,570.8341729837217,0.0,CLOSE_LONG pred_ret=1.38% [bull],2019/04/16 14:55,sell,2s,1.3807499408721924,-0.5,bull,0.08570455976843587,0.9934204264603694,,,74.20844248788123,186.57,24872.0,1.1192104511752443,-0.5
buy,24889,186.575,571.2166158170218,0.0,OPEN_LONG pred_ret=0.72% [bull],2019/04/16 15:20,buy,2s,0.724946141242981,-0.4503289786769815,bull,0.08570455976843587,0.9934204264603694,0.900657957353963,-0.5,,,,,
sell,24941,186.96,571.2166158170218,0.0,CLOSE_LONG pred_ret=0.90% [bull],2019/04/17 04:00,sell,1,0.8956525325775146,-0.5,bull,0.08822790548843079,0.9944363387678045,,,219.91839708956442,186.575,24889.0,1.1193323606521366,-0.5
buy,24998,187.105,570.7739424021293,0.0,OPEN_LONG pred_ret=0.40% [bull],2019/04/17 09:55,buy,3a,0.40181848406791687,-0.45027818306160977,bull,0.08822790548843079,0.9944363387678045,0.9005563661232195,-0.5,,,,,
sell,25004,187.37,570.7739424021293,0.0,CLOSE_LONG pred_ret=1.33% [bull],2019/04/17 10:25,sell,2,1.3299026489257812,-0.5,bull,0.08822790548843079,0.9944363387678045,,,151.2550947365727,187.105,24998.0,1.1193323606521366,-0.5
buy,25018,186.87,572.3011376244821,0.0,OPEN_LONG pred_ret=0.64% [bull],2019/04/17 11:35,buy,1p,0.6389362812042236,-0.45027818306160977,bull,0.08822790548843079,0.9944363387678045,0.9005563661232195,-0.5,,,,,
sell,25034,187.19,572.3011376244821,0.0,CLOSE_LONG pred_ret=1.56% [bull],2019/04/17 12:55,sell,2s,1.5586615800857544,-0.5,bull,0.08822790548843079,0.9944363387678045,,,183.13636403983037,186.87,25018.0,1.1193323606521366,-0.5
buy,25048,186.96,573.005188018436,0.0,OPEN_LONG pred_ret=0.63% [bull],2019/04/17 14:05,buy,2,0.631179690361023,-0.45027818306160977,bull,0.08822790548843079,0.9944363387678045,0.9005563661232195,-0.5,,,,,
sell,25059,187.07,573.005188018436,0.0,CLOSE_LONG pred_ret=1.67% [bull],2019/04/17 15:00,sell,2s,1.6705976724624634,-0.5,bull,0.08822790548843079,0.9944363387678045,,,63.030570682019494,186.96,25048.0,1.1193323606521366,-0.5
buy,25074,186.89,573.5570684499376,0.0,OPEN_LONG pred_ret=0.75% [bull],2019/04/17 16:15,buy,2,0.7467172145843506,-0.45027818306160977,bull,0.08822790548843079,0.9944363387678045,0.9005563661232195,-0.5,,,,,
sell,25156,187.01,573.5570684499376,0.0,CLOSE_LONG pred_ret=1.21% [bull],2019/04/18 08:20,sell,2s,1.2099204063415527,-0.5,bull,0.09097023110235533,0.9953637790470535,,,68.82684821399512,186.89,25074.0,1.1194436534856465,-0.5
buy,25175,186.755,574.3402177763531,0.0,OPEN_LONG pred_ret=0.49% [bull],2019/04/18 09:55,buy,2,0.4871172308921814,-0.4502318110476473,bull,0.09097023110235533,0.9953637790470535,0.9004636220952946,-0.5,,,,,
sell,25189,186.99,574.3402177763531,0.0,CLOSE_LONG pred_ret=1.65% [bull],2019/04/18 11:05,sell,2s,1.6504299640655518,-0.5,bull,0.09097023110235533,0.9953637790470535,,,134.96995117745084,186.755,25175.0,1.1194436534856465,-0.5
buy,25242,187.37,573.1754140043778,0.0,OPEN_LONG pred_ret=0.71% [bull],2019/04/18 15:30,buy,2s,0.7051012516021729,-0.4502318110476473,bull,0.09097023110235533,0.9953637790470535,0.9004636220952946,-0.5,,,,,
sell,25254,187.45,573.1754140043778,0.0,CLOSE_LONG pred_ret=1.32% [bull],2019/04/18 16:30,sell,2s,1.3241448402404785,-0.5,bull,0.09097023110235533,0.9953637790470535,,,45.8540331203411,187.37,25242.0,1.1194436534856465,-0.5
buy,25269,187.4,573.3283423432263,0.0,OPEN_LONG pred_ret=0.70% [bull],2019/04/18 19:10,buy,2s,0.6995779871940613,-0.4502318110476473,bull,0.09097023110235533,0.9953637790470535,0.9004636220952946,-0.5,,,,,
sell,25288,186.97,573.3283423432263,0.0,CLOSE_LONG pred_ret=1.02% [bull],2019/04/22 06:00,sell,2,1.018527626991272,-0.5,bull,0.09002986630584305,0.9950645660326276,,,-246.53118720759122,187.4,25269.0,1.1194077479239153,-0.5
buy,25309,187.3,572.3182069829846,0.0,OPEN_LONG pred_ret=0.60% [bull],2019/04/22 08:00,buy,1p,0.5968493819236755,-0.45024677169836863,bull,0.09002986630584305,0.9950645660326276,0.9004935433967373,-0.5,,,,,
sell,25328,186.79,572.3182069829846,0.0,CLOSE_LONG pred_ret=1.44% [bull],2019/04/22 09:35,sell,2s,1.4372985363006592,-0.5,bull,0.09002986630584305,0.9950645660326276,,,-291.8822855613332,187.3,25309.0,1.1194077479239153,-0.5
buy,25370,187.49,570.1814383825894,0.0,OPEN_LONG pred_ret=0.38% [bull],2019/04/22 13:05,buy,2,0.3838322162628174,-0.45024677169836863,bull,0.09002986630584305,0.9950645660326276,0.9004935433967373,-0.5,,,,,
sell,25379,187.75,570.1814383825894,0.0,CLOSE_LONG pred_ret=0.92% [bull],2019/04/22 13:50,sell,1p,0.9197322130203247,-0.5,bull,0.09002986630584305,0.9950645660326276,,,148.24717397946804,187.49,25370.0,1.1194077479239153,-0.5
buy,25555,190.16,562.9552222146148,0.0,OPEN_LONG pred_ret=1.12% [bull],2019/04/23 13:35,buy,3a,1.1249784231185913,-0.45022977158275207,bull,0.09110309112536999,0.9954045683449583,0.9004595431655041,-0.5,,,,,
sell,25562,190.25,562.9552222146148,0.0,CLOSE_LONG pred_ret=0.55% [bull],2019/04/23 14:10,sell,2,0.5469983816146851,-0.5,bull,0.09110309112536999,0.9954045683449583,,,50.66596999931725,190.16,25555.0,1.119448548201395,-0.5
buy,25729,189.84,564.171044175782,0.0,OPEN_LONG pred_ret=1.34% [bull],2019/04/24 12:55,buy,1p,1.34116792678833,-0.4500767088653935,bull,0.10758211192419803,0.9984658226921299,0.900153417730787,-0.5,,,,,
sell,25737,190.15,564.171044175782,0.0,CLOSE_LONG pred_ret=0.71% [bull],2019/04/24 13:35,sell,2s,0.7080251574516296,-0.5,bull,0.10758211192419803,0.9984658226921299,,,174.89302369449368,189.84,25729.0,1.1198158987230555,-0.5
buy,25761,190.02,564.5570153143087,0.0,OPEN_LONG pred_ret=1.08% [bull],2019/04/24 15:35,buy,2,1.0783888101577759,-0.4500767088653935,bull,0.10758211192419803,0.9984658226921299,0.900153417730787,-0.5,,,,,
sell,25822,191.13,564.5570153143087,0.0,CLOSE_LONG pred_ret=0.74% [bull],2019/04/25 04:45,sell,1p,0.7408252954483032,-0.5,bull,0.09890127781308042,0.997265043517051,,,626.6582869988744,190.02,25761.0,1.1196718052220462,-0.5
buy,25875,190.77,565.6223847409121,0.0,OPEN_LONG pred_ret=1.09% [bull],2019/04/25 09:30,buy,2s,1.0919673442840576,-0.4501367478241475,bull,0.09890127781308042,0.997265043517051,0.900273495648295,-0.5,,,,,
sell,25890,190.39,565.6223847409121,0.0,CLOSE_LONG pred_ret=0.52% [bull],2019/04/25 10:45,sell,2,0.5177456140518188,-0.5,bull,0.09890127781308042,0.997265043517051,,,-214.93650620156012,190.77,25875.0,1.1196718052220462,-0.5
buy,25955,189.57,568.069029017367,0.0,OPEN_LONG pred_ret=1.43% [bull],2019/04/25 16:10,buy,1,1.4327434301376343,-0.4501367478241475,bull,0.09890127781308042,0.997265043517051,0.900273495648295,-0.5,,,,,
sell,25974,189.69,568.069029017367,0.0,CLOSE_LONG pred_ret=0.71% [bull],2019/04/25 17:45,sell,3a,0.7101079225540161,-0.5,bull,0.09890127781308042,0.997265043517051,,,68.16828348208662,189.57,25955.0,1.1196718052220462,-0.5
buy,25987,189.72,567.9792015301726,0.0,OPEN_LONG pred_ret=1.18% [bull],2019/04/25 18:50,buy,2,1.1797876358032227,-0.4501367478241475,bull,0.09890127781308042,0.997265043517051,0.900273495648295,-0.5,,,,,
sell,26014,189.88,567.9792015301726,0.0,CLOSE_LONG pred_ret=0.94% [bull],2019/04/26 06:15,sell,1p,0.9444325566291809,-0.5,bull,0.10202294561583335,0.9977783252641093,,,90.87667224482568,189.72,25987.0,1.119733399031693,-0.5
buy,26024,189.76,568.3383789341757,0.0,OPEN_LONG pred_ret=1.02% [bull],2019/04/26 07:10,buy,2s,1.019344687461853,-0.45011108373679454,bull,0.10202294561583335,0.9977783252641093,0.9002221674735891,-0.5,,,,,
sell,26039,190.07,568.3383789341757,0.0,CLOSE_LONG pred_ret=0.34% [bull],2019/04/26 08:25,sell,1,0.34017935395240784,-0.5,bull,0.10202294561583335,0.9977783252641093,,,176.18489746959577,189.76,26024.0,1.119733399031693,-0.5
buy,26052,189.76,569.2668406619877,0.0,OPEN_LONG pred_ret=0.97% [bull],2019/04/26 09:30,buy,2s,0.9655314683914185,-0.45011108373679454,bull,0.10202294561583335,0.9977783252641093,0.9002221674735891,-0.5,,,,,
sell,26062,189.53,569.2668406619877,0.0,CLOSE_LONG pred_ret=0.48% [bull],2019/04/26 10:20,sell,2,0.4820263683795929,-0.5,bull,0.10202294561583335,0.9977783252641093,,,-130.93137335225134,189.76,26052.0,1.119733399031693,-0.5
