date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level
2010-01-04,100000.0,100000.0,0,0.3,0.3,0.2287033787970237,FREE,0.2,0.3
2010-01-05,100000.0,100000.0,0,0.3,0.3,0.27454085347459306,FREE,0.2,0.3
2010-01-06,100000.0,100000.0,0,0.3,0.3,0.29044347758386135,FREE,0.2,0.3
2010-01-07,100000.0,100000.0,0,0.3,0.3,0.2834766394668942,FREE,0.2,0.3
2010-01-08,100000.0,100000.0,0,0.3,0.3,0.26246265438768296,FREE,0.2,0.3
2010-01-11,100000.0,100000.0,0,0.3,0.3,0.3225474318652915,FORCE_SELL,0.2,0.3
2010-01-12,100000.0,100000.0,0,0.3,0.3,0.30523391530029964,FORCE_SELL,0.2,0.3
2010-01-13,100000.0,100000.0,0,0.3,0.3,0.2633248590995935,FREE,0.2,0.3
2010-01-14,100000.0,100000.0,0,0.3,0.3,0.2998747195492385,FREE,0.2,0.3
2010-01-15,100000.0,100000.0,0,0.3,0.3,0.26651114106957113,FREE,0.2,0.3
2010-01-19,100000.0,100000.0,0,0.3,0.3,0.25834803649482524,FREE,0.2,0.3
2010-01-20,100000.0,100000.0,0,0.3,0.3,0.3000558753285658,FORCE_SELL,0.2,0.3
2010-01-21,100000.0,100000.0,0,0.3,0.3,0.3070419478747225,FORCE_SELL,0.2,0.3
2010-01-22,100000.0,100000.0,0,0.3,0.3,0.3149260765939887,FORCE_SELL,0.2,0.3
2010-01-25,100000.0,100000.0,0,0.3,0.3,0.3396011698841343,FORCE_SELL,0.2,0.3
2010-01-26,100000.0,100000.0,0,0.3,0.3,0.3305496834174848,FORCE_SELL,0.2,0.3
2010-01-27,100000.0,100000.0,0,0.3,0.3,0.28670341798170784,FREE,0.2,0.3
2010-01-28,100000.0,100000.0,0,0.3,0.3,0.3298471242063123,FORCE_SELL,0.2,0.3
2010-01-29,100000.0,100000.0,0,0.3,0.3,0.36475239955001815,FORCE_SELL,0.2,0.3
2010-02-01,100000.0,100000.0,0,0.3,0.3,0.30240523578471395,FORCE_SELL,0.2,0.3
2010-02-02,100000.0,100000.0,0,0.3,0.3,0.31554027482155805,FORCE_SELL,0.2,0.3
2010-02-03,100000.0,100000.0,0,0.3,0.3,0.3744654042597198,FORCE_SELL,0.2,0.3
2010-02-04,100000.0,100000.0,0,0.3,0.3,0.39797597580360805,FORCE_SELL,0.2,0.3
2010-02-05,100000.0,100000.0,0,0.3,0.3,0.3125173593191634,FORCE_SELL,0.2,0.3
2010-02-08,100000.0,100000.0,0,0.3,0.3,0.38398663814417383,FORCE_SELL,0.2,0.3
2010-02-09,100000.0,100000.0,0,0.3,0.3,0.3526471220899087,FORCE_SELL,0.2,0.3
2010-02-10,100000.0,100000.0,0,0.3,0.3,0.34318025590307805,FORCE_SELL,0.2,0.3
2010-02-11,100000.0,100000.0,0,0.3,0.3,0.3121567720585035,FORCE_SELL,0.2,0.3
2010-02-12,100000.0,100000.0,0,0.3,0.3,0.2948248427507822,FREE,0.2,0.3
2010-02-16,100000.0,100000.0,0,2.0999999999999996,2.4499999999999993,0.299404138489695,FREE,0.2,0.3
2010-02-17,100000.0,100000.0,0,0.7499999999999998,2.499999999999999,0.31978973104500347,FORCE_SELL,0.2,0.3
2010-02-18,100181.81419999733,0.0,1,0.7499999999999998,-0.5,0.27865447175967095,FREE,0.2,0.3
2010-02-19,100227.9154736031,100227.9154736031,0,0.9499999999999997,-0.5,0.2688327209914743,FREE,0.2,0.3
2010-02-22,100589.52065254637,100589.52065254637,0,0.9499999999999997,-0.5,0.26532722195040886,FREE,0.2,0.3
2010-02-23,100589.52065254637,100589.52065254637,0,1.2499999999999996,1.1999999999999997,0.3058551854571161,FORCE_SELL,0.2,0.3
2010-02-24,101505.71994804274,0.0,1,1.1999999999999997,1.1999999999999997,0.24746277550070897,FREE,0.2,0.3
2010-02-25,100937.41302088155,100937.41302088155,0,1.4999999999999996,-0.5,0.21905176435392115,FREE,0.2,0.3
2010-02-26,101275.94495360205,101275.94495360205,0,1.4999999999999996,2.2499999999999996,0.2569244786412183,FREE,0.2,0.3
2010-03-01,101275.94495360205,101275.94495360205,0,1.4999999999999996,2.2499999999999996,0.2595432578274334,FREE,0.2,0.3
2010-03-02,101275.94495360205,101275.94495360205,0,1.4999999999999996,2.2499999999999996,0.30148365022775286,FORCE_SELL,0.2,0.3
2010-03-03,101275.94495360205,101275.94495360205,0,1.4999999999999996,2.2499999999999996,0.26495602812684416,FREE,0.2,0.3
2010-03-04,101275.94495360205,101275.94495360205,0,-0.5,-0.5,0.24574221624607992,FREE,0.2,0.3
2010-03-05,101732.38479034948,101732.38479034948,0,0.5499999999999998,-0.5,0.20517186772667015,FREE,0.2,0.3
2010-03-08,101696.7142486979,0.0,1,0.5499999999999998,-0.5,0.28310258429441437,FREE,0.2,0.3
2010-03-09,101270.5148678519,0.0,1,1.4499999999999995,0.7999999999999998,0.2563439827104001,FREE,0.2,0.3
2010-03-10,101774.92061299938,101774.92061299938,0,1.1499999999999997,1.1499999999999997,0.26931000678774947,FREE,0.2,0.3
2010-03-11,102181.50544264348,0.0,1,1.2499999999999996,1.2499999999999996,0.21063290853962394,FREE,0.2,0.3
2010-03-12,102119.61476702712,0.0,1,1.1499999999999997,1.1499999999999997,0.22479665665457169,FREE,0.2,0.3
2010-03-15,102270.20397239506,0.0,1,1.6499999999999995,-0.5,0.22008701923748808,FREE,0.2,0.3
2010-03-16,102358.68831568318,102358.68831568318,0,1.6499999999999995,0.7999999999999998,0.22436380257650157,FREE,0.2,0.3
2010-03-17,102358.68831568318,102358.68831568318,0,1.6499999999999995,0.7999999999999998,0.22336885912133486,FREE,0.2,0.3
2010-03-18,102358.68831568318,102358.68831568318,0,1.6499999999999995,0.7999999999999998,0.23247380814572638,FREE,0.2,0.3
2010-03-19,101787.9802404971,0.0,1,-0.5,-0.5,0.21742492190045784,FREE,0.2,0.3
