bsp1_bi_amp,bsp1_bi_amp_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
,,0.12999725341796875,0.001783471731465407,0.24500274658203125,0.0033465749166222115,1.0,0.22448852489645937,0.12999725341796875,,90,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241485A9B50>,-0.016517739333980576,-0.004969727795128165,0.023096023077704822,0.002670497175964125,-6.809827328173123e-05,58.27815894415762,2025/06/17 15:02,2s,44934.0,
,,0.15500640869140625,0.0021284780664195787,0.24500274658203125,0.0033465749166222115,2.0,0.061252452277893686,0.15500640869140625,,102,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241485AB290>,-0.019770889588298028,-0.013085484511776713,0.013370810153042631,0.0037681763939351647,-0.00017940518370026945,56.732326608976,2025/06/17 15:14,2s,33102.0,
,,0.18999481201171875,0.0026242376796609093,0.720001220703125,0.00984078742149409,1.0,0.2013838850506506,0.18999481201171875,,264,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148A1DBB0>,-0.022949068210672403,-0.011193306277050397,0.023511523867244012,0.003719474537643323,-0.00015433513506784,52.05785272441346,2025/06/17 17:57,2s,15694.0,
,,0.29540252685546875,0.003959532775337037,0.4871978759765625,0.006587066499478258,1.0,0.28735632183908044,0.29540252685546875,,566,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241485953D0>,-0.020056923269905887,-0.025906901833096185,-0.011699957126380597,0.0025568893506749514,-0.0003481899049531585,45.723751455330756,2025/06/18 16:50,2s,15391.0,
,,0.154998779296875,0.0020805205274748322,0.4871978759765625,0.006587066499478258,2.0,0.21550941150678066,0.154998779296875,,599,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241485973B0>,-0.005131391676603329,-0.01154311261475982,-0.012823441876312984,0.006389111121418869,-0.00015514381316591403,43.02301937705291,2025/06/18 17:23,2s,22770.0,
,,0.21999359130859375,0.0029242799613449434,0.214996337890625,0.0028438669607145717,1.0,0.3023066004258339,0.21999359130859375,,825,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241487BAB10>,-0.03258903924324116,-0.0293270427100083,0.006523993066465714,0.004307448129721352,-0.00038901875656678755,44.464678768928444,2025/06/20 14:40,2s,56641.0,
,,0.12039947509765625,0.0015920508229513581,0.6500015258789062,0.008652266567439684,1.0,0.4153902132704203,0.12039947509765625,,913,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A5E2AB0>,-0.005045261173303217,-0.006728382917856379,-0.0033662434891063246,0.0030462004542776396,-8.90520631954931e-05,45.78184063117236,2025/06/20 16:17,2s,28953.0,
,,0.21999359130859375,0.002913629551832545,0.2599945068359375,0.0034559948854764344,1.0,0.7884558952990199,0.21999359130859375,,1106,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241497F3350>,-0.010877093424830921,-0.01994446397623051,-0.018134741102799175,0.014279031625832661,-0.0002645571688742299,31.619633996585208,2025/06/20 19:32,2s,46821.0,
,,0.26999664306640625,0.003592052681138612,1.0149993896484375,0.013292291533989871,1.0,0.08866639606728904,0.26999664306640625,,1290,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241488C8230>,0.012635723952045217,0.026092856918722873,0.026914265933355313,0.006296791800810242,0.0003463167391998416,61.09178531965182,2025/06/23 16:20,2s,16284.0,
,,0.125,0.0015955070272813782,0.345001220703125,0.004425645726374519,1.0,0.23188854489164087,0.125,,1801,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414844C350>,0.00954801532407675,0.002132085410337936,-0.014831859827477627,0.0017898157435899237,2.723708262641923e-05,43.40577788878202,2025/06/24 18:31,2s,10043.0,
,,0.19000244140625,0.0024247376202948903,0.345001220703125,0.004425645726374519,2.0,0.37682441397611677,0.19000244140625,,1837,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C680B0>,-0.0151267484327676,-0.028435580442945252,-0.026617664020355303,0.0021107959497547214,-0.00036335506380139157,32.83833855968027,2025/06/24 19:07,2s,11194.0,
,,0.12999725341796875,0.001659504116133148,0.345001220703125,0.004425645726374519,3.0,0.27536488279522336,0.12999725341796875,,1852,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C690D0>,-0.002068828587277271,-0.0008191690555321429,0.0024993190634902563,0.001790159022703899,-1.0467769577064494e-05,46.16975160207092,2025/06/24 19:22,2s,31100.0,
,,0.1399993896484375,0.001790159022703899,0.19000244140625,0.0024247376202948903,1.0,0.9210568583360103,0.1399993896484375,,1862,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C6A570>,0.008929841039773708,0.013824660263551891,0.009789638447556367,0.0033824671072748653,0.0001766055094125121,58.48235149705874,2025/06/24 19:32,2s,26697.0,
0.2649993896484375,0.0033824671072748653,0.2649993896484375,0.0033824671072748653,0.345001220703125,0.004425645726374519,4.0,0.6376824413976117,0.2649993896484375,1.206022872415145,1887,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148C6BEF0>,<Math.KDJ.KDJ_Item object at 0x0000024148C6BEF0>,-0.02105553154282644,-0.03522854173630208,-0.028346020386951276,,-0.00045031515825596634,35.25983222259909,2025/06/24 19:59,"1,2s",471124.0,1
