date,equity,cash,pos,buy_th,sell_th,p_day,daily_action
2013-03-27,103086.24279497638,103086.24279497638,0,0.6999999999999997,1.4999999999999996,,FORCE_SELL
2013-03-28,103086.24279497638,103086.24279497638,0,0.8499999999999996,1.9999999999999996,,FORCE_BUY
2013-04-01,103267.20167641871,0.0,1,1.0499999999999996,-0.5,,FREE
2013-04-02,104096.59654969601,104096.59654969601,0,0.6999999999999997,-0.5,,FORCE_SELL
2013-04-03,103770.60764490852,0.0,1,1.0499999999999996,-0.5,,FORCE_BUY
2013-04-04,103694.79627170214,103694.79627170214,0,1.1999999999999997,0.8999999999999997,,FORCE_SELL
2013-04-05,103694.79627170214,103694.79627170214,0,1.2999999999999996,0.8999999999999997,,FREE
2013-04-08,104351.38237679465,0.0,1,1.2999999999999996,0.8999999999999997,,FORCE_BUY
2013-04-09,104534.61570844836,104534.61570844836,0,1.5499999999999994,2.1999999999999993,,FREE
2013-04-10,104534.61570844836,104534.61570844836,0,1.5499999999999994,2.1999999999999993,,FORCE_SELL
2013-04-11,104534.61570844836,104534.61570844836,0,1.5499999999999994,2.1999999999999993,,FORCE_SELL
2013-04-12,104534.61570844836,104534.61570844836,0,-0.5,2.349999999999999,,FREE
2013-04-15,104534.61570844836,104534.61570844836,0,2.4499999999999993,-0.5,,FORCE_SELL
2013-04-16,104501.45499865504,0.0,1,2.4499999999999993,1.3999999999999995,,FORCE_BUY
2013-04-17,102813.27340917726,0.0,1,2.0499999999999994,1.3499999999999996,,FREE
2013-04-18,101712.94076603552,0.0,1,-0.5,0.34999999999999987,,FORCE_SELL
2013-04-19,102587.1776605865,0.0,1,-0.5,0.34999999999999987,,FORCE_BUY
2013-04-22,104342.04273839333,0.0,1,1.2999999999999996,-0.5,,FREE
2013-04-23,104676.03443637742,104676.03443637742,0,1.5499999999999994,-0.5,,FORCE_SELL
2013-04-24,104676.03443637742,104676.03443637742,0,1.5499999999999994,-0.5,,FORCE_SELL
2013-04-25,104676.03443637742,104676.03443637742,0,1.5499999999999994,-0.5,,FREE
2013-04-26,104676.03443637742,104676.03443637742,0,1.5499999999999994,-0.5,,FORCE_BUY
2013-04-29,104676.03443637742,104676.03443637742,0,2.4499999999999993,-0.5,,FREE
2013-04-30,104676.03443637742,104676.03443637742,0,2.499999999999999,1.2999999999999996,,FORCE_BUY
2013-05-01,104676.03443637742,104676.03443637742,0,2.2499999999999996,1.0999999999999996,,FORCE_SELL
2013-05-02,105774.29426174135,0.0,1,2.4499999999999993,1.3499999999999996,,FORCE_BUY
2013-05-03,106932.02226249606,0.0,1,-0.5,1.5999999999999996,,FREE
2013-05-06,107228.64368347387,0.0,1,-0.5,1.5999999999999996,,FREE
2013-05-07,107228.64368347387,0.0,1,-0.5,-0.5,,FORCE_BUY
2013-05-08,107406.61653606055,107406.61653606055,0,1.8999999999999995,-0.5,,FORCE_SELL
2013-05-09,107406.61653606055,107406.61653606055,0,-0.5,0.7499999999999998,,FORCE_SELL
2013-05-10,107790.79208014332,0.0,1,2.3999999999999995,-0.5,,FORCE_BUY
2013-05-13,107745.97450002884,107745.97450002884,0,2.3999999999999995,-0.5,,FREE
2013-05-14,107745.97450002884,107745.97450002884,0,-0.5,1.1499999999999997,,FORCE_SELL
2013-05-15,108141.45319925406,0.0,1,-0.5,1.1999999999999997,,FORCE_BUY
2013-05-16,107907.09545156504,0.0,1,1.4499999999999995,0.6499999999999997,,FORCE_BUY
2013-05-17,107951.03752925673,107951.03752925673,0,1.4499999999999995,0.6499999999999997,,FREE
2013-05-20,107951.03752925673,107951.03752925673,0,1.4499999999999995,0.6499999999999997,,FREE
2013-05-21,108111.26710864168,0.0,1,-0.5,0.5499999999999998,,FORCE_BUY
2013-05-22,108533.69054520199,108533.69054520199,0,1.7499999999999996,0.6499999999999997,,FORCE_SELL
2013-05-23,109276.86837692755,109276.86837692755,0,1.9999999999999996,0.7999999999999998,,FREE
2013-05-24,109276.86837692755,109276.86837692755,0,1.8499999999999996,0.6999999999999997,,FORCE_SELL
2013-05-28,109410.33177974915,0.0,1,1.8499999999999996,0.6999999999999997,,FORCE_BUY
2013-05-29,108950.62450336365,0.0,1,1.4999999999999996,-0.5,,FORCE_BUY
2013-05-30,109572.70462187848,109572.70462187848,0,1.8499999999999996,1.9999999999999996,,FREE
2013-05-31,109572.70462187848,109572.70462187848,0,1.7499999999999996,2.0499999999999994,,FORCE_SELL
2013-06-03,109572.70462187848,109572.70462187848,0,1.9999999999999996,1.1999999999999997,,FORCE_SELL
2013-06-04,109572.70462187848,109572.70462187848,0,1.9499999999999993,1.6499999999999995,,FORCE_BUY
2013-06-05,108953.9908235729,0.0,1,2.2999999999999994,-0.5,,FREE
2013-06-06,109240.71185205597,0.0,1,2.2499999999999996,-0.5,,FORCE_BUY
2013-06-07,110523.4111900066,110523.4111900066,0,-0.5,0.9999999999999996,,FORCE_SELL
2013-06-10,110779.49650965088,110779.49650965088,0,-0.5,0.9999999999999996,,FREE
2013-06-11,110234.67931370178,0.0,1,1.8499999999999996,-0.5,,FORCE_BUY
2013-06-12,109515.82329126893,109515.82329126893,0,1.8999999999999995,-0.5,,FORCE_SELL
2013-06-13,109408.52997243912,109408.52997243912,0,2.2999999999999994,2.4499999999999993,,FREE
2013-06-14,109408.52997243912,109408.52997243912,0,2.2999999999999994,2.4499999999999993,,FREE
2013-06-17,109408.52997243912,109408.52997243912,0,2.2999999999999994,2.4499999999999993,,FORCE_BUY
2013-06-18,109408.52997243912,109408.52997243912,0,0.8499999999999996,-0.5,,FORCE_SELL
2013-06-19,108854.2972767956,0.0,1,1.1999999999999997,-0.5,,FORCE_BUY
2013-06-20,106903.84058839272,0.0,1,2.2999999999999994,-0.5,,FREE
2013-06-21,106059.46610701755,0.0,1,2.499999999999999,2.2499999999999996,,FORCE_BUY
2013-06-24,105712.66944502416,105712.66944502416,0,-0.5,-0.5,,FORCE_SELL
2013-06-25,105622.17493558342,0.0,1,-0.5,-0.5,,FREE
2013-06-26,106767.87385784669,0.0,1,-0.5,-0.5,,FREE
2013-06-27,107114.86567623449,107114.86567623449,0,-0.5,-0.5,,FORCE_SELL
2013-06-28,106859.90170024792,0.0,1,2.2499999999999996,-0.5,,FORCE_BUY
2013-07-01,107385.7237942469,0.0,1,2.1499999999999995,-0.5,,FREE
2013-07-02,107835.03644610566,107835.03644610566,0,2.1999999999999993,2.499999999999999,,FORCE_SELL
2013-07-03,109335.06013700974,0.0,1,1.9999999999999996,-0.5,,FORCE_BUY
2013-07-05,110213.8618953172,0.0,1,-0.5,-0.5,,FORCE_BUY
2013-07-08,110107.79961414216,110107.79961414216,0,-0.5,-0.5,,FORCE_SELL
2013-07-09,110107.79961414216,110107.79961414216,0,-0.5,-0.5,,FREE
2013-07-10,110107.79961414216,110107.79961414216,0,-0.5,-0.5,,FORCE_SELL
2013-07-11,111191.50857623362,0.0,1,-0.5,-0.5,,FORCE_BUY
2013-07-12,111429.03382819888,111429.03382819888,0,-0.5,-0.5,,FREE
2013-07-15,111814.3962755962,0.0,1,-0.5,-0.5,,FORCE_BUY
2013-07-16,111918.14770374165,111918.14770374165,0,2.2499999999999996,-0.5,,FORCE_SELL
2013-07-17,111918.14770374165,111918.14770374165,0,2.1999999999999993,-0.5,,FORCE_SELL
2013-07-18,111115.6540141915,0.0,1,2.499999999999999,-0.5,,FREE
2013-07-19,111041.34904293687,0.0,1,2.4499999999999993,-0.5,,FORCE_BUY
2013-07-22,111293.98594520264,0.0,1,2.4499999999999993,-0.5,,FREE
2013-07-23,110721.8376665419,110721.8376665419,0,0.8999999999999997,-0.5,,FORCE_SELL
2013-07-24,110795.81003270074,0.0,1,1.1499999999999997,1.3499999999999996,,FORCE_BUY
2013-07-25,110914.16581855487,0.0,1,1.0999999999999996,1.1999999999999997,,FORCE_BUY
2013-07-26,110544.30398776071,110544.30398776071,0,-0.5,1.1499999999999997,,FORCE_SELL
2013-07-29,110441.32573109279,0.0,1,1.2499999999999996,1.0999999999999996,,FREE
2013-07-30,110749.45218789537,110749.45218789537,0,1.2499999999999996,1.7499999999999996,,FREE
2013-07-31,110749.45218789537,110749.45218789537,0,1.2499999999999996,1.7499999999999996,,FREE
2013-08-01,110749.45218789537,110749.45218789537,0,1.2499999999999996,1.7499999999999996,,FORCE_SELL
2013-08-02,110749.45218789537,110749.45218789537,0,1.2499999999999996,1.7499999999999996,,FORCE_BUY
2013-08-05,110749.45218789537,110749.45218789537,0,1.2499999999999996,1.7499999999999996,,FREE
2013-08-06,110749.45218789537,110749.45218789537,0,1.3999999999999995,-0.5,,FORCE_SELL
2013-08-07,110749.45218789537,110749.45218789537,0,1.4999999999999996,0.6999999999999997,,FORCE_SELL
2013-08-08,110749.45218789537,110749.45218789537,0,1.6999999999999993,0.5499999999999998,,FORCE_BUY
2013-08-09,110749.45218789537,110749.45218789537,0,1.2999999999999996,0.6499999999999997,,FORCE_BUY
2013-08-12,111591.83520929115,0.0,1,0.8499999999999996,1.2999999999999996,,FREE
2013-08-13,111593.33000278936,111593.33000278936,0,0.7499999999999998,1.4999999999999996,,FREE
2013-08-14,111593.33000278936,111593.33000278936,0,0.9999999999999996,1.4499999999999995,,FORCE_SELL
2013-08-15,110437.60463962465,0.0,1,1.3499999999999996,-0.5,,FORCE_BUY
2013-08-16,110774.08164409033,110774.08164409033,0,1.2999999999999996,-0.5,,FREE
2013-08-19,110774.08164409033,110774.08164409033,0,1.3499999999999996,1.3999999999999995,,FORCE_SELL
2013-08-20,110803.35211090076,0.0,1,1.2999999999999996,1.1999999999999997,,FREE
2013-08-21,109939.87333999295,0.0,1,1.3999999999999995,1.2999999999999996,,FORCE_BUY
2013-08-22,111315.58528008338,111315.58528008338,0,1.2499999999999996,1.2499999999999996,,FORCE_SELL
2013-08-23,111315.58528008338,111315.58528008338,0,1.2499999999999996,1.2499999999999996,,FORCE_BUY
2013-08-26,111315.58528008338,111315.58528008338,0,1.2499999999999996,1.2499999999999996,,FREE
2013-08-27,111315.58528008338,111315.58528008338,0,-0.5,0.5499999999999998,,FORCE_SELL
2013-08-28,111788.93356656173,0.0,1,2.499999999999999,0.3999999999999998,,FREE
2013-08-29,112353.1491961977,112353.1491961977,0,-0.5,0.8499999999999996,,FORCE_SELL
2013-08-30,111702.59799674612,0.0,1,-0.5,0.7499999999999998,,FORCE_BUY
2013-09-03,113093.0490404725,0.0,1,-0.5,0.7499999999999998,,FREE
2013-09-04,113587.93945106048,113587.93945106048,0,0.6499999999999997,1.9499999999999993,,FREE
2013-09-05,113587.93945106048,113587.93945106048,0,-0.5,2.1999999999999993,,FORCE_SELL
2013-09-06,113587.93945106048,113587.93945106048,0,-0.5,2.1999999999999993,,FORCE_BUY
2013-09-09,113587.93945106048,113587.93945106048,0,-0.5,2.1999999999999993,,FREE
2013-09-10,113879.4521918562,0.0,1,-0.5,2.1999999999999993,,FORCE_BUY
2013-09-11,113370.76245916764,113370.76245916764,0,-0.5,1.9999999999999996,,FORCE_SELL
2013-09-12,113399.79656757908,0.0,1,1.0999999999999996,2.0499999999999994,,FREE
2013-09-13,113123.84931671023,113123.84931671023,0,1.2499999999999996,1.9499999999999993,,FORCE_SELL
2013-09-16,113123.84931671023,113123.84931671023,0,2.0999999999999996,-0.5,,FORCE_BUY
2013-09-17,113123.84931671023,113123.84931671023,0,1.5999999999999996,0.9999999999999996,,FREE
2013-09-18,113123.84931671023,113123.84931671023,0,1.5999999999999996,0.9999999999999996,,FORCE_SELL
2013-09-19,113038.49429962016,0.0,1,1.6499999999999995,1.0999999999999996,,FORCE_BUY
2013-09-20,112381.07809236809,0.0,1,2.1499999999999995,0.8499999999999996,,FREE
2013-09-23,112295.53045616484,0.0,1,1.8499999999999996,1.1999999999999997,,FORCE_BUY
2013-09-24,112694.75275844679,112694.75275844679,0,1.5999999999999996,0.7999999999999998,,FORCE_SELL
2013-09-25,113619.8276305785,113619.8276305785,0,1.6999999999999993,-0.5,,FREE
2013-09-26,113619.8276305785,113619.8276305785,0,1.9999999999999996,1.0499999999999996,,FORCE_SELL
2013-09-27,113907.8373330641,0.0,1,1.6999999999999993,0.7499999999999998,,FORCE_BUY
2013-09-30,113836.32863925736,113836.32863925736,0,1.2999999999999996,-0.5,,FREE
2013-10-01,113836.32863925736,113836.32863925736,0,1.1499999999999997,1.5999999999999996,,FORCE_SELL
2013-10-02,113836.32863925736,113836.32863925736,0,0.5499999999999998,-0.5,,FORCE_SELL
2013-10-03,113619.66261596224,0.0,1,1.7499999999999996,-0.5,,FORCE_BUY
2013-10-04,113894.10624546939,113894.10624546939,0,1.5499999999999994,1.3999999999999995,,FREE
2013-10-07,113894.10624546939,113894.10624546939,0,1.3999999999999995,-0.5,,FORCE_BUY
2013-10-08,113894.10624546939,113894.10624546939,0,2.3999999999999995,1.7999999999999994,,FORCE_SELL
2013-10-09,113116.02070396258,0.0,1,2.4499999999999993,1.6499999999999995,,FORCE_BUY
2013-10-10,115039.21326881905,0.0,1,2.499999999999999,2.3999999999999995,,FREE
2013-10-11,116477.93747764298,0.0,1,2.499999999999999,2.3999999999999995,,FORCE_SELL
2013-10-14,117402.83161188693,0.0,1,2.499999999999999,2.3999999999999995,,FORCE_BUY
2013-10-15,117388.1507526132,117388.1507526132,0,0.8499999999999996,-0.5,,FREE
2013-10-16,117388.1507526132,117388.1507526132,0,0.7999999999999998,-0.5,,FORCE_SELL
2013-10-17,118122.4582936747,118122.4582936747,0,1.1499999999999997,-0.5,,FREE
2013-10-18,118122.4582936747,118122.4582936747,0,1.1499999999999997,-0.5,,FORCE_BUY
2013-10-21,118122.4582936747,118122.4582936747,0,1.1499999999999997,-0.5,,FORCE_SELL
2013-10-22,118122.4582936747,118122.4582936747,0,-0.5,0.5999999999999996,,FORCE_SELL
2013-10-23,118627.93916145792,118627.93916145792,0,-0.5,-0.5,,FREE
2013-10-24,119893.8550952642,0.0,1,-0.5,0.5499999999999998,,FORCE_BUY
2013-10-25,119778.12743590583,0.0,1,-0.5,0.5499999999999998,,FORCE_BUY
2013-10-28,120168.7082862403,120168.7082862403,0,1.3499999999999996,0.9499999999999997,,FORCE_SELL
2013-10-29,120414.89628827287,120414.89628827287,0,1.2999999999999996,0.9999999999999996,,FREE
2013-10-30,120298.651667746,0.0,1,1.2999999999999996,1.1999999999999997,,FREE
2013-10-31,120937.99708064379,120937.99708064379,0,1.1499999999999997,1.0499999999999996,,FORCE_SELL
2013-11-01,121208.94506078208,0.0,1,1.2999999999999996,1.2999999999999996,,FORCE_BUY
2013-11-04,121824.982017726,0.0,1,1.2999999999999996,1.2999999999999996,,FREE
2013-11-05,122030.69299930219,0.0,1,1.3999999999999995,0.6999999999999997,,FORCE_BUY
2013-11-06,121619.27103614982,0.0,1,1.2999999999999996,0.6499999999999997,,FORCE_BUY
2013-11-07,120336.11539392847,0.0,1,2.0999999999999996,-0.5,,FREE
2013-11-08,120999.73367735087,120999.73367735087,0,2.0999999999999996,1.0999999999999996,,FREE
2013-11-11,120999.73367735087,120999.73367735087,0,1.0499999999999996,-0.5,,FORCE_SELL
2013-11-12,121662.7055530943,0.0,1,1.0999999999999996,-0.5,,FORCE_BUY
2013-11-13,122900.25305448205,0.0,1,-0.5,2.0499999999999994,,FORCE_BUY
2013-11-14,122782.39138768321,122782.39138768321,0,1.0999999999999996,2.1499999999999995,,FORCE_SELL
2013-11-15,122782.39138768321,122782.39138768321,0,0.3999999999999998,2.1999999999999993,,FREE
2013-11-18,122150.62845485202,0.0,1,0.3999999999999998,2.1999999999999993,,FORCE_BUY
2013-11-19,122106.69889277841,122106.69889277841,0,1.2999999999999996,1.9999999999999996,,FORCE_SELL
2013-11-20,122106.69889277841,122106.69889277841,0,1.1499999999999997,1.8999999999999995,,FORCE_BUY
2013-11-21,122106.69889277841,122106.69889277841,0,1.1499999999999997,1.8999999999999995,,FREE
2013-11-22,122106.69889277841,122106.69889277841,0,1.1499999999999997,1.8999999999999995,,FORCE_SELL
2013-11-25,122106.69889277841,122106.69889277841,0,1.1499999999999997,1.8999999999999995,,FORCE_SELL
2013-11-26,122817.97186540633,0.0,1,-0.5,1.5999999999999996,,FREE
2013-11-27,123703.43413745334,0.0,1,-0.5,1.5999999999999996,,FORCE_BUY
2013-11-29,124472.77020988763,124472.77020988763,0,-0.5,1.5999999999999996,,FREE
2013-12-02,124778.66664062308,124778.66664062308,0,-0.5,1.5999999999999996,,FREE
2013-12-03,124778.66664062308,124778.66664062308,0,1.5999999999999996,0.34999999999999987,,FORCE_SELL
2013-12-04,125115.31289666229,0.0,1,1.9499999999999993,0.6999999999999997,,FORCE_BUY
2013-12-05,125100.67610292145,0.0,1,1.9999999999999996,0.6499999999999997,0.21306490901752614,FORCE_BUY
2013-12-06,125525.1431214057,125525.1431214057,0,1.3499999999999996,0.6499999999999997,0.1992449842757521,FORCE_SELL
2013-12-09,125772.4403091521,0.0,1,1.3499999999999996,0.6499999999999997,0.19809963515800622,FREE
2013-12-10,125699.70584216787,0.0,1,1.1499999999999997,1.0499999999999996,0.18459472921015418,FORCE_BUY
2013-12-11,125554.23690819938,125554.23690819938,0,1.9499999999999993,-0.5,0.22772533400819164,FORCE_SELL
2013-12-12,125554.23690819938,125554.23690819938,0,2.0999999999999996,-0.5,0.20010823099632838,FORCE_SELL
2013-12-13,125554.23690819938,125554.23690819938,0,1.8999999999999995,0.4999999999999998,0.19626445893486824,FORCE_BUY
2013-12-16,125554.23690819938,125554.23690819938,0,1.3999999999999995,-0.5,0.19549145550812422,FREE
2013-12-17,125687.00487109138,0.0,1,1.2999999999999996,-0.5,0.176431623108119,FORCE_BUY
2013-12-18,127191.70845053402,0.0,1,-0.5,-0.5,0.18414985397907704,FREE
2013-12-19,126719.64458247359,126719.64458247359,0,1.5999999999999996,1.5999999999999996,0.18781713792141094,FORCE_SELL
2013-12-20,126719.64458247359,126719.64458247359,0,0.6999999999999997,1.7499999999999996,0.17305645564482222,FORCE_SELL
2013-12-23,126952.18435920481,126952.18435920481,0,1.6499999999999995,1.7999999999999994,0.1816360714412607,FREE
2013-12-24,126952.18435920481,126952.18435920481,0,1.6499999999999995,1.8499999999999996,0.18303404113248142,FORCE_BUY
2013-12-26,126952.18435920481,126952.18435920481,0,-0.5,1.8999999999999995,0.18507757352357343,FREE
2013-12-27,126763.99982138613,0.0,1,-0.5,1.7999999999999994,0.1851032472580816,FORCE_BUY
2013-12-30,126488.96088149732,0.0,1,2.0999999999999996,-0.5,0.17757467326751608,FORCE_BUY
2013-12-31,126662.66968563762,126662.66968563762,0,2.0499999999999994,1.8999999999999995,0.1772761909509137,FORCE_SELL
2014-01-02,126228.89341959092,0.0,1,2.1499999999999995,-0.5,0.1652692822868247,FREE
2014-01-03,125274.58563428819,0.0,1,2.499999999999999,-0.5,0.17576116487488833,FORCE_SELL
2014-01-06,124797.43174163681,0.0,1,1.5999999999999996,-0.5,0.15553009841312893,FORCE_BUY
2014-01-07,125216.74879881529,125216.74879881529,0,1.5999999999999996,1.3499999999999996,0.1506488392351204,FREE
2014-01-08,125216.74879881529,125216.74879881529,0,-0.5,1.3499999999999996,0.16838027548058976,FREE
2014-01-09,125216.74879881529,125216.74879881529,0,1.0499999999999996,-0.5,0.161875223514327,FORCE_SELL
2014-01-10,125894.14143158971,0.0,1,1.0499999999999996,-0.5,0.14170913833978374,FORCE_BUY
2014-01-13,124106.97788980184,0.0,1,1.0499999999999996,-0.5,0.17206742186714777,FORCE_BUY
2014-01-14,126412.98549818317,126412.98549818317,0,2.2999999999999994,1.3999999999999995,0.171677012682067,FREE
2014-01-15,126412.98549818317,126412.98549818317,0,2.2999999999999994,1.3999999999999995,0.17526303936735013,FORCE_SELL
2014-01-16,126412.98549818317,126412.98549818317,0,2.2999999999999994,1.3999999999999995,0.1811103868130904,FORCE_BUY
2014-01-17,126412.98549818317,126412.98549818317,0,0.8999999999999997,1.3499999999999996,0.17414147852031717,FREE
2014-01-21,126412.98549818317,126412.98549818317,0,0.8999999999999997,1.3499999999999996,0.16028469334899267,FORCE_SELL
2014-01-22,126412.98549818317,126412.98549818317,0,0.8999999999999997,1.3499999999999996,0.15702959188038731,FORCE_BUY
2014-01-23,126412.98549818317,126412.98549818317,0,1.3499999999999996,-0.5,0.16075473585532352,FORCE_SELL
2014-01-24,124503.01139652687,0.0,1,2.2999999999999994,-0.5,0.15191645940417534,FREE
2014-01-27,123890.27289799416,0.0,1,2.4499999999999993,-0.5,0.1540436762379204,FREE
2014-01-28,125959.3997192124,0.0,1,2.1999999999999993,-0.5,0.16627260643292105,FORCE_BUY
2014-01-29,126017.788593807,126017.788593807,0,-0.5,2.499999999999999,0.16809875739742566,FORCE_SELL
2014-01-30,126017.788593807,126017.788593807,0,2.499999999999999,2.499999999999999,0.16563752166000553,FORCE_SELL
2014-01-31,127004.48858630263,0.0,1,2.349999999999999,-0.5,0.16351113712741705,FORCE_BUY
2014-02-03,124427.2871133663,0.0,1,2.349999999999999,-0.5,0.16974692138052858,FORCE_BUY
2014-02-04,124736.55129011866,0.0,1,2.349999999999999,-0.5,0.177099818365839,FREE
2014-02-05,124810.18561791684,0.0,1,2.349999999999999,-0.5,0.16577509282634664,FORCE_SELL
2014-02-06,125369.806509183,125369.806509183,0,-0.5,2.3999999999999995,0.1712018366054461,FORCE_SELL
2014-02-07,126170.28704760941,126170.28704760941,0,1.7999999999999994,2.3999999999999995,0.16825663415892259,FREE
2014-02-10,126170.28704760941,126170.28704760941,0,1.7999999999999994,2.3999999999999995,0.166816461687367,FORCE_BUY
2014-02-11,126170.28704760941,126170.28704760941,0,1.7999999999999994,2.3999999999999995,0.15051147205116022,FORCE_SELL
2014-02-12,126170.28704760941,126170.28704760941,0,0.19999999999999984,-0.5,0.15027064648446337,FORCE_BUY
2014-02-13,126368.7463044122,126368.7463044122,0,0.3999999999999998,-0.5,0.1570971521486838,FREE
2014-02-14,126976.08464028902,0.0,1,0.5999999999999996,-0.5,0.1529812081309171,FORCE_BUY
2014-02-18,127300.94002924635,0.0,1,0.5999999999999996,-0.5,0.1533301957369907,FORCE_BUY
2014-02-19,127569.4553480692,127569.4553480692,0,-0.5,2.4499999999999993,0.21418483549798717,FREE
2014-02-20,127569.4553480692,127569.4553480692,0,-0.5,-0.5,0.18837565972679224,FORCE_SELL
2014-02-21,127569.4553480692,127569.4553480692,0,-0.5,2.499999999999999,0.18012959810547627,FORCE_SELL
2014-02-24,127667.77201595482,0.0,1,-0.5,2.499999999999999,0.1949807238363268,FREE
2014-02-25,127710.0834737595,0.0,1,1.2499999999999996,1.2999999999999996,0.17515666558702137,FREE
2014-02-26,127357.48799205392,0.0,1,1.2499999999999996,1.2999999999999996,0.17434225871556772,FORCE_BUY
2014-02-27,127202.34598010346,127202.34598010346,0,1.4499999999999995,1.0999999999999996,0.1679405179341601,FORCE_SELL
2014-02-28,127202.34598010346,127202.34598010346,0,1.4499999999999995,1.1999999999999997,0.1799027938324483,FORCE_BUY
