2026-04-02,26.64,27.035,26.55,26.77,37403
2026-04-07,26.65,26.81,26.64,26.81,17324
2026-04-08,27.17,27.21,27.11,27.17,34280
2026-04-09,27.13,27.305,27.13,27.27,15244
2026-04-10,27.294,27.36,27.25,27.2568,15695
2026-04-13,27.24,27.42,27.24,27.42,27520
2026-04-14,27.55,27.68,27.55,27.64,16413
2026-04-15,27.72,27.85,27.69,27.83,41299
2026-04-16,27.84,27.94,27.82,27.86,33157
2026-04-17,28.09,28.2133,28.09,28.16,36874
2026-04-20,28.09,28.11,28.0499,28.07,18804
2026-04-21,28.13,28.17,27.94,27.94,29594
